freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.665025636577966095e+00	6.087358655728170725e-03	7.669876428665157730e-01	2.772273314526457977e+00	2.027121644166438030e-02	7.312127680717865619e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.112958085066211966e-01	2.082393773425492700e-01	8.375944885064757761e-01	2.512511120036142187e-01	8.112958085066210856e-01	2.082393773425487982e-01	8.375944885064756651e-01	2.512511120036137191e-01
3.068493150684931641e+11	1.668565709544327591e+00	5.649483885075972864e-03	7.266463451171863985e-01	2.784079610398997318e+00	1.885307017452206996e-02	6.771742483261879164e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.399187794725418987e-01	-6.085223212658917580e-02	8.421202706653205805e-01	-7.232377237111500823e-02	8.399187794725421208e-01	-6.085223212658782965e-02	8.421202706653205805e-01	-7.232377237111339841e-02
3.131115459882583008e+11	1.670070312161186177e+00	6.979057013951155651e-03	9.159778881006026552e-01	2.789086140325358176e+00	2.331103185176024509e-02	8.357946179833986022e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.665872166838328949e-01	-2.877567264641737732e-01	8.188161542180534269e-01	-3.590983106497765420e-01	7.665872166838335611e-01	-2.877567264641726075e-01	8.188161542180536490e-01	-3.590983106497749322e-01
3.193737769080234985e+11	1.669163696058609370e+00	1.030601799495070928e-02	1.379682995918849908e+00	2.786001230233125181e+00	3.440486217619692644e-02	1.234919130790118787e-02	7.753072438666623611e+01	2.959944417114113335e+01	6.316613417544079123e-01	-4.314832366567858402e-01	7.649665575584300159e-01	-5.992884133986658979e-01	6.316613417544084674e-01	-4.314832366567854516e-01	7.649665575584302379e-01	-5.992884133986650097e-01
3.256360078277886353e+11	1.666237714952348403e+00	9.136805729133966325e-03	1.247142196859668317e+00	2.776264641510691522e+00	3.044818060015140951e-02	1.096731923350908328e-02	7.403954168761724475e+01	2.928597678417212791e+01	5.442673134464079965e-01	-5.592150495753571704e-01	7.803514465660582600e-01	-7.989433023692995572e-01	5.442673134464078855e-01	-5.592150495753571704e-01	7.803514465660581489e-01	-7.989433023692996683e-01
3.318982387475538330e+11	1.666144422317413998e+00	7.562104031704126351e-03	1.052050910418630636e+00	2.775980050602043114e+00	2.519911490681571789e-02	9.077556195459919597e-03	7.551960872368788102e+01	2.942063707676693696e+01	3.965614222067441741e-01	-6.983103795011070813e-01	8.030556317601015293e-01	-1.054324046764534950e+00	3.965614222067445072e-01	-6.983103795011067483e-01	8.030556317601014182e-01	-1.054324046764534506e+00
3.381604696673189697e+11	1.668682085470433840e+00	6.154157518704053177e-03	8.723295957337295903e-01	2.784462028715191551e+00	2.053866480524926125e-02	7.376169828656714555e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.688953783910447648e-01	-8.067390929493213347e-01	8.242291022128179767e-01	-1.364421357303372329e+00	1.688953783910440709e-01	-8.067390929493217788e-01	8.242291022128181988e-01	-1.364421357303373217e+00
3.444227005870841675e+11	1.669577505748360613e+00	8.643090439154725579e-03	1.247814379854319533e+00	2.787414344688577739e+00	2.886061875472289984e-02	1.035390336198737521e-02	7.649307951540878037e+01	2.950777475857756116e+01	-5.473654440664598581e-02	-7.779372905016179729e-01	7.798605755175597176e-01	-1.641041685367256919e+00	-5.473654440664595805e-02	-7.779372905016177508e-01	7.798605755175594956e-01	-1.641041685367256919e+00
3.506849315068493042e+11	1.668574030998381641e+00	1.042516195907374627e-02	1.532459751098897760e+00	2.784030612920315395e+00	3.479030902772533435e-02	1.249638163684987577e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.257902615955531822e-01	-7.131209041433054230e-01	7.480124772739781269e-01	-1.877432680348520844e+00	-2.257902615955543479e-01	-7.131209041433053120e-01	7.480124772739784600e-01	-1.877432680348522398e+00
3.569471624266145020e+11	1.666007386654879019e+00	9.885570350761631320e-03	1.479090767031137510e+00	2.775482887887459782e+00	3.293886645133068530e-02	1.186779662561777970e-02	7.312140104567453136e+01	2.920108234086091414e+01	-3.670092534819487384e-01	-6.588645208587877722e-01	7.541871445389780604e-01	-2.079023082129194400e+00	-3.670092534819494601e-01	-6.588645208587877722e-01	7.541871445389782824e-01	-2.079023082129195288e+00
3.632093933463796387e+11	1.666405083246070840e+00	7.754235723916697368e-03	1.180552300936041688e+00	2.776845773296682029e+00	2.584339565404612099e-02	9.306745049569225409e-03	7.385682895504099577e+01	2.926916675387905542e+01	-5.510173318159904410e-01	-5.632622491959861089e-01	7.879622207510551535e-01	-2.345205843603721974e+00	-5.510173318159909961e-01	-5.632622491959857758e-01	7.879622207510552645e-01	-2.345205843603722862e+00
3.694716242661448364e+11	1.668123091741524844e+00	7.115844610805973150e-03	1.102038347106473193e+00	2.782584013956778346e+00	2.374020942505985360e-02	8.531713438294986906e-03	7.644141169130480762e+01	2.950317778798740065e+01	-6.993144511544712172e-01	-3.820983205595807064e-01	7.968938625487909100e-01	-2.641525372795184623e+00	-6.993144511544716613e-01	-3.820983205595797627e-01	7.968938625487907990e-01	-2.641525372795185511e+00
3.757338551859099731e+11	1.669487799268293937e+00	9.770843255457404772e-03	1.538868592511290823e+00	2.787094042527768600e+00	3.262460720709806777e-02	1.170559970682188457e-02	6.888924965150421542e+01	2.879545625448772839e+01	-7.305893033785606505e-01	-1.565577098092194031e-01	7.471753788180378608e-01	-2.930495578781695976e+00	-7.305893033785605395e-01	-1.565577098092195141e-01	7.471753788180377498e-01	-2.930495578781695976e+00
3.819960861056751709e+11	1.667676748953967003e+00	1.046877762914504538e-02	1.676270295768584440e+00	2.781036143696624219e+00	3.491707408418925213e-02	1.255541901651683820e-02	7.304759563649395204e+01	2.919421181557603973e+01	-7.324222435833238620e-01	3.281916821803567644e-03	7.324295965303798672e-01	-3.146073531779193466e+00	-7.324222435833240841e-01	3.281916821805519208e-03	7.324295965303800893e-01	-3.146073531779195243e+00
3.882583170254403076e+11	1.665912342231596899e+00	1.039363108258772525e-02	1.691520347923929801e+00	2.775155904432484277e+00	3.462975660216969370e-02	1.247849050457272742e-02	7.414952521106654615e+01	2.929607555516551542e+01	-7.133748237861124997e-01	1.594447943588967187e-01	7.309762524596936650e-01	-3.361486287909349002e+00	-7.133748237861116115e-01	1.594447943588992167e-01	7.309762524596934430e-01	-3.361486287909351667e+00
3.945205479452055054e+11	1.666493627198257110e+00	7.715821757404419008e-03	1.275971503208353175e+00	2.777141475587011410e+00	2.571673557462424153e-02	9.260146017295869947e-03	6.963789532558378426e+01	2.886899270155067043e+01	-6.850229179853438710e-01	3.665733969783059876e-01	7.769378698051536691e-01	-3.632944414666834820e+00	-6.850229179853450923e-01	3.665733969783048773e-01	7.769378698051542242e-01	-3.632944414666831712e+00
