freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.667614034679652191e+00	5.751431332829505701e-03	7.246618789127100557e-01	2.780903489698171693e+00	1.918233522024556312e-02	6.897878797774294191e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.251487950300941954e-01	1.700731606854288813e-01	8.424935690704992153e-01	2.032656232067358293e-01	8.251487950300937513e-01	1.700731606854303801e-01	8.424935690704992153e-01	2.032656232067376612e-01
3.068493150684931641e+11	1.671329796124005673e+00	5.246727588273611756e-03	6.748431367183659324e-01	2.793315759261524978e+00	1.753802430085506237e-02	6.278568487184430814e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.416235861019029096e-01	-1.054462343634549742e-01	8.482034950555555897e-01	-1.246396048084732616e-01	8.416235861019029096e-01	-1.054462343634533644e-01	8.482034950555553676e-01	-1.246396048084713742e-01
3.131115459882583008e+11	1.672758135299880156e+00	6.966115006525580577e-03	9.142792929170752148e-01	2.798071252453647961e+00	2.330525109720048629e-02	8.329041326865408573e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.505260279142570434e-01	-3.270504060455624029e-01	8.186887605624737496e-01	-4.109503758056752831e-01	7.505260279142557112e-01	-3.270504060455652340e-01	8.186887605624736386e-01	-4.109503758056791134e-01
3.193737769080234985e+11	1.671614691195551172e+00	9.994564570589227828e-03	1.337988231381978199e+00	2.794195784499842183e+00	3.341412193659901858e-02	1.195840396079479034e-02	7.753072438666623611e+01	2.959944417114113335e+01	6.136280096391376615e-01	-4.641264073197956530e-01	7.693845957551206372e-01	-6.475619239907756119e-01	6.136280096391374395e-01	-4.641264073197955975e-01	7.693845957551205261e-01	-6.475619239907757230e-01
3.256360078277886353e+11	1.668790351417877460e+00	8.762757906479855946e-03	1.196085970306886015e+00	2.784784451059275412e+00	2.924641169228860485e-02	1.050221739106732728e-02	7.403954168761724475e+01	2.928597678417212791e+01	5.185741373533198084e-01	-5.905613997483328825e-01	7.859274157353527412e-01	-8.502111930898120784e-01	5.185741373533184762e-01	-5.905613997483338817e-01	7.859274157353526302e-01	-8.502111930898142989e-01
3.318982387475538330e+11	1.668876559180839880e+00	6.985819010061722172e-03	9.718773001194760397e-01	2.785100168116037889e+00	2.331693918514381528e-02	8.372028931697778065e-03	7.551960872368788102e+01	2.942063707676693696e+01	3.609698850019507077e-01	-7.276233365204352044e-01	8.122407141528008578e-01	-1.110278051649576048e+00	3.609698850019504301e-01	-7.276233365204353154e-01	8.122407141528008578e-01	-1.110278051649576492e+00
3.381604696673189697e+11	1.671540614394773305e+00	5.951700275503896478e-03	8.436320129082337527e-01	2.794012602835086678e+00	1.989701747041864796e-02	7.121305555396969383e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.210115897605007068e-01	-8.184588840697636369e-01	8.273564828833377405e-01	-1.424006807052835777e+00	1.210115897604999019e-01	-8.184588840697636369e-01	8.273564828833375184e-01	-1.424006807052836665e+00
3.444227005870841675e+11	1.672192918667512851e+00	8.274298994250270031e-03	1.194571471966381804e+00	2.796160693217929261e+00	2.767244837024605136e-02	9.896587287477935646e-03	7.649307951540878037e+01	2.950777475857756116e+01	-9.857727437634178358e-02	-7.794687980238365066e-01	7.856774695230817063e-01	-1.696595735195373322e+00	-9.857727437634052070e-02	-7.794687980238370617e-01	7.856774695230820393e-01	-1.696595735195371546e+00
3.506849315068493042e+11	1.671286679317741664e+00	9.972535767317672328e-03	1.465925396632045574e+00	2.793099712995293249e+00	3.333393237387551750e-02	1.193438681003211599e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.697366020963075095e-01	-7.052300312506144531e-01	7.550544559753318286e-01	-1.936108896540190916e+00	-2.697366020963073430e-01	-7.052300312506142310e-01	7.550544559753316065e-01	-1.936108896540190916e+00
3.569471624266145020e+11	1.668968671589662778e+00	9.220358216866677073e-03	1.379560938154313687e+00	2.785371411742116443e+00	3.077697800956961938e-02	1.104950595810132684e-02	7.312140104567453136e+01	2.920108234086091414e+01	-4.150159872675672212e-01	-6.425927679490627265e-01	7.649599565389757494e-01	-2.144245811606416030e+00	-4.150159872675702188e-01	-6.425927679490608391e-01	7.649599565389756384e-01	-2.144245811606420471e+00
