freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.667614006530530713e+00	5.761986075439338995e-03	7.259917425881091679e-01	2.780903274293275551e+00	1.921753736967304893e-02	6.910537862758601123e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.251487950300941954e-01	1.700731606854288813e-01	8.424935690704992153e-01	2.032656232067358293e-01	8.251487950300941954e-01	1.700731606854296862e-01	8.424935690704994373e-01	2.032656232067367730e-01
3.068493150684931641e+11	1.671329776316086591e+00	5.257577209199573720e-03	6.762386336437724577e-01	2.793315579082669142e+00	1.757429068203215580e-02	6.291552166047629374e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.416235861019029096e-01	-1.054462343634549742e-01	8.482034950555555897e-01	-1.246396048084732616e-01	8.416235861019029096e-01	-1.054462343634552657e-01	8.482034950555555897e-01	-1.246396048084735947e-01
3.131115459882583008e+11	1.672758078019409789e+00	6.977215762828501040e-03	9.157362300497484675e-01	2.798070906039388905e+00	2.334238805871146835e-02	8.342314702722146078e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.505260279142570434e-01	-3.270504060455624029e-01	8.186887605624737496e-01	-4.109503758056752831e-01	7.505260279142569324e-01	-3.270504060455635131e-01	8.186887605624740827e-01	-4.109503758056766154e-01
3.193737769080234985e+11	1.671614567151844755e+00	1.000586356069169298e-02	1.339500845130863871e+00	2.794195143808654080e+00	3.345189456997212096e-02	1.197192495452382814e-02	7.753072438666623611e+01	2.959944417114113335e+01	6.136280096391376615e-01	-4.641264073197956530e-01	7.693845957551206372e-01	-6.475619239907756119e-01	6.136280096391369954e-01	-4.641264073197966522e-01	7.693845957551207482e-01	-6.475619239907771663e-01
3.256360078277886353e+11	1.668790249425529115e+00	8.774217756775819915e-03	1.197650200005698551e+00	2.784783909680476288e+00	2.928465807768765305e-02	1.051595349136003575e-02	7.403954168761724475e+01	2.928597678417212791e+01	5.185741373533198084e-01	-5.905613997483328825e-01	7.859274157353527412e-01	-8.502111930898120784e-01	5.185741373533206966e-01	-5.905613997483322164e-01	7.859274157353528523e-01	-8.502111930898107461e-01
3.318982387475538330e+11	1.668876492394341993e+00	6.997500933418142506e-03	9.735025062857807221e-01	2.785099781847129030e+00	2.335592962657800573e-02	8.386029749744882203e-03	7.551960872368788102e+01	2.942063707676693696e+01	3.609698850019507077e-01	-7.276233365204352044e-01	8.122407141528008578e-01	-1.110278051649576048e+00	3.609698850019511518e-01	-7.276233365204347603e-01	8.122407141528007468e-01	-1.110278051649575382e+00
3.381604696673189697e+11	1.671540568076436362e+00	5.963661814779868016e-03	8.453275178882815322e-01	2.794012305463054346e+00	1.993700531538578416e-02	7.135618292161245539e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.210115897605007068e-01	-8.184588840697636369e-01	8.273564828833377405e-01	-1.424006807052835777e+00	1.210115897604996382e-01	-8.184588840697637480e-01	8.273564828833376295e-01	-1.424006807052837109e+00
3.444227005870841675e+11	1.672192817228550288e+00	8.286497107400262602e-03	1.196332529669387856e+00	2.796160151956444739e+00	2.771324188595975652e-02	9.911178323090357942e-03	7.649307951540878037e+01	2.950777475857756116e+01	-9.857727437634178358e-02	-7.794687980238365066e-01	7.856774695230817063e-01	-1.696595735195373322e+00	-9.857727437633913292e-02	-7.794687980238367286e-01	7.856774695230815952e-01	-1.696595735195369770e+00
3.506849315068493042e+11	1.671286535132744167e+00	9.984934841115830628e-03	1.467748014028415593e+00	2.793098983592232187e+00	3.337537430826938850e-02	1.194922718612177227e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.697366020963075095e-01	-7.052300312506144531e-01	7.550544559753318286e-01	-1.936108896540190916e+00	-2.697366020963083977e-01	-7.052300312506141200e-01	7.550544559753319396e-01	-1.936108896540192248e+00
3.569471624266145020e+11	1.668968540807420409e+00	9.232924145626946258e-03	1.381441067327341177e+00	2.785370743316570863e+00	3.081891987742520558e-02	1.106456652184433648e-02	7.312140104567453136e+01	2.920108234086091414e+01	-4.150159872675672212e-01	-6.425927679490627265e-01	7.649599565389757494e-01	-2.144245811606416030e+00	-4.150159872675699413e-01	-6.425927679490609501e-01	7.649599565389756384e-01	-2.144245811606420471e+00
