freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.667343483781448477e+00	5.631957473732325005e-03	7.096085563214931113e-01	2.780002573963471058e+00	1.878081518952363915e-02	6.755682662101887039e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.263106460495289740e-01	1.746158515509521614e-01	8.445590443466070019e-01	2.082559724437459681e-01	8.263106460495290850e-01	1.746158515509517728e-01	8.445590443466071129e-01	2.082559724437454962e-01
3.068493150684931641e+11	1.671089078410715301e+00	5.459107782603072993e-03	7.021598430094407872e-01	2.792508906125791945e+00	1.824531078674986387e-02	6.533662523591601476e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.389258917785819003e-01	-1.012072575579886918e-01	8.450086158607483799e-01	-1.200588976930094393e-01	8.389258917785814562e-01	-1.012072575579886780e-01	8.450086158607479359e-01	-1.200588976930094809e-01
3.131115459882583008e+11	1.672369315170945558e+00	7.189458599765142198e-03	9.435923924443353483e-01	2.796767438010379525e+00	2.404685990987819044e-02	8.598090632442835154e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.499351619032657013e-01	-3.200941733685875312e-01	8.153913335836949772e-01	-4.034189170601281127e-01	7.499351619032650351e-01	-3.200941733685891410e-01	8.153913335836950882e-01	-4.034189170601302776e-01
3.193737769080234985e+11	1.671114578456807109e+00	1.024624389528810443e-02	1.371680942270073311e+00	2.792518948816910207e+00	3.424529509568002839e-02	1.226322747431616428e-02	7.753072438666623611e+01	2.959944417114113335e+01	6.153101401412280902e-01	-4.559177940164609866e-01	7.658117284695070692e-01	-6.376878340932721212e-01	6.153101401412282012e-01	-4.559177940164610421e-01	7.658117284695070692e-01	-6.376878340932721212e-01
3.256360078277886353e+11	1.668272809892652253e+00	8.786868712957203453e-03	1.199377011514245472e+00	2.783056959165346900e+00	2.931778831584589198e-02	1.053438314271456719e-02	7.403954168761724475e+01	2.928597678417212791e+01	5.245854234021832818e-01	-5.850423181562930397e-01	7.857890177902318030e-01	-8.398282904727665255e-01	5.245854234021830598e-01	-5.850423181562930397e-01	7.857890177902315809e-01	-8.398282904727666365e-01
3.318982387475538330e+11	1.668517614124821247e+00	7.029108277316607235e-03	9.778997659353283467e-01	2.783901620281611589e+00	2.345638194458667461e-02	8.425722293381147573e-03	7.551960872368788102e+01	2.942063707676693696e+01	3.660862226862017788e-01	-7.245237290140280617e-01	8.117596666163231500e-01	-1.102934884307121832e+00	3.660862226862027780e-01	-7.245237290140272846e-01	8.117596666163229280e-01	-1.102934884307120500e+00
3.381604696673189697e+11	1.671318030468197380e+00	6.113494395164953410e-03	8.665657448718810940e-01	2.793266584154374232e+00	2.043518682361090619e-02	7.315874159500389447e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.244385060077866784e-01	-8.153643493637879880e-01	8.248054097730466161e-01	-1.419347899722082529e+00	1.244385060077885657e-01	-8.153643493637879880e-01	8.248054097730468381e-01	-1.419347899722080308e+00
3.444227005870841675e+11	1.671835686818769151e+00	8.714792394983409546e-03	1.258166085899346420e+00	2.794958616114297634e+00	2.913940185830014851e-02	1.042570064912493044e-02	7.649307951540878037e+01	2.950777475857756116e+01	-9.178425644576833353e-02	-7.731823730275307893e-01	7.786111556430375114e-01	-1.688953087227244687e+00	-9.178425644576934661e-02	-7.731823730275309003e-01	7.786111556430376224e-01	-1.688953087227246019e+00
3.506849315068493042e+11	1.670594535730044683e+00	1.035439387329830513e-02	1.522057107615859550e+00	2.790778889338600077e+00	3.459598765105760532e-02	1.239653481084510879e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.570901581373085110e-01	-7.036329591664052252e-01	7.491292883316860163e-01	-1.921102389248206865e+00	-2.570901581373075673e-01	-7.036329591664054472e-01	7.491292883316860163e-01	-1.921102389248205533e+00
3.569471624266145020e+11	1.668150754212113895e+00	9.366292203796451957e-03	1.401395754457779974e+00	2.782639211348797659e+00	3.124877480786818901e-02	1.122990529293997793e-02	7.312140104567453136e+01	2.920108234086091414e+01	-4.022479834346352479e-01	-6.481363510130908612e-01	7.628133255795910284e-01	-2.126241560817450971e+00	-4.022479834346341376e-01	-6.481363510130913053e-01	7.628133255795908063e-01	-2.126241560817449638e+00
