freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.665025601446182391e+00	6.097862324794657216e-03	7.683110714394605356e-01	2.772273069546289381e+00	2.030619376975447907e-02	7.324745167718198398e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.112958085066211966e-01	2.082393773425492700e-01	8.375944885064757761e-01	2.512511120036142187e-01	8.112958085066210856e-01	2.082393773425499639e-01	8.375944885064757761e-01	2.512511120036150514e-01
3.068493150684931641e+11	1.668565681213795449e+00	5.660277715092892903e-03	7.280346661198058289e-01	2.784079393780645173e+00	1.888909028308647514e-02	6.784680898570210825e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.399187794725418987e-01	-6.085223212658917580e-02	8.421202706653205805e-01	-7.232377237111500823e-02	8.399187794725417877e-01	-6.085223212658936315e-02	8.421202706653204695e-01	-7.232377237111524415e-02
3.131115459882583008e+11	1.670070254292813416e+00	6.990102307961817280e-03	9.174275459929385201e-01	2.789085792743386971e+00	2.334792387798114918e-02	8.371174504107231976e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.665872166838328949e-01	-2.877567264641737732e-01	8.188161542180534269e-01	-3.590983106497765420e-01	7.665872166838320068e-01	-2.877567264641762157e-01	8.188161542180533159e-01	-3.590983106497797062e-01
3.193737769080234985e+11	1.669163565273365180e+00	1.031726545123559310e-02	1.381188710753735505e+00	2.786000561669700559e+00	3.444240716891223270e-02	1.236267057615748378e-02	7.753072438666623611e+01	2.959944417114113335e+01	6.316613417544079123e-01	-4.314832366567858402e-01	7.649665575584300159e-01	-5.992884133986658979e-01	6.316613417544090225e-01	-4.314832366567842858e-01	7.649665575584300159e-01	-5.992884133986633444e-01
3.256360078277886353e+11	1.666237604721519050e+00	9.148210958711957413e-03	1.248698971020492543e+00	2.776264065624360011e+00	3.048618623066272695e-02	1.098101099536676235e-02	7.403954168761724475e+01	2.928597678417212791e+01	5.442673134464079965e-01	-5.592150495753571704e-01	7.803514465660582600e-01	-7.989433023692995572e-01	5.442673134464063311e-01	-5.592150495753588357e-01	7.803514465660582600e-01	-7.989433023693025548e-01
3.318982387475538330e+11	1.666144342655168087e+00	7.573726396306294448e-03	1.053667830684427598e+00	2.775979609230295964e+00	2.523784277604769130e-02	9.091508702776624970e-03	7.551960872368788102e+01	2.942063707676693696e+01	3.965614222067441741e-01	-6.983103795011070813e-01	8.030556317601015293e-01	-1.054324046764534950e+00	3.965614222067465611e-01	-6.983103795011053050e-01	8.030556317601011962e-01	-1.054324046764531397e+00
3.381604696673189697e+11	1.668682034287551463e+00	6.166055427267820230e-03	8.740160812901951459e-01	2.784461711314508925e+00	2.057837182780612728e-02	7.390430884428049810e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.688953783910447648e-01	-8.067390929493213347e-01	8.242291022128179767e-01	-1.364421357303372329e+00	1.688953783910435713e-01	-8.067390929493215568e-01	8.242291022128178657e-01	-1.364421357303373883e+00
3.444227005870841675e+11	1.669577395704041400e+00	8.655229236614820146e-03	1.249566874072849165e+00	2.787413767252750585e+00	2.890115017617769788e-02	1.036844637696627582e-02	7.649307951540878037e+01	2.950777475857756116e+01	-5.473654440664598581e-02	-7.779372905016179729e-01	7.798605755175597176e-01	-1.641041685367256919e+00	-5.473654440664701276e-02	-7.779372905016176398e-01	7.798605755175593846e-01	-1.641041685367258252e+00
3.506849315068493042e+11	1.668573876187223304e+00	1.043749842225890831e-02	1.534273164969721881e+00	2.784029838921140421e+00	3.483147440025315122e-02	1.251117136508527773e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.257902615955531822e-01	-7.131209041433054230e-01	7.480124772739781269e-01	-1.877432680348520844e+00	-2.257902615955529879e-01	-7.131209041433054230e-01	7.480124772739781269e-01	-1.877432680348520622e+00
3.569471624266145020e+11	1.666007240051665450e+00	9.898066826098334339e-03	1.480960504500511199e+00	2.775482152177673800e+00	3.298050198959006502e-02	1.188280096260507443e-02	7.312140104567453136e+01	2.920108234086091414e+01	-3.670092534819487384e-01	-6.588645208587877722e-01	7.541871445389780604e-01	-2.079023082129194400e+00	-3.670092534819477392e-01	-6.588645208587885493e-01	7.541871445389781714e-01	-2.079023082129192623e+00
