freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.672501601120972348e+00	5.903927036411418805e-03	7.499221872259884680e-01	2.797226749397764944e+00	1.974865484259899148e-02	7.060083651370351737e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.388631872292594549e-01	9.681481342813115162e-03	8.389190532878741946e-01	1.154067989824462785e-02	8.388631872292597880e-01	9.681481342812105553e-03	8.389190532878745277e-01	1.154067989824342048e-02
3.128054740957965088e+11	1.675684924814576870e+00	8.241748511383028067e-03	1.080644541294845329e+00	2.807852040832309104e+00	2.762114746927504111e-02	9.837109316161661218e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.176521718778257064e-01	-3.506386422141596348e-01	7.987315551640299383e-01	-4.544791032069227521e-01	7.176521718778262615e-01	-3.506386422141587467e-01	7.987315551640299383e-01	-4.544791032069214753e-01
3.225806451612901611e+11	1.672401625745992382e+00	1.024238252529870163e-02	1.384932027649817377e+00	2.796822291398043614e+00	3.425875437364378495e-02	1.224917095341045495e-02	2.226176720175789087e+05	8.377188899404725930e+01	5.346665611243361926e-01	-5.459789725227709445e-01	7.641736517451673816e-01	-7.958659790287164748e-01	5.346665611243376359e-01	-5.459789725227696122e-01	7.641736517451672706e-01	-7.958659790287139213e-01
3.323558162267838135e+11	1.671761866976529065e+00	6.687901647145584952e-03	9.317133582249573776e-01	2.794743011848408010e+00	2.236115788757501305e-02	8.001149942150002914e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.049217693871434376e-01	-7.578477001948928926e-01	8.168907039114073898e-01	-1.188263746427548506e+00	3.049217693871450474e-01	-7.578477001948925595e-01	8.168907039114076118e-01	-1.188263746427546508e+00
3.421309872922774048e+11	1.675140019812414005e+00	8.225465200163879775e-03	1.179619765894445393e+00	2.806026427699375603e+00	2.755761187673768861e-02	9.820866833150896508e-03	2.240989465094236366e+05	8.381700825794258947e+01	-7.312580147169996103e-02	-7.838569007719726756e-01	7.872604548233835819e-01	-1.663816832156801429e+00	-7.312580147169701894e-02	-7.838569007719734527e-01	7.872604548233840260e-01	-1.663816832156797654e+00
3.519061583577710571e+11	1.672392284006411156e+00	1.070916714002539787e-02	1.579689476105859081e+00	2.796781265343347478e+00	3.581985698622696529e-02	1.280752893695801149e-02	2.448461448805113032e+05	8.441939866098742584e+01	-3.160955699868887581e-01	-6.719766001468632233e-01	7.426095612839047622e-01	-2.010482082355649958e+00	-3.160955699868877589e-01	-6.719766001468637784e-01	7.426095612839047622e-01	-2.010482082355648625e+00
3.616813294232647095e+11	1.671274761996507374e+00	7.826940410169734227e-03	1.186608018657609565e+00	2.793098069090298008e+00	2.616193594233453754e-02	9.366637080113475455e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.754396020991229266e-01	-5.367458922405358157e-01	7.869097079723224031e-01	-2.390971161759778862e+00	-5.754396020991217053e-01	-5.367458922405370370e-01	7.869097079723224031e-01	-2.390971161759776642e+00
3.714565004887583618e+11	1.674361131993688190e+00	8.744999000789458604e-03	1.361623029649122740e+00	2.803408725323660811e+00	2.928457285249102052e-02	1.044605896669956353e-02	2.570932944452246884e+05	8.475146655379442961e+01	-7.375899116159092550e-01	-2.087811292501400295e-01	7.665692647429378503e-01	-2.865750018153269352e+00	-7.375899116159086999e-01	-2.087811292501421667e-01	7.665692647429379614e-01	-2.865750018153266687e+00
3.812316715542520142e+11	1.672636473338770635e+00	1.138881473224392232e-02	1.819938290982662910e+00	2.797583066842154409e+00	3.809869381849821657e-02	1.361843166340834417e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.139552312877894824e-01	6.399425213213177921e-02	7.168175057775526549e-01	-3.230987185537687267e+00	-7.139552312877892604e-01	6.399425213213169594e-02	7.168175057775524328e-01	-3.230987185537686379e+00
3.910068426197456055e+11	1.671307282508019298e+00	9.306552930937371515e-03	1.525324936995887448e+00	2.793181420636884127e+00	3.110821937704396148e-02	1.113719973475652512e-02	2.850888846374765271e+05	8.545468099839146703e+01	-6.699336810704004108e-01	3.342508945921726649e-01	7.486887187397741616e-01	-3.604384951724043162e+00	-6.699336810704002998e-01	3.342508945921732200e-01	7.486887187397743837e-01	-3.604384951724042718e+00
4.007820136852392578e+11	1.674039862775390075e+00	9.233726848188197889e-03	1.551223613689754588e+00	2.802324200449539671e+00	3.091525365169281100e-02	1.103200466481839802e-02	2.996642108269482269e+05	8.579390978340545360e+01	-4.429656215206688730e-01	5.996728394143807650e-01	7.455374277529587257e-01	-4.076172890787750802e+00	-4.429656215206698167e-01	5.996728394143800989e-01	7.455374277529587257e-01	-4.076172890787749026e+00
