freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.670264185746808128e+00	4.056494022130084122e-03	5.152595638095809338e-01	2.789765995044696467e+00	1.355083336971979989e-02	4.857336921372394471e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.674300066534245124e-01	4.604727429483482931e-02	8.686513500321885184e-01	5.303493467941162998e-02	8.674300066534244014e-01	4.604727429483510687e-02	8.686513500321884074e-01	5.303493467941195610e-02
3.128054740957965088e+11	1.673688030279556926e+00	6.372599558602992480e-03	8.355647976095129659e-01	2.801191012675928960e+00	2.133148720599723283e-02	7.615149095319863858e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.575428506676116225e-01	-3.349204416352241087e-01	8.282770507642627233e-01	-4.162767627319830521e-01	7.575428506676129548e-01	-3.349204416352216662e-01	8.282770507642628344e-01	-4.162767627319797215e-01
3.225806451612901611e+11	1.670461402425814645e+00	8.619926908989080164e-03	1.165550380760780769e+00	2.790366993854503264e+00	2.879851038639583138e-02	1.032068916017914173e-02	2.226176720175789087e+05	8.377188899404725930e+01	5.735496322415751802e-01	-5.424627471498250086e-01	7.894460163239669370e-01	-7.575500417232895467e-01	5.735496322415766235e-01	-5.424627471498234543e-01	7.894460163239670480e-01	-7.575500417232868822e-01
3.323558162267838135e+11	1.669656427099083906e+00	5.046333748805636489e-03	7.030211883917809601e-01	2.787727119068974080e+00	1.685128715396069093e-02	6.044812291236227077e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.487517537934040623e-01	-7.697650513895659685e-01	8.450834397352465777e-01	-1.145398462942893492e+00	3.487517537934065603e-01	-7.697650513895646363e-01	8.450834397352464666e-01	-1.145398462942890161e+00
3.421309872922774048e+11	1.673187746893716188e+00	6.428224235083074278e-03	9.218761714722978340e-01	2.799515914288453811e+00	2.151125204885246181e-02	7.683918472854948424e-03	2.240989465094236366e+05	8.381700825794258947e+01	-4.262572135340394336e-02	-8.167856198231452369e-01	8.178971212021579618e-01	-1.622936186247327717e+00	-4.262572135340236129e-02	-8.167856198231453480e-01	8.178971212021580728e-01	-1.622936186247325718e+00
3.519061583577710571e+11	1.670578239736679294e+00	9.167443627704857656e-03	1.352272686767006515e+00	2.790747613059034737e+00	3.062986367691283851e-02	1.097550474775409353e-02	2.448461448805113032e+05	8.441939866098742584e+01	-2.995127647339014265e-01	-7.072548993284816232e-01	7.680607976343317711e-01	-1.971384163517697408e+00	-2.995127647338991506e-01	-7.072548993284824004e-01	7.680607976343316601e-01	-1.971384163517694299e+00
3.616813294232647095e+11	1.669299330079238253e+00	6.265505008183549530e-03	9.498856633672495553e-01	2.786520996849985998e+00	2.091800662553782233e-02	7.506854119952627996e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.710868789501061249e-01	-5.814689293833457118e-01	8.150130913961980417e-01	-2.347186883300562688e+00	-5.710868789501049037e-01	-5.814689293833470440e-01	8.150130913961980417e-01	-2.347186883300560467e+00
3.714565004887583618e+11	1.672535385328339119e+00	7.073769111050366536e-03	1.101407436085157565e+00	2.797324576965979581e+00	2.366225829174865500e-02	8.458889070861093720e-03	2.570932944452246884e+05	8.475146655379442961e+01	-7.568874999346668631e-01	-2.486205517054545233e-01	7.966748811702769606e-01	-2.824218651647027123e+00	-7.568874999346664190e-01	-2.486205517054567438e-01	7.966748811702771826e-01	-2.824218651647024458e+00
3.812316715542520142e+11	1.670967247695135161e+00	9.922519529118708353e-03	1.585623584071455205e+00	2.792033086476049419e+00	3.316041029554543662e-02	1.187679703946441581e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.411779975907792917e-01	3.739389126201653202e-02	7.421206958550560229e-01	-3.192001883576236487e+00	-7.411779975907795137e-01	3.739389126201141805e-02	7.421206958550561339e-01	-3.192001883576230270e+00
3.910068426197456055e+11	1.669453968498298302e+00	7.970535563486227243e-03	1.306354430734814720e+00	2.787013023497548314e+00	2.661288445503780589e-02	9.548891315061060897e-03	2.850888846374765271e+05	8.545468099839146703e+01	-7.066962113558745706e-01	3.141910361347440284e-01	7.733922305868937697e-01	-3.559939666127966529e+00	-7.066962113558744596e-01	3.141910361347436398e-01	7.733922305868934366e-01	-3.559939666127966973e+00
