freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.672323651407390921e+00	5.425996715900675317e-03	6.892150427967634885e-01	2.796636953616188137e+00	1.814804528091905692e-02	6.489238890107901919e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.463681522436704574e-01	1.251958427729978410e-02	8.464607428125898725e-01	1.479104718176557989e-02	8.463681522436704574e-01	1.251958427729915613e-02	8.464607428125898725e-01	1.479104718176483917e-02
3.128054740957965088e+11	1.675470463010475974e+00	7.950888816759742878e-03	1.042507495394545902e+00	2.807138055787562259e+00	2.664295873432252423e-02	9.491146571645068739e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.231454265805847825e-01	-3.496668452595061982e-01	8.032472910991679260e-01	-4.503898686013761976e-01	7.231454265805842274e-01	-3.496668452595074750e-01	8.032472910991679260e-01	-4.503898686013779185e-01
3.225806451612901611e+11	1.672161237178418025e+00	9.894604628318391659e-03	1.337906958351042785e+00	2.796025299921306662e+00	3.309074863336036731e-02	1.183492461040738623e-02	2.226176720175789087e+05	8.377188899404725930e+01	5.409860855624967213e-01	-5.472354588088635952e-01	7.695015218633297627e-01	-7.911408401350686903e-01	5.409860855624987197e-01	-5.472354588088614857e-01	7.695015218633296517e-01	-7.911408401350649156e-01
3.323558162267838135e+11	1.671609551915228309e+00	6.318288402337730002e-03	8.802213334115648324e-01	2.794238573285895200e+00	2.112342249020591339e-02	7.559634560969411519e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.095830704782781551e-01	-7.626778624395021966e-01	8.231155443691041684e-01	-1.185200462824655521e+00	3.095830704782783771e-01	-7.626778624395019746e-01	8.231155443691041684e-01	-1.185200462824655077e+00
3.421309872922774048e+11	1.674872657472877613e+00	7.896829511610291633e-03	1.132489890007496003e+00	2.805136058833923585e+00	2.645236765944194990e-02	9.429976694406054863e-03	2.240989465094236366e+05	8.381700825794258947e+01	-6.922662710033468392e-02	-7.897364911278735855e-01	7.927648146320916966e-01	-1.658230718675929749e+00	-6.922662710033221367e-02	-7.897364911278738075e-01	7.927648146320916966e-01	-1.658230718675926640e+00
3.519061583577710571e+11	1.672176121819366257e+00	1.034026754745409789e-02	1.525273778180423534e+00	2.796066061249903090e+00	3.458149697215288920e-02	1.236791127770929706e-02	2.448461448805113032e+05	8.441939866098742584e+01	-3.155037518014662257e-01	-6.788630269981928977e-01	7.485971058092265595e-01	-2.005851042557503128e+00	-3.155037518014649489e-01	-6.788630269981932308e-01	7.485971058092263375e-01	-2.005851042557501351e+00
3.616813294232647095e+11	1.671099173071508126e+00	7.557908626934542809e-03	1.145821292998392193e+00	2.792515324257465181e+00	2.526002971324066426e-02	9.045619013731768729e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.768196490768507934e-01	-5.422251716407162636e-01	7.916622034188227630e-01	-2.387098938825396477e+00	-5.768196490768486839e-01	-5.422251716407184841e-01	7.916622034188227630e-01	-2.387098938825392924e+00
3.714565004887583618e+11	1.674144713078276947e+00	8.355737638816820856e-03	1.301013847765090770e+00	2.802690701976457532e+00	2.797742798378869203e-02	9.982345880713490091e-03	2.570932944452246884e+05	8.475146655379442961e+01	-7.431743527616780920e-01	-2.142960031892327533e-01	7.734538742456584792e-01	-2.860855817056740413e+00	-7.431743527616775369e-01	-2.142960031892345019e-01	7.734538742456582572e-01	-2.860855817056738193e+00
3.812316715542520142e+11	1.672496687605844023e+00	1.108089003904415802e-02	1.770731770983112074e+00	2.797122383928462686e+00	3.706550377205189428e-02	1.325129854346761282e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.193575324912524493e-01	6.213197778097277052e-02	7.220357624210027581e-01	-3.227750316038945133e+00	-7.193575324912526714e-01	6.213197778097013374e-02	7.220357624210026470e-01	-3.227750316038941580e+00
3.910068426197456055e+11	1.671077378565065885e+00	9.027899693768121764e-03	1.479654242960939836e+00	2.792418102179011541e+00	3.017263790842078866e-02	1.080520065561676839e-02	2.850888846374765271e+05	8.545468099839146703e+01	-6.763086263300315260e-01	3.328015550501494113e-01	7.537574099749944079e-01	-3.598888504671657884e+00	-6.763086263300321921e-01	3.328015550501477460e-01	7.537574099749942969e-01	-3.598888504671655220e+00
