Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
82.0	0.02984184	14.83508	0.04388607	17.97394
83.0	0.03051153	14.96118	0.041712	18.09637
84.0	0.0311693	15.08495	0.0392743	18.20759
85.0	0.03182606	15.20638	0.03664607	18.3045
86.0	0.03249406	15.32552	0.0339298	18.3831
87.0	0.03318659	15.44247	0.03126838	18.43844
88.0	0.03391762	15.55741	0.02885751	18.46532
89.0	0.03470137	15.67059	0.02695154	18.46024
90.0	0.03555181	15.78233	0.0258431	18.42538
91.0	0.03648208	15.893	0.0257938	18.37241
92.0	0.03750399	16.00301	0.02693275	18.32082
93.0	0.0386275	16.1128	0.02920335	18.28902
94.0	0.03986035	16.2228	0.03241055	18.28654
95.0	0.04120778	16.33344	0.03631353	18.31397
96.0	0.04267234	16.4451	0.04068934	18.36716
97.0	0.04425396	16.55812	0.04535417	18.44079
98.0	0.04594998	16.67277	0.05016164	18.53001
99.0	0.04775547	16.78926	0.05499464	18.63093
100.0	0.04966342	16.90773	0.05975761	18.74053
101.0	0.05166517	17.02825	0.0643709	18.85653
102.0	0.05375068	17.15086	0.06876701	18.97716
103.0	0.05590889	17.27552	0.07288841	19.10107
104.0	0.05812805	17.40219	0.07668615	19.22716
105.0	0.06039598	17.53077	0.08011925	19.35453
106.0	0.06270031	17.66114	0.08315451	19.48244
107.0	0.06502872	17.79317	0.08576654	19.61022
108.0	0.06736911	17.92674	0.08793808	19.73728
109.0	0.06970975	18.06168	0.08966042	19.86304
110.0	0.07203937	18.19786	0.09093394	19.98696
111.0	0.07434734	18.33511	0.09176875	20.10851
112.0	0.07662369	18.47331	0.09218537	20.22715
113.0	0.0788592	18.61229	0.09221544	20.34231
114.0	0.08104548	18.75192	0.09190243	20.45346
115.0	0.08317496	18.89207	0.09130225	20.56003
116.0	0.08524102	19.03261	0.09048354	20.6615
117.0	0.08723793	19.1734	0.08952767	20.75742
118.0	0.08916094	19.31433	0.0885278	20.84744
119.0	0.09100627	19.45528	0.08758702	20.93139
120.0	0.09277115	19.59615	0.08681482	21.00937
121.0	0.09445381	19.73683	0.0863219	21.08179
122.0	0.0960535	19.87723	0.08621313	21.14947
123.0	0.09757048	20.01724	0.08657935	21.21358
124.0	0.09900604	20.15679	0.08748914	21.27561
125.0	0.1003625	20.29578	0.08898214	21.33722
126.0	0.101643	20.43416	0.09106547	21.40006
127.0	0.102852	20.57186	0.09371389	21.46558
128.0	0.1039945	20.7088	0.09687356	21.53491
129.0	0.1050766	20.84495	0.1004683	21.60881
130.0	0.1061051	20.98026	0.1044065	21.68765
131.0	0.1070877	21.11469	0.1085884	21.77146
132.0	0.1080326	21.24823	0.1129116	21.86005
133.0	0.1089485	21.38086	0.1172754	21.95301
134.0	0.1098448	21.51257	0.1215845	22.04987
135.0	0.1107309	21.64338	0.1257507	22.15007
136.0	0.1116166	21.7733	0.1296946	22.25303
137.0	0.1125115	21.90236	0.1333466	22.35817
138.0	0.1134251	22.03061	0.1366478	22.46492
139.0	0.1143667	22.1581	0.1395502	22.57273
140.0	0.115345	22.28488	0.1420173	22.68106
141.0	0.1163681	22.41103	0.1440248	22.7894
142.0	0.1174433	22.53662	0.1455609	22.89724
143.0	0.118577	22.66174	0.1466266	23.00408
144.0	0.1197745	22.78647	0.1472362	23.10944
145.0	0.1210402	22.91091	0.1474181	23.21285
146.0	0.122377	23.03513	0.1472144	23.31385
147.0	0.123787	23.15924	0.1466817	23.41201
148.0	0.1252709	23.2833	0.1458903	23.50693
149.0	0.1268284	23.40741	0.144924	23.59827
150.0	0.1284578	23.53163	0.1438787	23.68577
151.0	0.1301569	23.65603	0.1428601	23.76929
152.0	0.1319223	23.78067	0.1419805	23.84883
153.0	0.1337499	23.90559	0.1413545	23.92457
154.0	0.1356349	24.03084	0.1410929	23.9969
155.0	0.1375722	24.15645	0.1412966	24.06643
156.0	0.1395561	24.28243	0.1420498	24.13393
157.0	0.1415809	24.4088	0.1434133	24.20035
158.0	0.1436406	24.53556	0.1454203	24.26669
159.0	0.1457296	24.66272	0.148074	24.33394
160.0	0.1478419	24.79027	0.1513477	24.40299
161.0	0.1499721	24.91818	0.1551882	24.47456
162.0	0.1521151	25.04645	0.15952	24.5492
163.0	0.1542662	25.17505	0.1642515	24.62721
164.0	0.1564208	25.30395	0.1692806	24.70872
165.0	0.1585754	25.43312	0.1745005	24.7937
166.0	0.1607264	25.56255	0.179804	24.88196
167.0	0.1628711	25.69219	0.1850878	24.97324
168.0	0.1650072	25.82201	0.1902548	25.0672
169.0	0.167133	25.95198	0.195217	25.16347
170.0	0.1692472	26.08208	0.1998964	25.26165
171.0	0.1713491	26.21227	0.2042264	25.36132
172.0	0.1734383	26.34253	0.2081529	25.46209
173.0	0.1755148	26.47283	0.2116345	25.56356
174.0	0.1775792	26.60314	0.214643	25.66534
175.0	0.179632	26.73345	0.2171641	25.76705
176.0	0.1816743	26.86373	0.2191969	25.86835
177.0	0.1837071	26.99396	0.2207545	25.96887
178.0	0.1857317	27.12414	0.2218636	26.0683
179.0	0.1877495	27.25425	0.2225641	26.16635
180.0	0.1897616	27.38428	0.2229087	26.26274
181.0	0.1917695	27.51422	0.2229622	26.35724
182.0	0.1937741	27.64406	0.2227998	26.44965
183.0	0.1957765	27.77381	0.2225055	26.53984
184.0	0.1977775	27.90346	0.2221701	26.62775
185.0	0.1997777	28.03301	0.2218882	26.71337
186.0	0.2017774	28.16246	0.2217547	26.7968
187.0	0.2037766	28.29182	0.2218612	26.8782
188.0	0.2057751	28.42108	0.2222921	26.95785
189.0	0.2077725	28.55024	0.2231199	27.03609
190.0	0.2097681	28.67932	0.2244021	27.11333
191.0	0.2117609	28.80831	0.2261777	27.19002
192.0	0.2137498	28.93721	0.2284653	27.26665
193.0	0.2157336	29.06603	0.2312622	27.34366
194.0	0.2177109	29.19476	0.2345454	27.42149
195.0	0.2196805	29.32342	0.2382725	27.50049
196.0	0.2216409	29.45199	0.2423853	27.58095
197.0	0.2235911	29.58047	0.2468125	27.66306
198.0	0.2255299	29.70886	0.2514739	27.74694
199.0	0.2274568	29.83716	0.2562841	27.83262
200.0	0.2293713	29.96536	0.2611559	27.92005
201.0	0.2312733	30.09346	0.2660037	28.00914
202.0	0.2331635	30.22145	0.2707463	28.09973
203.0	0.2350427	30.34933	0.2753092	28.19162
204.0	0.2369125	30.47708	0.2796264	28.28461
205.0	0.2387751	30.60471	0.2836422	28.37844
206.0	0.2406332	30.7322	0.2873122	28.47287
207.0	0.2424903	30.85956	0.2906041	28.56765
208.0	0.2443503	30.98678	0.2934985	28.66251
209.0	0.2462177	31.11386	0.2959891	28.7572
210.0	0.2480978	31.2408	0.2980827	28.85149
211.0	0.2499961	31.3676	0.2997995	28.94514
212.0	0.2519186	31.49427	0.3011721	29.03793
213.0	0.2538716	31.62081	0.3022452	29.1297
214.0	0.2558615	31.74724	0.3030746	29.22026
215.0	0.2578949	31.87356	0.3037256	29.3095
216.0	0.2599784	31.9998	0.3042716	29.39732
217.0	0.2621182	32.12598	0.3047919	29.48368
218.0	0.2643204	32.2521	0.3053691	29.56859
219.0	0.2665903	32.3782	0.3060865	29.65209
220.0	0.2689328	32.5043	0.307025	29.73429
221.0	0.2713522	32.63043	0.3082597	29.81537
222.0	0.2738516	32.75661	0.3098572	29.89551
223.0	0.2764333	32.88287	0.3118723	29.97497
224.0	0.2790985	33.00924	0.3143459	30.05402
225.0	0.2818472	33.13575	0.317303	30.13296
226.0	0.2846785	33.26243	0.3207518	30.21206
227.0	0.2875899	33.38929	0.3246837	30.29161
228.0	0.290578	33.51636	0.3290735	30.37185
229.0	0.293638	33.64366	0.3338817	30.45301
230.0	0.2967642	33.77121	0.3390558	30.53524
231.0	0.2999497	33.89903	0.3445332	30.61867
232.0	0.3031868	34.02711	0.350244	30.70338
233.0	0.3064667	34.15547	0.3561137	30.78938
234.0	0.3097801	34.28412	0.3620658	30.87668
235.0	0.3131172	34.41304	0.3680246	30.9652
236.0	0.3164677	34.54224	0.3739172	31.05488
237.0	0.3198209	34.67171	0.3796755	31.1456
238.0	0.3231663	34.80143	0.385238	31.23724
239.0	0.3264933	34.9314	0.390551	31.32965
240.0	0.3297915	35.0616	0.3955694	31.42268
241.0	0.3330512	35.192	0.4002578	31.51619
242.0	0.3362628	35.32259	0.4045907	31.61001
243.0	0.3394178	35.45334	0.4085528	31.704
244.0	0.3425083	35.58423	0.4121391	31.798
245.0	0.3455272	35.71524	0.4153543	31.89188
246.0	0.3484687	35.84633	0.4182129	31.98551
247.0	0.3513279	35.97749	0.420738	32.07878
248.0	0.354101	36.10869	0.4229609	32.17157
249.0	0.3567855	36.2399	0.4249199	32.26382
250.0	0.35938	36.37111	0.426659	32.35545
251.0	0.3618842	36.50229	0.4282265	32.44641
252.0	0.3642989	36.63342	0.4296738	32.53669
253.0	0.3666262	36.76448	0.4310536	32.62627
254.0	0.368869	36.89547	0.4324178	32.71518
255.0	0.3710311	37.02635	0.4338167	32.80345
256.0	0.3731172	37.15714	0.4352964	32.89114
257.0	0.3751324	37.28781	0.4368982	32.97833
258.0	0.3770826	37.41836	0.4386563	33.0651
259.0	0.3789738	37.54879	0.4405974	33.15156
260.0	0.3808125	37.6791	0.4427398	33.2378
261.0	0.3826049	37.8093	0.4450926	33.32395
262.0	0.3843572	37.93938	0.4476559	33.41011
263.0	0.3860754	38.06936	0.4504208	33.49638
264.0	0.387765	38.19925	0.4533703	33.58286
265.0	0.3894308	38.32905	0.45648	33.66961
266.0	0.391077	38.45878	0.4597192	33.75672
267.0	0.3927072	38.58846	0.4630523	33.84422
268.0	0.3943239	38.71809	0.4664401	33.93215
269.0	0.3959287	38.84769	0.4698415	34.02052
270.0	0.3975222	38.97727	0.4732148	34.10933
271.0	0.3991043	39.10685	0.4765192	34.19856
272.0	0.4006739	39.23644	0.4797157	34.28817
273.0	0.4022287	39.36604	0.4827691	34.37811
274.0	0.403766	39.49568	0.4856482	34.46834
275.0	0.4052823	39.62534	0.4883269	34.55879
276.0	0.4067734	39.75504	0.4907848	34.64939
277.0	0.4082347	39.88478	0.4930078	34.74007
278.0	0.4096612	40.01455	0.4949881	34.83074
279.0	0.4110481	40.14435	0.4967243	34.92134
280.0	0.4123901	40.27419	0.4982214	35.0118
281.0	0.4136823	40.40403	0.4994903	35.10204
282.0	0.4149202	40.53389	0.5005477	35.19201
283.0	0.4160995	40.66373	0.5014149	35.28164
284.0	0.4172167	40.79355	0.5021179	35.3709
285.0	0.418269	40.92333	0.5026856	35.45975
286.0	0.4192542	41.05305	0.5031499	35.54815
287.0	0.4201713	41.1827	0.5035438	35.6361
288.0	0.4210202	41.31224	0.503901	35.72359
289.0	0.4218019	41.44167	0.5042545	35.81063
290.0	0.4225184	41.57096	0.5046358	35.89724
291.0	0.4231727	41.7001	0.5050742	35.98343
292.0	0.4237692	41.82905	0.5055954	36.06925
293.0	0.424313	41.95782	0.5062215	36.15475
294.0	0.4248104	42.08638	0.50697	36.23996
295.0	0.4252683	42.21472	0.5078535	36.32494
296.0	0.4256947	42.34283	0.5088798	36.40975
297.0	0.4260981	42.4707	0.5100518	36.49443
298.0	0.4264875	42.59832	0.5113679	36.57904
299.0	0.4268723	42.7257	0.5128218	36.66362
300.0	0.4272618	42.85284	0.5144039	36.74821
301.0	0.4276658	42.97973	0.5161015	36.83285
302.0	0.4280934	43.10639	0.5178994	36.91757
303.0	0.4285537	43.23284	0.5197811	37.00238
304.0	0.4290552	43.35907	0.5217294	37.08729
305.0	0.4296054	43.48512	0.5237271	37.17232
306.0	0.4302114	43.61099	0.5257579	37.25746
307.0	0.430879	43.73671	0.5278071	37.34269
308.0	0.431613	43.86231	0.5298618	37.42801
309.0	0.432417	43.9878	0.5319117	37.5134
310.0	0.4332935	44.11322	0.5339493	37.59884
311.0	0.4342437	44.23858	0.5359698	37.6843
312.0	0.4352672	44.36392	0.5379714	37.76978
313.0	0.4363629	44.48925	0.5399551	37.85524
314.0	0.4375282	44.6146	0.5419245	37.94068
315.0	0.4387594	44.74	0.5438853	38.02607
316.0	0.4400519	44.86545	0.545845	38.11141
317.0	0.4414001	44.99099	0.5478123	38.1967
318.0	0.442798	45.11662	0.5497966	38.28192
319.0	0.4442385	45.24236	0.5518074	38.36709
320.0	0.4457143	45.36821	0.5538535	38.45221
321.0	0.447218	45.4942	0.555943	38.5373
322.0	0.4487418	45.62031	0.5580821	38.62237
323.0	0.4502779	45.74655	0.5602751	38.70744
324.0	0.4518188	45.87293	0.562524	38.79253
325.0	0.4533572	45.99944	0.564828	38.87766
326.0	0.4548862	46.12607	0.567184	38.96286
327.0	0.4563994	46.25281	0.5695858	39.04815
328.0	0.4578909	46.37967	0.5720249	39.13353
329.0	0.4593555	46.50663	0.5744905	39.21904
330.0	0.4607886	46.63367	0.5769698	39.30467
331.0	0.4621864	46.76079	0.5794485	39.39044
332.0	0.4635458	46.88798	0.5819112	39.47635
333.0	0.4648642	47.01521	0.5843422	39.5624
334.0	0.4661402	47.14249	0.5867258	39.64857
335.0	0.4673724	47.26979	0.589047	39.73486
336.0	0.4685606	47.3971	0.5912922	39.82125
337.0	0.4697049	47.52442	0.5934493	39.90772
338.0	0.470806	47.65172	0.5955085	39.99425
339.0	0.4718649	47.779	0.5974626	40.0808
340.0	0.4728833	47.90625	0.5993071	40.16736
341.0	0.4738629	48.03346	0.6010407	40.2539
342.0	0.474806	48.16063	0.6026651	40.34038
343.0	0.4757148	48.28773	0.604185	40.42678
344.0	0.4765918	48.41477	0.6056081	40.51307
345.0	0.4774396	48.54175	0.6069448	40.59924
346.0	0.4782609	48.66865	0.6082079	40.68526
347.0	0.4790582	48.79548	0.609412	40.77112
348.0	0.4798342	48.92223	0.6105733	40.85682
349.0	0.4805913	49.04891	0.6117089	40.94233
350.0	0.4813322	49.1755	0.6128362	41.02768
351.0	0.4820591	49.30201	0.6139725	41.11285
352.0	0.4827743	49.42844	0.6151343	41.19787
353.0	0.4834801	49.55479	0.6163366	41.28274
354.0	0.4841786	49.68107	0.6175927	41.36748
355.0	0.4848718	49.80727	0.6189137	41.45212
356.0	0.4855617	49.9334	0.6203082	41.53668
357.0	0.4862503	50.05945	0.6217817	41.62118
358.0	0.4869395	50.18544	0.6233373	41.70565
359.0	0.4876311	50.31137	0.6249747	41.79012
360.0	0.488327	50.43724	0.6266911	41.8746
361.0	0.4890292	50.56305	0.6284811	41.95913
362.0	0.4897395	50.68882	0.6303369	42.04371
363.0	0.4904598	50.81454	0.632249	42.12837
364.0	0.4911921	50.94022	0.6342065	42.21311
365.0	0.4919382	51.06586	0.6361974	42.29794
366.0	0.4927001	51.19148	0.6382096	42.38288
367.0	0.4934797	51.31708	0.640231	42.4679
368.0	0.4942787	51.44266	0.6422503	42.55302
369.0	0.495099	51.56823	0.6442573	42.63821
370.0	0.4959422	51.6938	0.6462432	42.72348
371.0	0.4968099	51.81938	0.6482016	42.8088
372.0	0.4977035	51.94497	0.6501278	42.89416
373.0	0.4986241	52.07059	0.6520197	42.97955
374.0	0.4995727	52.19623	0.6538778	43.06494
375.0	0.50055	52.32191	0.6557048	43.15032
376.0	0.5015566	52.44764	0.6575058	43.23568
377.0	0.5025925	52.57342	0.6592883	43.321
378.0	0.5036575	52.69926	0.6610614	43.40627
379.0	0.5047511	52.82516	0.6628355	43.49149
380.0	0.5058724	52.95114	0.6646226	43.57666
381.0	0.5070203	53.0772	0.6664347	43.66177
382.0	0.508193	53.20335	0.6682842	43.74683
383.0	0.5093886	53.32959	0.6701829	43.83184
384.0	0.5106049	53.45592	0.6721417	43.91683
385.0	0.5118391	53.58234	0.6741698	44.00179
386.0	0.5130882	53.70887	0.6762748	44.08677
387.0	0.5143491	53.8355	0.6784616	44.17176
388.0	0.5156181	53.96223	0.6807326	44.2568
389.0	0.5168915	54.08907	0.6830875	44.34191
390.0	0.5181652	54.21601	0.6855228	44.42711
391.0	0.5194352	54.34304	0.6880318	44.51242
392.0	0.520697	54.47018	0.6906053	44.59786
393.0	0.5219463	54.5974	0.6932309	44.68345
394.0	0.5231786	54.72471	0.6958939	44.7692
395.0	0.5243895	54.85211	0.6985775	44.85512
396.0	0.5255745	54.97958	0.7012631	44.94123
397.0	0.5267291	55.10712	0.7039309	45.02752
398.0	0.5278491	55.23471	0.7065605	45.11399
399.0	0.5289305	55.36236	0.7091313	45.20062
400.0	0.5299693	55.49005	0.7116233	45.28742
401.0	0.5309617	55.61778	0.7140175	45.37437
402.0	0.5319046	55.74552	0.7162963	45.46143
403.0	0.5327947	55.87328	0.7184443	45.5486
404.0	0.5336294	56.00103	0.7204488	45.63583
405.0	0.5344065	56.12878	0.7222998	45.72311
406.0	0.5351242	56.2565	0.7239904	45.81041
407.0	0.5357811	56.38419	0.7255175	45.89768
408.0	0.5363766	56.51183	0.7268814	45.98491
409.0	0.5369102	56.63942	0.728086	46.07205
410.0	0.5373825	56.76694	0.7291388	46.15908
411.0	0.5377944	56.89438	0.7300508	46.24596
412.0	0.5381474	57.02173	0.7308363	46.33268
413.0	0.5384438	57.14899	0.7315122	46.41921
414.0	0.5386864	57.27613	0.7320979	46.50554
415.0	0.5388787	57.40317	0.7326149	46.59164
416.0	0.5390246	57.53008	0.7330859	46.67751
417.0	0.5391287	57.65686	0.7335343	46.76316
418.0	0.5391963	57.78351	0.7339836	46.84857
419.0	0.5392328	57.91002	0.7344566	46.93376
420.0	0.5392443	58.03639	0.734975	47.01874
421.0	0.5392371	58.16263	0.7355584	47.10352
422.0	0.5392176	58.28872	0.7362239	47.18814
423.0	0.5391926	58.41468	0.7369857	47.2726
424.0	0.5391688	58.5405	0.7378544	47.35695
425.0	0.5391528	58.6662	0.7388368	47.4412
426.0	0.539151	58.79178	0.7399359	47.5254
427.0	0.5391697	58.91724	0.7411506	47.60956
428.0	0.5392143	59.04261	0.7424759	47.69372
429.0	0.5392902	59.16788	0.7439034	47.7779
430.0	0.5394019	59.29308	0.7454212	47.86212
431.0	0.5395529	59.41821	0.7470147	47.94642
432.0	0.5397463	59.54329	0.7486672	48.03078
433.0	0.5399842	59.66834	0.7503606	48.11524
434.0	0.5402674	59.79336	0.7520759	48.19978
435.0	0.5405962	59.91838	0.7537944	48.28442
436.0	0.5409696	60.0434	0.7554979	48.36914
437.0	0.5413858	60.16845	0.7571702	48.45392
438.0	0.5418419	60.29352	0.758797	48.53877
439.0	0.5423345	60.41865	0.7603672	48.62365
440.0	0.5428591	60.54382	0.7618728	48.70854
441.0	0.5434107	60.66905	0.7633098	48.79343
442.0	0.5439838	60.79435	0.7646782	48.87829
443.0	0.5445725	60.91971	0.7659822	48.96309
444.0	0.5451708	61.04515	0.7672299	49.04781
445.0	0.5457725	61.17065	0.7684335	49.13244
446.0	0.5463718	61.29622	0.7696083	49.21696
447.0	0.5469632	61.42185	0.7707729	49.30135
448.0	0.5475415	61.54753	0.7719478	49.38561
449.0	0.5481026	61.67325	0.7731551	49.46973
450.0	0.5486428	61.79901	0.7744174	49.55373
451.0	0.5491598	61.92478	0.7757568	49.63762
452.0	0.5496523	62.05057	0.7771939	49.72141
453.0	0.55012	62.17634	0.7787471	49.80512
454.0	0.5505642	62.3021	0.7804313	49.88878
455.0	0.5509873	62.42782	0.7822575	49.97243
456.0	0.5513931	62.5535	0.7842318	50.05609
457.0	0.5517867	62.67911	0.7863553	50.13981
458.0	0.5521743	62.80466	0.7886234	50.22361
459.0	0.5525632	62.93013	0.7910263	50.30753
460.0	0.5529617	63.05551	0.7935486	50.3916
461.0	0.5533788	63.18081	0.7961703	50.47585
462.0	0.553824	63.30602	0.7988673	50.56029
463.0	0.5543072	63.43114	0.8016121	50.64494
464.0	0.5548382	63.55618	0.804375	50.7298
465.0	0.5554266	63.68114	0.8071253	50.81488
466.0	0.5560813	63.80605	0.8098323	50.90016
467.0	0.5568105	63.93091	0.8124671	50.98562
468.0	0.5576212	64.05574	0.8150033	51.07125
469.0	0.5585189	64.18056	0.8174186	51.15701
470.0	0.5595076	64.3054	0.8196958	51.24286
471.0	0.5605893	64.43028	0.8218237	51.32877
472.0	0.561764	64.55522	0.8237979	51.41469
473.0	0.5630297	64.68025	0.8256213	51.50058
474.0	0.5643819	64.80539	0.8273044	51.58639
475.0	0.5658143	64.93066	0.8288654	51.67209
476.0	0.5673181	65.0561	0.8303297	51.75764
477.0	0.5688829	65.18171	0.8317292	51.84301
478.0	0.570496	65.30752	0.8331016	51.92817
479.0	0.5721436	65.43354	0.8344892	52.01313
480.0	0.5738104	65.55978	0.8359371	52.09786
481.0	0.5754803	65.68624	0.8374917	52.18239
482.0	0.5771364	65.81292	0.8391988	52.26673
483.0	0.5787618	65.93982	0.8411016	52.35091
484.0	0.58034	66.06694	0.8432386	52.43498
485.0	0.581855	66.19425	0.8456418	52.51899
486.0	0.5832919	66.32175	0.848335	52.60299
487.0	0.5846373	66.44941	0.851332	52.68706
488.0	0.5858799	66.57721	0.8546358	52.77126
489.0	0.5870104	66.70512	0.858238	52.85566
490.0	0.5880222	66.83311	0.8621179	52.94033
491.0	0.5889115	66.96114	0.8662436	53.02532
492.0	0.5896775	67.0892	0.870572	53.11069
493.0	0.5903227	67.21724	0.8750506	53.19648
494.0	0.5908528	67.34523	0.8796189	53.28272
495.0	0.5912769	67.47314	0.8842102	53.36942
496.0	0.591607	67.60094	0.8887543	53.45659
497.0	0.5918586	67.7286	0.8931797	53.5442
498.0	0.5920498	67.8561	0.897416	53.63224
499.0	0.5922012	67.98343	0.9013971	53.72066
500.0	0.5923355	68.11056	0.905063	53.8094
501.0	0.5924772	68.2375	0.9083627	53.8984
502.0	0.5926515	68.36424	0.9112561	53.98758
503.0	0.5928844	68.49079	0.913716	54.07685
504.0	0.5932014	68.61717	0.9157295	54.16613
505.0	0.5936273	68.7434	0.9172994	54.25533
506.0	0.5941848	68.8695	0.9184446	54.34435
507.0	0.5948944	68.99552	0.9192006	54.43312
508.0	0.5957736	69.12149	0.9196189	54.52155
509.0	0.5968355	69.24747	0.9197663	54.60957
510.0	0.5980894	69.37351	0.9197232	54.69712
511.0	0.5995391	69.49966	0.9195817	54.78417
512.0	0.6011834	69.62599	0.9194424	54.87071
513.0	0.6030152	69.75256	0.9194114	54.95672
514.0	0.6050219	69.87941	0.9195964	55.04223
515.0	0.607185	70.00661	0.9201021	55.12731
516.0	0.6094802	70.13421	0.921026	55.21201
517.0	0.6118783	70.26224	0.9224536	55.29645
518.0	0.6143449	70.39076	0.9244543	55.38073
519.0	0.6168413	70.51979	0.9270768	55.46501
520.0	0.6193253	70.64935	0.9303462	55.54941
521.0	0.6217515	70.77946	0.9342615	55.6341
522.0	0.6240724	70.91012	0.9387938	55.71923
523.0	0.6262392	71.04133	0.9438863	55.80495
524.0	0.6282025	71.17306	0.9494547	55.89139
525.0	0.6299132	71.30531	0.9553895	55.97866
526.0	0.6313234	71.43802	0.9615585	56.06686
527.0	0.6323873	71.57117	0.9678105	56.15606
528.0	0.6330618	71.7047	0.9739798	56.24629
529.0	0.6333074	71.83856	0.9798904	56.33757
530.0	0.6330887	71.97268	0.9853611	56.42987
531.0	0.6323755	72.10698	0.9902103	56.52316
532.0	0.6311429	72.2414	0.9942608	56.61736
533.0	0.6293722	72.37585	0.9973443	56.71237
534.0	0.6270512	72.51024	0.9993054	56.80809
535.0	0.6241748	72.64448	1.000006	56.90437
536.0	0.6207453	72.77846	0.9993285	57.00105
