Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
81.0	0.0278273	14.61451	0.04574478	17.84261
82.0	0.02860088	14.7414	0.04388607	17.97394
83.0	0.02936831	14.86629	0.041712	18.09637
84.0	0.03013797	14.9892	0.0392743	18.20759
85.0	0.03091937	15.11017	0.03664607	18.3045
86.0	0.03172284	15.22932	0.0339298	18.3831
87.0	0.03255933	15.3468	0.03126838	18.43844
88.0	0.03344003	15.46283	0.02885751	18.46532
89.0	0.03437599	15.57766	0.02695154	18.46024
90.0	0.03537779	15.6916	0.0258431	18.42538
91.0	0.03645505	15.80499	0.0257938	18.37241
92.0	0.03761615	15.91815	0.02693275	18.32082
93.0	0.03886787	16.03146	0.02920335	18.28902
94.0	0.04021515	16.14525	0.03241055	18.28654
95.0	0.04166096	16.25983	0.03631353	18.31397
96.0	0.04320626	16.37549	0.04068934	18.36716
97.0	0.04485	16.49245	0.04535417	18.44079
98.0	0.04658926	16.61091	0.05016164	18.53001
99.0	0.04841942	16.731	0.05499464	18.63093
100.0	0.05033436	16.85281	0.05975761	18.74053
101.0	0.05232671	16.97638	0.0643709	18.85653
102.0	0.05438808	17.10173	0.06876701	18.97716
103.0	0.05650932	17.22883	0.07288841	19.10107
104.0	0.05868072	17.35761	0.07668615	19.22716
105.0	0.06089222	17.488	0.08011925	19.35453
106.0	0.06313363	17.61991	0.08315451	19.48244
107.0	0.06539474	17.75323	0.08576654	19.61022
108.0	0.06766548	17.88785	0.08793808	19.73728
109.0	0.06993605	18.02364	0.08966042	19.86304
110.0	0.07219701	18.16048	0.09093394	19.98696
111.0	0.07443938	18.29824	0.09176875	20.10851
112.0	0.07665467	18.43681	0.09218537	20.22715
113.0	0.07883501	18.57605	0.09221544	20.34231
114.0	0.08097314	18.71586	0.09190243	20.45346
115.0	0.08306248	18.85611	0.09130225	20.56003
116.0	0.08509716	18.99669	0.09048354	20.6615
117.0	0.08707207	19.1375	0.08952767	20.75742
118.0	0.08898283	19.27842	0.0885278	20.84744
119.0	0.09082587	19.41935	0.08758702	20.93139
120.0	0.09259845	19.5602	0.08681482	21.00937
121.0	0.09429861	19.70088	0.0863219	21.08179
122.0	0.09592525	19.8413	0.08621313	21.14947
123.0	0.09747811	19.98137	0.08657935	21.21358
124.0	0.09895777	20.12102	0.08748914	21.27561
125.0	0.1003657	20.26018	0.08898214	21.33722
126.0	0.101704	20.39877	0.09106547	21.40006
127.0	0.102976	20.53673	0.09371389	21.46558
128.0	0.1041854	20.67402	0.09687356	21.53491
129.0	0.105337	20.81057	0.1004683	21.60881
130.0	0.1064361	20.94635	0.1044065	21.68765
131.0	0.1074889	21.08133	0.1085884	21.77146
132.0	0.1085022	21.21547	0.1129116	21.86005
133.0	0.1094831	21.34877	0.1172754	21.95301
134.0	0.1104396	21.4812	0.1215845	22.04987
135.0	0.1113797	21.61278	0.1257507	22.15007
136.0	0.112312	21.7435	0.1296946	22.25303
137.0	0.113245	21.8734	0.1333466	22.35817
138.0	0.1141873	22.00249	0.1366478	22.46492
139.0	0.1151475	22.13082	0.1395502	22.57273
140.0	0.1161339	22.25843	0.1420173	22.68106
141.0	0.1171543	22.38538	0.1440248	22.7894
142.0	0.1182162	22.51173	0.1455609	22.89724
143.0	0.1193264	22.63754	0.1466266	23.00408
144.0	0.1204909	22.7629	0.1472362	23.10944
145.0	0.1217148	22.88788	0.1474181	23.21285
146.0	0.1230024	23.01256	0.1472144	23.31385
147.0	0.124357	23.13702	0.1466817	23.41201
148.0	0.1257808	23.26134	0.1458903	23.50693
149.0	0.1272752	23.3856	0.144924	23.59827
150.0	0.1288402	23.50986	0.1438787	23.68577
151.0	0.1304753	23.63421	0.1428601	23.76929
152.0	0.1321787	23.75869	0.1419805	23.84883
153.0	0.1339479	23.88337	0.1413545	23.92457
154.0	0.1357799	24.0083	0.1410929	23.9969
155.0	0.1376706	24.13351	0.1412966	24.06643
156.0	0.1396157	24.25903	0.1420498	24.13393
157.0	0.1416104	24.3849	0.1434133	24.20035
158.0	0.1436497	24.51112	0.1454203	24.26669
159.0	0.1457281	24.63771	0.148074	24.33394
160.0	0.1478404	24.76467	0.1513477	24.40299
161.0	0.1499812	24.89199	0.1551882	24.47456
162.0	0.1521453	25.01967	0.15952	24.5492
163.0	0.1543276	25.14769	0.1642515	24.62721
164.0	0.1565233	25.27603	0.1692806	24.70872
165.0	0.1587281	25.40468	0.1745005	24.7937
166.0	0.1609377	25.5336	0.179804	24.88196
167.0	0.1631486	25.66278	0.1850878	24.97324
168.0	0.1653575	25.79218	0.1902548	25.0672
169.0	0.1675616	25.92177	0.195217	25.16347
170.0	0.1697586	26.05153	0.1998964	25.26165
171.0	0.1719465	26.18143	0.2042264	25.36132
172.0	0.174124	26.31143	0.2081529	25.46209
173.0	0.17629	26.44151	0.2116345	25.56356
174.0	0.1784438	26.57165	0.214643	25.66534
175.0	0.1805852	26.70182	0.2171641	25.76705
176.0	0.1827143	26.832	0.2191969	25.86835
177.0	0.1848312	26.96216	0.2207545	25.96887
178.0	0.1869366	27.09229	0.2218636	26.0683
179.0	0.1890311	27.22238	0.2225641	26.16635
180.0	0.1911155	27.3524	0.2229087	26.26274
181.0	0.1931908	27.48235	0.2229622	26.35724
182.0	0.1952579	27.61221	0.2227998	26.44965
183.0	0.1973176	27.74199	0.2225055	26.53984
184.0	0.1993709	27.87167	0.2221701	26.62775
185.0	0.2014184	28.00124	0.2218882	26.71337
186.0	0.2034607	28.13072	0.2217547	26.7968
187.0	0.2054983	28.26009	0.2218612	26.8782
188.0	0.2075314	28.38936	0.2222921	26.95785
189.0	0.2095601	28.51852	0.2231199	27.03609
190.0	0.2115842	28.64759	0.2244021	27.11333
191.0	0.2136035	28.77655	0.2261777	27.19002
192.0	0.2156175	28.90542	0.2284653	27.26665
193.0	0.2176257	29.03419	0.2312622	27.34366
194.0	0.2196273	29.16287	0.2345454	27.42149
195.0	0.2216216	29.29146	0.2382725	27.50049
196.0	0.223608	29.41996	0.2423853	27.58095
197.0	0.2255858	29.54836	0.2468125	27.66306
198.0	0.2275544	29.67667	0.2514739	27.74694
199.0	0.2295136	29.80489	0.2562841	27.83262
200.0	0.2314632	29.93301	0.2611559	27.92005
201.0	0.2334034	30.06103	0.2660037	28.00914
202.0	0.235335	30.18895	0.2707463	28.09973
203.0	0.2372588	30.31677	0.2753092	28.19162
204.0	0.2391765	30.44447	0.2796264	28.28461
205.0	0.2410899	30.57206	0.2836422	28.37844
206.0	0.2430017	30.69953	0.2873122	28.47287
207.0	0.2449148	30.82688	0.2906041	28.56765
208.0	0.2468329	30.95412	0.2934985	28.66251
209.0	0.24876	31.08123	0.2959891	28.7572
210.0	0.2507008	31.20822	0.2980827	28.85149
211.0	0.2526603	31.3351	0.2997995	28.94514
212.0	0.2546438	31.46187	0.3011721	29.03793
213.0	0.2566569	31.58853	0.3022452	29.1297
214.0	0.2587054	31.7151	0.3030746	29.22026
215.0	0.2607953	31.84159	0.3037256	29.3095
216.0	0.2629324	31.968	0.3042716	29.39732
217.0	0.2651222	32.09437	0.3047919	29.48368
218.0	0.2673701	32.22071	0.3053691	29.56859
219.0	0.2696809	32.34703	0.3060865	29.65209
220.0	0.2720591	32.47337	0.307025	29.73429
221.0	0.274508	32.59974	0.3082597	29.81537
222.0	0.2770305	32.72617	0.3098572	29.89551
223.0	0.2796284	32.85269	0.3118723	29.97497
224.0	0.2823025	32.97932	0.3143459	30.05402
225.0	0.2850526	33.10608	0.317303	30.13296
226.0	0.2878772	33.23301	0.3207518	30.21206
227.0	0.2907739	33.36011	0.3246837	30.29161
228.0	0.2937388	33.48742	0.3290735	30.37185
229.0	0.2967672	33.61495	0.3338817	30.45301
230.0	0.2998533	33.74271	0.3390558	30.53524
231.0	0.30299	33.87073	0.3445332	30.61867
232.0	0.3061695	33.999	0.350244	30.70338
233.0	0.3093833	34.12753	0.3561137	30.78938
234.0	0.3126221	34.25632	0.3620658	30.87668
235.0	0.3158759	34.38538	0.3680246	30.9652
236.0	0.3191347	34.51469	0.3739172	31.05488
237.0	0.3223878	34.64426	0.3796755	31.1456
238.0	0.3256249	34.77406	0.385238	31.23724
239.0	0.3288356	34.90408	0.390551	31.32965
240.0	0.3320096	35.03431	0.3955694	31.42268
241.0	0.3351374	35.16473	0.4002578	31.51619
242.0	0.3382097	35.29531	0.4045907	31.61001
243.0	0.3412182	35.42603	0.4085528	31.704
244.0	0.3441554	35.55686	0.4121391	31.798
245.0	0.3470145	35.68779	0.4153543	31.89188
246.0	0.34979	35.81879	0.4182129	31.98551
247.0	0.3524775	35.94983	0.420738	32.07878
248.0	0.3550738	36.08088	0.4229609	32.17157
249.0	0.3575767	36.21193	0.4249199	32.26382
250.0	0.3599854	36.34294	0.426659	32.35545
251.0	0.3623003	36.4739	0.4282265	32.44641
252.0	0.3645229	36.60478	0.4296738	32.53669
253.0	0.366656	36.73558	0.4310536	32.62627
254.0	0.3687031	36.86626	0.4324178	32.71518
255.0	0.370669	36.99683	0.4338167	32.80345
256.0	0.372559	37.12726	0.4352964	32.89114
257.0	0.3743792	37.25756	0.4368982	32.97833
258.0	0.3761364	37.38771	0.4386563	33.0651
259.0	0.3778375	37.51771	0.4405974	33.15156
260.0	0.3794896	37.64757	0.4427398	33.2378
261.0	0.3811	37.77728	0.4450926	33.32395
262.0	0.3826758	37.90687	0.4476559	33.41011
263.0	0.3842236	38.03632	0.4504208	33.49638
264.0	0.3857497	38.16566	0.4533703	33.58286
265.0	0.3872598	38.29489	0.45648	33.66961
266.0	0.3887587	38.42404	0.4597192	33.75672
267.0	0.3902503	38.55312	0.4630523	33.84422
268.0	0.3917378	38.68213	0.4664401	33.93215
269.0	0.3932232	38.8111	0.4698415	34.02052
270.0	0.3947075	38.94005	0.4732148	34.10933
271.0	0.3961907	39.06899	0.4765192	34.19856
272.0	0.3976718	39.19792	0.4797157	34.28817
273.0	0.3991487	39.32687	0.4827691	34.37811
274.0	0.4006186	39.45585	0.4856482	34.46834
275.0	0.4020779	39.58486	0.4883269	34.55879
276.0	0.4035222	39.7139	0.4907848	34.64939
277.0	0.4049467	39.84299	0.4930078	34.74007
278.0	0.4063463	39.97212	0.4949881	34.83074
279.0	0.4077155	40.10128	0.4967243	34.92134
280.0	0.4090489	40.23048	0.4982214	35.0118
281.0	0.4103412	40.3597	0.4994903	35.10204
282.0	0.4115874	40.48894	0.5005477	35.19201
283.0	0.412783	40.61818	0.5014149	35.28164
284.0	0.4139239	40.74741	0.5021179	35.3709
285.0	0.4150069	40.87661	0.5026856	35.45975
286.0	0.4160296	41.00576	0.5031499	35.54815
287.0	0.4169907	41.13485	0.5035438	35.6361
288.0	0.4178895	41.26385	0.503901	35.72359
289.0	0.418727	41.39274	0.5042545	35.81063
290.0	0.4195046	41.52151	0.5046358	35.89724
291.0	0.4202255	41.65014	0.5050742	35.98343
292.0	0.4208934	41.7786	0.5055954	36.06925
293.0	0.4215135	41.90688	0.5062215	36.15475
294.0	0.4220917	42.03497	0.50697	36.23996
295.0	0.4226349	42.16285	0.5078535	36.32494
296.0	0.4231508	42.29052	0.5088798	36.40975
297.0	0.4236477	42.41796	0.5100518	36.49443
298.0	0.4241344	42.54517	0.5113679	36.57904
299.0	0.42462	42.67215	0.5128218	36.66362
300.0	0.4251138	42.7989	0.5144039	36.74821
301.0	0.425625	42.92543	0.5161015	36.83285
302.0	0.4261626	43.05174	0.5178994	36.91757
303.0	0.4267354	43.17785	0.5197811	37.00238
304.0	0.4273513	43.30377	0.5217294	37.08729
305.0	0.4280177	43.42952	0.5237271	37.17232
306.0	0.428741	43.55512	0.5257579	37.25746
307.0	0.4295266	43.68058	0.5278071	37.34269
308.0	0.4303789	43.80594	0.5298618	37.42801
309.0	0.431301	43.93121	0.5319117	37.5134
310.0	0.4322946	44.05642	0.5339493	37.59884
311.0	0.4333604	44.1816	0.5359698	37.6843
312.0	0.4344977	44.30677	0.5379714	37.76978
313.0	0.4357046	44.43195	0.5399551	37.85524
314.0	0.4369781	44.55717	0.5419245	37.94068
315.0	0.4383138	44.68245	0.5438853	38.02607
316.0	0.4397068	44.8078	0.545845	38.11141
317.0	0.4411511	44.93324	0.5478123	38.1967
318.0	0.4426399	45.0588	0.5497966	38.28192
319.0	0.4441662	45.18447	0.5518074	38.36709
320.0	0.4457222	45.31026	0.5538535	38.45221
321.0	0.4473	45.43619	0.555943	38.5373
322.0	0.4488919	45.56226	0.5580821	38.62237
323.0	0.4504898	45.68846	0.5602751	38.70744
324.0	0.4520862	45.8148	0.562524	38.79253
325.0	0.4536737	45.94127	0.564828	38.87766
326.0	0.4552454	46.06786	0.567184	38.96286
327.0	0.4567949	46.19458	0.5695858	39.04815
328.0	0.4583165	46.32139	0.5720249	39.13353
329.0	0.459805	46.44831	0.5744905	39.21904
330.0	0.4612562	46.57531	0.5769698	39.30467
331.0	0.4626664	46.70238	0.5794485	39.39044
332.0	0.4640327	46.82952	0.5819112	39.47635
333.0	0.4653529	46.95669	0.5843422	39.5624
334.0	0.4666257	47.0839	0.5867258	39.64857
335.0	0.4678502	47.21113	0.589047	39.73486
336.0	0.4690264	47.33837	0.5912922	39.82125
337.0	0.4701548	47.4656	0.5934493	39.90772
338.0	0.4712364	47.59281	0.5955085	39.99425
339.0	0.4722726	47.71999	0.5974626	40.0808
340.0	0.4732654	47.84713	0.5993071	40.16736
341.0	0.4742168	47.97422	0.6010407	40.2539
342.0	0.4751295	48.10126	0.6026651	40.34038
343.0	0.476006	48.22823	0.604185	40.42678
344.0	0.4768492	48.35514	0.6056081	40.51307
345.0	0.477662	48.48197	0.6069448	40.59924
346.0	0.4784472	48.60872	0.6082079	40.68526
347.0	0.4792079	48.73539	0.609412	40.77112
348.0	0.4799469	48.86198	0.6105733	40.85682
349.0	0.4806671	48.98848	0.6117089	40.94233
350.0	0.4813712	49.11489	0.6128362	41.02768
351.0	0.4820619	49.24122	0.6139725	41.11285
352.0	0.4827417	49.36746	0.6151343	41.19787
353.0	0.4834132	49.49362	0.6163366	41.28274
354.0	0.4840788	49.6197	0.6175927	41.36748
355.0	0.4847406	49.7457	0.6189137	41.45212
356.0	0.485401	49.87162	0.6203082	41.53668
357.0	0.4860621	49.99747	0.6217817	41.62118
358.0	0.486726	50.12325	0.6233373	41.70565
359.0	0.4873949	50.24896	0.6249747	41.79012
360.0	0.4880707	50.37461	0.6266911	41.8746
361.0	0.4887555	50.50021	0.6284811	41.95913
362.0	0.4894514	50.62575	0.6303369	42.04371
363.0	0.4901604	50.75125	0.632249	42.12837
364.0	0.4908844	50.87671	0.6342065	42.21311
365.0	0.4916253	51.00214	0.6361974	42.29794
366.0	0.4923852	51.12754	0.6382096	42.38288
367.0	0.4931657	51.25292	0.640231	42.4679
368.0	0.4939688	51.37829	0.6422503	42.55302
369.0	0.4947959	51.50365	0.6442573	42.63821
370.0	0.4956486	51.62901	0.6462432	42.72348
371.0	0.4965282	51.75439	0.6482016	42.8088
372.0	0.4974358	51.87978	0.6501278	42.89416
373.0	0.4983723	52.0052	0.6520197	42.97955
374.0	0.4993383	52.13066	0.6538778	43.06494
375.0	0.5003341	52.25616	0.6557048	43.15032
376.0	0.5013598	52.38171	0.6575058	43.23568
377.0	0.5024151	52.50731	0.6592883	43.321
378.0	0.5034993	52.63298	0.6610614	43.40627
379.0	0.5046114	52.75873	0.6628355	43.49149
380.0	0.5057501	52.88455	0.6646226	43.57666
381.0	0.5069136	53.01046	0.6664347	43.66177
382.0	0.5081	53.13646	0.6682842	43.74683
383.0	0.5093068	53.26255	0.6701829	43.83184
384.0	0.5105313	53.38874	0.6721417	43.91683
385.0	0.5117705	53.51504	0.6741698	44.00179
386.0	0.5130211	53.64143	0.6762748	44.08677
387.0	0.5142797	53.76792	0.6784616	44.17176
388.0	0.5155424	53.89452	0.6807326	44.2568
389.0	0.5168054	54.02122	0.6830875	44.34191
390.0	0.5180647	54.14802	0.6855228	44.42711
391.0	0.5193159	54.27492	0.6880318	44.51242
392.0	0.520555	54.40191	0.6906053	44.59786
393.0	0.5217776	54.52898	0.6932309	44.68345
394.0	0.5229796	54.65614	0.6958939	44.7692
395.0	0.5241567	54.78338	0.6985775	44.85512
396.0	0.5253048	54.91068	0.7012631	44.94123
397.0	0.5264199	55.03805	0.7039309	45.02752
398.0	0.5274983	55.16546	0.7065605	45.11399
399.0	0.5285362	55.29292	0.7091313	45.20062
400.0	0.5295303	55.42042	0.7116233	45.28742
401.0	0.5304775	55.54794	0.7140175	45.37437
402.0	0.531375	55.67547	0.7162963	45.46143
403.0	0.5322203	55.803	0.7184443	45.5486
404.0	0.5330113	55.93053	0.7204488	45.63583
405.0	0.5337462	56.05804	0.7222998	45.72311
406.0	0.5344239	56.18552	0.7239904	45.81041
407.0	0.5350435	56.31296	0.7255175	45.89768
408.0	0.5356047	56.44034	0.7268814	45.98491
409.0	0.5361078	56.56767	0.728086	46.07205
410.0	0.5365533	56.69492	0.7291388	46.15908
411.0	0.5369426	56.82209	0.7300508	46.24596
412.0	0.5372775	56.94917	0.7308363	46.33268
413.0	0.5375604	57.07616	0.7315122	46.41921
414.0	0.5377943	57.20303	0.7320979	46.50554
415.0	0.5379826	57.32979	0.7326149	46.59164
416.0	0.5381293	57.45642	0.7330859	46.67751
417.0	0.5382389	57.58293	0.7335343	46.76316
418.0	0.5383165	57.70931	0.7339836	46.84857
419.0	0.5383673	57.83555	0.7344566	46.93376
420.0	0.5383971	57.96166	0.734975	47.01874
421.0	0.5384119	58.08764	0.7355584	47.10352
422.0	0.538418	58.21348	0.7362239	47.18814
423.0	0.5384215	58.33918	0.7369857	47.2726
424.0	0.5384288	58.46476	0.7378544	47.35695
425.0	0.5384461	58.59022	0.7388368	47.4412
426.0	0.5384795	58.71556	0.7399359	47.5254
427.0	0.5385347	58.8408	0.7411506	47.60956
428.0	0.5386169	58.96594	0.7424759	47.69372
429.0	0.5387309	59.09099	0.7439034	47.7779
430.0	0.5388808	59.21597	0.7454212	47.86212
431.0	0.5390701	59.3409	0.7470147	47.94642
432.0	0.5393013	59.46577	0.7486672	48.03078
433.0	0.5395761	59.59061	0.7503606	48.11524
434.0	0.5398955	59.71544	0.7520759	48.19978
435.0	0.5402593	59.84026	0.7537944	48.28442
436.0	0.5406665	59.96509	0.7554979	48.36914
437.0	0.541115	60.08994	0.7571702	48.45392
438.0	0.5416021	60.21483	0.758797	48.53877
439.0	0.5421241	60.33975	0.7603672	48.62365
440.0	0.5426765	60.46474	0.7618728	48.70854
441.0	0.5432544	60.58978	0.7633098	48.79343
442.0	0.5438523	60.71488	0.7646782	48.87829
443.0	0.5444643	60.84006	0.7659822	48.96309
444.0	0.5450844	60.9653	0.7672299	49.04781
445.0	0.5457067	61.09061	0.7684335	49.13244
446.0	0.5463253	61.21599	0.7696083	49.21696
447.0	0.5469346	61.34142	0.7707729	49.30135
448.0	0.5475297	61.46691	0.7719478	49.38561
449.0	0.5481064	61.59244	0.7731551	49.46973
450.0	0.5486613	61.718	0.7744174	49.55373
451.0	0.5491918	61.84358	0.7757568	49.63762
452.0	0.5496967	61.96917	0.7771939	49.72141
453.0	0.5501758	62.09475	0.7787471	49.80512
454.0	0.5506304	62.22031	0.7804313	49.88878
455.0	0.5510629	62.34584	0.7822575	49.97243
456.0	0.5514771	62.47132	0.7842318	50.05609
457.0	0.551878	62.59674	0.7863553	50.13981
458.0	0.5522719	62.72209	0.7886234	50.22361
459.0	0.5526661	62.84736	0.7910263	50.30753
460.0	0.5530689	62.97255	0.7935486	50.3916
461.0	0.5534894	63.09766	0.7961703	50.47585
462.0	0.5539371	63.22267	0.7988673	50.56029
463.0	0.5544219	63.3476	0.8016121	50.64494
464.0	0.5549538	63.47244	0.804375	50.7298
465.0	0.5555424	63.59721	0.8071253	50.81488
466.0	0.5561968	63.72193	0.8098323	50.90016
467.0	0.5569252	63.84659	0.8124671	50.98562
468.0	0.557735	63.97123	0.8150033	51.07125
469.0	0.5586317	64.09585	0.8174186	51.15701
470.0	0.5596196	64.22049	0.8196958	51.24286
471.0	0.5607008	64.34517	0.8218237	51.32877
472.0	0.5618757	64.46991	0.8237979	51.41469
473.0	0.5631423	64.59474	0.8256213	51.50058
474.0	0.5644964	64.71968	0.8273044	51.58639
475.0	0.5659319	64.84476	0.8288654	51.67209
476.0	0.5674403	64.96999	0.8303297	51.75764
477.0	0.5690111	65.0954	0.8317292	51.84301
478.0	0.5706321	65.22101	0.8331016	51.92817
479.0	0.5722894	65.34683	0.8344892	52.01313
480.0	0.5739678	65.47286	0.8359371	52.09786
481.0	0.5756512	65.59912	0.8374917	52.18239
482.0	0.5773228	65.7256	0.8391988	52.26673
483.0	0.5789658	65.8523	0.8411016	52.35091
484.0	0.5805634	65.97922	0.8432386	52.43498
485.0	0.5820996	66.10634	0.8456418	52.51899
486.0	0.5835593	66.23365	0.848335	52.60299
487.0	0.584929	66.36112	0.851332	52.68706
488.0	0.5861971	66.48873	0.8546358	52.77126
489.0	0.5873541	66.61645	0.858238	52.85566
490.0	0.5883931	66.74426	0.8621179	52.94033
491.0	0.5893101	66.87212	0.8662436	53.02532
492.0	0.5901039	66.99999	0.870572	53.11069
493.0	0.5907767	67.12786	0.8750506	53.19648
494.0	0.591334	67.25568	0.8796189	53.28272
495.0	0.5917843	67.38342	0.8842102	53.36942
496.0	0.5921397	67.51105	0.8887543	53.45659
497.0	0.5924151	67.63855	0.8931797	53.5442
498.0	0.5926284	67.76589	0.897416	53.63224
499.0	0.5928001	67.89305	0.9013971	53.72066
500.0	0.5929527	68.02002	0.905063	53.8094
501.0	0.5931103	68.1468	0.9083627	53.8984
502.0	0.5932984	68.27338	0.9112561	53.98758
503.0	0.5935427	68.39977	0.913716	54.07685
504.0	0.5938689	68.52598	0.9157295	54.16613
505.0	0.5943016	68.65204	0.9172994	54.25533
506.0	0.5948638	68.77797	0.9184446	54.34435
507.0	0.5955763	68.90382	0.9192006	54.43312
508.0	0.5964564	69.02961	0.9196189	54.52155
509.0	0.597518	69.15541	0.9197663	54.60957
510.0	0.5987703	69.28126	0.9197232	54.69712
511.0	0.6002177	69.40723	0.9195817	54.78417
512.0	0.6018591	69.53336	0.9194424	54.87071
513.0	0.6036881	69.65972	0.9194114	54.95672
514.0	0.6056922	69.78637	0.9195964	55.04223
515.0	0.6078532	69.91336	0.9201021	55.12731
516.0	0.6101474	70.04074	0.921026	55.21201
517.0	0.6125456	70.16856	0.9224536	55.29645
518.0	0.6150139	70.29685	0.9244543	55.38073
519.0	0.6175138	70.42565	0.9270768	55.46501
520.0	0.6200031	70.55498	0.9303462	55.54941
521.0	0.6224367	70.68486	0.9342615	55.6341
522.0	0.624767	70.81528	0.9387938	55.71923
523.0	0.6269453	70.94625	0.9438863	55.80495
524.0	0.6289222	71.07775	0.9494547	55.89139
525.0	0.6306484	71.20975	0.9553895	55.97866
526.0	0.6320761	71.34223	0.9615585	56.06686
527.0	0.633159	71.47514	0.9678105	56.15606
528.0	0.633854	71.60844	0.9739798	56.24629
529.0	0.6341213	71.74205	0.9798904	56.33757
530.0	0.6339254	71.87594	0.9853611	56.42987
531.0	0.6332355	72.01001	0.9902103	56.52316
532.0	0.6320267	72.14419	0.9942608	56.61736
533.0	0.63028	72.27841	0.9973443	56.71237
534.0	0.6279828	72.41257	0.9993054	56.80809
535.0	0.6251299	72.54657	1.000006	56.90437
536.0	0.6217232	72.68033	0.9993285	57.00105
