Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
79.0	0.03185527	14.4592	0.04838512	17.55962
80.0	0.03262176	14.5973	0.0472523	17.70407
81.0	0.03334672	14.73356	0.04574478	17.84261
82.0	0.03403381	14.86787	0.04388607	17.97394
83.0	0.03468803	15.00015	0.041712	18.09637
84.0	0.03531571	15.13032	0.0392743	18.20759
85.0	0.0359245	15.25835	0.03664607	18.3045
86.0	0.03652327	15.38424	0.0339298	18.3831
87.0	0.03712198	15.508	0.03126838	18.43844
88.0	0.03773148	15.62973	0.02885751	18.46532
89.0	0.03836327	15.74953	0.02695154	18.46024
90.0	0.03902918	15.86757	0.0258431	18.42538
91.0	0.03974102	15.98406	0.0257938	18.37241
92.0	0.0405102	16.09926	0.02693275	18.32082
93.0	0.04134732	16.21347	0.02920335	18.28902
94.0	0.04226179	16.32699	0.03241055	18.28654
95.0	0.04326153	16.44017	0.03631353	18.31397
96.0	0.04435261	16.55334	0.04068934	18.36716
97.0	0.04553916	16.66684	0.04535417	18.44079
98.0	0.04682318	16.78097	0.05016164	18.53001
99.0	0.04820461	16.89599	0.05499464	18.63093
100.0	0.04968139	17.01215	0.05975761	18.74053
101.0	0.05124964	17.12964	0.0643709	18.85653
102.0	0.05290384	17.24858	0.06876701	18.97716
103.0	0.05463712	17.36907	0.07288841	19.10107
104.0	0.05644153	17.49117	0.07668615	19.22716
105.0	0.0583083	17.61489	0.08011925	19.35453
106.0	0.06022808	17.74019	0.08315451	19.48244
107.0	0.06219121	17.86704	0.08576654	19.61022
108.0	0.0641879	17.99535	0.08793808	19.73728
109.0	0.06620843	18.12505	0.08966042	19.86304
110.0	0.06824331	18.25602	0.09093394	19.98696
111.0	0.07028341	18.38815	0.09176875	20.10851
112.0	0.07232004	18.52133	0.09218537	20.22715
113.0	0.07434509	18.65542	0.09221544	20.34231
114.0	0.07635106	18.79032	0.09190243	20.45346
115.0	0.07833111	18.92589	0.09130225	20.56003
116.0	0.08027915	19.06202	0.09048354	20.6615
117.0	0.08218981	19.19859	0.08952767	20.75742
118.0	0.08405853	19.33549	0.0885278	20.84744
119.0	0.08588152	19.4726	0.08758702	20.93139
120.0	0.0876558	19.60983	0.08681482	21.00937
121.0	0.08937921	19.74707	0.0863219	21.08179
122.0	0.09105038	19.88423	0.08621313	21.14947
123.0	0.09266877	20.02123	0.08657935	21.21358
124.0	0.0942346	20.15798	0.08748914	21.27561
125.0	0.0957489	20.29441	0.08898214	21.33722
126.0	0.09721341	20.43046	0.09106547	21.40006
127.0	0.09863063	20.56605	0.09371389	21.46558
128.0	0.1000037	20.70115	0.09687356	21.53491
129.0	0.1013366	20.8357	0.1004683	21.60881
130.0	0.1026335	20.96967	0.1044065	21.68765
131.0	0.1038994	21.10303	0.1085884	21.77146
132.0	0.1051398	21.23576	0.1129116	21.86005
133.0	0.1063604	21.36784	0.1172754	21.95301
134.0	0.1075673	21.49928	0.1215845	22.04987
135.0	0.1087668	21.63008	0.1257507	22.15007
136.0	0.1099652	21.76025	0.1296946	22.25303
137.0	0.1111688	21.88982	0.1333466	22.35817
138.0	0.112384	22.01881	0.1366478	22.46492
139.0	0.1136168	22.14726	0.1395502	22.57273
140.0	0.114873	22.27521	0.1420173	22.68106
141.0	0.1161578	22.40272	0.1440248	22.7894
142.0	0.117476	22.52983	0.1455609	22.89724
143.0	0.118832	22.6566	0.1466266	23.00408
144.0	0.1202294	22.78308	0.1472362	23.10944
145.0	0.1216709	22.90935	0.1474181	23.21285
146.0	0.123159	23.03545	0.1472144	23.31385
147.0	0.1246949	23.16146	0.1466817	23.41201
148.0	0.1262795	23.28741	0.1458903	23.50693
149.0	0.1279128	23.41338	0.144924	23.59827
150.0	0.1295941	23.5394	0.1438787	23.68577
151.0	0.1313221	23.66552	0.1428601	23.76929
152.0	0.133095	23.79179	0.1419805	23.84883
153.0	0.1349104	23.91823	0.1413545	23.92457
154.0	0.1367656	24.04488	0.1410929	23.9969
155.0	0.1386574	24.17175	0.1412966	24.06643
156.0	0.1405826	24.29888	0.1420498	24.13393
157.0	0.1425375	24.42626	0.1434133	24.20035
158.0	0.1445186	24.5539	0.1454203	24.26669
159.0	0.1465223	24.68181	0.148074	24.33394
160.0	0.1485449	24.80998	0.1513477	24.40299
161.0	0.150583	24.9384	0.1551882	24.47456
162.0	0.1526334	25.06707	0.15952	24.5492
163.0	0.154693	25.19597	0.1642515	24.62721
164.0	0.156759	25.32508	0.1692806	24.70872
165.0	0.158829	25.45439	0.1745005	24.7937
166.0	0.1609008	25.58387	0.179804	24.88196
167.0	0.1629726	25.71351	0.1850878	24.97324
168.0	0.1650428	25.84327	0.1902548	25.0672
169.0	0.1671104	25.97315	0.195217	25.16347
170.0	0.1691745	26.10311	0.1998964	25.26165
171.0	0.1712345	26.23315	0.2042264	25.36132
172.0	0.1732902	26.36322	0.2081529	25.46209
173.0	0.1753416	26.49332	0.2116345	25.56356
174.0	0.1773889	26.62343	0.214643	25.66534
175.0	0.1794325	26.75353	0.2171641	25.76705
176.0	0.181473	26.88361	0.2191969	25.86835
177.0	0.183511	27.01365	0.2207545	25.96887
178.0	0.1855472	27.14364	0.2218636	26.0683
179.0	0.1875824	27.27357	0.2225641	26.16635
180.0	0.1896171	27.40344	0.2229087	26.26274
181.0	0.1916522	27.53323	0.2229622	26.35724
182.0	0.193688	27.66295	0.2227998	26.44965
183.0	0.1957251	27.79258	0.2225055	26.53984
184.0	0.1977635	27.92213	0.2221701	26.62775
185.0	0.1998035	28.05159	0.2218882	26.71337
186.0	0.2018448	28.18098	0.2217547	26.7968
187.0	0.2038872	28.31027	0.2218612	26.8782
188.0	0.2059299	28.43949	0.2222921	26.95785
189.0	0.2079724	28.56863	0.2231199	27.03609
190.0	0.2100136	28.69769	0.2244021	27.11333
191.0	0.2120526	28.82668	0.2261777	27.19002
192.0	0.214088	28.95559	0.2284653	27.26665
193.0	0.2161185	29.08442	0.2312622	27.34366
194.0	0.2181429	29.21319	0.2345454	27.42149
195.0	0.2201599	29.34188	0.2382725	27.50049
196.0	0.2221681	29.4705	0.2423853	27.58095
197.0	0.2241665	29.59904	0.2468125	27.66306
198.0	0.2261542	29.7275	0.2514739	27.74694
199.0	0.2281305	29.85589	0.2562841	27.83262
200.0	0.230095	29.98418	0.2611559	27.92005
201.0	0.2320479	30.11239	0.2660037	28.00914
202.0	0.2339896	30.2405	0.2707463	28.09973
203.0	0.235921	30.36852	0.2753092	28.19162
204.0	0.2378436	30.49643	0.2796264	28.28461
205.0	0.2397594	30.62423	0.2836422	28.37844
206.0	0.2416711	30.75192	0.2873122	28.47287
207.0	0.2435816	30.87949	0.2906041	28.56765
208.0	0.2454947	31.00694	0.2934985	28.66251
209.0	0.2474147	31.13427	0.2959891	28.7572
210.0	0.2493461	31.26148	0.2980827	28.85149
211.0	0.2512942	31.38858	0.2997995	28.94514
212.0	0.2532644	31.51556	0.3011721	29.03793
213.0	0.2552624	31.64244	0.3022452	29.1297
214.0	0.2572943	31.76922	0.3030746	29.22026
215.0	0.259366	31.89592	0.3037256	29.3095
216.0	0.2614835	32.02254	0.3042716	29.39732
217.0	0.2636526	32.14911	0.3047919	29.48368
218.0	0.2658788	32.27564	0.3053691	29.56859
219.0	0.2681672	32.40216	0.3060865	29.65209
220.0	0.2705222	32.52868	0.307025	29.73429
221.0	0.2729478	32.65522	0.3082597	29.81537
222.0	0.275447	32.78182	0.3098572	29.89551
223.0	0.2780219	32.9085	0.3118723	29.97497
224.0	0.2806738	33.03527	0.3143459	30.05402
225.0	0.2834028	33.16218	0.317303	30.13296
226.0	0.2862079	33.28923	0.3207518	30.21206
227.0	0.2890873	33.41645	0.3246837	30.29161
228.0	0.2920376	33.54386	0.3290735	30.37185
229.0	0.2950546	33.67149	0.3338817	30.45301
230.0	0.2981332	33.79934	0.3390558	30.53524
231.0	0.3012668	33.92743	0.3445332	30.61867
232.0	0.3044484	34.05576	0.350244	30.70338
233.0	0.3076699	34.18435	0.3561137	30.78938
234.0	0.3109226	34.3132	0.3620658	30.87668
235.0	0.3141972	34.44231	0.3680246	30.9652
236.0	0.317484	34.57167	0.3739172	31.05488
237.0	0.320773	34.70128	0.3796755	31.1456
238.0	0.324054	34.83112	0.385238	31.23724
239.0	0.3273171	34.9612	0.390551	31.32965
240.0	0.3305523	35.09148	0.3955694	31.42268
241.0	0.3337499	35.22196	0.4002578	31.51619
242.0	0.3369008	35.35261	0.4045907	31.61001
243.0	0.3399966	35.48342	0.4085528	31.704
244.0	0.3430293	35.61436	0.4121391	31.798
245.0	0.345992	35.74542	0.4153543	31.89188
246.0	0.3488786	35.87656	0.4182129	31.98551
247.0	0.3516839	36.00776	0.420738	32.07878
248.0	0.354404	36.13901	0.4229609	32.17157
249.0	0.3570358	36.27028	0.4249199	32.26382
250.0	0.3595776	36.40154	0.426659	32.35545
251.0	0.3620283	36.53279	0.4282265	32.44641
252.0	0.3643885	36.66399	0.4296738	32.53669
253.0	0.3666593	36.79513	0.4310536	32.62627
254.0	0.368843	36.92621	0.4324178	32.71518
255.0	0.3709427	37.05719	0.4338167	32.80345
256.0	0.3729623	37.18808	0.4352964	32.89114
257.0	0.3749065	37.31886	0.4368982	32.97833
258.0	0.3767802	37.44953	0.4386563	33.0651
259.0	0.3785889	37.58009	0.4405974	33.15156
260.0	0.3803385	37.71053	0.4427398	33.2378
261.0	0.3820346	37.84085	0.4450926	33.32395
262.0	0.3836832	37.97107	0.4476559	33.41011
263.0	0.3852897	38.10117	0.4504208	33.49638
264.0	0.3868596	38.23118	0.4533703	33.58286
265.0	0.3883976	38.36109	0.45648	33.66961
266.0	0.3899079	38.49093	0.4597192	33.75672
267.0	0.3913944	38.62069	0.4630523	33.84422
268.0	0.3928597	38.75039	0.4664401	33.93215
269.0	0.3943062	38.88005	0.4698415	34.02052
270.0	0.395735	39.00967	0.4732148	34.10933
271.0	0.3971468	39.13926	0.4765192	34.19856
272.0	0.3985413	39.26883	0.4797157	34.28817
273.0	0.3999175	39.39839	0.4827691	34.37811
274.0	0.4012737	39.52795	0.4856482	34.46834
275.0	0.4026075	39.65751	0.4883269	34.55879
276.0	0.4039163	39.78707	0.4907848	34.64939
277.0	0.4051968	39.91663	0.4930078	34.74007
278.0	0.4064456	40.0462	0.4949881	34.83074
279.0	0.4076591	40.17577	0.4967243	34.92134
280.0	0.4088338	40.30533	0.4982214	35.0118
281.0	0.4099663	40.43488	0.4994903	35.10204
282.0	0.4110536	40.56439	0.5005477	35.19201
283.0	0.4120928	40.69387	0.5014149	35.28164
284.0	0.413082	40.8233	0.5021179	35.3709
285.0	0.4140195	40.95266	0.5026856	35.45975
286.0	0.4149048	41.08194	0.5031499	35.54815
287.0	0.4157379	41.21112	0.5035438	35.6361
288.0	0.4165198	41.34019	0.503901	35.72359
289.0	0.4172524	41.46912	0.5042545	35.81063
290.0	0.4179386	41.5979	0.5046358	35.89724
291.0	0.4185822	41.72652	0.5050742	35.98343
292.0	0.4191879	41.85495	0.5055954	36.06925
293.0	0.4197613	41.9832	0.5062215	36.15475
294.0	0.4203088	42.11124	0.50697	36.23996
295.0	0.4208372	42.23908	0.5078535	36.32494
296.0	0.4213543	42.3667	0.5088798	36.40975
297.0	0.4218681	42.49409	0.5100518	36.49443
298.0	0.4223869	42.62127	0.5113679	36.57904
299.0	0.422919	42.74823	0.5128218	36.66362
300.0	0.4234729	42.87498	0.5144039	36.74821
301.0	0.4240568	43.00153	0.5161015	36.83285
302.0	0.4246784	43.12788	0.5178994	36.91757
303.0	0.4253449	43.25406	0.5197811	37.00238
304.0	0.4260629	43.38009	0.5217294	37.08729
305.0	0.4268379	43.50597	0.5237271	37.17232
306.0	0.4276748	43.63173	0.5257579	37.25746
307.0	0.428577	43.7574	0.5278071	37.34269
308.0	0.4295471	43.88299	0.5298618	37.42801
309.0	0.4305861	44.00854	0.5319117	37.5134
310.0	0.4316942	44.13406	0.5339493	37.59884
311.0	0.4328701	44.25958	0.5359698	37.6843
312.0	0.4341114	44.38513	0.5379714	37.76978
313.0	0.4354145	44.51072	0.5399551	37.85524
314.0	0.4367748	44.63638	0.5419245	37.94068
315.0	0.4381868	44.76212	0.5438853	38.02607
316.0	0.4396442	44.88795	0.545845	38.11141
317.0	0.4411399	45.0139	0.5478123	38.1967
318.0	0.4426664	45.13997	0.5497966	38.28192
319.0	0.444216	45.26617	0.5518074	38.36709
320.0	0.4457805	45.3925	0.5538535	38.45221
321.0	0.4473518	45.51897	0.555943	38.5373
322.0	0.4489221	45.64558	0.5580821	38.62237
323.0	0.4504836	45.77232	0.5602751	38.70744
324.0	0.452029	45.89918	0.562524	38.79253
325.0	0.4535516	46.02616	0.564828	38.87766
326.0	0.4550453	46.15326	0.567184	38.96286
327.0	0.4565045	46.28045	0.5695858	39.04815
328.0	0.4579246	46.40773	0.5720249	39.13353
329.0	0.4593018	46.53508	0.5744905	39.21904
330.0	0.4606329	46.66249	0.5769698	39.30467
331.0	0.4619159	46.78995	0.5794485	39.39044
332.0	0.4631492	46.91744	0.5819112	39.47635
333.0	0.4643325	47.04494	0.5843422	39.5624
334.0	0.4654657	47.17245	0.5867258	39.64857
335.0	0.46655	47.29994	0.589047	39.73486
336.0	0.4675867	47.42741	0.5912922	39.82125
337.0	0.468578	47.55485	0.5934493	39.90772
338.0	0.4695265	47.68224	0.5955085	39.99425
339.0	0.4704352	47.80957	0.5974626	40.0808
340.0	0.4713072	47.93684	0.5993071	40.16736
341.0	0.4721462	48.06403	0.6010407	40.2539
342.0	0.4729557	48.19115	0.6026651	40.34038
343.0	0.4737394	48.31819	0.604185	40.42678
344.0	0.474501	48.44515	0.6056081	40.51307
345.0	0.475244	48.57201	0.6069448	40.59924
346.0	0.4759717	48.69879	0.6082079	40.68526
347.0	0.4766874	48.82549	0.609412	40.77112
348.0	0.477394	48.95209	0.6105733	40.85682
349.0	0.4780941	49.07862	0.6117089	40.94233
350.0	0.4787902	49.20506	0.6128362	41.02768
351.0	0.4794843	49.33143	0.6139725	41.11285
352.0	0.4801782	49.45772	0.6151343	41.19787
353.0	0.4808734	49.58394	0.6163366	41.28274
354.0	0.4815712	49.71009	0.6175927	41.36748
355.0	0.4822726	49.83619	0.6189137	41.45212
356.0	0.4829784	49.96222	0.6203082	41.53668
357.0	0.4836894	50.08821	0.6217817	41.62118
358.0	0.4844062	50.21415	0.6233373	41.70565
359.0	0.4851292	50.34005	0.6249747	41.79012
360.0	0.485859	50.4659	0.6266911	41.8746
361.0	0.486596	50.59173	0.6284811	41.95913
362.0	0.4873408	50.71753	0.6303369	42.04371
363.0	0.4880941	50.8433	0.632249	42.12837
364.0	0.4888565	50.96905	0.6342065	42.21311
365.0	0.4896288	51.09478	0.6361974	42.29794
366.0	0.490412	51.2205	0.6382096	42.38288
367.0	0.4912071	51.34621	0.640231	42.4679
368.0	0.4920153	51.47192	0.6422503	42.55302
369.0	0.4928378	51.59763	0.6442573	42.63821
370.0	0.4936759	51.72335	0.6462432	42.72348
371.0	0.494531	51.84908	0.6482016	42.8088
372.0	0.4954044	51.97482	0.6501278	42.89416
373.0	0.4962975	52.10059	0.6520197	42.97955
374.0	0.4972115	52.22638	0.6538778	43.06494
375.0	0.4981476	52.3522	0.6557048	43.15032
376.0	0.4991068	52.47807	0.6575058	43.23568
377.0	0.5000899	52.60397	0.6592883	43.321
378.0	0.5010974	52.72993	0.6610614	43.40627
379.0	0.5021297	52.85595	0.6628355	43.49149
380.0	0.5031867	52.98202	0.6646226	43.57666
381.0	0.5042682	53.10817	0.6664347	43.66177
382.0	0.5053733	53.23438	0.6682842	43.74683
383.0	0.506501	53.36067	0.6701829	43.83184
384.0	0.5076498	53.48705	0.6721417	43.91683
385.0	0.5088179	53.61351	0.6741698	44.00179
386.0	0.510003	53.74006	0.6762748	44.08677
387.0	0.5112024	53.8667	0.6784616	44.17176
388.0	0.5124132	53.99344	0.6807326	44.2568
389.0	0.513632	54.12026	0.6830875	44.34191
390.0	0.5148552	54.24719	0.6855228	44.42711
391.0	0.5160788	54.3742	0.6880318	44.51242
392.0	0.5172986	54.50131	0.6906053	44.59786
393.0	0.5185103	54.6285	0.6932309	44.68345
394.0	0.5197092	54.75578	0.6958939	44.7692
395.0	0.5208908	54.88314	0.6985775	44.85512
396.0	0.5220503	55.01058	0.7012631	44.94123
397.0	0.523183	55.13808	0.7039309	45.02752
398.0	0.5242844	55.26565	0.7065605	45.11399
399.0	0.5253498	55.39327	0.7091313	45.20062
400.0	0.5263749	55.52093	0.7116233	45.28742
401.0	0.5273557	55.64862	0.7140175	45.37437
402.0	0.5282882	55.77635	0.7162963	45.46143
403.0	0.529169	55.90408	0.7184443	45.5486
404.0	0.529995	56.03182	0.7204488	45.63583
405.0	0.5307637	56.15955	0.7222998	45.72311
406.0	0.5314728	56.28726	0.7239904	45.81041
407.0	0.5321208	56.41494	0.7255175	45.89768
408.0	0.5327067	56.54257	0.7268814	45.98491
409.0	0.5332302	56.67015	0.728086	46.07205
410.0	0.5336915	56.79766	0.7291388	46.15908
411.0	0.5340917	56.92509	0.7300508	46.24596
412.0	0.5344323	57.05244	0.7308363	46.33268
413.0	0.5347156	57.17968	0.7315122	46.41921
414.0	0.5349448	57.30682	0.7320979	46.50554
415.0	0.5351234	57.43384	0.7326149	46.59164
416.0	0.5352559	57.56073	0.7330859	46.67751
417.0	0.535347	57.6875	0.7335343	46.76316
418.0	0.5354023	57.81412	0.7339836	46.84857
419.0	0.5354276	57.94061	0.7344566	46.93376
420.0	0.5354294	58.06696	0.734975	47.01874
421.0	0.5354141	58.19317	0.7355584	47.10352
422.0	0.5353888	58.31923	0.7362239	47.18814
423.0	0.5353603	58.44516	0.7369857	47.2726
424.0	0.5353355	58.57095	0.7378544	47.35695
425.0	0.5353214	58.69661	0.7388368	47.4412
426.0	0.5353245	58.82216	0.7399359	47.5254
427.0	0.535351	58.94759	0.7411506	47.60956
428.0	0.5354065	59.07293	0.7424759	47.69372
429.0	0.5354963	59.19817	0.7439034	47.7779
430.0	0.5356245	59.32335	0.7454212	47.86212
431.0	0.5357949	59.44846	0.7470147	47.94642
432.0	0.53601	59.57352	0.7486672	48.03078
433.0	0.5362716	59.69856	0.7503606	48.11524
434.0	0.5365804	59.82357	0.7520759	48.19978
435.0	0.5369362	59.94859	0.7537944	48.28442
436.0	0.5373375	60.07362	0.7554979	48.36914
437.0	0.5377822	60.19868	0.7571702	48.45392
438.0	0.538267	60.32377	0.758797	48.53877
439.0	0.5387879	60.44891	0.7603672	48.62365
440.0	0.5393401	60.57411	0.7618728	48.70854
441.0	0.5399183	60.69937	0.7633098	48.79343
442.0	0.5405164	60.8247	0.7646782	48.87829
443.0	0.5411284	60.95011	0.7659822	48.96309
444.0	0.5417479	61.07558	0.7672299	49.04781
445.0	0.5423686	61.20113	0.7684335	49.13244
446.0	0.5429844	61.32674	0.7696083	49.21696
447.0	0.5435898	61.45242	0.7707729	49.30135
448.0	0.5441795	61.57814	0.7719478	49.38561
449.0	0.5447492	61.70391	0.7731551	49.46973
450.0	0.5452957	61.82971	0.7744174	49.55373
451.0	0.5458164	61.95552	0.7757568	49.63762
452.0	0.5463101	62.08135	0.7771939	49.72141
453.0	0.5467771	62.20716	0.7787471	49.80512
454.0	0.5472185	62.33295	0.7804313	49.88878
455.0	0.5476371	62.4587	0.7822575	49.97243
456.0	0.5480369	62.58439	0.7842318	50.05609
457.0	0.5484232	62.71003	0.7863553	50.13981
458.0	0.5488027	62.83559	0.7886234	50.22361
459.0	0.5491827	62.96107	0.7910263	50.30753
460.0	0.549572	63.08646	0.7935486	50.3916
461.0	0.5499796	63.21176	0.7961703	50.47585
462.0	0.5504155	63.33697	0.7988673	50.56029
463.0	0.5508895	63.46209	0.8016121	50.64494
464.0	0.5514117	63.58713	0.804375	50.7298
465.0	0.5519918	63.71209	0.8071253	50.81488
466.0	0.5526388	63.83698	0.8098323	50.90016
467.0	0.5533611	63.96184	0.8124671	50.98562
468.0	0.5541655	64.08666	0.8150033	51.07125
469.0	0.5550577	64.21148	0.8174186	51.15701
470.0	0.5560415	64.33631	0.8196958	51.24286
471.0	0.5571189	64.46119	0.8218237	51.32877
472.0	0.5582899	64.58613	0.8237979	51.41469
473.0	0.5595522	64.71116	0.8256213	51.50058
474.0	0.5609014	64.83631	0.8273044	51.58639
475.0	0.5623309	64.96159	0.8288654	51.67209
476.0	0.5638319	65.08704	0.8303297	51.75764
477.0	0.5653937	65.21268	0.8317292	51.84301
478.0	0.5670038	65.33851	0.8331016	51.92817
479.0	0.568648	65.46455	0.8344892	52.01313
480.0	0.5703111	65.59082	0.8359371	52.09786
481.0	0.5719767	65.71731	0.8374917	52.18239
482.0	0.573628	65.84403	0.8391988	52.26673
483.0	0.5752482	65.97098	0.8411016	52.35091
484.0	0.5768206	66.09813	0.8432386	52.43498
485.0	0.5783292	66.2255	0.8456418	52.51899
486.0	0.5797591	66.35304	0.848335	52.60299
487.0	0.5810971	66.48075	0.851332	52.68706
488.0	0.5823317	66.6086	0.8546358	52.77126
489.0	0.5834537	66.73656	0.858238	52.85566
490.0	0.5844567	66.86461	0.8621179	52.94033
491.0	0.5853367	66.9927	0.8662436	53.02532
492.0	0.5860931	67.12081	0.870572	53.11069
493.0	0.5867284	67.2489	0.8750506	53.19648
494.0	0.5872483	67.37694	0.8796189	53.28272
495.0	0.5876619	67.5049	0.8842102	53.36942
496.0	0.5879812	67.63274	0.8887543	53.45659
497.0	0.5882217	67.76045	0.8931797	53.5442
498.0	0.5884014	67.88799	0.897416	53.63224
499.0	0.588541	68.01536	0.9013971	53.72066
500.0	0.5886631	68.14253	0.905063	53.8094
501.0	0.588792	68.26949	0.9083627	53.8984
502.0	0.5889532	68.39626	0.9112561	53.98758
503.0	0.5891725	68.52283	0.913716	54.07685
504.0	0.5894754	68.64923	0.9157295	54.16613
505.0	0.5898865	68.77547	0.9172994	54.25533
506.0	0.5904289	68.90158	0.9184446	54.34435
507.0	0.5911229	69.02759	0.9192006	54.43312
508.0	0.591986	69.15356	0.9196189	54.52155
509.0	0.5930316	69.27953	0.9197663	54.60957
510.0	0.5942689	69.40556	0.9197232	54.69712
511.0	0.595702	69.5317	0.9195817	54.78417
512.0	0.5973297	69.658	0.9194424	54.87071
513.0	0.5991453	69.78454	0.9194114	54.95672
514.0	0.6011362	69.91136	0.9195964	55.04223
515.0	0.6032842	70.03852	0.9201021	55.12731
516.0	0.6055654	70.16607	0.921026	55.21201
517.0	0.6079506	70.29407	0.9224536	55.29645
518.0	0.6104059	70.42254	0.9244543	55.38073
519.0	0.6128929	70.55152	0.9270768	55.46501
520.0	0.6153695	70.68103	0.9303462	55.54941
521.0	0.6177907	70.81108	0.9342615	55.6341
522.0	0.6201092	70.94169	0.9387938	55.71923
523.0	0.6222766	71.07283	0.9438863	55.80495
524.0	0.6242436	71.20451	0.9494547	55.89139
525.0	0.6259614	71.3367	0.9553895	55.97866
526.0	0.6273823	71.46936	0.9615585	56.06686
527.0	0.6284607	71.60245	0.9678105	56.15606
528.0	0.6291536	71.73592	0.9739798	56.24629
529.0	0.6294216	71.86972	0.9798904	56.33757
530.0	0.6292296	72.00378	0.9853611	56.42987
531.0	0.6285473	72.13803	0.9902103	56.52316
532.0	0.6273498	72.2724	0.9942608	56.61736
533.0	0.6256185	72.40679	0.9973443	56.71237
534.0	0.6233411	72.54113	0.9993054	56.80809
535.0	0.6205124	72.67531	1.000006	56.90437
536.0	0.6171346	72.80925	0.9993285	57.00105
