Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
1960.0	0.006197764	255.85605	0.1357065	189.11469
1961.0	0.006152978	255.9834	0.135267	189.20041
1962.0	0.006110167	256.10991	0.1349258	189.28569
1963.0	0.006069911	256.23566	0.1346842	189.37069
1964.0	0.006032669	256.36076	0.13454	189.45559
1965.0	0.005998777	256.48535	0.1344872	189.54051
1966.0	0.005968442	256.60955	0.1345175	189.6256
1967.0	0.005941745	256.7335	0.1346202	189.71096
1968.0	0.005918645	256.85731	0.1347829	189.79668
1969.0	0.005898988	256.98111	0.1349925	189.88282
1970.0	0.005882522	257.10502	0.1352355	189.96942
1971.0	0.005868906	257.22914	0.1354988	190.05651
1972.0	0.005857731	257.35355	0.1357695	190.1441
1973.0	0.00584854	257.47832	0.136036	190.23216
1974.0	0.00584084	257.6035	0.1362878	190.32068
1975.0	0.005834125	257.72912	0.1365157	190.40963
1976.0	0.005827892	257.85521	0.136712	190.49897
1977.0	0.005821657	257.98177	0.1368702	190.58864
1978.0	0.005814968	258.10877	0.1369853	190.67862
1979.0	0.005807421	258.2362	0.1370533	190.76886
1980.0	0.005798663	258.36401	0.1370715	190.8593
1981.0	0.005788405	258.49215	0.1370377	190.9499
1982.0	0.005776429	258.62058	0.1369509	191.04063
1983.0	0.005762584	258.74922	0.1368103	191.13145
1984.0	0.005746795	258.87802	0.1366157	191.2223
1985.0	0.005729058	259.0069	0.1363675	191.31316
1986.0	0.005709437	259.13582	0.1360661	191.40399
1987.0	0.005688064	259.26469	0.1357124	191.49475
1988.0	0.005665127	259.39348	0.135308	191.5854
1989.0	0.005640868	259.52212	0.1348544	191.67589
1990.0	0.005615572	259.65057	0.1343543	191.76619
1991.0	0.005589558	259.77881	0.1338107	191.85625
1992.0	0.005563165	259.9068	0.1332276	191.94602
1993.0	0.005536745	260.03454	0.1326101	192.03546
1994.0	0.005510649	260.16202	0.1319644	192.12452
1995.0	0.005485214	260.28927	0.1312978	192.21317
1996.0	0.005460752	260.4163	0.130619	192.30135
1997.0	0.005437537	260.54315	0.1299379	192.38905
1998.0	0.005415795	260.66987	0.1292654	192.47624
1999.0	0.005395696	260.79651	0.1286134	192.56292
2000.0	0.005377342	260.92315	0.1279944	192.64909
2001.0	0.005360767	261.04984	0.1274213	192.7348
2002.0	0.005345926	261.17667	0.1269066	192.82009
2003.0	0.005332702	261.30371	0.1264619	192.90503
2004.0	0.0053209	261.43102	0.1260979	192.98973
2005.0	0.005310255	261.55867	0.1258227	193.0743
2006.0	0.005300434	261.68673	0.1256425	193.15889
2007.0	0.00529105	261.81523	0.1255597	193.24364
2008.0	0.005281664	261.94423	0.1255737	193.32873
2009.0	0.005271801	262.07374	0.1256797	193.41431
2010.0	0.00526096	262.20378	0.1258689	193.50056
2011.0	0.005248628	262.33435	0.1261283	193.58762
2012.0	0.005234289	262.46543	0.1264413	193.67564
2013.0	0.00521744	262.59699	0.1267875	193.76472
2014.0	0.005197602	262.72899	0.1271437	193.85495
2015.0	0.005174332	262.86137	0.1274839	193.94638
2016.0	0.005147232	262.99406	0.1277808	194.03903
2017.0	0.005115963	263.12697	0.1280059	194.13289
2018.0	0.005080248	263.26001	0.1281305	194.22792
2019.0	0.005039887	263.39308	0.1281268	194.32401
2020.0	0.004994759	263.52606	0.1279681	194.42107
2021.0	0.00494483	263.65882	0.12763	194.51894
2022.0	0.00489016	263.79123	0.1270912	194.61744
2023.0	0.004830903	263.92314	0.1263337	194.71637
2024.0	0.004767314	264.05441	0.1253437	194.81549
2025.0	0.004699748	264.18488	0.1241124	194.91454
2026.0	0.004628663	264.31441	0.1226362	195.01323
2027.0	0.004554618	264.44282	0.1209173	195.11124
2028.0	0.004478271	264.56996	0.1189645	195.20823
2029.0	0.004400372	264.69569	0.116793	195.30381
2030.0	0.004321759	264.81987	0.1144257	195.3976
2031.0	0.00424335	264.94237	0.1118927	195.48918
2032.0	0.004166122	265.0631	0.1092322	195.57812
2033.0	0.004091102	265.18199	0.1064902	195.66398
2034.0	0.004019342	265.29901	0.1037207	195.74636
2035.0	0.003951891	265.41418	0.1009851	195.82487
2036.0	0.00388977	265.52758	0.09835123	195.89924
2037.0	0.003833932	265.63932	0.09589187	195.9693
2038.0	0.00378523	265.74962	0.09368199	196.03507
2039.0	0.003744381	265.85872	0.09179541	196.09678
2040.0	0.00371193	265.96693	0.0903003	196.15494
2041.0	0.003688223	266.07461	0.0892542	196.21035
2042.0	0.003673386	266.18214	0.08869895	196.26405
2043.0	0.003667318	266.28992	0.08865652	196.31723
2044.0	0.003669686	266.39834	0.08912652	196.3712
2045.0	0.003679947	266.50775	0.0900859	196.42717
2046.0	0.003697365	266.61848	0.09149099	196.48622
2047.0	0.003721046	266.73079	0.09328133	196.54916
2048.0	0.003749971	266.84489	0.09538452	196.61653
2049.0	0.003783039	266.96091	0.09772122	196.68861
2050.0	0.003819099	267.07892	0.1002096	196.76544
2051.0	0.003856989	267.19896	0.1027693	196.84685
2052.0	0.003895565	267.32099	0.1053236	196.93257
2053.0	0.003933726	267.44493	0.1078019	197.02222
2054.0	0.003970437	267.57067	0.1101405	197.11536
2055.0	0.004004747	267.69808	0.1122837	197.21154
2056.0	0.004035796	267.82699	0.1141834	197.31029
2057.0	0.004062831	267.95724	0.1158001	197.41116
2058.0	0.00408521	268.08863	0.1171024	197.51369
2059.0	0.004102403	268.22097	0.1180668	197.61744
2060.0	0.004114002	268.35407	0.118678	197.72199
2061.0	0.004119717	268.48773	0.1189283	197.82693
2062.0	0.004119374	268.62174	0.1188181	197.93186
2063.0	0.004112924	268.75592	0.1183549	198.03637
2064.0	0.00410043	268.89005	0.1175539	198.14008
2065.0	0.004082071	269.02396	0.1164373	198.2426
2066.0	0.004058141	269.15744	0.1150344	198.34355
2067.0	0.004029037	269.29032	0.1133812	198.44257
2068.0	0.003995262	269.42242	0.1115202	198.53929
2069.0	0.003957413	269.55358	0.1094995	198.63337
2070.0	0.003916177	269.68364	0.1073729	198.72452
2071.0	0.00387232	269.81247	0.105198	198.81247
2072.0	0.003826671	269.93995	0.103036	198.89705
2073.0	0.003780115	270.066	0.1009495	198.97815
2074.0	0.003733569	270.19054	0.09900072	199.05581
2075.0	0.003687969	270.31357	0.09724923	199.13019
2076.0	0.003644239	270.43509	0.09574904	199.20162
2077.0	0.003603273	270.55517	0.09454587	199.27057
2078.0	0.003565906	270.67392	0.09367444	199.33769
2079.0	0.003532885	270.7915	0.09315633	199.40371
2080.0	0.003504845	270.90811	0.09299853	199.46943
2081.0	0.003482282	271.024	0.09319331	199.53567
2082.0	0.003465537	271.13944	0.09371905	199.60317
2083.0	0.003454779	271.25475	0.09454224	199.67259
2084.0	0.00345	271.37021	0.09562016	199.74441
2085.0	0.003451017	271.48615	0.09690386	199.819
2086.0	0.00345748	271.60284	0.09834121	199.89654
2087.0	0.003468892	271.72054	0.09987959	199.97708
2088.0	0.003484628	271.83946	0.1014681	200.06057
2089.0	0.003503963	271.95978	0.1030595	200.14684
2090.0	0.003526099	272.08163	0.1046108	200.2357
2091.0	0.003550195	272.20507	0.106085	200.32687
2092.0	0.003575394	272.33013	0.1074504	200.42009
2093.0	0.003600846	272.45681	0.1086816	200.51506
2094.0	0.003625729	272.58505	0.1097588	200.61149
2095.0	0.003649272	272.71477	0.110668	200.7091
2096.0	0.003670765	272.84587	0.1114003	200.80763
2097.0	0.00368957	272.97823	0.1119515	200.90683
2098.0	0.003705137	273.11169	0.1123217	201.00647
2099.0	0.003717002	273.24611	0.1125149	201.10634
2100.0	0.003724797	273.38131	0.1125379	201.20625
2101.0	0.00372825	273.51715	0.1124005	201.30605
2102.0	0.003727188	273.65344	0.1121141	201.40559
2103.0	0.003721534	273.79001	0.1116919	201.50474
2104.0	0.003711309	273.9267	0.1111478	201.60342
2105.0	0.003696628	274.06334	0.1104962	201.70153
2106.0	0.003677694	274.19977	0.1097516	201.79901
2107.0	0.003654797	274.33584	0.1089279	201.89582
2108.0	0.00362831	274.47141	0.1080385	201.99193
2109.0	0.003598674	274.60634	0.1070959	202.0873
2110.0	0.003566399	274.74052	0.1061116	202.18193
2111.0	0.003532046	274.87386	0.105096	202.2758
2112.0	0.003496222	275.00626	0.1040588	202.36892
2113.0	0.003459563	275.13769	0.1030086	202.46128
2114.0	0.003422718	275.26811	0.1019539	202.55287
2115.0	0.003386336	275.39754	0.1009024	202.64369
2116.0	0.003351045	275.52601	0.09986232	202.73375
2117.0	0.003317435	275.6536	0.09884188	202.82302
2118.0	0.003286035	275.78041	0.09785	202.91151
2119.0	0.0032573	275.90661	0.09689637	202.99922
2120.0	0.00323159	276.03235	0.09599153	203.08617
2121.0	0.003209156	276.15786	0.09514687	203.17239
2122.0	0.003190131	276.28334	0.09437449	203.25793
2123.0	0.003174521	276.40905	0.09368685	203.34287
2124.0	0.003162205	276.53521	0.09309631	203.42733
2125.0	0.003152938	276.66207	0.09261452	203.51146
2126.0	0.00314636	276.78984	0.09225169	203.59545
2127.0	0.003142009	276.91873	0.09201583	203.67953
2128.0	0.003139335	277.0489	0.09191191	203.76396
2129.0	0.003137721	277.18049	0.09194113	203.84903
2130.0	0.003136498	277.31362	0.0921003	203.93505
2131.0	0.00313497	277.44834	0.0923814	204.02233
2132.0	0.00313243	277.58472	0.09277137	204.11115
2133.0	0.003128176	277.72274	0.09325213	204.20181
2134.0	0.003121528	277.8624	0.09380082	204.29453
2135.0	0.003111841	278.00364	0.09439036	204.38954
2136.0	0.003098516	278.1464	0.09499001	204.48698
2137.0	0.003081006	278.2906	0.09556623	204.58696
2138.0	0.003058828	278.43613	0.09608349	204.68955
2139.0	0.003031565	278.58288	0.09650514	204.79476
2140.0	0.002998868	278.73072	0.09679427	204.90257
2141.0	0.002960461	278.8795	0.09691454	205.0129
2142.0	0.002916139	279.02908	0.09683088	205.12567
2143.0	0.002865772	279.1793	0.09651021	205.24076
2144.0	0.002809303	279.32998	0.09592203	205.35801
2145.0	0.002746743	279.48094	0.09503888	205.47727
2146.0	0.002678177	279.63197	0.09383687	205.59835
2147.0	0.002603758	279.78287	0.09229597	205.72105
2148.0	0.002523705	279.93338	0.09040038	205.84514
2149.0	0.002438308	280.08326	0.08813878	205.9704
2150.0	0.002347921	280.23218	0.0855045	206.09655
2151.0	0.002252965	280.37983	0.08249575	206.22329
2152.0	0.002153931	280.5258	0.07911571	206.35027
2153.0	0.002051381	280.66965	0.07537274	206.47708
2154.0	0.001945954	280.81085	0.07128046	206.60322
2155.0	0.001838376	280.94875	0.06685805	206.72806
2156.0	0.001729466	281.08262	0.06213053	206.85076
2157.0	0.00162016	281.21155	0.05712945	206.97021
2158.0	0.001511529	281.33445	0.05189394	207.08484
2159.0	0.001404809	281.45005	0.04647285	207.19237
2160.0	0.00130144	281.55685	0.04092867	207.2893
2161.0	0.001203107	281.65315	0.03534547	207.37006
2162.0	0.001111774	281.73721	0.0298452	207.42543
2163.0	0.001029695	281.80742	0.02462268	207.43965
2164.0	0.0009593559	281.86284	0.0200186	207.38692
2165.0	0.0009032922	281.90383	0.01663677	207.23579
2166.0	0.000863741	281.93275	0.01532133	206.9914
2167.0	0.0008421548	281.95426	0.01651234	206.7496
2168.0	0.0008387513	281.97473	0.01965386	206.60349
2169.0	0.0008523427	282.0007	0.02385759	206.55559
2170.0	0.0008805704	282.03734	0.02851342	206.57423
2171.0	0.0009204181	282.08757	0.03328203	206.63401
2172.0	0.0009687426	282.15215	0.03797065	206.71947
2173.0	0.001022642	282.2304	0.0424593	206.82155
2174.0	0.001079628	282.32081	0.04666592	206.93478
2175.0	0.00113766	282.42165	0.0505302	207.05569
2176.0	0.001195108	282.53121	0.05400574	207.18203
2177.0	0.001250691	282.64792	0.05705616	207.31221
2178.0	0.001303409	282.77048	0.05965307	207.4451
2179.0	0.001352496	282.89775	0.06177506	207.57983
2180.0	0.00139737	283.02879	0.06340711	207.71572
2181.0	0.001437602	283.16284	0.06454032	207.85217
2182.0	0.001472889	283.29923	0.06517181	207.98868
2183.0	0.001503032	283.43741	0.06530469	208.12475
2184.0	0.001527923	283.57693	0.0649481	208.25988
2185.0	0.001547532	283.71738	0.06411731	208.39357
2186.0	0.001561893	283.85843	0.06283387	208.52525
2187.0	0.001571099	283.99977	0.06112585	208.65426
2188.0	0.001575294	284.14112	0.05902819	208.77985
2189.0	0.001574663	284.28226	0.05658326	208.90112
2190.0	0.001569431	284.42297	0.05384162	209.01694
2191.0	0.001559851	284.56303	0.05086321	209.12596
2192.0	0.001546204	284.70227	0.04771893	209.22651
2193.0	0.001528792	284.8405	0.04449286	209.31656
2194.0	0.001507931	284.97755	0.04128489	209.39374
2195.0	0.001483951	285.11326	0.03821345	209.45547
2196.0	0.00145719	285.24745	0.03541664	209.49938
2197.0	0.001427991	285.37998	0.03304857	209.52411
2198.0	0.001396697	285.51065	0.03126604	209.53064
2199.0	0.001363655	285.63932	0.03020135	209.52347
2200.0	0.00132921	285.7658	0.02992639	209.51075
2201.0	0.001293705	285.88989	0.03042573	209.50232
2202.0	0.001257487	286.01142	0.03159849	209.50655
2203.0	0.001220902	286.13017	0.03328828	209.5283
2204.0	0.001184304	286.24592	0.03532127	209.56876
2205.0	0.001148056	286.35845	0.03753367	209.6267
2206.0	0.001112538	286.46752	0.03978459	209.69974
2207.0	0.00107815	286.57291	0.04195844	209.78521
2208.0	0.001045318	286.6744	0.04396264	209.88065
2209.0	0.001014497	286.77183	0.04572409	209.98386
2210.0	0.0009861789	286.86506	0.04718581	210.09302
2211.0	0.0009608822	286.9541	0.04830426	210.20656
2212.0	0.0009391507	287.03905	0.04904752	210.32313
2213.0	0.0009215366	287.12021	0.04939397	210.44153
2214.0	0.0009085786	287.1981	0.04933151	210.56063
2215.0	0.0009007721	287.27343	0.04885726	210.67933
2216.0	0.0008985354	287.34716	0.04797754	210.79648
2217.0	0.0009021758	287.4204	0.04670838	210.91081
2218.0	0.0009118609	287.49438	0.04507645	211.02086
2219.0	0.0009276019	287.57031	0.04312069	211.12486
2220.0	0.0009492509	287.6493	0.04089487	211.22064
2221.0	0.0009765118	287.7323	0.03847151	211.30549
2222.0	0.001008963	287.82002	0.0359474	211.37611
2223.0	0.001046083	287.91293	0.0334508	211.42861
2224.0	0.001087283	288.01128	0.03114898	211.45907
2225.0	0.00113193	288.11514	0.02925077	211.46476
2226.0	0.001179369	288.2244	0.0279932	211.44656
2227.0	0.001228939	288.33887	0.02759902	211.41152
2228.0	0.001279985	288.45829	0.02820941	211.37285
2229.0	0.001331863	288.58232	0.02983217	211.34545
2230.0	0.001383949	288.71066	0.03234909	211.33993
2231.0	0.001435636	288.84295	0.03557257	211.36022
2232.0	0.001486342	288.97889	0.03930371	211.4052
2233.0	0.001535507	289.11816	0.04336439	211.47142
2234.0	0.001582592	289.26046	0.04760609	211.55495
2235.0	0.001627087	289.40553	0.05190761	211.65225
2236.0	0.001668504	289.55312	0.05616968	211.76043
2237.0	0.001706384	289.70298	0.06030978	211.87721
2238.0	0.001740294	289.85489	0.06425823	212.00083
2239.0	0.001769831	290.00866	0.06795543	212.12991
2240.0	0.001794621	290.1641	0.07134998	212.26339
2241.0	0.001814323	290.32102	0.07439742	212.40046
2242.0	0.001828628	290.47925	0.07705945	212.54044
2243.0	0.00183726	290.63863	0.0793034	212.68281
2244.0	0.00183998	290.799	0.08110187	212.82715
2245.0	0.001836586	290.9602	0.08243253	212.97309
2246.0	0.001826913	291.12208	0.08327791	213.12036
2247.0	0.001810833	291.28447	0.08362535	213.2687
2248.0	0.001788261	291.44721	0.08346684	213.41789
2249.0	0.001759152	291.61012	0.08279893	213.56775
2250.0	0.001723503	291.77301	0.08162261	213.71811
2251.0	0.001681353	291.93567	0.07994321	213.8688
2252.0	0.001632789	292.09786	0.07777024	214.01969
2253.0	0.001577941	292.2593	0.07511723	214.17061
2254.0	0.001516992	292.41966	0.07200152	214.3214
2255.0	0.001450175	292.57856	0.0684441	214.47191
2256.0	0.001377783	292.73548	0.06446937	214.62192
2257.0	0.001300175	292.88979	0.0601049	214.7712
2258.0	0.001217786	293.04069	0.05538122	214.91943
2259.0	0.001131149	293.18708	0.05033158	215.06618
2260.0	0.001040924	293.32745	0.04499181	215.21082
2261.0	0.0009479457	293.45971	0.03940028	215.35236
2262.0	0.0008533088	293.58084	0.03359818	215.48913
2263.0	0.000758513	293.68644	0.02763059	215.61799
2264.0	0.0006657181	293.76998	0.0215501	215.73228
2265.0	0.0005781852	293.82198	0.01542985	215.81481
2266.0	0.0005009686	293.82992	0.009427979	215.80527
2267.0	0.0004416431	293.78201	0.00438408	215.35353
2268.0	0.0004097867	293.68021	0.005425441	214.12207
2269.0	0.0004129058	293.55652	0.01085794	213.86888
2270.0	0.0004506849	293.45998	0.01676509	213.89335
2271.0	0.0005154	293.41875	0.02266463	213.98396
2272.0	0.0005977873	293.43214	0.02844172	214.09896
2273.0	0.0006906693	293.48778	0.03403942	214.22521
2274.0	0.0007892549	293.57347	0.03941785	214.35732
2275.0	0.0008904136	293.68012	0.04454496	214.49262
2276.0	0.000992029	293.80151	0.04939377	214.62966
2277.0	0.001092593	293.93344	0.05394141	214.76755
2278.0	0.001190973	294.07303	0.05816877	214.9057
2279.0	0.00128628	294.21828	0.06206043	215.04369
2280.0	0.001377791	294.36775	0.0656046	215.1812
2281.0	0.001464906	294.52041	0.06879318	215.31798
2282.0	0.001547126	294.67547	0.07162175	215.45381
2283.0	0.001624031	294.83232	0.07408957	215.58851
2284.0	0.001695275	294.9905	0.07619961	215.7219
2285.0	0.001760577	295.14961	0.07795848	215.85382
2286.0	0.001819723	295.30936	0.07937641	215.9841
2287.0	0.001872559	295.46948	0.0804671	216.1126
2288.0	0.00191899	295.62974	0.08124769	216.23915
2289.0	0.001958982	295.78995	0.08173855	216.36361
2290.0	0.001992559	295.94992	0.08196309	216.48583
2291.0	0.0020198	296.1095	0.08194755	216.60567
2292.0	0.002040842	296.26853	0.08172071	216.72301
2293.0	0.002055875	296.42687	0.0813135	216.83772
2294.0	0.002065142	296.58439	0.0807586	216.94973
2295.0	0.002068935	296.74095	0.08008993	217.05896
2296.0	0.002067595	296.89642	0.07934203	217.16539
2297.0	0.002061505	297.0507	0.07854937	217.26904
2298.0	0.002051093	297.20364	0.07774557	217.36997
2299.0	0.002036819	297.35516	0.07696252	217.46832
2300.0	0.002019177	297.50513	0.07622948	217.56429
2301.0	0.001998687	297.65348	0.07557216	217.65812
2302.0	0.001975889	297.80011	0.07501191	217.75015
2303.0	0.001951336	297.94498	0.07456495	217.84073
2304.0	0.001925585	298.08803	0.07424188	217.93028
2305.0	0.00189919	298.22926	0.07404743	218.01921
2306.0	0.001872689	298.36867	0.07398048	218.10796
2307.0	0.001846596	298.50633	0.07403441	218.19693
2308.0	0.001821389	298.64231	0.0741977	218.28647
2309.0	0.001797498	298.77675	0.0744547	218.3769
2310.0	0.001775294	298.90981	0.07478665	218.46847
2311.0	0.00175508	299.0417	0.07517262	218.56134
2312.0	0.001737079	299.17265	0.07559053	218.65564
2313.0	0.001721432	299.30293	0.07601802	218.75142
2314.0	0.001708194	299.43282	0.07643328	218.84867
2315.0	0.001697331	299.56259	0.07681572	218.94734
2316.0	0.001688726	299.69252	0.07714643	219.04733
2317.0	0.001682186	299.82287	0.07740862	219.14853
2318.0	0.00167745	299.95386	0.07758789	219.25079
2319.0	0.001674201	300.08571	0.07767233	219.35396
2320.0	0.001672079	300.21855	0.07765265	219.45785
2321.0	0.001670696	300.3525	0.07752216	219.5623
2322.0	0.001669645	300.48762	0.07727669	219.66713
2323.0	0.001668519	300.62394	0.07691452	219.77215
2324.0	0.001666916	300.76145	0.07643619	219.8772
2325.0	0.001664453	300.9001	0.07584436	219.98209
2326.0	0.001660773	301.03979	0.0751436	220.08667
2327.0	0.001655554	301.18043	0.07434017	220.19077
2328.0	0.00164851	301.32188	0.07344178	220.29424
2329.0	0.001639401	301.46398	0.07245737	220.39696
2330.0	0.001628032	301.60657	0.07139686	220.49877
2331.0	0.001614259	301.74945	0.07027087	220.59958
2332.0	0.001597988	301.89243	0.06909052	220.69926
2333.0	0.001579177	302.0353	0.06786714	220.79774
2334.0	0.00155784	302.17783	0.06661209	220.89492
2335.0	0.001534043	302.31979	0.06533648	220.99074
2336.0	0.001507906	302.46093	0.06405104	221.08516
2337.0	0.001479603	302.601	0.06276593	221.17813
2338.0	0.001449363	302.73974	0.06149059	221.26963
2339.0	0.001417466	302.87688	0.06023371	221.35966
2340.0	0.001384245	303.01215	0.0590031	221.44821
2341.0	0.001350081	303.14527	0.05780579	221.53529
2342.0	0.001315404	303.27599	0.05664796	221.62094
2343.0	0.001280685	303.40406	0.05553514	221.70516
2344.0	0.001246431	303.52929	0.05447223	221.78801
2345.0	0.001213176	303.65149	0.05346373	221.86952
2346.0	0.001181472	303.7706	0.05251384	221.94973
2347.0	0.001151867	303.8866	0.05162664	222.02871
2348.0	0.001124894	303.99961	0.05080622	222.1065
2349.0	0.001101042	304.10988	0.05005677	222.1832
2350.0	0.001080732	304.2178	0.04938263	222.2589
2351.0	0.001064294	304.32389	0.04878826	222.33371
2352.0	0.001051941	304.4288	0.04827815	222.40778
2353.0	0.001043754	304.53327	0.04785659	222.48129
2354.0	0.001039671	304.63808	0.04752744	222.55446
2355.0	0.001039486	304.74398	0.04729378	222.62754
2356.0	0.001042866	304.8517	0.04715757	222.70081
2357.0	0.001049363	304.96181	0.04711922	222.77458
2358.0	0.001058446	305.07481	0.04717728	222.8492
2359.0	0.001069524	305.191	0.04732811	222.925
2360.0	0.001081974	305.31059	0.04756566	223.00231
2361.0	0.001095166	305.43365	0.0478814	223.08146
2362.0	0.001108481	305.56013	0.0482643	223.16274
2363.0	0.001121328	305.68993	0.04870099	223.24639
2364.0	0.001133151	305.82287	0.04917594	223.3326
2365.0	0.00114344	305.95875	0.04967181	223.42153
2366.0	0.001151734	306.0973	0.05016983	223.51328
2367.0	0.001157622	306.2383	0.05065012	223.60788
2368.0	0.001160748	306.38147	0.05109216	223.70534
2369.0	0.001160803	306.52655	0.05147517	223.80561
2370.0	0.001157533	306.67329	0.05177847	223.90861
2371.0	0.00115073	306.82143	0.05198182	224.01424
2372.0	0.001140238	306.97072	0.0520658	224.12236
2373.0	0.001125944	307.12091	0.05201199	224.23283
2374.0	0.001107783	307.27174	0.05180333	224.34547
2375.0	0.001085734	307.42296	0.05142429	224.4601
2376.0	0.001059818	307.5743	0.05086106	224.57652
2377.0	0.001030101	307.72547	0.05010176	224.69453
2378.0	0.0009966865	307.87615	0.04913658	224.8139
2379.0	0.0009597228	308.02599	0.04795789	224.93438
2380.0	0.0009193978	308.17458	0.0465604	225.0557
2381.0	0.0008759424	308.32144	0.04494124	225.17755
2382.0	0.0008296321	308.46597	0.04310006	225.29959
2383.0	0.0007807915	308.60744	0.04103917	225.42137
2384.0	0.0007298009	308.74492	0.03876364	225.54237
2385.0	0.0006771083	308.8772	0.0362815	225.66191
2386.0	0.0006232482	309.00267	0.03360403	225.77906
2387.0	0.0005688717	309.11919	0.03074624	225.89255
2388.0	0.0005147954	309.22386	0.02772781	226.00049
2389.0	0.0004620773	309.31273	0.02457472	226.1
2390.0	0.0004121309	309.38066	0.0213228	226.1864
2391.0	0.0003668782	309.4214	0.01802516	226.25161
2392.0	0.0003288907	309.42884	0.01476956	226.28083
2393.0	0.0003013329	309.40071	0.01172143	226.24595
2394.0	0.0002873493	309.34442	0.0092267	226.09794
2395.0	0.0002887607	309.27988	0.007948979	225.79918
2396.0	0.0003049512	309.23152	0.008524608	225.45769
2397.0	0.0003331942	309.21533	0.01067407	225.24589
2398.0	0.0003700476	309.2348	0.01365867	225.17123
2399.0	0.0004124531	309.28577	0.01700959	225.17962
2400.0	0.0004580882	309.36183	0.02050027	225.23445
2401.0	0.0005052953	309.45703	0.02401399	225.31628
2402.0	0.0005529078	309.56664	0.02748122	225.41473
2403.0	0.0006000975	309.68712	0.03085447	225.52392
2404.0	0.0006462672	309.81582	0.03409786	225.64034
2405.0	0.0006909792	309.95081	0.03718244	225.76173
2406.0	0.0007339101	310.09065	0.04008405	225.88659
2407.0	0.0007748205	310.23422	0.04278226	226.01387
2408.0	0.0008135354	310.38069	0.04525991	226.14278
2409.0	0.0008499305	310.52938	0.04750285	226.27272
2410.0	0.0008839229	310.67978	0.04949993	226.4032
2411.0	0.0009154636	310.83145	0.05124298	226.53382
2412.0	0.000944533	310.98405	0.05272688	226.66423
2413.0	0.0009711357	311.13727	0.05394963	226.7941
2414.0	0.0009952981	311.29087	0.05491246	226.92313
2415.0	0.001017065	311.44465	0.05561985	227.05103
2416.0	0.001036495	311.59842	0.05607969	227.17751
2417.0	0.001053663	311.75204	0.05630325	227.30229
2418.0	0.001068653	311.90536	0.05630528	227.42508
2419.0	0.001081558	312.05829	0.05610397	227.5456
2420.0	0.001092479	312.21072	0.05572094	227.66356
2421.0	0.001101519	312.36259	0.05518113	227.77867
2422.0	0.001108786	312.51384	0.05451261	227.89067
2423.0	0.001114388	312.66441	0.0537463	227.99933
2424.0	0.00111843	312.81429	0.05291551	228.10446
2425.0	0.001121013	312.96347	0.05205528	228.20595
2426.0	0.001122235	313.11194	0.0512015	228.30376
2427.0	0.001122182	313.25972	0.05038978	228.398
2428.0	0.001120931	313.40684	0.04965401	228.48893
2429.0	0.00111855	313.55334	0.04902477	228.57695
2430.0	0.001115088	313.69928	0.0485276	228.66265
2431.0	0.001110585	313.84471	0.04818131	228.74676
2432.0	0.001105063	313.98971	0.04799674	228.83013
2433.0	0.001098526	314.13435	0.04797583	228.91365
2434.0	0.001090965	314.2787	0.04811151	228.99822
2435.0	0.001082354	314.42286	0.04838818	229.08466
2436.0	0.001072653	314.56689	0.0487829	229.17368
2437.0	0.00106181	314.71088	0.04926688	229.26582
2438.0	0.00104976	314.85489	0.04980729	229.36145
2439.0	0.001036431	314.99899	0.050369	229.46079
2440.0	0.001021744	315.14322	0.05091614	229.56391
2441.0	0.001005618	315.28762	0.05141343	229.67078
2442.0	0.0009879707	315.43222	0.05182722	229.78124
2443.0	0.0009687249	315.57703	0.05212624	229.89511
2444.0	0.0009478084	315.72203	0.05228211	230.01215
2445.0	0.0009251584	315.8672	0.05226973	230.13208
2446.0	0.0009007247	316.01249	0.05206739	230.25464
2447.0	0.0008744713	316.1578	0.05165694	230.37952
2448.0	0.0008463798	316.30304	0.05102375	230.50646
2449.0	0.0008164508	316.44805	0.05015672	230.63517
2450.0	0.0007847065	316.59264	0.04904816	230.76535
2451.0	0.0007511922	316.73656	0.04769373	230.89674
2452.0	0.0007159785	316.87949	0.04609231	231.02904
2453.0	0.0006791635	317.02104	0.04424588	231.16193
2454.0	0.0006408759	317.16067	0.04215942	231.29507
2455.0	0.0006012792	317.29772	0.03984073	231.42808
2456.0	0.0005605775	317.4313	0.03730041	231.56049
2457.0	0.0005190258	317.56023	0.03455171	231.69169
2458.0	0.0004769448	317.68294	0.03161055	231.82091
2459.0	0.0004347453	317.79727	0.02849565	231.947
2460.0	0.0003929674	317.9003	0.02522896	232.06824
2461.0	0.000352342	317.988	0.02183659	232.18187
2462.0	0.0003138869	318.05501	0.01835133	232.28297
2463.0	0.0002790379	318.09472	0.01481899	232.36204
2464.0	0.0002497853	318.10044	0.01131687	232.39817
2465.0	0.000228665	318.06923	0.008018032	232.33826
2466.0	0.0002182921	318.00849	0.005447676	232.04313
2467.0	0.0002202758	317.93934	0.004993654	231.43273
2468.0	0.0002342415	317.88794	0.007073257	231.02356
2469.0	0.0002580729	317.87108	0.01020768	230.91034
2470.0	0.0002890754	317.89191	0.01363717	230.92398
2471.0	0.0003248767	317.94558	0.01712452	230.99177
2472.0	0.000363695	318.02512	0.02057519	231.08613
