Frequency/GHz	 Amplitude rel. 2	 Phase 2	 Ref.Amplitude rel. 2	 Ref.Phase 2
3099.0	0.0001834133	420.60707	0.01895563	309.41219
3100.0	0.0001834686	420.76499	0.01905667	309.51388
3101.0	0.0001836176	420.92483	0.01917975	309.61725
3102.0	0.0001838368	421.08651	0.0193199	309.72257
3103.0	0.0001841005	421.24992	0.01947142	309.83007
3104.0	0.0001843805	421.41495	0.01962807	309.9399
3105.0	0.0001846467	421.58146	0.01978325	310.05218
3106.0	0.0001848664	421.74929	0.01993017	310.16696
3107.0	0.0001850048	421.9183	0.02006205	310.28429
3108.0	0.0001850254	422.08831	0.02017221	310.40414
3109.0	0.0001848898	422.25917	0.02025421	310.52649
3110.0	0.0001845583	422.43073	0.02030196	310.65127
3111.0	0.0001839907	422.60284	0.02030977	310.77843
3112.0	0.0001831462	422.77537	0.02027244	310.90789
3113.0	0.0001819847	422.94818	0.02018529	311.03958
3114.0	0.0001804673	423.12118	0.02004422	311.17341
3115.0	0.000178557	423.29425	0.01984569	311.30932
3116.0	0.0001762196	423.46732	0.01958681	311.44726
3117.0	0.000173424	423.64031	0.0192653	311.58715
3118.0	0.0001701438	423.81314	0.01887952	311.72898
3119.0	0.0001663571	423.98578	0.01842849	311.87272
3120.0	0.0001620476	424.15816	0.01791186	312.01837
3121.0	0.0001572047	424.33024	0.01732993	312.16595
3122.0	0.0001518244	424.50199	0.01668368	312.31553
3123.0	0.0001459091	424.67337	0.0159747	312.4672
3124.0	0.0001394681	424.84433	0.01520527	312.62111
3125.0	0.0001325174	425.01482	0.0143783	312.77748
3126.0	0.00012508	425.18478	0.01349739	312.93662
3127.0	0.0001171853	425.35414	0.01256683	313.09898
3128.0	0.0001088692	425.52279	0.01159165	313.26519
3129.0	0.0001001735	425.69056	0.01057775	313.43619
3130.0	9.114557e-05	425.85723	0.009532055	313.61336
3131.0	8.183794e-05	426.02246	0.008462858	313.79882
3132.0	7.23078e-05	426.18571	0.007380531	313.99593
3133.0	6.261666e-05	426.3461	0.006298892	314.2103
3134.0	5.283051e-05	426.50208	0.005238222	314.45169
3135.0	4.302095e-05	426.65073	0.004232146	314.73786
3136.0	3.326968e-05	426.78582	0.003343701	315.10074
3137.0	2.368538e-05	426.89138	0.002696275	315.58499
3138.0	1.448613e-05	426.91266	0.002477224	316.18689
3139.0	6.725978e-06	426.54083	0.0027698	316.76857
3140.0	7.382244e-06	425.30898	0.003421	317.22109
3141.0	1.48654e-05	425.03714	0.004242592	317.56351
3142.0	2.290651e-05	425.07702	0.005126003	317.83937
3143.0	3.070995e-05	425.18909	0.006016731	318.07661
3144.0	3.810206e-05	425.32781	0.006885225	318.29055
3145.0	4.500364e-05	425.47922	0.00771332	318.48972
3146.0	5.136372e-05	425.63771	0.008488494	318.67905
3147.0	5.714488e-05	425.80057	0.009201348	318.86156
3148.0	6.231876e-05	425.96633	0.009844427	319.03918
3149.0	6.686435e-05	426.13412	0.01041164	319.2132
3150.0	7.076721e-05	426.30339	0.01089795	319.38448
3151.0	7.401893e-05	426.47373	0.01129925	319.55367
3152.0	7.661675e-05	426.64486	0.01161224	319.72119
3153.0	7.856323e-05	426.81655	0.01183441	319.8874
3154.0	7.986577e-05	426.98858	0.01196398	320.05253
3155.0	8.053631e-05	427.16074	0.01199994	320.21679
3156.0	8.059084e-05	427.33284	0.01194199	320.38032
3157.0	8.004903e-05	427.50466	0.01179055	320.54324
3158.0	7.893381e-05	427.67592	0.01154674	320.70567
3159.0	7.727109e-05	427.84634	0.01121238	320.86769
3160.0	7.508941e-05	428.01556	0.01078995	321.02938
3161.0	7.241986e-05	428.18311	0.01028259	321.19081
3162.0	6.929606e-05	428.34842	0.009694028	321.3521
3163.0	6.575445e-05	428.51076	0.009028611	321.51334
3164.0	6.183495e-05	428.66913	0.008291212	321.67468
3165.0	5.758219e-05	428.82221	0.007487217	321.83636
3166.0	5.304783e-05	428.96812	0.00662248	321.99871
3167.0	4.829439e-05	429.10423	0.00570328	322.16234
3168.0	4.340217e-05	429.22665	0.004736311	322.3284
3169.0	3.848137e-05	429.32967	0.003728714	322.49937
3170.0	3.369373e-05	429.40479	0.002688355	322.68169
3171.0	2.928898e-05	429.44009	0.001625462	322.89914
3172.0	2.5655e-05	429.42183	0.0005738129	323.35402
3173.0	2.333808e-05	429.34391	0.0006398489	325.78788
3174.0	2.289856e-05	429.22686	0.00171475	326.19973
3175.0	2.455165e-05	429.11999	0.002813645	326.41079
3176.0	2.799966e-05	429.06402	0.003907781	326.58842
3177.0	3.271496e-05	429.06688	0.004987687	326.75412
3178.0	3.823924e-05	429.11761	0.006046178	326.91391
3179.0	4.425714e-05	429.20268	0.007076902	327.07009
3180.0	5.0563e-05	429.31156	0.008074091	327.22373
3181.0	5.701911e-05	429.43698	0.009032517	327.37535
3182.0	6.35278e-05	429.5741	0.009947508	327.52525
3183.0	7.001534e-05	429.71962	0.01081497	327.67357
3184.0	7.642277e-05	429.87131	0.01163143	327.8204
3185.0	8.270085e-05	430.0276	0.01239404	327.96576
3186.0	8.880715e-05	430.18734	0.01310062	328.10966
3187.0	9.470443e-05	430.34973	0.01374965	328.25207
3188.0	0.0001003597	430.51415	0.0143403	328.39298
3189.0	0.0001057437	430.68015	0.01487241	328.53233
3190.0	0.0001108307	430.84735	0.01534646	328.67008
3191.0	0.0001155984	431.0155	0.0157636	328.8062
3192.0	0.0001200276	431.18436	0.01612555	328.94063
3193.0	0.0001241028	431.35377	0.01643462	329.07334
3194.0	0.0001278114	431.52357	0.01669359	329.20429
3195.0	0.0001311444	431.69364	0.0169057	329.33347
3196.0	0.0001340957	431.86388	0.0170745	329.46086
3197.0	0.0001366627	432.0342	0.01720384	329.58647
3198.0	0.0001388455	432.20451	0.01729768	329.71033
3199.0	0.0001406473	432.37474	0.01736007	329.83246
3200.0	0.0001420736	432.5448	0.01739496	329.95294
3201.0	0.0001431327	432.71462	0.0174061	330.07185
3202.0	0.0001438349	432.88412	0.01739695	330.18928
3203.0	0.0001441923	433.05322	0.01737057	330.30537
3204.0	0.0001442187	433.22183	0.01732947	330.42025
3205.0	0.0001439292	433.38986	0.01727562	330.53406
3206.0	0.0001433399	433.5572	0.01721031	330.64698
3207.0	0.0001424679	433.72376	0.0171342	330.75914
3208.0	0.0001413305	433.8894	0.01704726	330.87071
3209.0	0.0001399456	434.05401	0.01694884	330.98181
3210.0	0.0001383311	434.21745	0.01683771	331.09257
3211.0	0.0001365051	434.37956	0.01671219	331.20307
3212.0	0.0001344856	434.54019	0.01657017	331.31336
3213.0	0.0001322908	434.69916	0.01640934	331.42348
3214.0	0.0001299389	434.8563	0.01622723	331.53338
3215.0	0.0001274482	435.0114	0.01602144	331.64301
3216.0	0.0001248376	435.16426	0.0157897	331.75225
3217.0	0.0001221265	435.31466	0.01553009	331.86092
3218.0	0.0001193352	435.46237	0.01524114	331.96881
3219.0	0.0001164855	435.60715	0.01492196	332.07563
3220.0	0.0001136005	435.74875	0.01457241	332.18103
3221.0	0.0001107054	435.88694	0.01419321	332.28462
3222.0	0.0001078275	436.02146	0.01378612	332.38589
3223.0	0.0001049969	436.15208	0.01335401	332.48429
3224.0	0.000102246	436.27858	0.01290109	332.57917
3225.0	9.961003e-05	436.4008	0.01243303	332.66981
3226.0	9.712675e-05	436.51862	0.01195715	332.75542
3227.0	9.483569e-05	436.63199	0.01148252	332.83514
3228.0	9.277748e-05	436.74097	0.01102014	332.90814
3229.0	9.099251e-05	436.84575	0.01058292	332.97367
3230.0	8.951929e-05	436.94665	0.01018547	333.03122
3231.0	8.839247e-05	437.04416	0.009843648	333.08065
3232.0	8.764069e-05	437.13891	0.009573615	333.12244
3233.0	8.728452e-05	437.23165	0.009390421	333.15786
3234.0	8.733475e-05	437.32324	0.009306243	333.18896
3235.0	8.779133e-05	437.41456	0.009328632	333.21844
3236.0	8.864307e-05	437.50647	0.009459285	333.24932
3237.0	8.986826e-05	437.59978	0.009693795	333.2844
3238.0	9.143594e-05	437.69516	0.01002243	333.32591
3239.0	9.330774e-05	437.79313	0.01043166	333.3753
3240.0	9.543996e-05	437.8941	0.01090582	333.43319
3241.0	9.778557e-05	437.9983	0.01142869	333.49959
3242.0	0.0001002961	438.10585	0.01198448	333.57405
3243.0	0.0001029233	438.21677	0.01255856	333.65584
3244.0	0.0001056202	438.331	0.01313771	333.74415
3245.0	0.0001083421	438.44841	0.01371027	333.8381
3246.0	0.0001110472	438.56886	0.01426609	333.93687
3247.0	0.000113697	438.69217	0.01479644	334.0397
3248.0	0.0001162568	438.81816	0.01529397	334.14589
3249.0	0.0001186954	438.94663	0.01575254	334.25482
3250.0	0.0001209855	439.0774	0.01616721	334.36593
3251.0	0.0001231039	439.2103	0.01653411	334.47871
3252.0	0.0001250307	439.34515	0.0168504	334.59273
3253.0	0.0001267502	439.48181	0.01711424	334.70757
3254.0	0.00012825	439.62011	0.01732472	334.82286
3255.0	0.0001295216	439.75993	0.01748183	334.93827
3256.0	0.0001305596	439.90112	0.01758641	335.05346
3257.0	0.0001313622	440.04356	0.01764014	335.16816
3258.0	0.0001319306	440.18713	0.01764545	335.28209
3259.0	0.0001322689	440.33171	0.01760553	335.39498
3260.0	0.0001323841	440.47719	0.01752421	335.50661
3261.0	0.0001322857	440.62344	0.01740595	335.61675
3262.0	0.0001319857	440.77036	0.01725575	335.7252
3263.0	0.000131498	440.91783	0.01707904	335.8318
3264.0	0.0001308385	441.06572	0.01688161	335.9364
3265.0	0.0001300247	441.21391	0.01666947	336.0389
3266.0	0.0001290753	441.36226	0.01644871	336.13923
3267.0	0.0001280104	441.51066	0.01622535	336.23739
3268.0	0.0001268507	441.65895	0.01600519	336.33341
3269.0	0.0001256177	441.80699	0.0157936	336.42742
3270.0	0.0001243333	441.95464	0.01559539	336.51956
3271.0	0.0001230194	442.10176	0.01541459	336.61006
3272.0	0.0001216984	442.24818	0.01525437	336.69922
3273.0	0.0001203921	442.39378	0.01511686	336.78733
3274.0	0.0001191222	442.53841	0.01500316	336.87475
3275.0	0.0001179103	442.68195	0.01491327	336.96184
3276.0	0.0001167769	442.82428	0.01484621	337.04893
3277.0	0.0001157421	442.96532	0.01480006	337.13636
3278.0	0.0001148252	443.10499	0.01477215	337.22439
3279.0	0.0001140442	443.24326	0.01475926	337.31324
3280.0	0.0001134159	443.38011	0.01475775	337.40308
3281.0	0.0001129554	443.51558	0.01476387	337.49402
3282.0	0.0001126757	443.64972	0.01477384	337.58609
3283.0	0.0001125876	443.78264	0.01478411	337.67927
3284.0	0.0001126992	443.91447	0.01479145	337.77351
3285.0	0.0001130154	444.04537	0.01479309	337.86871
3286.0	0.0001135375	444.17553	0.0147868	337.96475
3287.0	0.0001142632	444.30515	0.01477095	338.06147
3288.0	0.0001151861	444.43446	0.01474452	338.15871
3289.0	0.0001162955	444.56366	0.01470711	338.25632
3290.0	0.0001175769	444.69297	0.01465892	338.35413
3291.0	0.0001190114	444.82258	0.01460071	338.45201
3292.0	0.0001205764	444.95269	0.01453373	338.54983
3293.0	0.000122246	445.08343	0.01445961	338.6475
3294.0	0.0001239907	445.21495	0.01438034	338.74493
3295.0	0.0001257789	445.34736	0.01429804	338.84212
3296.0	0.0001275764	445.48073	0.01421495	338.93905
3297.0	0.0001293476	445.61513	0.01413323	339.0358
3298.0	0.0001310557	445.7506	0.01405484	339.13244
3299.0	0.0001326633	445.88716	0.01398144	339.22913
3300.0	0.0001341329	446.02482	0.01391425	339.32602
3301.0	0.0001354275	446.16357	0.01385393	339.42332
3302.0	0.0001365108	446.30339	0.01380058	339.52125
3303.0	0.0001373479	446.44428	0.01375359	339.62005
3304.0	0.0001379055	446.5862	0.01371175	339.71996
3305.0	0.0001381525	446.72912	0.01367315	339.8212
3306.0	0.0001380601	446.87303	0.01363535	339.92399
3307.0	0.0001376022	447.0179	0.01359533	340.02851
3308.0	0.0001367559	447.1637	0.01354971	340.13493
3309.0	0.0001355013	447.31041	0.01349478	340.24336
3310.0	0.0001338223	447.45803	0.01342662	340.35391
3311.0	0.0001317064	447.60654	0.01334125	340.46664
3312.0	0.0001291448	447.75595	0.01323472	340.58158
3313.0	0.0001261329	447.90626	0.01310322	340.69873
3314.0	0.00012267	448.05749	0.01294312	340.8181
3315.0	0.0001187597	448.20968	0.01275114	340.93965
3316.0	0.0001144097	448.36287	0.01252433	341.06333
3317.0	0.0001096319	448.51712	0.01226015	341.18912
3318.0	0.0001044422	448.67253	0.01195653	341.31697
3319.0	9.886062e-05	448.82921	0.01161188	341.44683
3320.0	9.291125e-05	448.98734	0.01122509	341.57867
3321.0	8.662185e-05	449.14715	0.0107956	341.7125
3322.0	8.002399e-05	449.30893	0.01032334	341.84832
3323.0	7.315288e-05	449.47314	0.009808768	341.98618
3324.0	6.604737e-05	449.64042	0.009252858	342.12619
3325.0	5.875018e-05	449.81175	0.008657091	342.26853
3326.0	5.130851e-05	449.98866	0.008023456	342.41349
3327.0	4.37757e-05	450.17374	0.007354452	342.56152
3328.0	3.621529e-05	450.37164	0.006653109	342.71336
3329.0	2.871193e-05	450.59168	0.00592305	342.87017
3330.0	2.140464e-05	450.85516	0.005168638	343.03392
3331.0	1.461046e-05	451.21978	0.004395312	343.20806
3332.0	9.386469e-06	451.85578	0.003610441	343.39918
3333.0	8.789331e-06	452.8599	0.002825634	343.62117
3334.0	1.317751e-05	453.56746	0.002064229	343.90772
3335.0	1.918017e-05	453.96333	0.00139079	344.35236
3336.0	2.547024e-05	454.24291	0.001021576	345.14684
3337.0	3.167947e-05	454.47514	0.001264395	346.01924
3338.0	3.766774e-05	454.68479	0.001891831	346.52591
3339.0	4.336421e-05	454.88245	0.002633344	346.83655
3340.0	4.872631e-05	455.07335	0.003403942	347.06907
3341.0	5.372668e-05	455.26038	0.004175123	347.26555
3342.0	5.834822e-05	455.44527	0.00493371	347.44279
3343.0	6.258208e-05	455.62913	0.005671785	347.6085
3344.0	6.642672e-05	455.81273	0.006383701	347.76668
3345.0	6.988739e-05	455.99659	0.007065027	347.91955
3346.0	7.297578e-05	456.18112	0.007712118	348.06842
3347.0	7.57097e-05	456.36661	0.008321938	348.21411
3348.0	7.811267e-05	456.55327	0.008891972	348.35713
3349.0	8.021335e-05	456.74123	0.009420196	348.49782
3350.0	8.204485e-05	456.93056	0.009905056	348.63639
3351.0	8.364384e-05	457.12129	0.01034547	348.77295
3352.0	8.504949e-05	457.31334	0.01074083	348.90758
3353.0	8.630221e-05	457.50659	0.01109098	349.04029
3354.0	8.74422e-05	457.70084	0.01139626	349.17109
3355.0	8.850802e-05	457.89581	0.01165745	349.29993
3356.0	8.9535e-05	458.09118	0.0118758	349.42678
3357.0	9.055384e-05	458.28653	0.01205302	349.55156
3358.0	9.158942e-05	458.48142	0.01219122	349.67423
3359.0	9.265984e-05	458.67537	0.01229295	349.79468
3360.0	9.377593e-05	458.8679	0.01236112	349.91287
3361.0	9.494124e-05	459.05851	0.01239902	350.02871
3362.0	9.61524e-05	459.24674	0.01241022	350.14214
3363.0	9.740004e-05	459.43216	0.01239855	350.25312
3364.0	9.866993e-05	459.61439	0.01236802	350.3616
3365.0	9.994444e-05	459.7931	0.01232281	350.46759
3366.0	0.0001012041	459.96802	0.01226708	350.57111
3367.0	0.0001024293	460.13892	0.01220499	350.67222
3368.0	0.0001036015	460.30564	0.01214054	350.771
3369.0	0.000104705	460.46804	0.01207749	350.8676
3370.0	0.000105728	460.62604	0.01201925	350.9622
3371.0	0.0001066632	460.77959	0.01196879	351.05501
3372.0	0.0001075089	460.92867	0.01192858	351.14628
3373.0	0.0001082692	461.07331	0.01190046	351.2363
3374.0	0.0001089541	461.21355	0.01188568	351.32536
3375.0	0.0001095791	461.34947	0.01188482	351.41376
3376.0	0.0001101647	461.48123	0.01189783	351.5018
3377.0	0.0001107357	461.60899	0.01192408	351.58975
3378.0	0.0001113199	461.73298	0.0119624	351.67786
3379.0	0.0001119461	461.8535	0.01201121	351.76634
3380.0	0.0001126434	461.9709	0.01206858	351.85535
3381.0	0.0001134384	462.08556	0.01213236	351.94501
3382.0	0.0001143541	462.19795	0.01220028	352.03539
3383.0	0.0001154077	462.30854	0.01227007	352.12654
3384.0	0.0001166098	462.41783	0.0123395	352.21843
3385.0	0.0001179627	462.52634	0.01240651	352.31104
3386.0	0.0001194606	462.63455	0.01246924	352.4043
3387.0	0.0001210893	462.74292	0.01252612	352.4981
3388.0	0.0001228269	462.85185	0.01257586	352.59236
3389.0	0.0001246445	462.96169	0.01261747	352.68694
3390.0	0.0001265078	463.07272	0.01265032	352.78173
3391.0	0.0001283782	463.18517	0.01267411	352.87661
3392.0	0.0001302148	463.29918	0.01268883	352.97144
3393.0	0.0001319758	463.41485	0.01269481	353.06612
3394.0	0.0001336198	463.53222	0.01269261	353.16054
3395.0	0.000135107	463.6513	0.01268307	353.2546
3396.0	0.0001364006	463.77206	0.01266721	353.34822
3397.0	0.0001374679	463.89444	0.01264621	353.44135
3398.0	0.0001382801	464.01836	0.01262136	353.53393
3399.0	0.0001388141	464.14374	0.01259402	353.62594
3400.0	0.0001390518	464.27047	0.01256556	353.71737
3401.0	0.0001389809	464.39846	0.01253731	353.80825
3402.0	0.0001385947	464.5276	0.0125105	353.8986
3403.0	0.0001378925	464.65778	0.01248625	353.98847
3404.0	0.0001368787	464.78891	0.01246551	354.07794
3405.0	0.0001355631	464.92088	0.01244902	354.16707
3406.0	0.0001339604	465.05361	0.01243731	354.25596
3407.0	0.0001320897	465.18701	0.0124307	354.34469
3408.0	0.0001299742	465.32101	0.01242924	354.43336
3409.0	0.0001276404	465.45552	0.01243279	354.52206
3410.0	0.0001251178	465.59048	0.01244101	354.61086
3411.0	0.0001224382	465.72585	0.01245335	354.69984
3412.0	0.000119635	465.86157	0.01246917	354.78905
3413.0	0.0001167427	465.99761	0.01248769	354.87853
3414.0	0.000113796	466.13394	0.01250808	354.96832
3415.0	0.0001108299	466.27055	0.01252949	355.05842
3416.0	0.0001078781	466.40743	0.01255108	355.14883
3417.0	0.0001049735	466.5446	0.01257207	355.23953
3418.0	0.0001021469	466.68206	0.01259178	355.3305
3419.0	9.942692e-05	466.81986	0.01260964	355.42169
3420.0	9.683973e-05	466.95802	0.0126252	355.51306
3421.0	9.440842e-05	467.0966	0.01263819	355.60455
3422.0	9.215299e-05	467.23563	0.01264847	355.69611
3423.0	9.009006e-05	467.37517	0.01265608	355.78769
3424.0	8.823283e-05	467.51525	0.01266121	355.87924
3425.0	8.659103e-05	467.65592	0.01266419	355.97071
3426.0	8.517093e-05	467.79718	0.01266547	356.06206
3427.0	8.397546e-05	467.93905	0.01266558	356.15327
3428.0	8.30043e-05	468.08151	0.01266516	356.24432
3429.0	8.225413e-05	468.22451	0.01266484	356.3352
3430.0	8.171876e-05	468.368	0.01266529	356.42593
3431.0	8.138946e-05	468.5119	0.01266713	356.51651
3432.0	8.12552e-05	468.65609	0.01267091	356.60699
3433.0	8.130298e-05	468.80046	0.01267709	356.6974
3434.0	8.151815e-05	468.94489	0.01268599	356.7878
3435.0	8.188476e-05	469.08922	0.01269781	356.87824
3436.0	8.238597e-05	469.23334	0.01271256	356.96877
3437.0	8.30044e-05	469.37709	0.01273009	357.05947
3438.0	8.372252e-05	469.52035	0.01275008	357.15038
3439.0	8.452306e-05	469.66299	0.01277204	357.24156
3440.0	8.538938e-05	469.8049	0.01279533	357.33305
3441.0	8.630577e-05	469.94598	0.0128192	357.42488
3442.0	8.725781e-05	470.08613	0.0128428	357.51707
3443.0	8.823265e-05	470.22529	0.01286521	357.60963
3444.0	8.921916e-05	470.36339	0.0128855	357.70256
3445.0	9.020816e-05	470.5004	0.01290275	357.79581
3446.0	9.119247e-05	470.63628	0.0129161	357.88937
3447.0	9.216693e-05	470.77103	0.01292477	357.98318
3448.0	9.312836e-05	470.90465	0.01292813	358.07717
3449.0	9.407544e-05	471.03716	0.01292569	358.17128
3450.0	9.500849e-05	471.1686	0.01291716	358.26543
3451.0	9.592925e-05	471.29903	0.01290246	358.35952
3452.0	9.684057e-05	471.42853	0.01288172	358.45349
3453.0	9.7746e-05	471.55717	0.01285533	358.54723
3454.0	9.864951e-05	471.68508	0.01282389	358.64068
3455.0	9.955501e-05	471.81236	0.01278822	358.73375
3456.0	0.000100466	471.93915	0.01274935	358.82639
3457.0	0.0001013853	472.06558	0.0127085	358.91854
3458.0	0.0001023146	472.1918	0.01266699	359.01018
3459.0	0.0001032542	472.31795	0.01262628	359.1013
3460.0	0.0001042032	472.44417	0.01258782	359.19192
3461.0	0.0001051587	472.5706	0.01255306	359.28209
3462.0	0.0001061164	472.69737	0.01252337	359.37186
3463.0	0.0001070706	472.82458	0.01249994	359.46133
3464.0	0.0001080139	472.95235	0.01248375	359.55063
3465.0	0.0001089379	473.08074	0.01247551	359.63988
3466.0	0.0001098331	473.20983	0.01247556	359.72925
3467.0	0.0001106893	473.33965	0.01248392	359.81888
3468.0	0.000111496	473.47024	0.01250016	359.90895
3469.0	0.0001122426	473.60159	0.01252349	359.99961
3470.0	0.0001129187	473.7337	0.0125527	360.09101
3471.0	0.0001135144	473.86653	0.01258623	360.18328
3472.0	0.0001140207	474.00003	0.01262218	360.27652
3473.0	0.0001144296	474.13415	0.01265842	360.37081
3474.0	0.0001147341	474.26881	0.01269257	360.46619
3475.0	0.000114929	474.40393	0.01272215	360.56268
3476.0	0.0001150103	474.53941	0.01274462	360.66027
3477.0	0.0001149758	474.67514	0.01275743	360.75891
3478.0	0.0001148252	474.81103	0.01275816	360.8585
3479.0	0.0001145595	474.94696	0.01274452	360.95896
3480.0	0.0001141819	475.08282	0.01271447	361.06013
3481.0	0.0001136972	475.21849	0.01266624	361.16187
3482.0	0.0001131116	475.35385	0.01259842	361.26397
3483.0	0.0001124332	475.4888	0.01250998	361.36623
3484.0	0.0001116715	475.62324	0.01240034	361.46843
3485.0	0.0001108369	475.75706	0.01226942	361.5703
3486.0	0.0001099414	475.89018	0.01211765	361.67157
3487.0	0.0001089975	476.02253	0.011946	361.77197
3488.0	0.0001080183	476.15404	0.01175605	361.87117
3489.0	0.0001070172	476.28468	0.01154997	361.96887
3490.0	0.0001060075	476.41443	0.01133055	362.06474
3491.0	0.000105002	476.54328	0.01110123	362.15846
3492.0	0.0001040128	476.67125	0.01086603	362.24971
3493.0	0.0001030507	476.79839	0.01062956	362.33823
3494.0	0.0001021248	476.92476	0.01039693	362.42377
3495.0	0.0001012424	477.05045	0.01017369	362.50619
3496.0	0.0001004084	477.17556	0.009965626	362.58543
3497.0	9.962542e-05	477.30021	0.009778565	362.66158
3498.0	9.88932e-05	477.42452	0.009618139	362.73489
3499.0	9.820886e-05	477.54863	0.009489446	362.80577
3500.0	9.756683e-05	477.67267	0.009396731	362.87485
3501.0	9.695899e-05	477.79675	0.009343055	362.94288
3502.0	9.637492e-05	477.92099	0.009330037	363.01074
3503.0	9.580223e-05	478.04548	0.009357685	363.07936
3504.0	9.522699e-05	478.17028	0.009424365	363.14965
3505.0	9.463417e-05	478.29545	0.009526899	363.22242
3506.0	9.400815e-05	478.42099	0.009660777	363.29834
3507.0	9.33333e-05	478.5469	0.009820455	363.37792
3508.0	9.259443e-05	478.67314	0.009999675	363.46148
3509.0	9.177737e-05	478.79963	0.01019178	363.54916
3510.0	9.086948e-05	478.92627	0.01039	363.64097
3511.0	8.986007e-05	479.05292	0.01058767	363.73679
3512.0	8.874092e-05	479.17942	0.0107784	363.83643
3513.0	8.750664e-05	479.30559	0.01095622	363.93961
3514.0	8.615505e-05	479.4312	0.01111566	364.04604
3515.0	8.468755e-05	479.55601	0.01125179	364.1554
3516.0	8.310945e-05	479.67974	0.01136025	364.26735
3517.0	8.143018e-05	479.8021	0.01143729	364.38154
3518.0	7.966361e-05	479.92278	0.01147975	364.49766
3519.0	7.782821e-05	480.04143	0.01148508	364.61534
3520.0	7.594718e-05	480.15773	0.01145132	364.73428
3521.0	7.404844e-05	480.27133	0.01137711	364.85411
3522.0	7.216458e-05	480.38192	0.01126166	364.97451
3523.0	7.033245e-05	480.48925	0.01110477	365.09513
3524.0	6.859258e-05	480.59313	0.01090683	365.21558
3525.0	6.698815e-05	480.69348	0.0106688	365.33548
3526.0	6.556351e-05	480.79039	0.01039222	365.45438
3527.0	6.436223e-05	480.88415	0.01007926	365.57183
3528.0	6.342467e-05	480.97525	0.009732694	365.68726
3529.0	6.278532e-05	481.06442	0.00935597	365.80007
3530.0	6.247011e-05	481.1526	0.008953249	365.90954
3531.0	6.249426e-05	481.24084	0.008529487	366.01482
3532.0	6.286088e-05	481.33029	0.008090535	366.11494
3533.0	6.356075e-05	481.42206	0.007643279	366.20877
3534.0	6.457324e-05	481.51711	0.007195807	366.29498
3535.0	6.586818e-05	481.61624	0.006757595	366.37215
3536.0	6.74083e-05	481.72002	0.006339671	366.43877
3537.0	6.915187e-05	481.82881	0.005954672	366.49349
3538.0	7.105512e-05	481.94275	0.005616624	366.5354
3539.0	7.307431e-05	482.06181	0.005340212	366.56459
3540.0	7.51672e-05	482.18586	0.005139323	366.58261
3541.0	7.72942e-05	482.31466	0.005024886	366.59285
3542.0	7.941898e-05	482.44792	0.005002541	366.60027
3543.0	8.15088e-05	482.58532	0.005071138	366.61047
3544.0	8.35346e-05	482.72653	0.005222894	366.6284
3545.0	8.547096e-05	482.87121	0.005445158	366.65746
3546.0	8.729588e-05	483.01904	0.005722884	366.69921
3547.0	8.899056e-05	483.16971	0.006040815	366.75375
3548.0	9.053912e-05	483.32292	0.006384883	366.82017
3549.0	9.19283e-05	483.47841	0.006742855	366.89714
3550.0	9.314719e-05	483.63591	0.007104461	366.98315
3551.0	9.418689e-05	483.79518	0.00746127	367.07679
3552.0	9.50403e-05	483.95598	0.007806458	367.17675
3553.0	9.570185e-05	484.1181	0.008134571	367.28191
3554.0	9.616729e-05	484.28133	0.008441315	367.39133
3555.0	9.643347e-05	484.44549	0.008723377	367.50418
3556.0	9.649822e-05	484.61039	0.008978287	367.61978
3557.0	9.636022e-05	484.77586	0.009204306	367.73756
3558.0	9.601886e-05	484.94172	0.009400335	367.85702
3559.0	9.547424e-05	485.10784	0.009565844	367.97774
3560.0	9.472709e-05	485.27405	0.009700806	368.09937
3561.0	9.377882e-05	485.44022	0.009805648	368.22158
3562.0	9.263145e-05	485.60621	0.009881198	368.34412
3563.0	9.128774e-05	485.77191	0.009928637	368.46676
3564.0	8.975117e-05	485.93718	0.009949455	368.5893
3565.0	8.802601e-05	486.10192	0.009945399	368.71157
3566.0	8.611741e-05	486.26602	0.009918427	368.83344
3567.0	8.40314e-05	486.42938	0.009870654	368.95479
3568.0	8.177495e-05	486.59189	0.009804303	369.07555
3569.0	7.9356e-05	486.75347	0.00972164	369.19568
3570.0	7.678348e-05	486.91402	0.009624927	369.31514
3571.0	7.406728e-05	487.07345	0.009516351	369.43395
3572.0	7.12182e-05	487.23168	0.009397978	369.55216
3573.0	6.824796e-05	487.38862	0.009271684	369.66984
3574.0	6.516904e-05	487.54416	0.009139115	369.78709
3575.0	6.199463e-05	487.69821	0.009001631	369.90405
3576.0	5.873853e-05	487.85065	0.008860273	370.02089
3577.0	5.541498e-05	488.00135	0.00871574	370.13779
3578.0	5.203857e-05	488.15015	0.008568369	370.25494
3579.0	4.86241e-05	488.29687	0.008418139	370.37257
3580.0	4.518646e-05	488.44126	0.008264685	370.4909
3581.0	4.174058e-05	488.58301	0.008107327	370.61014
3582.0	3.830133e-05	488.7217	0.007945106	370.73052
3583.0	3.488362e-05	488.85676	0.007776839	370.85225
3584.0	3.150255e-05	488.9874	0.007601174	370.97552
3585.0	2.81737e-05	489.11248	0.00741665	371.10051
3586.0	2.491394e-05	489.23032	0.007221764	371.22739
3587.0	2.17426e-05	489.33835	0.007015027	371.35632
