freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.668886293912106744e+00	5.728921434024225080e-03	7.276928162819374935e-01	2.785148641466889785e+00	1.912183692028464332e-02	6.865643231958169952e-03	2.182357965216076991e+04	6.797119637821056415e+01	8.394948512122036854e-01	6.646780928262084609e-02	8.421220664978628090e-01	7.901113082645142005e-02	8.394948512116222616e-01	6.646780929068381305e-02	8.421220664979195414e-01	7.901113083605063037e-02
3.128054740957968140e+11	1.673024838532452652e+00	8.025060510374295436e-03	1.052232766156261601e+00	2.798947708750344265e+00	2.685225112916423545e-02	9.593695175231784986e-03	2.654331718541846567e+04	6.930321657463495910e+01	7.380366082956700824e-01	-3.148656020249133158e-01	8.023954028551555373e-01	-4.032470729292653711e-01	7.380366082988840670e-01	-3.148656020175222281e-01	8.023954028552114925e-01	-4.032470729192211278e-01
3.225806451612904663e+11	1.669892364723278178e+00	9.614259854143630823e-03	1.299999913229473503e+00	2.788448075768558798e+00	3.210955824579997397e-02	1.151520751805638725e-02	2.402484636769204371e+04	6.862498785000518353e+01	5.684324986728149787e-01	-5.254149185042953363e-01	7.740648177861432222e-01	-7.460915626501675169e-01	5.684324986782073319e-01	-5.254149184985416055e-01	7.740648177861976231e-01	-7.460915626399804434e-01
3.323558162267841187e+11	1.668878876704813941e+00	6.090376998639309911e-03	8.484702535480854735e-01	2.785119612419535873e+00	2.032820304839601591e-02	7.298861764409521162e-03	2.606018176317686084e+04	6.917824149028980685e+01	3.534865463295754906e-01	-7.479848334012618727e-01	8.273052939721372567e-01	-1.129320110755158479e+00	3.534865463365734484e-01	-7.479848333980166908e-01	8.273052939721934340e-01	-1.129320110745834826e+00
3.421309872922777710e+11	1.671854079021785955e+00	7.803532698051738985e-03	1.119110128171480367e+00	2.795035166419214789e+00	2.609273594403536609e-02	9.335387353091296331e-03	2.894845927567723265e+04	6.989333783311926140e+01	-1.892841828881571334e-02	-7.944609274400035170e-01	7.946863848385392615e-01	-1.594617306856008332e+00	-1.892841828139411528e-02	-7.944609274402256727e-01	7.946863848385845586e-01	-1.594617306846665361e+00
3.519061583577714233e+11	1.669708552846099758e+00	1.046918243526477783e-02	1.544289775309349633e+00	2.787817047666553805e+00	3.496096690693551584e-02	1.254062454930404691e-02	2.645360294822053402e+04	6.928018263995465986e+01	-2.780631819983179764e-01	-6.930860642512184366e-01	7.467847250997262654e-01	-1.952333095953668218e+00	-2.780631819917883663e-01	-6.930860642538876348e-01	7.467847250997722286e-01	-1.952333095944222441e+00
3.616813294232650757e+11	1.668450688968185824e+00	7.724805563721915888e-03	1.171123803698995047e+00	2.783668028897416491e+00	2.577691432987421274e-02	9.260053304590416118e-03	2.825553363659235401e+04	6.972850697917299101e+01	-5.420162363274864115e-01	-5.734094826845037574e-01	7.890374105675369565e-01	-2.328057285998994530e+00	-5.420162363225540236e-01	-5.734094826892244257e-01	7.890374105675793670e-01	-2.328057285990341896e+00
3.714565004887587280e+11	1.671161550483897029e+00	7.858006404728661021e-03	1.223515575798572952e+00	2.792719179551085951e+00	2.626399633407748568e-02	9.404453024274096740e-03	3.085860545878632547e+04	7.032806705184215446e+01	-7.355008305312009664e-01	-2.675895642837811117e-01	7.826657310919332700e-01	-2.792659887487088266e+00	-7.355008305290264836e-01	-2.675895642898695748e-01	7.826657310919713506e-01	-2.792659887478828207e+00
3.812316715542523804e+11	1.669748827358883636e+00	1.078866988906669599e-02	1.724034844846016545e+00	2.787944751068391902e+00	3.602873779206242771e-02	1.292304583089587747e-02	2.890236198588863044e+04	6.988249549529790272e+01	-7.271383158656991030e-01	1.575332429113362673e-02	7.273089423527162589e-01	-3.163254089876230690e+00	-7.271383158658615287e-01	1.575332428519020042e-02	7.273089423527498987e-01	-3.163254089868055896e+00
3.910068426197460327e+11	1.668004122230983599e+00	9.043782283305289160e-03	1.482257366809792032e+00	2.782155961781566322e+00	3.017013225822551964e-02	1.084415563781188432e-02	3.224838527143669489e+04	7.062777325487417102e+01	-6.991282042284254761e-01	2.818862804734287852e-01	7.538170342110925848e-01	-3.524851882919735946e+00	-6.991282042305891897e-01	2.818862804681489531e-01	7.538170342111250033e-01	-3.524851882912166445e+00
