freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.667874136945895813e+00	5.747250330369104224e-03	7.300209693826819057e-01	2.781771105806656763e+00	1.917138036915276914e-02	6.891789309743894323e-03	1.279853650365473368e+04	6.456009903893856006e+01	8.339899548961593467e-01	1.178060638498965307e-01	8.422692642780595929e-01	1.403275591351046125e-01	8.339899548961124953e-01	1.178060638502368696e-01	8.422692642780608141e-01	1.403275591355124807e-01
3.128054740957968140e+11	1.672825644629152730e+00	7.415690977374761808e-03	9.723332328766625121e-01	2.798290644856268550e+00	2.481031607919505569e-02	8.866239868542824185e-03	1.556644782113134170e+04	6.589666584490122148e+01	7.615336508975104612e-01	-2.826423375917332392e-01	8.122931690274212135e-01	-3.553900507844836021e-01	7.615336508976403573e-01	-2.826423375913940661e-01	8.122931690274248773e-01	-3.553900507840365153e-01
3.225806451612904663e+11	1.670260850457552682e+00	9.522907842423430219e-03	1.287647677164373006e+00	2.789680622797412024e+00	3.181148030343011052e-02	1.140326962286115214e-02	1.408947927574106143e+04	6.521612210943541754e+01	5.893871637867598157e-01	-5.046650954372737807e-01	7.759278880084884422e-01	-7.081136263681724330e-01	5.893871637870059521e-01	-5.046650954369898967e-01	7.759278880084908847e-01	-7.081136263676882647e-01
3.323558162267841187e+11	1.668251349517859472e+00	5.986120703158433545e-03	8.339459695045187138e-01	2.783026731527086906e+00	1.997270788284170873e-02	7.176613740926015075e-03	1.528311087841508925e+04	6.577126418075489767e+01	3.983067804693261604e-01	-7.276107371813784752e-01	8.294972430511562411e-01	-1.069938077598101556e+00	3.983067804696557301e-01	-7.276107371812005065e-01	8.294972430511584616e-01	-1.069938077597649917e+00
3.421309872922777710e+11	1.671016365695906503e+00	6.733049171982382827e-03	9.655913306704420052e-01	2.792250360472403603e+00	2.250207071483566884e-02	8.058758280911702820e-03	1.697695422426422374e+04	6.648880137535360291e+01	3.397973727626049656e-02	-8.126066476625229962e-01	8.133167810703819667e-01	-1.529004947189502195e+00	3.397973727664543864e-02	-8.126066476625104507e-01	8.133167810703854084e-01	-1.529004947189028796e+00
3.519061583577714233e+11	1.669825020290646833e+00	1.044099675628867505e-02	1.540132157833286941e+00	2.788206583975394004e+00	3.486927524084863089e-02	1.250598698147122392e-02	1.551383450296923183e+04	6.587355328805932686e+01	-2.456173551377727471e-01	-7.063162168049861300e-01	7.478037732363904677e-01	-1.905460097072110504e+00	-2.456173551373977137e-01	-7.063162168051184686e-01	7.478037732363922441e-01	-1.905460097071578707e+00
3.616813294232650757e+11	1.668353251093898537e+00	7.740581373128260778e-03	1.173515504793085196e+00	2.783342653835586766e+00	2.582804819843081273e-02	9.279507200753187718e-03	1.657058486472296863e+04	6.632340790115968332e+01	-5.111045856995307668e-01	-6.013845044071375323e-01	7.892345783505100298e-01	-2.275220646478088415e+00	-5.111045856992381120e-01	-6.013845044073895529e-01	7.892345783505125834e-01	-2.275220646477599029e+00
3.714565004887587280e+11	1.670610143561107153e+00	6.941132763438834750e-03	1.080755552024325050e+00	2.790890072445223247e+00	2.319185360481051256e-02	8.309841306107443315e-03	1.809716804992860853e+04	6.692501446347854710e+01	-7.323172832466788851e-01	-3.214465625805143500e-01	7.997602740425564516e-01	-2.727970515497338155e+00	-7.323172832465242310e-01	-3.214465625808727856e-01	7.997602740425588941e-01	-2.727970515496850101e+00
3.812316715542523804e+11	1.669867578313068313e+00	1.029905821732634598e-02	1.645794654794498157e+00	2.788351658500987096e+00	3.439612680854410576e-02	1.233564880659113183e-02	1.694992026120763694e+04	6.647792202917703719e+01	-7.360040448980021965e-01	-2.134894254418833598e-02	7.363136094450348779e-01	-3.112594228667405094e+00	-7.360040448979932037e-01	-2.134894254457514809e-02	7.363136094450370983e-01	-3.112594228666879737e+00
3.910068426197460327e+11	1.667773702484392828e+00	8.995658222436333368e-03	1.474369931939152556e+00	2.781388200831645285e+00	3.000544443983363049e-02	1.078793835066313087e-02	1.891221067573757318e+04	6.722574365931880891e+01	-7.162188078666347213e-01	2.397281996805918358e-01	7.552741161088476485e-01	-3.464584963448205546e+00	-7.162188078667584001e-01	2.397281996802305415e-01	7.552741161088503130e-01	-3.464584963447699728e+00
4.007820136852396851e+11	1.670216457709909230e+00	7.684810436885358871e-03	1.291012785240135186e+00	2.789563959293586137e+00	2.567059373213360918e-02	9.202367863482968646e-03	1.848886689685875535e+04	6.707119527978656492e+01	-5.491032402764282061e-01	5.476887744596198315e-01	7.755497161053913624e-01	-3.925701178647756695e+00	-5.491032402766967691e-01	5.476887744593541552e-01	7.755497161053938049e-01	-3.925701178647269973e+00
4.105571847507333374e+11	1.670439377920292179e+00	1.037413863392428609e-02	1.785315046224374536e+00	2.790260092554337046e+00	3.465873937222270496e-02	1.242132927489725258e-02	1.931576505809455193e+04	6.736988008224128066e+01	-2.670288090968784278e-01	6.701118742192705424e-01	7.213558822504746448e-01	-4.333190248291854729e+00	-2.670288090972202100e-01	6.701118742191373157e-01	7.213558822504774204e-01	-4.333190248291346691e+00
4.203323558162269897e+11	1.667690301744967130e+00	9.437514533725417307e-03	1.662798470712645305e+00	2.781101875853645211e+00	3.147770292094211053e-02	1.131842856755478979e-02	1.982128061659120067e+04	6.754624308384693165e+01	-3.495943618375418893e-02	7.338893977299609794e-01	7.347215869148876477e-01	-4.664789125103215639e+00	-3.495943618411947312e-02	7.338893977299463245e-01	7.347215869148904233e-01	-4.664789125102717371e+00
4.301075268817206421e+11	1.669001335280167808e+00	8.259171393646605810e-03	1.489027376414622239e+00	2.785497243254873467e+00	2.756913616860789951e-02	9.897384115301856994e-03	1.960626097196259070e+04	6.747178367446763048e+01	2.850535053912729988e-01	6.975164899483484726e-01	7.535149332864725658e-01	-5.100346392829337994e+00	2.850535053909457606e-01	6.975164899484850300e-01	7.535149332864751193e-01	-5.100346392828867259e+00
4.398826979472142944e+11	1.670051385484652151e+00	1.105973268994115723e-02	2.039250941553912178e+00	2.788949312472033260e+00	3.694064380385225776e-02	1.324536220097499023e-02	2.050386443676075578e+04	6.777737417804668496e+01	5.069732635298795920e-01	4.754810076831377241e-01	6.950568887519271710e-01	-5.529830850335178738e+00	5.069732635296432255e-01	4.754810076833927424e-01	6.950568887519291694e-01	-5.529830850334678694e+00
