freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.670592641432942171e+00	5.219972860726641677e-03	6.630457051440493688e-01	2.790852525493228153e+00	1.744089649921918422e-02	6.249307815409146406e-03	2.182357965216076991e+04	6.774076210903672290e+01	8.496537821100713650e-01	3.813232594085879182e-03	8.496623389304512886e-01	4.487953885029568983e-03	8.496537821100785814e-01	3.813232596582828877e-03	8.496623389304698293e-01	4.487953887968256471e-03
3.128054740957968140e+11	1.674011415478249054e+00	8.119486984438763558e-03	1.064613810495403268e+00	2.802248293082600483e+00	2.718422779955510793e-02	9.700863362700535078e-03	2.654331718541846567e+04	6.906826652352931717e+01	7.148918527747245566e-01	-3.599390221567861370e-01	8.003914422548893404e-01	-4.664336152133848890e-01	7.148918527758910679e-01	-3.599390221545141766e-01	8.003914422549095464e-01	-4.664336152101941635e-01
3.225806451612904663e+11	1.670451081151929973e+00	8.963358426334796722e-03	1.211987750825964660e+00	2.790326472727373108e+00	2.994570354804644563e-02	1.073197127315942898e-02	2.402484636769204371e+04	6.839233711315057462e+01	5.444657503101338891e-01	-5.635509265742991714e-01	7.836023226761953397e-01	-8.026210893258978185e-01	5.444657503119955111e-01	-5.635509265725269223e-01	7.836023226762142135e-01	-8.026210893226177756e-01
3.323558162267841187e+11	1.670546376741693484e+00	5.257148272128087975e-03	7.323904461725365689e-01	2.790697559236845038e+00	1.756461999599486304e-02	6.293989091672890467e-03	2.606018176317686084e+04	6.894371512662472412e+01	2.966629256422289584e-01	-7.869627273833762482e-01	8.410227260551814688e-01	-1.210297887916987891e+00	2.966629256446184359e-01	-7.869627273824923996e-01	8.410227260551973449e-01	-1.210297887913958759e+00
3.421309872922777710e+11	1.672848531138028783e+00	7.871188656262453551e-03	1.128812716857199527e+00	2.798360252519798141e+00	2.633461276387791955e-02	9.410729994526179781e-03	2.894845927567723265e+04	6.965638716751558945e+01	-7.365682528706965493e-02	-7.895592560410890082e-01	7.929874820648356026e-01	-1.663815642613589940e+00	-7.365682528455812228e-02	-7.895592560413391414e-01	7.929874820648512568e-01	-1.663815642610407153e+00
3.519061583577714233e+11	1.670322769585122158e+00	9.997932490188633781e-03	1.474776565820821395e+00	2.789878195940434846e+00	3.339954857427391427e-02	1.197168701589687925e-02	2.645360294822053402e+04	6.904531067792477472e+01	-3.240579153102731702e-01	-6.806197149462330787e-01	7.538280499216858388e-01	-2.015159591064302536e+00	-3.240579153080407893e-01	-6.806197149473157681e-01	7.538280499217038244e-01	-2.015159591061011390e+00
3.616813294232650757e+11	1.670195812993969131e+00	6.599783245997991633e-03	1.000564117100968486e+00	2.789510496603690992e+00	2.204586068826718329e-02	7.903128780160049993e-03	2.825553363659235401e+04	6.949211511905443217e+01	-6.058341982379683577e-01	-5.353114689955296157e-01	8.084512629669111661e-01	-2.417915929927326957e+00	-6.058341982363600886e-01	-5.353114689973739182e-01	8.084512629669272643e-01	-2.417915929924300045e+00
3.714565004887587280e+11	1.672411636868864848e+00	7.722815802193505261e-03	1.202465986451862756e+00	2.796901041250481335e+00	2.583145403396635079e-02	9.235741148144887419e-03	3.085860545878632547e+04	7.008964257799111408e+01	-7.564771033956657620e-01	-2.076969891618672959e-01	7.844715719953154753e-01	-2.873637230306949508e+00	-7.564771033950498103e-01	-2.076969891641590737e-01	7.844715719953283539e-01	-2.873637230303924373e+00
3.812316715542523804e+11	1.670430328407967568e+00	1.035801779133281239e-02	1.655216424212750281e+00	2.790230193532584835e+00	3.460469412166328196e-02	1.240209291759252104e-02	2.890236198588863044e+04	6.964558158711979274e+01	-7.309627864904195693e-01	6.692327167103975794e-02	7.340199721567489677e-01	-3.232893082543540686e+00	-7.309627864906383943e-01	6.692327166878830891e-02	7.340199721567616242e-01	-3.232893082540458707e+00
3.910068426197460327e+11	1.669730259867526323e+00	7.939742722577566858e-03	1.301307547268136355e+00	2.787936101202776129e+00	2.651445735890148314e-02	9.510425058688602024e-03	3.224838527143669489e+04	7.038833272446473188e+01	-6.860678917965856716e-01	3.570794997458343056e-01	7.734306182799766116e-01	-3.621483836930139422e+00	-6.860678917976164026e-01	3.570794997438809237e-01	7.734306182799890461e-01	-3.621483836927283928e+00
