Frequency/GHz, Amplitude rel., Phase
  2030.0,  1.070476E-2,   152.09313
  2040.0,  1.032906E-2,   152.82410
  2050.0,  1.009078E-2,   153.55088
  2060.0,  9.904953E-3,   154.28709
  2070.0,  9.615558E-3,   155.02658
  2080.0,  9.274436E-3,   155.75851
  2090.0,  8.951952E-3,   156.48908
  2100.0,  8.617522E-3,   157.22278
  2110.0,  8.279771E-3,   157.95853
  2120.0,  7.940197E-3,   158.69661
  2130.0,  7.622246E-3,   159.43068
  2140.0,  7.396919E-3,   160.16533
  2150.0,  7.163096E-3,   160.90963
  2160.0,  6.850279E-3,   161.64107
  2170.0,  6.660563E-3,   162.35340
  2180.0,  6.571183E-3,   163.08412
  2190.0,  6.331829E-3,   163.82607
  2200.0,  6.050699E-3,   164.54904
  2210.0,  5.861555E-3,   165.27693
  2220.0,  5.606832E-3,   166.01787
  2230.0,  5.344048E-3,   166.74348
  2240.0,  5.210422E-3,   167.47468
  2250.0,  5.030952E-3,   168.22750
  2260.0,  4.765526E-3,   168.96024
  2270.0,  4.623544E-3,   169.66914
  2280.0,  4.576827E-3,   170.39655
  2290.0,  4.461844E-3,   171.13820
  2300.0,  4.302475E-3,   171.87397
  2310.0,  4.139139E-3,   172.61256
  2320.0,  3.930787E-3,   173.35509
  2330.0,  3.702926E-3,   174.08787
  2340.0,  3.512303E-3,   174.81401
  2350.0,  3.349656E-3,   175.53965
  2360.0,  3.220675E-3,   176.25858
  2370.0,  3.145470E-3,   176.98001
  2380.0,  3.061013E-3,   177.71192
  2390.0,  2.939903E-3,   178.42846
  2400.0,  2.880547E-3,   179.12466
  2410.0,  2.882694E-3,   179.84429
  2420.0,  2.818760E-3,   180.58773
  2430.0,  2.708206E-3,   181.31698
  2440.0,  2.642007E-3,   182.04615
  2450.0,  2.553942E-3,   182.79825
  2460.0,  2.408392E-3,   183.53461
  2470.0,  2.320616E-3,   184.24065
  2480.0,  2.300157E-3,   184.96202
  2490.0,  2.249715E-3,   185.69636
  2500.0,  2.187171E-3,   186.41330
  2510.0,  2.155167E-3,   187.12762
  2520.0,  2.118741E-3,   187.85363
  2530.0,  2.065298E-3,   188.58190
  2540.0,  2.008943E-3,   189.31282
  2550.0,  1.948898E-3,   190.04852
  2560.0,  1.888573E-3,   190.78591
  2570.0,  1.835041E-3,   191.52219
  2580.0,  1.797450E-3,   192.25923
  2590.0,  1.758339E-3,   193.00439
  2600.0,  1.694918E-3,   193.73839
  2610.0,  1.660867E-3,   194.45163
  2620.0,  1.649210E-3,   195.19800
  2630.0,  1.536231E-3,   195.96141
  2640.0,  1.386436E-3,   196.63465
  2650.0,  1.403931E-3,   197.27355
  2660.0,  1.473675E-3,   198.02753
  2670.0,  1.428287E-3,   198.81600
  2680.0,  1.362561E-3,   199.54979
  2690.0,  1.356170E-3,   200.28255
  2700.0,  1.332330E-3,   201.03654
  2710.0,  1.294278E-3,   201.76238
  2720.0,  1.286967E-3,   202.48480
  2730.0,  1.257363E-3,   203.22256
  2740.0,  1.216334E-3,   203.93041
  2750.0,  1.224557E-3,   204.65064
  2760.0,  1.195734E-3,   205.42898
  2770.0,  1.090683E-3,   206.16837
  2780.0,  1.056484E-3,   206.83081
  2790.0,  1.109247E-3,   207.56100
  2800.0,  1.105445E-3,   208.35285
  2810.0,  1.054457E-3,   209.10142
  2820.0,  1.036801E-3,   209.81708
  2830.0,  1.030336E-3,   210.54810
  2840.0,  1.011739E-3,   211.27502
  2850.0,  1.000519E-3,   211.99821
  2860.0,  9.883428E-4,   212.73683
  2870.0,  9.623889E-4,   213.48168
  2880.0,  9.337577E-4,   214.21932
  2890.0,  9.197405E-4,   214.95566
  2900.0,  9.164115E-4,   215.71089
  2910.0,  8.993900E-4,   216.47970
  2920.0,  8.687161E-4,   217.23100
  2930.0,  8.468256E-4,   217.96015
  2940.0,  8.375428E-4,   218.68732
  2950.0,  8.294235E-4,   219.42737
  2960.0,  7.999116E-4,   220.17763
  2970.0,  7.511108E-4,   220.88988
  2980.0,  7.486089E-4,   221.56690
  2990.0,  7.822673E-4,   222.33005
  3000.0,  7.470242E-4,   223.15671
  3010.0,  6.611238E-4,   223.88848
  3020.0,  6.551197E-4,   224.53488
  3030.0,  6.971505E-4,   225.28545
  3040.0,  6.876285E-4,   226.07797
  3050.0,  6.633772E-4,   226.81314
  3060.0,  6.637237E-4,   227.54355
  3070.0,  6.554004E-4,   228.29230
  3080.0,  6.429453E-4,   229.02405
  3090.0,  6.401916E-4,   229.76192
  3100.0,  6.347188E-4,   230.51262
  3110.0,  6.312457E-4,   231.27381
  3120.0,  6.154043E-4,   232.05871
  3130.0,  5.780493E-4,   232.81317
  3140.0,  5.670196E-4,   233.51951
  3150.0,  5.805772E-4,   234.27496
  3160.0,  5.614354E-4,   235.05762
  3170.0,  5.301868E-4,   235.77274
  3180.0,  5.349146E-4,   236.46713
  3190.0,  5.474831E-4,   237.21636
  3200.0,  5.410255E-4,   237.98082
  3210.0,  5.298336E-4,   238.73270
  3220.0,  5.223033E-4,   239.48711
  3230.0,  5.143343E-4,   240.25076
  3240.0,  5.034946E-4,   241.01716
  3250.0,  4.916029E-4,   241.77846
  3260.0,  4.809445E-4,   242.53599
  3270.0,  4.684197E-4,   243.28997
  3280.0,  4.552220E-4,   244.02977
  3290.0,  4.478330E-4,   244.76193
  3300.0,  4.438164E-4,   245.50340
  3310.0,  4.389184E-4,   246.25610
  3320.0,  4.301307E-4,   247.02203
  3330.0,  4.126732E-4,   247.78460
  3340.0,  3.994942E-4,   248.51780
  3350.0,  4.044682E-4,   249.26346
  3360.0,  4.065854E-4,   250.05732
  3370.0,  3.919834E-4,   250.84593
  3380.0,  3.793331E-4,   251.60024
  3390.0,  3.737807E-4,   252.35717
  3400.0,  3.661780E-4,   253.11428
  3410.0,  3.631260E-4,   253.86618
  3420.0,  3.603088E-4,   254.64081
  3430.0,  3.477142E-4,   255.41341
  3440.0,  3.371467E-4,   256.16178
  3450.0,  3.311058E-4,   256.91877
  3460.0,  3.211148E-4,   257.67260
  3470.0,  3.172580E-4,   258.41272
  3480.0,  3.167232E-4,   259.18379
  3490.0,  3.053165E-4,   259.95998
  3500.0,  2.966129E-4,   260.70617
  3510.0,  2.948458E-4,   261.47963
  3520.0,  2.811029E-4,   262.26788
  3530.0,  2.671326E-4,   263.00474
  3540.0,  2.671470E-4,   263.75523
  3550.0,  2.573530E-4,   264.54693
  3560.0,  2.389321E-4,   265.27829
  3570.0,  2.390818E-4,   265.98497
  3580.0,  2.401550E-4,   266.77582
  3590.0,  2.209727E-4,   267.56932
  3600.0,  2.011048E-4,   268.28268
  3610.0,  1.949931E-4,   268.97895
  3620.0,  1.951268E-4,   269.70552
  3630.0,  1.977081E-4,   270.47199
  3640.0,  1.921103E-4,   271.27673
  3650.0,  1.753822E-4,   272.02369
  3660.0,  1.723768E-4,   272.67112
  3670.0,  1.902191E-4,   273.39028
  3680.0,  2.004869E-4,   274.22114
  3690.0,  1.899034E-4,   275.04843
  3700.0,  1.744270E-4,   275.77381
  3710.0,  1.782498E-4,   276.45637
  3720.0,  1.904532E-4,   277.24519
  3730.0,  1.860950E-4,   278.08151
  3740.0,  1.733019E-4,   278.84935
  3750.0,  1.678515E-4,   279.58954
  3760.0,  1.595092E-4,   280.33698
  3770.0,  1.556942E-4,   281.01876
  3780.0,  1.687875E-4,   281.77635
  3790.0,  1.672112E-4,   282.67845
  3800.0,  1.384278E-4,   283.52205
  3810.0,  1.203598E-4,   284.15220
  3820.0,  1.278864E-4,   284.83940
  3830.0,  1.312168E-4,   285.62964
  3840.0,  1.344742E-4,   286.40046
  3850.0,  1.387534E-4,   287.24396
  3860.0,  1.248103E-4,   288.09418
  3870.0,  1.111550E-4,   288.75634
  3880.0,  1.216875E-4,   289.46192
  3890.0,  1.231226E-4,   290.34267
  3900.0,  1.094046E-4,   291.14404
  3910.0,  1.072121E-4,   291.85660
  3920.0,  1.076424E-4,   292.65303
  3930.0,  1.017606E-4,   293.39575
  3940.0,  1.058749E-4,   294.10324
  3950.0,  1.093904E-4,   294.92166
  3960.0,  1.021801E-4,   295.73992
  3970.0,  9.478261E-5,   296.52265
  3980.0,  8.687363E-5,   297.32939
  3990.0,  7.920605E-5,   298.11226
  4000.0,  7.606926E-5,   298.92868
  4010.0,  6.804512E-5,   299.77460
  4020.0,  6.041625E-5,   300.45393
  4030.0,  6.469774E-5,   301.15466
  4040.0,  6.132103E-5,   301.99294
  4050.0,  5.069627E-5,   302.61901
  4060.0,  5.615381E-5,   303.18859
  4070.0,  6.047885E-5,   304.03862
  4080.0,  5.584116E-5,   304.86335
  4090.0,  5.677252E-5,   305.63993
  4100.0,  5.732022E-5,   306.53761
  4110.0,  4.941498E-5,   307.33921
  4120.0,  4.798755E-5,   307.89228
  4130.0,  5.609354E-5,   308.56616
  4140.0,  5.864801E-5,   309.36904
  4150.0,  5.334534E-5,   310.17798
  4160.0,  4.233620E-5,   310.92239
  4170.0,  3.518401E-5,   311.47861
  4180.0,  3.904629E-5,   312.17471
  4190.0,  4.188860E-5,   313.15771
  4200.0,  4.090797E-5,   314.14586
  4210.0,  4.199182E-5,   315.05530
  4220.0,  4.120936E-5,   316.00581
  4230.0,  2.986781E-5,   316.82543
  4240.0,  2.527727E-5,   317.01238
  4250.0,  3.795863E-5,   317.66692
  4260.0,  3.791276E-5,   318.70386
  4270.0,  2.553703E-5,   319.58781
  4280.0,  2.148500E-5,   320.07197
  4290.0,  2.625938E-5,   320.90969
  4300.0,  2.842705E-5,   321.91532
  4310.0,  3.095537E-5,   322.87975
  4320.0,  3.202911E-5,   323.95735
  4330.0,  2.277237E-5,   325.14378
  4340.0,  4.522111E-6,   325.93700
  4350.0,  1.310743E-5,   324.81371
  4360.0,  1.858090E-5,   325.82707
  4370.0,  1.795701E-5,   326.63018
  4380.0,  1.753327E-5,   327.43422
  4390.0,  1.332593E-5,   328.21297
  4400.0,  1.349053E-5,   328.57544
  4410.0,  1.930378E-5,   329.56461
  4420.0,  1.833589E-5,   330.94845
  4430.0,  1.220638E-5,   332.37138
  4440.0,  8.359825E-6,   333.42531
  4450.0,  1.002298E-5,   334.33478
  4460.0,  1.076492E-5,   335.31218
  4470.0,  1.089047E-5,   335.96770
  4480.0,  1.250973E-5,   336.76856
  4490.0,  9.942596E-6,   337.63837
  4500.0,  9.483758E-6,   338.24819
  4510.0,  1.293934E-5,   339.62332
  4520.0,  1.664166E-5,   341.42668
  4530.0,  1.654033E-5,   343.06194
  4540.0,  7.884731E-6,   344.29505
  4550.0,  6.273792E-6,   343.60334
  4560.0,  1.146064E-5,   344.48226
  4570.0,  1.078194E-5,   345.38317
  4580.0,  8.983386E-6,   346.21536
  4590.0,  5.683589E-6,   347.02054
  4600.0,  4.927637E-6,   347.23335
  4610.0,  6.711025E-6,   348.14336
  4620.0,  4.334182E-6,   349.06326
  4630.0,  4.663227E-6,   348.81143
  4640.0,  6.791920E-6,   349.43759
  4650.0,  9.847815E-6,   349.60910
  4660.0,  2.015881E-5,   350.48704
  4670.0,  2.443731E-5,   351.72048
  4680.0,  1.913754E-5,   352.93991
  4690.0,  1.184976E-5,   353.92248
  4700.0,  8.279902E-6,   354.66763
  4710.0,  7.145270E-6,   355.06227
  4720.0,  1.297018E-5,   355.56360
  4730.0,  1.970568E-5,   356.53385
  4740.0,  2.225374E-5,   357.49269
  4750.0,  2.198752E-5,   358.43122
  4760.0,  1.678460E-5,   359.47343
  4770.0,  6.429523E-6,   360.41865
  4780.0,  4.602342E-6,   359.30885
  4790.0,  1.155130E-5,   360.10059
  4800.0,  1.939914E-5,   361.27153
  4810.0,  2.647110E-5,   362.62087
  4820.0,  2.817069E-5,   363.94867
  4830.0,  2.504852E-5,   365.15622
  4840.0,  2.086569E-5,   366.46534
  4850.0,  1.577620E-5,   368.35301
  4860.0,  1.680245E-5,   370.66885
  4870.0,  1.524384E-5,   372.77439
  4880.0,  1.139433E-5,   375.59491
  4890.0,  2.222152E-5,   377.92195
  4900.0,  2.711911E-5,   379.55322
  4910.0,  2.361507E-5,   380.98201
  4920.0,  1.865631E-5,   382.35649
  4930.0,  1.508592E-5,   383.78216
  4940.0,  1.380904E-5,   385.10466
  4950.0,  1.806332E-5,   386.33929
  4960.0,  2.589028E-5,   387.79977
  4970.0,  2.832381E-5,   389.43992
  4980.0,  2.002653E-5,   391.30641
  4990.0,  1.236396E-5,   393.97454
  5000.0,  1.695170E-5,   396.40630
  5010.0,  1.307242E-5,   398.49449
  5020.0,  1.147642E-5,   401.39529
  5030.0,  1.885066E-5,   403.45499
  5040.0,  1.631507E-5,   405.08059
  5050.0,  6.713182E-6,   406.91219
  5060.0,  6.853301E-6,   409.93524
  5070.0,  1.241900E-5,   411.54264
  5080.0,  1.405774E-5,   412.98010
  5090.0,  1.109978E-5,   414.40311
  5100.0,  6.243940E-6,   415.28755
  5110.0,  9.375268E-6,   415.80043
  5120.0,  1.163268E-5,   417.24271
  5130.0,  6.852668E-6,   419.32709
  5140.0,  8.009116E-6,   422.35990
  5150.0,  1.058340E-5,   424.50842
  5160.0,  9.126306E-6,   426.69385
  5170.0,  5.578277E-6,   428.48312
  5180.0,  8.864861E-6,   427.91529
  5190.0,  2.486283E-5,   429.18596
  5200.0,  2.923316E-5,   430.52877
  5210.0,  1.817453E-5,   431.62035
  5220.0,  1.109711E-5,   431.95066
  5230.0,  7.977084E-6,   432.98881
  5240.0,  7.264973E-6,   430.65028
  5250.0,  1.925810E-5,   432.50276
  5260.0,  2.020541E-5,   434.48934
  5270.0,  1.991056E-5,   436.67516
  5280.0,  1.577494E-5,   438.43860
  5290.0,  4.732599E-6,   438.96825
  5300.0,  9.757535E-6,   438.80095
  5310.0,  1.207231E-5,   439.15816
  5320.0,  2.364004E-5,   439.90181
  5330.0,  2.484293E-5,   441.19864
  5340.0,  7.009696E-6,   442.16877
  5350.0,  1.920655E-5,   441.54235
  5360.0,  2.702000E-5,   443.11781
  5370.0,  1.530118E-5,   445.04309
  5380.0,  9.655031E-6,   442.18024
  5390.0,  1.669372E-5,   444.44462
  5400.0,  1.218736E-5,   446.22233
  5410.0,  4.714725E-6,   446.77249
  5420.0,  1.175486E-5,   447.60484
  5430.0,  1.094643E-5,   449.42530
  5440.0,  6.832281E-6,   446.57281
  5450.0,  2.032279E-5,   448.87116
  5460.0,  2.304519E-5,   450.59676
  5470.0,  1.299785E-5,   452.41768
  5480.0,  7.017996E-6,   455.08989
  5490.0,  8.840535E-6,   456.91753
  5500.0,  6.640856E-6,   458.00414
  5510.0,  2.019775E-6,   458.05923
  5520.0,  7.163409E-6,   458.01123
  5530.0,  8.905079E-6,   459.60105
  5540.0,  7.174318E-6,   461.81109
  5550.0,  5.219471E-6,   463.73590
  5560.0,  6.929038E-6,   463.05189
  5570.0,  2.174416E-5,   464.35857
  5580.0,  2.687169E-5,   465.78076
  5590.0,  1.974727E-5,   466.97720
  5600.0,  1.744783E-5,   467.73349
  5610.0,  2.244276E-5,   469.03352
  5620.0,  2.012896E-5,   470.78989
  5630.0,  1.047757E-5,   473.06103
  5640.0,  1.096601E-5,   475.99900
  5650.0,  8.251406E-6,   477.54511
  5660.0,  1.550328E-5,   477.23080
  5670.0,  3.413048E-5,   478.60811
  5680.0,  3.199289E-5,   480.17290
  5690.0,  8.708699E-6,   481.81568
  5700.0,  1.486299E-5,   480.24219
  5710.0,  1.928763E-5,   481.97731
  5720.0,  6.161864E-6,   484.29488
  5730.0,  1.358840E-5,   481.65999
  5740.0,  1.566135E-5,   483.45929
  5750.0,  2.443556E-6,   484.53465
  5760.0,  1.293529E-5,   483.98236
  5770.0,  1.252073E-5,   485.92594
  5780.0,  1.287565E-5,   482.83173
  5790.0,  2.416401E-5,   484.90388
  5800.0,  1.848132E-5,   486.56201
  5810.0,  2.745092E-6,   488.08935
  5820.0,  3.616181E-6,   485.86318
  5830.0,  1.208659E-5,   485.91506
  5840.0,  2.510144E-5,   487.36050
  5850.0,  2.381373E-5,   489.06379
  5860.0,  7.707491E-6,   490.82611
  5870.0,  1.422762E-5,   489.69429
  5880.0,  2.998626E-5,   491.50947
  5890.0,  2.927332E-5,   493.38069
  5900.0,  1.818552E-5,   495.53560
  5910.0,  1.296044E-5,   497.78866
  5920.0,  6.332812E-6,   498.79091
  5930.0,  1.088294E-5,   498.76999
  5940.0,  1.359403E-5,   499.43886
  5950.0,  1.801433E-5,   499.91657
  5960.0,  2.119530E-5,   500.75717
  5970.0,  1.740748E-5,   501.54863
  5980.0,  1.462316E-5,   502.32749
  5990.0,  9.927613E-6,   503.56954
  6000.0,  5.550576E-6,   505.21705
  6010.0,  6.645339E-6,   506.33971
  6020.0,  1.054152E-5,   507.47709
  6030.0,  8.103961E-6,   508.97556
  6040.0,  5.274273E-6,   512.04570
  6050.0,  1.395535E-5,   513.89008
  6060.0,  1.675873E-5,   515.21202
  6070.0,  1.082608E-5,   516.45605
  6080.0,  3.887249E-6,   516.21145
  6090.0,  1.271167E-5,   517.05156
  6100.0,  1.559891E-5,   518.71976
  6110.0,  1.068428E-5,   520.43469
  6120.0,  3.578521E-6,   521.77454
  6130.0,  6.186454E-6,   523.12104
  6140.0,  2.071274E-5,   525.03568
  6150.0,  3.407495E-5,   526.68242
  6160.0,  2.691886E-5,   528.18425
  6170.0,  5.633630E-6,   528.15101
  6180.0,  2.617427E-5,   528.46743
  6190.0,  2.797576E-5,   529.81936
  6200.0,  1.351322E-5,   530.85467
  6210.0,  9.917417E-6,   531.08508
  6220.0,  7.179800E-6,   532.55753
  6230.0,  6.042244E-6,   529.58279
  6240.0,  8.740951E-6,   531.68242
  6250.0,  4.325073E-6,   534.79619
  6260.0,  1.504367E-5,   537.29138
  6270.0,  1.941943E-5,   538.75075
  6280.0,  1.584567E-5,   539.77935
  6290.0,  1.407430E-5,   540.73198
  6300.0,  8.329766E-6,   542.69642
  6310.0,  1.699013E-5,   545.53826
  6320.0,  2.583965E-5,   547.22700
  6330.0,  1.760710E-5,   548.69015
  6340.0,  3.409832E-6,   549.15732
  6350.0,  6.035582E-6,   549.05352
  6360.0,  1.466442E-6,   549.30176
  6370.0,  5.011250E-6,   549.68676
  6380.0,  9.113732E-6,   552.42451
  6390.0,  2.137585E-5,   554.37798
  6400.0,  2.511275E-5,   556.00551
  6410.0,  1.454298E-5,   557.81240
  6420.0,  1.138108E-5,   560.85176
  6430.0,  1.831291E-5,   562.69936
  6440.0,  1.096588E-5,   563.76918
  6450.0,  1.515809E-5,   563.55866
  6460.0,  2.670052E-5,   564.74179
  6470.0,  2.226497E-5,   566.09528
  6480.0,  1.004460E-5,   566.78666
  6490.0,  1.802945E-5,   567.18373
  6500.0,  2.492189E-5,   568.64012
  6510.0,  2.074150E-5,   570.26488
  6520.0,  9.117381E-6,   572.19067
  6530.0,  9.381096E-6,   569.10999
  6540.0,  1.581282E-5,   570.77915
  6550.0,  1.182437E-5,   571.81176
  6560.0,  1.609124E-5,   571.78216
  6570.0,  3.386168E-5,   572.86673
  6580.0,  3.870498E-5,   574.27112
  6590.0,  2.424999E-5,   575.69856
  6600.0,  4.607446E-6,   576.03280
  6610.0,  1.412104E-5,   576.21560
  6620.0,  1.240712E-5,   577.92589
  6630.0,  5.119573E-6,   580.51096
  6640.0,  6.273013E-6,   577.49637
  6650.0,  1.051111E-5,   579.98778
  6660.0,  1.200732E-5,   581.76981
  6670.0,  5.459447E-6,   582.01710
  6680.0,  2.357379E-5,   582.34276
