Frequency/GHz, Amplitude rel., Phase
  1300.0,  1.494902E-1,    97.82862
  1310.0,  1.452435E-1,    98.57726
  1320.0,  1.412451E-1,    99.32424
  1330.0,  1.366768E-1,   100.07338
  1340.0,  1.317556E-1,   100.82028
  1350.0,  1.272559E-1,   101.56847
  1360.0,  1.227409E-1,   102.31987
  1370.0,  1.185426E-1,   103.06710
  1380.0,  1.156542E-1,   103.81389
  1390.0,  1.130488E-1,   104.56795
  1400.0,  1.096364E-1,   105.31814
  1410.0,  1.066236E-1,   106.05637
  1420.0,  1.045530E-1,   106.79644
  1430.0,  1.019455E-1,   107.54490
  1440.0,  9.842926E-2,   108.29154
  1450.0,  9.502654E-2,   109.03487
  1460.0,  9.192712E-2,   109.78184
  1470.0,  8.889367E-2,   110.53157
  1480.0,  8.617190E-2,   111.28124
  1490.0,  8.386986E-2,   112.03131
  1500.0,  8.188235E-2,   112.78176
  1510.0,  7.996610E-2,   113.53373
  1520.0,  7.764388E-2,   114.28564
  1530.0,  7.491439E-2,   115.03192
  1540.0,  7.220876E-2,   115.77405
  1550.0,  6.946248E-2,   116.51819
  1560.0,  6.649853E-2,   117.26276
  1570.0,  6.373006E-2,   118.00530
  1580.0,  6.140164E-2,   118.75185
  1590.0,  5.910286E-2,   119.50363
  1600.0,  5.682859E-2,   120.25101
  1610.0,  5.507382E-2,   120.99471
  1620.0,  5.347908E-2,   121.74415
  1630.0,  5.146685E-2,   122.49256
  1640.0,  4.941799E-2,   123.23469
  1650.0,  4.725767E-2,   123.98129
  1660.0,  4.442543E-2,   124.72347
  1670.0,  4.184759E-2,   125.44304
  1680.0,  4.059310E-2,   126.16329
  1690.0,  3.973074E-2,   126.91370
  1700.0,  3.810677E-2,   127.67806
  1710.0,  3.604034E-2,   128.42588
  1720.0,  3.451564E-2,   129.15357
  1730.0,  3.368479E-2,   129.88513
  1740.0,  3.273627E-2,   130.63063
  1750.0,  3.130941E-2,   131.37350
  1760.0,  2.982482E-2,   132.10563
  1770.0,  2.848259E-2,   132.83647
  1780.0,  2.716247E-2,   133.56973
  1790.0,  2.589728E-2,   134.30196
  1800.0,  2.483849E-2,   135.03247
  1810.0,  2.404809E-2,   135.76646
  1820.0,  2.334275E-2,   136.50740
  1830.0,  2.257902E-2,   137.24760
  1840.0,  2.185373E-2,   137.98358
  1850.0,  2.109533E-2,   138.72049
  1860.0,  2.017665E-2,   139.45286
  1870.0,  1.928525E-2,   140.17623
  1880.0,  1.852509E-2,   140.90129
  1890.0,  1.776988E-2,   141.63313
  1900.0,  1.700042E-2,   142.36797
  1910.0,  1.625198E-2,   143.10355
  1920.0,  1.556451E-2,   143.83557
  1930.0,  1.502404E-2,   144.56409
  1940.0,  1.459043E-2,   145.29474
  1950.0,  1.415828E-2,   146.02616
  1960.0,  1.372096E-2,   146.75606
  1970.0,  1.325546E-2,   147.48726
  1980.0,  1.271804E-2,   148.21869
  1990.0,  1.214617E-2,   148.94780
  2000.0,  1.159539E-2,   149.67519
  2010.0,  1.111858E-2,   150.40246
  2020.0,  1.072703E-2,   151.13486
  2030.0,  1.034350E-2,   151.87120
  2040.0,  9.992542E-3,   152.60051
  2050.0,  9.776819E-3,   153.32748
  2060.0,  9.589459E-3,   154.06489
  2070.0,  9.289484E-3,   154.80352
  2080.0,  8.951734E-3,   155.53339
  2090.0,  8.634101E-3,   156.26274
  2100.0,  8.293149E-3,   156.99496
  2110.0,  7.948419E-3,   157.72740
  2120.0,  7.617693E-3,   158.46160
  2130.0,  7.313686E-3,   159.19378
  2140.0,  7.084743E-3,   159.92648
  2150.0,  6.864261E-3,   160.66569
  2160.0,  6.605638E-3,   161.39595
  2170.0,  6.431005E-3,   162.11465
  2180.0,  6.302451E-3,   162.84584
  2190.0,  6.065980E-3,   163.58143
  2200.0,  5.811650E-3,   164.30323
  2210.0,  5.613978E-3,   165.02975
  2220.0,  5.375177E-3,   165.76448
  2230.0,  5.145805E-3,   166.49076
  2240.0,  4.995748E-3,   167.22330
  2250.0,  4.819510E-3,   167.96809
  2260.0,  4.607403E-3,   168.69998
  2270.0,  4.465502E-3,   169.41823
  2280.0,  4.375176E-3,   170.14391
  2290.0,  4.257806E-3,   170.87681
  2300.0,  4.112487E-3,   171.60865
  2310.0,  3.955646E-3,   172.34275
  2320.0,  3.769291E-3,   173.08115
  2330.0,  3.555830E-3,   173.81482
  2340.0,  3.361533E-3,   174.53838
  2350.0,  3.211151E-3,   175.25823
  2360.0,  3.096151E-3,   175.97763
  2370.0,  3.013124E-3,   176.69865
  2380.0,  2.933184E-3,   177.42506
  2390.0,  2.831304E-3,   178.14412
  2400.0,  2.756295E-3,   178.84803
  2410.0,  2.728089E-3,   179.56177
  2420.0,  2.675508E-3,   180.29544
  2430.0,  2.583534E-3,   181.02733
  2440.0,  2.503521E-3,   181.75587
  2450.0,  2.423469E-3,   182.49407
  2460.0,  2.321253E-3,   183.22657
  2470.0,  2.246402E-3,   183.94238
  2480.0,  2.212935E-3,   184.66302
  2490.0,  2.170763E-3,   185.39193
  2500.0,  2.118490E-3,   186.11305
  2510.0,  2.074661E-3,   186.83182
  2520.0,  2.023674E-3,   187.55181
  2530.0,  1.978681E-3,   188.26830
  2540.0,  1.948198E-3,   188.99721
  2550.0,  1.895238E-3,   189.74035
  2560.0,  1.825285E-3,   190.47646
  2570.0,  1.773663E-3,   191.20697
  2580.0,  1.732460E-3,   191.94376
  2590.0,  1.682662E-3,   192.68113
  2600.0,  1.628095E-3,   193.40634
  2610.0,  1.597375E-3,   194.12132
  2620.0,  1.580081E-3,   194.85872
  2630.0,  1.498564E-3,   195.60883
  2640.0,  1.388653E-3,   196.29947
  2650.0,  1.390290E-3,   196.96334
  2660.0,  1.436200E-3,   197.70849
  2670.0,  1.399584E-3,   198.48545
  2680.0,  1.340612E-3,   199.22563
  2690.0,  1.315083E-3,   199.96262
  2700.0,  1.277580E-3,   200.70614
  2710.0,  1.244109E-3,   201.42817
  2720.0,  1.229749E-3,   202.15821
  2730.0,  1.186080E-3,   202.88976
  2740.0,  1.154164E-3,   203.58186
  2750.0,  1.180683E-3,   204.29966
  2760.0,  1.165967E-3,   205.07820
  2770.0,  1.078061E-3,   205.82028
  2780.0,  1.043950E-3,   206.49148
  2790.0,  1.086909E-3,   207.21127
  2800.0,  1.092304E-3,   207.99038
  2810.0,  1.048940E-3,   208.74525
  2820.0,  1.020833E-3,   209.46564
  2830.0,  1.010063E-3,   210.19280
  2840.0,  9.899963E-4,   210.92502
  2850.0,  9.687774E-4,   211.64860
  2860.0,  9.579042E-4,   212.37716
  2870.0,  9.438468E-4,   213.12445
  2880.0,  9.131415E-4,   213.87407
  2890.0,  8.855292E-4,   214.60519
  2900.0,  8.820176E-4,   215.34025
  2910.0,  8.781552E-4,   216.10249
  2920.0,  8.519945E-4,   216.86395
  2930.0,  8.227740E-4,   217.60026
  2940.0,  8.064889E-4,   218.32831
  2950.0,  7.928818E-4,   219.06676
  2960.0,  7.666141E-4,   219.81090
  2970.0,  7.300791E-4,   220.53212
  2980.0,  7.205705E-4,   221.22731
  2990.0,  7.427141E-4,   221.96966
  3000.0,  7.323006E-4,   222.76680
  3010.0,  6.796501E-4,   223.51893
  3020.0,  6.642131E-4,   224.19998
  3030.0,  6.955008E-4,   224.93169
  3040.0,  6.963307E-4,   225.72111
  3050.0,  6.601449E-4,   226.47622
  3060.0,  6.401385E-4,   227.18466
  3070.0,  6.422383E-4,   227.91269
  3080.0,  6.346231E-4,   228.66625
  3090.0,  6.197976E-4,   229.40662
  3100.0,  6.217424E-4,   230.14413
  3110.0,  6.288136E-4,   230.91840
  3120.0,  6.123424E-4,   231.70354
  3130.0,  5.885655E-4,   232.44682
  3140.0,  5.872197E-4,   233.17741
  3150.0,  5.841782E-4,   233.93970
  3160.0,  5.593395E-4,   234.68887
  3170.0,  5.419890E-4,   235.40072
  3180.0,  5.399779E-4,   236.12949
  3190.0,  5.286819E-4,   236.87998
  3200.0,  5.137964E-4,   237.61792
  3210.0,  5.088453E-4,   238.36285
  3220.0,  5.002054E-4,   239.12881
  3230.0,  4.853808E-4,   239.88245
  3240.0,  4.808658E-4,   240.62426
  3250.0,  4.807443E-4,   241.38648
  3260.0,  4.697023E-4,   242.15132
  3270.0,  4.569717E-4,   242.89198
  3280.0,  4.513702E-4,   243.62862
  3290.0,  4.456850E-4,   244.37121
  3300.0,  4.422689E-4,   245.11294
  3310.0,  4.409528E-4,   245.87339
  3320.0,  4.293717E-4,   246.64434
  3330.0,  4.144692E-4,   247.39175
  3340.0,  4.098012E-4,   248.13480
  3350.0,  4.056431E-4,   248.89611
  3360.0,  3.984588E-4,   249.65353
  3370.0,  3.947818E-4,   250.41377
  3380.0,  3.868025E-4,   251.18487
  3390.0,  3.754104E-4,   251.94106
  3400.0,  3.693721E-4,   252.69264
  3410.0,  3.628738E-4,   253.44751
  3420.0,  3.624521E-4,   254.18859
  3430.0,  3.737817E-4,   254.96236
  3440.0,  3.723453E-4,   255.78327
  3450.0,  3.503039E-4,   256.58223
  3460.0,  3.290488E-4,   257.32688
  3470.0,  3.195956E-4,   258.04995
  3480.0,  3.198665E-4,   258.78504
  3490.0,  3.201231E-4,   259.55452
  3500.0,  3.104110E-4,   260.33069
  3510.0,  3.011465E-4,   261.08714
  3520.0,  2.957923E-4,   261.86261
  3530.0,  2.816105E-4,   262.64729
  3540.0,  2.668834E-4,   263.39357
  3550.0,  2.624525E-4,   264.13755
  3560.0,  2.569032E-4,   264.90552
  3570.0,  2.470398E-4,   265.66280
  3580.0,  2.378659E-4,   266.41026
  3590.0,  2.267437E-4,   267.15315
  3600.0,  2.163408E-4,   267.87585
  3610.0,  2.115221E-4,   268.60139
  3620.0,  2.079222E-4,   269.35654
  3630.0,  2.010308E-4,   270.12939
  3640.0,  1.917163E-4,   270.89453
  3650.0,  1.852840E-4,   271.63434
  3660.0,  1.866936E-4,   272.37069
  3670.0,  1.904368E-4,   273.13596
  3680.0,  1.881748E-4,   273.89710
  3690.0,  1.861407E-4,   274.60696
  3700.0,  1.938977E-4,   275.31366
  3710.0,  2.019705E-4,   276.07576
  3720.0,  2.003188E-4,   276.86057
  3730.0,  1.925848E-4,   277.64000
  3740.0,  1.816832E-4,   278.41945
  3750.0,  1.703771E-4,   279.18783
  3760.0,  1.643734E-4,   279.96175
  3770.0,  1.599275E-4,   280.76692
  3780.0,  1.546564E-4,   281.56409
  3790.0,  1.533395E-4,   282.34575
  3800.0,  1.516423E-4,   283.12152
  3810.0,  1.515834E-4,   283.84152
  3820.0,  1.624616E-4,   284.57677
  3830.0,  1.663218E-4,   285.39602
  3840.0,  1.529087E-4,   286.18036
  3850.0,  1.433741E-4,   286.88636
  3860.0,  1.386855E-4,   287.64292
  3870.0,  1.260000E-4,   288.40787
  3880.0,  1.187403E-4,   289.11804
  3890.0,  1.201149E-4,   289.89454
  3900.0,  1.170628E-4,   290.73240
  3910.0,  1.104144E-4,   291.55081
  3920.0,  1.040062E-4,   292.33877
  3930.0,  9.976394E-5,   293.09331
  3940.0,  9.915164E-5,   293.86484
  3950.0,  9.451907E-5,   294.67533
  3960.0,  8.595313E-5,   295.42818
  3970.0,  8.409115E-5,   296.13814
  3980.0,  8.517403E-5,   296.91367
  3990.0,  8.326712E-5,   297.70161
  4000.0,  8.157102E-5,   298.47765
  4010.0,  7.795162E-5,   299.26686
  4020.0,  7.161165E-5,   300.02794
  4030.0,  6.496073E-5,   300.78446
  4040.0,  5.420621E-5,   301.52895
  4050.0,  4.531098E-5,   302.12697
  4060.0,  4.524780E-5,   302.75389
  4070.0,  4.494862E-5,   303.46971
  4080.0,  5.078037E-5,   304.17159
  4090.0,  6.177631E-5,   305.10804
  4100.0,  5.936466E-5,   306.14702
  4110.0,  4.712380E-5,   306.92093
  4120.0,  5.010669E-5,   307.53535
  4130.0,  5.061862E-5,   308.45848
  4140.0,  3.379373E-5,   309.23527
  4150.0,  3.276182E-5,   309.44036
  4160.0,  4.600591E-5,   310.21830
  4170.0,  4.827043E-5,   311.17036
  4180.0,  4.702921E-5,   312.04960
  4190.0,  4.499723E-5,   312.94462
  4200.0,  3.838931E-5,   313.75137
  4210.0,  3.680587E-5,   314.37400
  4220.0,  3.980219E-5,   315.16650
  4230.0,  3.445611E-5,   316.04824
  4240.0,  2.698847E-5,   316.68184
  4250.0,  2.902707E-5,   317.32606
  4260.0,  3.003657E-5,   318.29810
  4270.0,  2.593568E-5,   319.31703
  4280.0,  2.337571E-5,   320.26307
  4290.0,  2.308438E-5,   321.32630
  4300.0,  1.890596E-5,   322.47853
  4310.0,  1.068273E-5,   323.30843
  4320.0,  1.043634E-5,   323.34950
  4330.0,  1.683812E-5,   324.02243
  4340.0,  2.168993E-5,   324.90308
  4350.0,  2.339929E-5,   325.85034
  4360.0,  1.876381E-5,   326.69121
  4370.0,  1.678438E-5,   327.00769
  4380.0,  2.505536E-5,   327.69071
  4390.0,  2.604174E-5,   328.74408
  4400.0,  1.815282E-5,   329.57851
  4410.0,  2.007633E-5,   330.02942
  4420.0,  2.876486E-5,   331.14531
  4430.0,  2.915427E-5,   332.55630
  4440.0,  1.941689E-5,   333.93062
  4450.0,  7.712765E-6,   334.53879
  4460.0,  1.208035E-5,   334.77858
  4470.0,  1.328967E-5,   336.01401
  4480.0,  8.933390E-6,   337.38769
  4490.0,  5.973388E-6,   339.05819
  4500.0,  6.369259E-6,   341.16109
  4510.0,  8.048902E-6,   343.59255
  4520.0,  1.438457E-5,   345.88387
  4530.0,  1.744886E-5,   347.75182
  4540.0,  9.368767E-6,   349.80652
  4550.0,  1.031772E-5,   346.78639
  4560.0,  1.338693E-5,   348.50849
  4570.0,  5.292213E-6,   348.91296
  4580.0,  1.447917E-5,   349.06886
  4590.0,  1.430552E-5,   350.33897
  4600.0,  2.258120E-6,   350.40845
  4610.0,  1.431862E-5,   350.22243
  4620.0,  2.017390E-5,   351.38408
  4630.0,  2.135027E-5,   352.47626
  4640.0,  2.064868E-5,   353.70260
  4650.0,  1.336539E-5,   355.14291
  4660.0,  1.285895E-6,   352.24905
  4670.0,  1.279408E-5,   354.79697
  4680.0,  1.473423E-5,   356.22805
  4690.0,  7.631561E-6,   357.21237
  4700.0,  7.933964E-6,   357.24765
  4710.0,  1.040798E-5,   358.44137
  4720.0,  6.135354E-6,   360.04404
  4730.0,  3.206443E-6,   357.80016
  4740.0,  1.370547E-5,   359.72916
  4750.0,  2.211516E-5,   361.29299
  4760.0,  2.214599E-5,   362.77287
  4770.0,  1.244544E-5,   364.22921
  4780.0,  1.857973E-6,   367.03213
  4790.0,  7.470733E-6,   369.32525
  4800.0,  9.758541E-6,   370.17043
  4810.0,  1.078945E-5,   371.07191
  4820.0,  7.131237E-6,   372.36320
  4830.0,  4.971473E-6,   375.40536
  4840.0,  1.528779E-5,   377.19995
  4850.0,  2.266519E-5,   378.60245
  4860.0,  2.238593E-5,   380.05928
  4870.0,  1.479999E-5,   381.79891
  4880.0,  1.272539E-5,   384.44526
  4890.0,  2.504528E-5,   386.50763
  4900.0,  3.263603E-5,   388.17069
  4910.0,  2.696710E-5,   389.86163
  4920.0,  1.231421E-5,   392.00794
  4930.0,  1.272768E-5,   388.90125
  4940.0,  1.721803E-5,   391.04448
  4950.0,  1.291873E-5,   393.07412
  4960.0,  3.654505E-6,   395.52406
  4970.0,  9.841028E-6,   393.24520
  4980.0,  1.683524E-5,   395.06293
  4990.0,  1.197372E-5,   396.84325
  5000.0,  5.882189E-6,   393.87576
  5010.0,  1.607432E-5,   396.14794
  5020.0,  1.861112E-5,   397.98018
  5030.0,  1.700068E-5,   400.01785
  5040.0,  1.519944E-5,   401.93274
  5050.0,  6.132547E-6,   403.48718
  5060.0,  6.844443E-6,   401.88306
  5070.0,  1.203870E-5,   402.92815
  5080.0,  1.300317E-5,   403.22082
  5090.0,  2.551737E-5,   403.84971
  5100.0,  3.283904E-5,   404.97954
  5110.0,  2.427328E-5,   406.20781
  5120.0,  5.094978E-6,   406.71720
  5130.0,  1.852737E-5,   406.27523
  5140.0,  2.478983E-5,   407.63028
  5150.0,  1.440807E-5,   408.90767
  5160.0,  7.927434E-6,   408.60302
  5170.0,  1.453928E-5,   409.57283
  5180.0,  4.885423E-6,   410.94393
  5190.0,  1.388953E-5,   409.36561
  5200.0,  2.473329E-5,   410.79566
  5210.0,  1.993768E-5,   412.16575
  5220.0,  8.461199E-6,   413.09202
  5230.0,  1.012594E-5,   413.39049
  5240.0,  1.718968E-5,   414.86618
  5250.0,  2.182562E-5,   416.42252
  5260.0,  1.840981E-5,   417.69110
  5270.0,  1.475914E-5,   418.21190
  5280.0,  2.334614E-5,   419.13060
  5290.0,  2.470026E-5,   420.79198
  5300.0,  2.200837E-5,   422.98843
  5310.0,  2.468100E-5,   425.15890
  5320.0,  2.275753E-5,   426.98608
  5330.0,  1.702385E-5,   428.52692
  5340.0,  1.642633E-5,   429.82648
  5350.0,  1.895652E-5,   431.38459
  5360.0,  1.659844E-5,   433.33473
  5370.0,  1.447470E-5,   435.72185
  5380.0,  1.461642E-5,   437.81805
  5390.0,  7.454055E-6,   439.23470
  5400.0,  8.739892E-6,   438.96848
  5410.0,  1.682352E-5,   440.15429
  5420.0,  1.841037E-5,   441.32242
  5430.0,  1.880393E-5,   442.30056
  5440.0,  1.656269E-5,   443.34059
  5450.0,  8.045040E-6,   443.80731
  5460.0,  1.779192E-5,   443.84856
  5470.0,  2.780756E-5,   445.10829
  5480.0,  2.541347E-5,   446.56621
  5490.0,  1.483968E-5,   448.11301
  5500.0,  3.692146E-6,   449.38904
  5510.0,  6.015534E-6,   448.92525
  5520.0,  7.944732E-6,   450.59288
  5530.0,  3.949981E-6,   453.48850
  5540.0,  1.070803E-5,   456.23368
  5550.0,  9.156555E-6,   458.38244
  5560.0,  1.469863E-5,   455.34622
  5570.0,  2.947755E-5,   457.19653
  5580.0,  2.708681E-5,   458.78697
  5590.0,  1.030686E-5,   460.65909
  5600.0,  1.307174E-5,   457.59574
  5610.0,  2.187254E-5,   459.14442
  5620.0,  2.017789E-5,   460.64428
  5630.0,  1.251101E-5,   462.49893
  5640.0,  7.865948E-6,   464.49639
  5650.0,  6.249483E-6,   464.91350
  5660.0,  1.575689E-5,   465.90056
  5670.0,  1.796534E-5,   467.47197
  5680.0,  1.133975E-5,   469.18156
  5690.0,  5.866020E-6,   470.48755
  5700.0,  1.021914E-5,   471.45002
  5710.0,  1.456434E-5,   473.04001
  5720.0,  9.283576E-6,   474.76483
  5730.0,  2.694064E-6,   473.23791
  5740.0,  1.282871E-5,   475.11526
  5750.0,  1.537175E-5,   476.80402
  5760.0,  9.236678E-6,   478.04316
  5770.0,  9.565521E-6,   477.97904
  5780.0,  1.883727E-5,   478.86276
  5790.0,  2.649776E-5,   479.95454
  5800.0,  3.324529E-5,   481.23983
  5810.0,  3.335948E-5,   482.76012
  5820.0,  2.331655E-5,   484.41436
  5830.0,  6.260201E-6,   486.12759
  5840.0,  7.832502E-6,   484.54604
  5850.0,  7.311458E-6,   486.11782
  5860.0,  7.760544E-6,   484.84258
  5870.0,  2.097360E-5,   486.37184
  5880.0,  1.765798E-5,   488.11163
  5890.0,  8.015404E-6,   490.93668
  5900.0,  1.302968E-5,   493.44947
  5910.0,  5.599903E-6,   495.31163
  5920.0,  7.390573E-6,   493.07327
  5930.0,  9.353088E-6,   494.20910
  5940.0,  1.222374E-5,   494.49352
  5950.0,  1.635576E-5,   495.61599
  5960.0,  7.022032E-6,   496.99156
  5970.0,  6.052034E-6,   496.03374
  5980.0,  1.225385E-5,   498.14461
  5990.0,  2.102529E-5,   500.35288
  6000.0,  2.461500E-5,   502.16871
  6010.0,  1.647708E-5,   504.02201
  6020.0,  1.226967E-5,   506.36029
  6030.0,  1.532226E-5,   507.98442
  6040.0,  1.498090E-5,   508.91149
  6050.0,  1.582626E-5,   509.55350
  6060.0,  1.775119E-5,   510.54698
  6070.0,  1.472735E-5,   512.07210
  6080.0,  1.200682E-5,   513.95820
  6090.0,  9.077190E-6,   515.28816
  6100.0,  8.512485E-6,   515.41143
  6110.0,  1.370323E-5,   516.04664
  6120.0,  1.014453E-5,   516.90752
  6130.0,  8.395893E-6,   515.71602
  6140.0,  3.163125E-5,   516.62742
  6150.0,  4.523824E-5,   517.95646
  6160.0,  3.794986E-5,   519.47821
  6170.0,  2.226432E-5,   521.39918
  6180.0,  1.913394E-5,   523.54526
  6190.0,  1.750265E-5,   525.07209
  6200.0,  1.129290E-5,   526.18772
  6210.0,  8.000659E-6,   526.72395
  6220.0,  1.424553E-5,   527.79345
  6230.0,  2.232065E-5,   529.41523
  6240.0,  2.240098E-5,   531.03272
  6250.0,  7.182748E-6,   532.34346
  6260.0,  1.790549E-5,   531.40390
  6270.0,  3.419267E-5,   532.94246
  6280.0,  3.368300E-5,   534.55655
  6290.0,  1.925136E-5,   536.10240
  6300.0,  5.026838E-6,   536.08537
  6310.0,  1.803057E-5,   536.69073
  6320.0,  2.112986E-5,   538.18227
  6330.0,  1.172850E-5,   539.84188
  6340.0,  4.223898E-6,   537.13188
  6350.0,  1.189399E-5,   539.44924
  6360.0,  1.381259E-5,   541.40096
  6370.0,  1.274760E-5,   543.31887
  6380.0,  6.813490E-6,   545.01119
  6390.0,  4.056678E-6,   543.28583
  6400.0,  1.367693E-5,   544.61568
  6410.0,  1.695598E-5,   545.74948
  6420.0,  1.493283E-5,   546.56995
  6430.0,  1.756271E-5,   547.05232
  6440.0,  2.774081E-5,   547.99315
  6450.0,  3.386196E-5,   549.28266
  6460.0,  3.025673E-5,   550.63987
  6470.0,  2.081414E-5,   551.81369
  6480.0,  1.632187E-5,   552.66965
  6490.0,  1.499304E-5,   553.78662
  6500.0,  7.394184E-6,   555.04944
  6510.0,  5.814460E-6,   554.36474
  6520.0,  1.410931E-5,   555.69838
  6530.0,  1.539223E-5,   557.29784
  6540.0,  1.149145E-5,   558.90661
  6550.0,  7.632597E-6,   560.39230
  6560.0,  6.994260E-6,   561.55096
  6570.0,  9.188757E-6,   562.60606
  6580.0,  1.040353E-5,   563.77650
  6590.0,  5.175925E-6,   565.01292
  6600.0,  7.585423E-6,   563.39737
  6610.0,  1.892654E-5,   564.73403
  6620.0,  1.786839E-5,   566.03011
  6630.0,  7.955756E-6,   566.63673
  6640.0,  1.247487E-5,   566.85139
  6650.0,  1.353625E-5,   568.37135
  6660.0,  1.386069E-5,   570.51797
  6670.0,  2.318547E-5,   572.29434
  6680.0,  3.372648E-5,   573.76152
