Frequency/GHz, Amplitude rel., Phase
  6630.0,  3.064166E-6,   582.61330
  6640.0,  1.649201E-5,   585.60214
  6650.0,  2.228453E-5,   587.53521
  6660.0,  1.956015E-5,   589.62685
  6670.0,  1.394409E-5,   592.18365
  6680.0,  2.038669E-5,   594.87827
  6690.0,  2.698330E-5,   596.84306
  6700.0,  2.078966E-5,   598.60673
  6710.0,  8.036710E-6,   600.52181
  6720.0,  2.506435E-6,   597.70360
  6730.0,  5.080234E-6,   600.66086
  6740.0,  9.389430E-6,   602.46387
  6750.0,  1.079893E-5,   603.69073
  6760.0,  7.432888E-6,   604.45739
  6770.0,  8.158022E-6,   604.33364
  6780.0,  1.308560E-5,   605.15381
  6790.0,  8.040829E-6,   606.21548
  6800.0,  6.811169E-6,   605.28011
  6810.0,  1.523199E-5,   606.44887
  6820.0,  1.025362E-5,   607.88880
  6830.0,  4.434098E-6,   606.74326
  6840.0,  1.602475E-5,   608.15151
  6850.0,  1.523325E-5,   609.66736
  6860.0,  5.505052E-6,   609.85486
  6870.0,  1.976119E-5,   610.27580
  6880.0,  2.267626E-5,   611.62809
  6890.0,  8.555862E-6,   612.47211
  6900.0,  1.496994E-5,   612.14682
  6910.0,  1.680147E-5,   613.47560
  6920.0,  5.465057E-6,   615.23763
  6930.0,  4.076668E-6,   612.18909
  6940.0,  4.939569E-6,   612.36787
  6950.0,  1.018149E-5,   613.10837
  6960.0,  6.834341E-6,   613.88075
  6970.0,  9.811341E-6,   613.76889
  6980.0,  1.356684E-5,   615.03470
  6990.0,  1.005700E-5,   616.90639
  7000.0,  1.055121E-5,   618.95063
  7010.0,  1.075114E-5,   620.24940
  7020.0,  6.849667E-6,   620.90213
  7030.0,  9.114668E-6,   620.77115
  7040.0,  1.301313E-5,   621.79670
  7050.0,  4.354631E-6,   623.60271
  7060.0,  1.254513E-5,   621.04100
  7070.0,  1.700082E-5,   622.61720
  7080.0,  6.089095E-6,   624.23822
  7090.0,  4.349964E-6,   622.12083
  7100.0,  2.935047E-6,   621.66929
  7110.0,  1.734337E-5,   622.50440
  7120.0,  2.154854E-5,   624.00226
  7130.0,  9.618235E-6,   625.63514
  7140.0,  2.633987E-6,   623.97091
  7150.0,  6.683460E-6,   626.95513
  7160.0,  1.858214E-5,   629.17160
  7170.0,  2.433512E-5,   630.83714
  7180.0,  1.980038E-5,   632.48721
  7190.0,  1.828994E-5,   634.26905
  7200.0,  2.641567E-5,   635.83739
  7210.0,  3.354365E-5,   637.24880
  7220.0,  2.913238E-5,   638.63919
  7230.0,  1.710469E-5,   639.97128
  7240.0,  1.038536E-5,   641.13976
  7250.0,  1.197395E-5,   642.52464
  7260.0,  1.295215E-5,   644.15455
  7270.0,  8.633563E-6,   646.02811
  7280.0,  4.041937E-6,   648.13382
  7290.0,  5.497501E-6,   647.33991
  7300.0,  1.883494E-5,   648.62143
  7310.0,  2.157374E-5,   649.71779
  7320.0,  1.985398E-5,   649.95851
  7330.0,  3.595081E-5,   650.59547
  7340.0,  3.409544E-5,   651.72177
  7350.0,  9.329696E-6,   652.43605
  7360.0,  1.742813E-5,   651.63456
  7370.0,  1.341146E-5,   652.56443
  7380.0,  1.281028E-5,   651.76115
  7390.0,  2.328006E-5,   652.65574
  7400.0,  1.578855E-5,   653.47413
  7410.0,  1.246424E-5,   653.64531
  7420.0,  1.188378E-5,   654.41092
  7430.0,  8.383375E-6,   655.52064
  7440.0,  1.113250E-5,   657.42189
  7450.0,  2.072971E-5,   659.24551
  7460.0,  2.239840E-5,   660.96374
  7470.0,  1.052974E-5,   662.92184
  7480.0,  1.067703E-5,   660.58682
  7490.0,  2.419407E-5,   662.52856
  7500.0,  2.453230E-5,   664.15095
  7510.0,  1.184451E-5,   665.57679
  7520.0,  3.137860E-6,   664.53142
  7530.0,  7.854652E-6,   665.53347
  7540.0,  3.138418E-6,   667.47393
  7550.0,  6.682067E-6,   664.47960
  7560.0,  7.088586E-6,   666.56857
  7570.0,  1.222603E-5,   669.46671
  7580.0,  1.901834E-5,   671.28645
  7590.0,  6.910764E-6,   673.16698
  7600.0,  1.588215E-5,   670.94267
  7610.0,  1.932683E-5,   672.73623
  7620.0,  1.406849E-5,   669.59838
  7630.0,  3.284668E-5,   671.65848
  7640.0,  2.459251E-5,   672.93149
  7650.0,  1.952029E-5,   672.69182
  7660.0,  3.473208E-5,   673.71920
  7670.0,  2.016936E-5,   675.24052
  7680.0,  5.991072E-6,   673.08974
  7690.0,  1.292145E-5,   675.19394
  7700.0,  4.467330E-6,   677.97089
  7710.0,  1.336352E-5,   675.62756
  7720.0,  3.159049E-5,   677.73545
  7730.0,  3.453611E-5,   679.41387
  7740.0,  1.283899E-5,   680.32859
  7750.0,  2.690034E-5,   680.26576
  7760.0,  3.152832E-5,   681.92447
  7770.0,  1.877396E-5,   684.29707
  7780.0,  1.530460E-5,   687.15255
  7790.0,  1.528679E-5,   690.22807
  7800.0,  2.243745E-5,   692.69295
  7810.0,  1.703292E-5,   695.15798
  7820.0,  2.213658E-5,   697.73759
  7830.0,  1.907132E-5,   699.09532
  7840.0,  2.296795E-5,   699.28145
  7850.0,  3.430385E-5,   700.34818
  7860.0,  2.179026E-5,   701.56001
  7870.0,  9.184821E-6,   701.79672
  7880.0,  1.171939E-5,   702.99001
  7890.0,  1.406188E-5,   705.25981
  7900.0,  1.295147E-5,   706.98180
  7910.0,  3.279264E-6,   706.70807
  7920.0,  1.410803E-5,   706.95520
  7930.0,  1.827032E-5,   707.69871
  7940.0,  2.528924E-5,   708.50566
  7950.0,  2.390440E-5,   709.76820
  7960.0,  5.325923E-6,   711.65963
  7970.0,  2.117674E-5,   709.27481
  7980.0,  3.330645E-5,   710.83068
  7990.0,  2.391233E-5,   712.28215
  8000.0,  5.441690E-6,   712.97582
  8010.0,  9.719566E-6,   712.88840
  8020.0,  7.113809E-6,   715.17798
  8030.0,  1.392901E-5,   717.67770
  8040.0,  1.328116E-5,   718.99466
  8050.0,  1.029000E-5,   719.00127
  8060.0,  1.911383E-5,   719.71925
  8070.0,  1.789340E-5,   720.91973
  8080.0,  1.288263E-5,   722.50672
  8090.0,  1.913134E-5,   724.48019
  8100.0,  2.869261E-5,   726.03557
  8110.0,  2.238662E-5,   727.42490
  8120.0,  5.820929E-6,   727.83011
  8130.0,  1.363789E-5,   728.11978
  8140.0,  1.360282E-5,   730.26421
  8150.0,  1.855754E-5,   732.68064
  8160.0,  1.922125E-5,   734.58789
  8170.0,  1.268470E-5,   736.31180
  8180.0,  9.877007E-6,   737.21674
  8190.0,  1.957767E-5,   738.04713
  8200.0,  2.624945E-5,   739.17586
  8210.0,  2.171530E-5,   740.21361
  8220.0,  8.360061E-6,   741.23208
  8230.0,  1.193854E-5,   739.00385
  8240.0,  2.888829E-5,   740.17478
  8250.0,  2.889223E-5,   741.35273
  8260.0,  1.282627E-5,   742.60769
  8270.0,  7.625957E-6,   739.81835
  8280.0,  1.804595E-5,   741.06369
  8290.0,  1.590975E-5,   741.94528
  8300.0,  8.479707E-6,   742.06657
  8310.0,  1.136139E-5,   741.90472
  8320.0,  1.521269E-5,   742.09574
  8330.0,  2.449435E-5,   742.67664
  8340.0,  2.545567E-5,   743.73697
  8350.0,  1.060992E-5,   745.10078
  8360.0,  1.014878E-5,   742.68233
  8370.0,  1.894035E-5,   744.10289
  8380.0,  1.230799E-5,   745.33607
  8390.0,  2.112452E-6,   744.86532
  8400.0,  7.394767E-6,   744.95394
  8410.0,  6.779335E-6,   745.49893
  8420.0,  7.665982E-6,   745.98917
  8430.0,  3.679126E-6,   746.51472
  8440.0,  1.056486E-5,   746.02086
  8450.0,  1.879357E-5,   747.38232
  8460.0,  1.456501E-5,   749.00439
  8470.0,  4.201675E-6,   751.87513
  8480.0,  1.227252E-5,   754.69746
  8490.0,  1.343131E-5,   756.31993
  8500.0,  9.936330E-6,   757.50524
  8510.0,  1.349184E-5,   758.65657
  8520.0,  2.019328E-5,   760.37605
  8530.0,  2.168966E-5,   762.30733
  8540.0,  1.728505E-5,   764.64408
  8550.0,  2.220213E-5,   767.19794
  8560.0,  2.653360E-5,   769.17957
  8570.0,  1.776457E-5,   771.09020
  8580.0,  1.007459E-5,   773.73652
  8590.0,  1.202040E-5,   775.79360
  8600.0,  6.655482E-6,   776.79612
  8610.0,  4.390797E-6,   776.36505
  8620.0,  1.000415E-5,   776.09317
  8630.0,  2.258575E-5,   776.94852
  8640.0,  2.427523E-5,   778.19773
  8650.0,  8.228364E-6,   779.76388
  8660.0,  1.303680E-5,   777.40550
  8670.0,  1.875215E-5,   778.90027
  8680.0,  9.335840E-6,   780.58139
  8690.0,  7.637110E-6,   783.39238
  8700.0,  1.041786E-5,   784.70377
  8710.0,  7.666937E-6,   785.41884
  8720.0,  3.952269E-6,   785.43943
  8730.0,  3.894458E-6,   784.89674
  8740.0,  8.793727E-6,   784.71512
  8750.0,  1.444483E-5,   785.62199
  8760.0,  7.921618E-6,   787.13295
  8770.0,  1.057981E-5,   784.23549
  8780.0,  1.572455E-5,   785.64469
  8790.0,  6.884325E-6,   785.76786
  8800.0,  1.910494E-5,   785.95458
  8810.0,  1.687850E-5,   787.40493
  8820.0,  1.262768E-5,   790.34950
  8830.0,  2.485548E-5,   792.07187
  8840.0,  1.820151E-5,   792.91259
  8850.0,  2.013840E-5,   792.80166
  8860.0,  2.736725E-5,   793.52630
  8870.0,  1.750534E-5,   794.40783
  8880.0,  1.881040E-6,   792.54382
  8890.0,  2.288690E-5,   793.12666
  8900.0,  3.321399E-5,   794.17911
  8910.0,  1.991749E-5,   795.25964
  8920.0,  8.126296E-6,   794.02098
  8930.0,  2.123646E-5,   794.85320
  8940.0,  1.480477E-5,   795.68851
  8950.0,  1.142856E-5,   795.95292
  8960.0,  8.531093E-6,   797.27637
  8970.0,  7.356216E-6,   800.14690
  8980.0,  9.452125E-6,   802.34362
  8990.0,  1.158459E-5,   804.75384
  9000.0,  1.762916E-5,   806.29253
  9010.0,  1.921979E-5,   807.18677
  9020.0,  1.737045E-5,   807.92791
  9030.0,  8.668933E-6,   808.30627
  9040.0,  1.147531E-5,   807.82136
  9050.0,  1.399739E-5,   808.23661
  9060.0,  1.860546E-5,   808.38636
  9070.0,  2.580501E-5,   809.13621
  9080.0,  1.952012E-5,   810.06851
  9090.0,  8.115350E-6,   810.52515
  9100.0,  5.034901E-6,   810.36196
  9110.0,  4.785501E-6,   809.88159
  9120.0,  8.011990E-6,   810.51716
  9130.0,  5.161399E-6,   811.92949
  9140.0,  5.223461E-6,   814.80522
  9150.0,  1.095288E-5,   816.55725
  9160.0,  1.298547E-5,   818.36000
  9170.0,  1.520811E-5,   820.44496
  9180.0,  1.557314E-5,   822.33937
  9190.0,  7.276432E-6,   824.49427
  9200.0,  1.083512E-5,   827.60868
  9210.0,  1.423035E-5,   829.05909
  9220.0,  1.111032E-5,   829.84120
  9230.0,  9.602260E-6,   830.75701
  9240.0,  6.589459E-6,   833.30519
  9250.0,  1.700079E-5,   835.31338
  9260.0,  1.919824E-5,   836.42218
  9270.0,  1.814318E-5,   836.89049
  9280.0,  2.335591E-5,   837.59075
  9290.0,  1.682505E-5,   838.63432
  9300.0,  2.557998E-6,   837.99428
  9310.0,  1.471562E-5,   838.05476
  9320.0,  1.804480E-5,   838.94185
  9330.0,  1.569942E-5,   839.89234
  9340.0,  5.473066E-6,   841.57937
  9350.0,  1.403181E-5,   838.78438
  9360.0,  2.273659E-5,   840.44854
  9370.0,  1.715476E-5,   842.26349
  9380.0,  9.853956E-6,   844.52569
  9390.0,  5.107871E-6,   846.27100
  9400.0,  6.576965E-6,   846.00488
  9410.0,  1.120669E-5,   847.14809
  9420.0,  9.875917E-6,   848.12939
  9430.0,  1.079791E-5,   849.23939
  9440.0,  1.273236E-5,   851.21537
  9450.0,  1.835765E-5,   853.29836
  9460.0,  1.972094E-5,   855.03966
  9470.0,  1.286316E-5,   856.64692
  9480.0,  6.411097E-6,   858.80906
  9490.0,  1.339476E-5,   861.06598
  9500.0,  2.135755E-5,   862.64483
  9510.0,  1.651791E-5,   864.25167
  9520.0,  4.648615E-6,   861.24442
  9530.0,  1.797916E-5,   863.60583
  9540.0,  1.798356E-5,   864.97644
  9550.0,  9.601793E-6,   865.71376
  9560.0,  9.009660E-6,   865.95688
  9570.0,  9.115999E-6,   866.58988
  9580.0,  1.055469E-5,   867.61086
  9590.0,  1.092919E-5,   869.47825
  9600.0,  1.365838E-5,   871.70200
  9610.0,  1.488657E-5,   873.65167
  9620.0,  8.693381E-6,   875.47776
  9630.0,  3.332228E-6,   873.44498
  9640.0,  1.353947E-5,   875.22259
  9650.0,  1.690580E-5,   876.48888
  9660.0,  1.573466E-5,   877.39368
  9670.0,  1.471843E-5,   878.21247
  9680.0,  9.519632E-6,   879.06364
  9690.0,  6.377955E-6,   879.08392
  9700.0,  9.372658E-6,   880.13800
  9710.0,  9.775408E-6,   882.29555
  9720.0,  1.287801E-5,   884.40070
  9730.0,  7.738461E-6,   886.26700
  9740.0,  6.609190E-6,   883.97891
  9750.0,  1.397608E-5,   885.92704
  9760.0,  1.150454E-5,   888.07960
  9770.0,  1.102555E-5,   890.51943
  9780.0,  3.766445E-6,   892.81437
  9790.0,  1.624604E-5,   890.42792
  9800.0,  2.778423E-5,   891.95314
  9810.0,  1.767698E-5,   893.28116
  9820.0,  6.758882E-6,   892.80942
  9830.0,  1.157282E-5,   894.09682
  9840.0,  2.013965E-5,   897.06967
  9850.0,  4.399085E-5,   898.80191
  9860.0,  4.237174E-5,   900.16571
  9870.0,  1.702788E-5,   901.00451
  9880.0,  1.662117E-5,   900.50418
  9890.0,  1.852104E-5,   901.07777
  9900.0,  1.525203E-5,   901.50015
  9910.0,  4.718374E-6,   900.97900
  9920.0,  3.457489E-5,   900.93732
  9930.0,  5.862047E-5,   902.24777
  9940.0,  4.996804E-5,   903.76378
  9950.0,  2.556422E-5,   905.95311
  9960.0,  3.667482E-5,   908.41944
  9970.0,  4.228028E-5,   909.95129
  9980.0,  2.625893E-5,   911.20285
  9990.0,  5.907873E-6,   911.63570
 10000.0,  8.405755E-6,   911.06187
