Frequency/GHz, Amplitude rel., Phase
  6660.0,  2.052430E-4,   244.56688
  6670.0,  1.956729E-4,   244.99932
  6680.0,  1.801823E-4,   245.40619
  6690.0,  1.526712E-4,   245.70230
  6700.0,  1.658048E-4,   245.87381
  6710.0,  1.881289E-4,   246.35627
  6720.0,  1.622825E-4,   246.83139
  6730.0,  1.450602E-4,   247.07699
  6740.0,  1.423900E-4,   247.37675
  6750.0,  1.405362E-4,   247.58378
  6760.0,  1.661026E-4,   247.90481
  6770.0,  1.638778E-4,   248.36128
  6780.0,  1.562070E-4,   248.59006
  6790.0,  1.884988E-4,   248.95043
  6800.0,  1.796321E-4,   249.49531
  6810.0,  1.455731E-4,   249.72697
  6820.0,  1.748245E-4,   249.94718
  6830.0,  1.786827E-4,   250.47748
  6840.0,  1.458570E-4,   250.77407
  6850.0,  1.650734E-4,   250.99760
  6860.0,  1.624869E-4,   251.52570
  6870.0,  1.218942E-4,   251.74446
  6880.0,  1.546407E-4,   251.85398
  6890.0,  1.739653E-4,   252.41851
  6900.0,  1.440934E-4,   252.84896
  6910.0,  1.416420E-4,   253.08123
  6920.0,  1.462022E-4,   253.49164
  6930.0,  1.345038E-4,   253.87350
  6940.0,  1.268491E-4,   254.18432
  6950.0,  1.293098E-4,   254.46531
  6960.0,  1.422604E-4,   254.87423
  6970.0,  1.317887E-4,   255.36958
  6980.0,  1.134545E-4,   255.65609
  6990.0,  1.191909E-4,   255.95291
  7000.0,  1.112597E-4,   256.35130
  7010.0,  1.038678E-4,   256.54310
  7020.0,  1.218598E-4,   256.82914
  7030.0,  1.274389E-4,   257.28336
  7040.0,  1.187761E-4,   257.65225
  7050.0,  1.184239E-4,   257.96642
  7060.0,  1.167207E-4,   258.33271
  7070.0,  1.120121E-4,   258.65636
  7080.0,  1.106487E-4,   258.99022
  7090.0,  1.065131E-4,   259.30684
  7100.0,  1.098924E-4,   259.64703
  7110.0,  9.852871E-5,   260.08627
  7120.0,  8.119601E-5,   260.17440
  7130.0,  1.131892E-4,   260.37908
  7140.0,  1.256162E-4,   260.99386
  7150.0,  1.008030E-4,   261.45258
  7160.0,  9.627933E-5,   261.62511
  7170.0,  1.106133E-4,   261.99071
  7180.0,  1.138531E-4,   262.50417
  7190.0,  9.165063E-5,   263.01293
  7200.0,  7.091429E-5,   262.97154
  7210.0,  1.179209E-4,   263.20523
  7220.0,  1.354380E-4,   263.98410
  7230.0,  8.876267E-5,   264.63778
  7240.0,  6.470182E-5,   264.42589
  7250.0,  9.630691E-5,   264.70140
  7260.0,  9.843052E-5,   265.21090
  7270.0,  9.085991E-5,   265.55370
  7280.0,  8.973953E-5,   265.83705
  7290.0,  9.638826E-5,   266.14014
  7300.0,  1.018901E-4,   266.57886
  7310.0,  9.230275E-5,   266.99045
  7320.0,  9.087220E-5,   267.28137
  7330.0,  9.361228E-5,   267.73682
  7340.0,  7.975957E-5,   268.20245
  7350.0,  6.839141E-5,   268.54049
  7360.0,  5.435565E-5,   268.95303
  7370.0,  3.684970E-5,   268.82195
  7380.0,  6.835381E-5,   268.92475
  7390.0,  8.487244E-5,   269.78204
  7400.0,  5.087710E-5,   270.74627
  7410.0,  2.130621E-5,   269.45006
  7420.0,  7.401037E-5,   270.22114
  7430.0,  7.608251E-5,   271.29855
  7440.0,  3.273501E-5,   272.05591
  7450.0,  3.233136E-5,   271.28175
  7460.0,  4.550269E-5,   271.89326
  7470.0,  3.923879E-5,   272.14794
  7480.0,  5.081706E-5,   272.39431
  7490.0,  5.532454E-5,   272.74833
  7500.0,  8.024563E-5,   273.11364
  7510.0,  9.727304E-5,   273.96667
  7520.0,  6.054447E-5,   274.80311
  7530.0,  4.567011E-5,   274.42680
  7540.0,  7.597474E-5,   275.16395
  7550.0,  4.272618E-5,   276.24220
  7560.0,  2.969179E-5,   274.80471
  7570.0,  7.062982E-5,   275.83753
  7580.0,  5.345645E-5,   276.88707
  7590.0,  1.925366E-5,   276.71026
  7600.0,  4.490428E-5,   276.76473
  7610.0,  4.344089E-5,   277.56847
  7620.0,  2.680216E-5,   277.66978
  7630.0,  4.398321E-5,   277.79022
  7640.0,  4.961267E-5,   278.55029
  7650.0,  3.363090E-5,   279.17024
  7660.0,  2.207279E-5,   279.05937
  7670.0,  3.394441E-5,   279.14162
  7680.0,  3.725982E-5,   279.75744
  7690.0,  2.821232E-5,   279.93384
  7700.0,  4.516612E-5,   280.17957
  7710.0,  4.525988E-5,   281.08670
  7720.0,  1.511827E-5,   281.41831
  7730.0,  3.402318E-5,   280.88936
  7740.0,  4.021134E-5,   281.69819
  7750.0,  3.019496E-5,   282.11559
  7760.0,  2.839496E-5,   282.36342
  7770.0,  2.888684E-5,   282.57874
  7780.0,  3.441979E-5,   283.14494
  7790.0,  2.154782E-5,   283.85087
  7800.0,  2.063706E-5,   283.53642
  7810.0,  2.896807E-5,   284.54913
  7820.0,  1.261206E-5,   286.33372
  7830.0,  1.685606E-5,   283.26215
  7840.0,  2.205321E-5,   284.49146
  7850.0,  2.856064E-5,   285.02061
  7860.0,  4.332587E-5,   286.08733
  7870.0,  3.582800E-5,   287.42902
  7880.0,  6.184861E-6,   288.08880
  7890.0,  2.716761E-5,   287.44049
  7900.0,  3.044258E-5,   288.65979
  7910.0,  1.259925E-5,   289.19787
  7920.0,  1.765184E-5,   288.94617
  7930.0,  1.457869E-5,   289.41361
  7940.0,  1.964206E-5,   289.12261
  7950.0,  3.106105E-5,   289.63413
  7960.0,  3.750518E-5,   290.18613
  7970.0,  3.854686E-5,   290.87719
  7980.0,  2.367810E-5,   291.44541
  7990.0,  2.099255E-5,   291.08571
  8000.0,  3.130477E-5,   291.56396
  8010.0,  2.565170E-5,   292.15457
  8020.0,  1.982407E-5,   292.16991
  8030.0,  2.717317E-5,   292.45938
  8040.0,  2.414244E-5,   293.17199
  8050.0,  1.167892E-5,   293.26994
  8060.0,  1.936775E-5,   293.21671
  8070.0,  1.780429E-5,   294.10508
  8080.0,  4.400763E-6,   294.34189
  8090.0,  9.274741E-6,   293.73287
  8100.0,  4.359937E-6,   294.17866
  8110.0,  1.288106E-5,   293.34277
  8120.0,  2.023347E-5,   294.43788
  8130.0,  1.107841E-5,   295.78795
  8140.0,  8.949898E-6,   293.24831
  8150.0,  2.135742E-5,   294.74552
  8160.0,  1.920669E-5,   296.16781
  8170.0,  1.082995E-5,   298.20618
  8180.0,  1.610481E-5,   300.41993
  8190.0,  1.946959E-5,   301.80585
  8200.0,  1.348755E-5,   302.95879
  8210.0,  4.592741E-6,   303.72237
  8220.0,  2.811358E-6,   303.43749
  8230.0,  3.497381E-6,   305.24270
  8240.0,  9.958051E-6,   307.10206
  8250.0,  1.663777E-5,   308.46522
  8260.0,  1.414870E-5,   309.76082
  8270.0,  3.856562E-6,   309.91973
  8280.0,  1.645307E-5,   310.12554
  8290.0,  2.649251E-5,   311.67776
  8300.0,  2.950204E-5,   313.30272
  8310.0,  2.522343E-5,   314.79611
  8320.0,  1.523287E-5,   316.02387
  8330.0,  5.762276E-6,   316.83754
  8340.0,  2.344192E-6,   314.99652
  8350.0,  1.158728E-5,   315.65715
  8360.0,  1.854080E-5,   316.70675
  8370.0,  1.874896E-5,   317.79706
  8380.0,  1.314101E-5,   318.83193
  8390.0,  6.940883E-6,   319.60113
  8400.0,  5.474327E-6,   320.25073
  8410.0,  6.127042E-6,   321.87388
  8420.0,  8.933676E-6,   323.88585
  8430.0,  1.048636E-5,   325.75012
  8440.0,  7.402651E-6,   327.95417
  8450.0,  1.071138E-5,   330.84651
  8460.0,  1.944093E-5,   332.79065
  8470.0,  2.093620E-5,   334.43981
  8480.0,  1.280820E-5,   336.00986
  8490.0,  1.466756E-6,   337.57980
  8500.0,  3.299481E-6,   336.19619
  8510.0,  5.373107E-6,   333.35166
  8520.0,  1.698631E-5,   335.23173
  8530.0,  2.187877E-5,   336.82272
  8540.0,  1.490961E-5,   338.56954
  8550.0,  9.384537E-6,   341.03277
  8560.0,  1.004537E-5,   342.76514
  8570.0,  8.889064E-6,   343.01892
  8580.0,  1.744161E-5,   343.52156
  8590.0,  2.010716E-5,   344.39219
  8600.0,  1.418951E-5,   345.04554
  8610.0,  1.077387E-5,   344.88340
  8620.0,  1.771084E-5,   345.24218
  8630.0,  1.365041E-5,   346.01991
  8640.0,  9.908321E-6,   345.23996
  8650.0,  2.384437E-5,   345.85047
  8660.0,  2.233872E-5,   346.61010
  8670.0,  2.113651E-5,   346.88893
  8680.0,  2.293465E-5,   347.59837
  8690.0,  1.142062E-5,   348.31679
  8700.0,  9.650053E-6,   347.83584
  8710.0,  1.110513E-5,   348.56948
  8720.0,  7.241107E-6,   349.19888
  8730.0,  6.361812E-6,   350.64264
  8740.0,  1.241016E-5,   352.98852
  8750.0,  1.919245E-5,   354.76645
  8760.0,  1.726317E-5,   356.46520
  8770.0,  1.021998E-5,   357.90922
  8780.0,  9.373741E-6,   358.32288
  8790.0,  1.406559E-5,   359.45231
  8800.0,  6.714776E-6,   361.28870
  8810.0,  1.200414E-5,   358.39479
  8820.0,  1.568030E-5,   359.77671
  8830.0,  9.013866E-6,   359.75963
  8840.0,  2.179009E-5,   360.20080
  8850.0,  1.773852E-5,   361.36789
  8860.0,  2.752486E-6,   359.91527
  8870.0,  1.344765E-5,   360.68097
  8880.0,  8.772093E-6,   360.53925
  8890.0,  2.672141E-5,   360.70462
  8900.0,  3.707098E-5,   361.59980
  8910.0,  3.424259E-5,   362.45161
  8920.0,  2.229851E-5,   363.34455
  8930.0,  3.287078E-6,   363.67653
  8940.0,  1.228178E-5,   362.81879
  8950.0,  8.038362E-6,   363.97369
  8960.0,  6.456138E-6,   362.49645
  8970.0,  1.288676E-5,   363.66311
  8980.0,  7.511458E-6,   364.51269
  8990.0,  9.062279E-6,   364.35004
  9000.0,  1.408008E-5,   365.19981
  9010.0,  1.485307E-5,   366.02256
  9020.0,  1.244077E-5,   366.74781
  9030.0,  7.288324E-6,   366.42390
  9040.0,  2.261023E-5,   366.59509
  9050.0,  3.139725E-5,   367.48686
  9060.0,  2.593895E-5,   368.15915
  9070.0,  2.043958E-5,   368.43209
  9080.0,  1.735113E-5,   368.46694
  9090.0,  2.625492E-5,   368.51154
  9100.0,  3.091797E-5,   369.22109
  9110.0,  1.347474E-5,   369.56861
  9120.0,  3.059098E-5,   368.94288
  9130.0,  4.663201E-5,   369.88235
  9140.0,  3.110331E-5,   370.83315
  9150.0,  1.006412E-5,   370.63240
  9160.0,  1.679848E-5,   370.32109
  9170.0,  2.330869E-5,   370.45160
  9180.0,  3.152054E-5,   371.04401
  9190.0,  2.502934E-5,   371.60065
  9200.0,  2.559944E-5,   371.75710
  9210.0,  2.623148E-5,   372.36239
  9220.0,  2.115440E-5,   372.64788
  9230.0,  2.525411E-5,   373.28236
  9240.0,  9.867733E-6,   374.63334
  9250.0,  1.986906E-5,   372.38692
  9260.0,  3.078416E-5,   373.70156
  9270.0,  1.522150E-5,   374.21212
  9280.0,  3.207188E-5,   374.09091
  9290.0,  3.869509E-5,   375.09123
  9300.0,  2.055136E-5,   375.57137
  9310.0,  2.889149E-5,   375.46128
  9320.0,  3.055150E-5,   376.13364
  9330.0,  2.644209E-5,   376.34399
  9340.0,  3.098592E-5,   376.89691
  9350.0,  1.581709E-5,   377.51319
  9360.0,  1.912017E-5,   376.82909
  9370.0,  2.607538E-5,   377.66929
  9380.0,  1.226415E-5,   378.25591
  9390.0,  1.418966E-5,   377.83834
  9400.0,  1.443636E-5,   378.71465
  9410.0,  3.778838E-6,   379.95340
  9420.0,  6.184266E-6,   382.97617
  9430.0,  1.454180E-5,   383.54086
  9440.0,  2.370357E-5,   384.28742
  9450.0,  2.566541E-5,   385.20717
  9460.0,  1.646906E-5,   386.14056
  9470.0,  5.851511E-6,   386.20272
  9480.0,  9.657855E-6,   386.37164
  9490.0,  8.827423E-6,   387.51837
  9500.0,  8.241483E-6,   388.55271
  9510.0,  1.363481E-5,   389.71335
  9520.0,  1.727306E-5,   391.14147
  9530.0,  1.262749E-5,   392.79881
  9540.0,  7.423577E-6,   394.84108
  9550.0,  5.722267E-6,   395.77904
  9560.0,  1.352602E-5,   396.14843
  9570.0,  1.856505E-5,   397.00657
  9580.0,  1.990002E-5,   397.41945
  9590.0,  2.920799E-5,   398.09513
  9600.0,  2.542115E-5,   399.24577
  9610.0,  5.631527E-6,   401.02851
  9620.0,  1.301831E-5,   398.18279
  9630.0,  9.807300E-6,   399.28698
  9640.0,  8.954137E-6,   398.21628
  9650.0,  2.196996E-5,   398.99763
  9660.0,  2.513955E-5,   400.09058
  9670.0,  1.670337E-5,   401.76841
  9680.0,  2.272174E-5,   404.46989
  9690.0,  3.692969E-5,   406.30811
  9700.0,  3.180356E-5,   408.20919
  9710.0,  2.922805E-5,   410.59704
  9720.0,  3.231717E-5,   412.55367
  9730.0,  1.692750E-5,   414.39467
  9740.0,  1.439677E-5,   417.52623
  9750.0,  2.126098E-5,   418.90777
  9760.0,  2.213470E-5,   419.17775
  9770.0,  4.135357E-5,   419.81573
  9780.0,  4.376524E-5,   420.96877
  9790.0,  1.577315E-5,   422.37441
  9800.0,  2.122790E-5,   420.15504
  9810.0,  3.168397E-5,   421.52822
  9820.0,  8.363665E-6,   422.43800
  9830.0,  2.652096E-5,   421.37142
  9840.0,  3.531616E-5,   422.64685
  9850.0,  1.412011E-5,   423.91914
  9860.0,  1.256178E-5,   422.44180
  9870.0,  1.710971E-5,   423.80958
  9880.0,  1.797515E-6,   420.94785
  9890.0,  1.849521E-5,   423.45403
  9900.0,  1.759876E-5,   425.14040
  9910.0,  6.462974E-6,   427.81893
  9920.0,  1.321467E-5,   430.86118
  9930.0,  1.700426E-5,   433.00379
  9940.0,  1.734658E-5,   435.09879
  9950.0,  1.402655E-5,   437.16472
  9960.0,  1.225736E-5,   439.41588
  9970.0,  1.459984E-5,   441.20855
  9980.0,  1.408138E-5,   442.52240
  9990.0,  9.281493E-6,   443.76647
 10000.0,  3.108962E-6,   446.10616
