freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.671449276204706624e+00	6.690983109165758204e-03	8.498947661398685849e-01	2.793697913670270427e+00	2.236727774982604985e-02	8.006333698563936757e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.643550518418594564e-01	4.448588134275512779e-02	8.654990752643155760e-01	5.142176760062205226e-02	8.643550518398531723e-01	4.448588134281308837e-02	8.654990752623148431e-01	5.142176760080807707e-02
3.128054740957965088e+11	1.671082244516343351e+00	6.556069475878567761e-03	8.596210721150785439e-01	2.792472885890806999e+00	2.191146258991248652e-02	7.846616058699049795e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.536807072527230700e-01	-3.320062687035717497e-01	8.235671016641165076e-01	-4.149367180974323221e-01	7.536807072527237361e-01	-3.320062687035720828e-01	8.235671016641172848e-01	-4.149367180974323777e-01
3.225806451612901611e+11	1.671493209525593882e+00	6.646158837479569301e-03	8.986657364278530791e-01	2.793845378062877582e+00	2.221801873255123058e-02	7.952486886713884540e-03	2.226176720175789087e+05	8.377188899404725930e+01	5.719592977407975676e-01	-5.403066093015072013e-01	7.868091702103108265e-01	-7.569479989559837474e-01	5.719592977408006762e-01	-5.403066093015097549e-01	7.868091702103148233e-01	-7.569479989559833033e-01
3.323558162267838135e+11	1.671149290549883482e+00	7.136360964856269112e-03	9.941896862238638333e-01	2.792689023657558334e+00	2.385184912705487145e-02	8.540818159487135672e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.463703255354596000e-01	-7.654722754176591648e-01	8.401905776933165093e-01	-1.145871719802349809e+00	3.463703255342261422e-01	-7.654722754143628016e-01	8.401905776898047629e-01	-1.145871719802069810e+00
3.421309872922774048e+11	1.670876966324224888e+00	7.057217217197217854e-03	1.012080498675086648e+00	2.791780032277994206e+00	2.358348338912315267e-02	8.447471905542593834e-03	2.240989465094236366e+05	8.381700825794258947e+01	-4.021466024223567526e-02	-8.140369103979344656e-01	8.150296377363299705e-01	-1.620157716663424896e+00	-4.021466024223459279e-02	-8.140369103979342436e-01	8.150296377363297484e-01	-1.620157716663423564e+00
3.519061583577710571e+11	1.671004064478410767e+00	7.284206188557105360e-03	1.074479808503721046e+00	2.792201523843571564e+00	2.434387629515543175e-02	8.718524106256184472e-03	2.448461448805113032e+05	8.441939866098742584e+01	-2.985451777005005969e-01	-7.049368631781922634e-01	7.655489561064876547e-01	-1.971401086896791277e+00	-2.985451777005004859e-01	-7.049368631781932626e-01	7.655489561064884318e-01	-1.971401086896790611e+00
3.616813294232647095e+11	1.670818779656950026e+00	7.812752305163175176e-03	1.184457022446054886e+00	2.791574355355757930e+00	2.610738654454951985e-02	9.352208904792864638e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.649773088980020175e-01	-5.781552797971976076e-01	8.083705135190201174e-01	-2.344667054687215924e+00	-5.649773088963189194e-01	-5.781552797958074974e-01	8.083705135168495204e-01	-2.344667054686929042e+00
3.714565004887583618e+11	1.670724587816326379e+00	7.961068624818644704e-03	1.239562677959317849e+00	2.791257269720384571e+00	2.660150619355523827e-02	9.530295355476156582e-03	2.570932944452246884e+05	8.475146655379442961e+01	-7.558368622995408348e-01	-2.499981753605109991e-01	7.961083155541083256e-01	-2.822162776609467016e+00	-7.558368622995401687e-01	-2.499981753605139134e-01	7.961083155541087697e-01	-2.822162776609463020e+00
3.812316715542520142e+11	1.670880556011178797e+00	8.354918323315333947e-03	1.335120127258259348e+00	2.791772027796036504e+00	2.792014114697822028e-02	1.000086714423446821e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.375248565290027924e-01	3.674299061392387322e-02	7.384395448223104452e-01	-3.191370823373709698e+00	-7.375248565290032365e-01	3.674299061392326954e-02	7.384395448223108893e-01	-3.191370823373707921e+00
3.910068426197456055e+11	1.670871305726323142e+00	8.761939356796059550e-03	1.436063889234293622e+00	2.791734148718295838e+00	2.928014610756938391e-02	1.048815701918182249e-02	2.850888846374765271e+05	8.545468099839146703e+01	-7.055174305352263087e-01	3.100020501670380235e-01	7.706206043811666406e-01	-3.555593993117652118e+00	-7.055174305348554942e-01	3.100020501666823636e-01	7.706206043806842487e-01	-3.555593993117422524e+00
