freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.673211393889385556e+00	7.839925500900655347e-03	9.958344747596771240e-01	2.799574904209400916e+00	2.623570535070185103e-02	9.371317520832972772e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.463681522436704574e-01	1.251958427729978410e-02	8.464607428125898725e-01	1.479104718176557989e-02	8.463681522414189251e-01	1.251958427751441102e-02	8.464607428103416709e-01	1.479104718205845152e-02
3.128054740957965088e+11	1.673045980141114386e+00	7.653730177312544070e-03	1.003544542184592547e+00	2.799024272080715026e+00	2.561008501247498056e-02	9.149647349587709810e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.231454265805847825e-01	-3.496668452595061982e-01	8.032472910991679260e-01	-4.503898686013761976e-01	7.231454265805841164e-01	-3.496668452595076415e-01	8.032472910991680370e-01	-4.503898686013781405e-01
3.225806451612901611e+11	1.673324894366232440e+00	7.926507383113267843e-03	1.071789099378140930e+00	2.799953372586468703e+00	2.652724425908234082e-02	9.474173576889849055e-03	2.226176720175789087e+05	8.377188899404725930e+01	5.409860855624967213e-01	-5.472354588088635952e-01	7.695015218633297627e-01	-7.911408401350686903e-01	5.409860855625023834e-01	-5.472354588088692573e-01	7.695015218633376453e-01	-7.911408401350685793e-01
3.323558162267838135e+11	1.672887429081658439e+00	8.158384595096952047e-03	1.136571126465770742e+00	2.798485791140239431e+00	2.729611806150229400e-02	9.753888387755767220e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.095830704782781551e-01	-7.626778624395021966e-01	8.231155443691041684e-01	-1.185200462824655521e+00	3.095830704767716934e-01	-7.626778624350024627e-01	8.231155443643682901e-01	-1.185200462824295142e+00
3.421309872922774048e+11	1.672757633182900605e+00	8.166577023485653911e-03	1.171174570942342674e+00	2.798051406391378837e+00	2.732140810602343844e-02	9.764441083396536644e-03	2.240989465094236366e+05	8.381700825794258947e+01	-6.922662710033468392e-02	-7.897364911278735855e-01	7.927648146320916966e-01	-1.658230718675929749e+00	-6.922662710033486433e-02	-7.897364911278734745e-01	7.927648146320915856e-01	-1.658230718675929971e+00
3.519061583577710571e+11	1.672726903871742277e+00	8.429325487999536279e-03	1.243394242517366521e+00	2.797944241408162558e+00	2.819991905053725531e-02	1.007879951043794478e-02	2.448461448805113032e+05	8.441939866098742584e+01	-3.155037518014662257e-01	-6.788630269981928977e-01	7.485971058092265595e-01	-2.005851042557503128e+00	-3.155037518014651710e-01	-6.788630269981950072e-01	7.485971058092280028e-01	-2.005851042557500907e+00
3.616813294232647095e+11	1.672566322081587398e+00	8.814182274471584616e-03	1.336279416565908873e+00	2.797400411952360777e+00	2.948460885793931924e-02	1.054000304424114638e-02	2.432598027563649812e+05	8.437517636723104886e+01	-5.768196490768507934e-01	-5.422251716407162636e-01	7.916622034188227630e-01	-2.387098938825396477e+00	-5.768196490739513349e-01	-5.422251716383545972e-01	7.916622034150926357e-01	-2.387098938825061634e+00
3.714565004887583618e+11	1.672441231287676855e+00	9.035721413513725028e-03	1.406889396445137663e+00	2.796978027849577941e+00	3.022342609277864356e-02	1.080574312413013632e-02	2.570932944452246884e+05	8.475146655379442961e+01	-7.431743527616780920e-01	-2.142960031892327533e-01	7.734538742456584792e-01	-2.860855817056740413e+00	-7.431743527616785361e-01	-2.142960031892313932e-01	7.734538742456584792e-01	-2.860855817056742190e+00
3.812316715542520142e+11	1.672573169430051632e+00	9.376621842741190982e-03	1.498388860726233229e+00	2.797413086060106302e+00	3.136617222812136674e-02	1.121256363045676496e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.193575324912524493e-01	6.213197778097277052e-02	7.220357624210027581e-01	-3.227750316038945133e+00	-7.193575324912527824e-01	6.213197778097540036e-02	7.220357624210033132e-01	-3.227750316038948686e+00
3.910068426197456055e+11	1.672547377219895548e+00	9.767729866889569845e-03	1.600910890892610183e+00	2.797319320498399264e+00	3.267398194051717580e-02	1.168046196981746207e-02	2.850888846374765271e+05	8.545468099839146703e+01	-6.763086263300315260e-01	3.328015550501494113e-01	7.537574099749944079e-01	-3.598888504671657884e+00	-6.763086263291270273e-01	3.328015550494389241e-01	7.537574099738691968e-01	-3.598888504671341693e+00
