Frequency/GHz	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
75.0	2.797267225	2.800181457061825	2.80012361060482	0.010226134	0.006010563888905338	0.006011567963774569
75.05	2.780523262	2.800296187872858	2.800237397842963	0.009015236	0.0060164451884173005	0.006016938801849487
75.1	2.788718409	2.8004104389016686	2.800350794927584	0.004992608	0.0060231764702056295	0.006023164900837043
75.15	2.784924761	2.8005239271187605	2.8004635395288626	0.003446258	0.0060307371813335	0.006030226141723263
75.2	2.788228115	2.800636364184216	2.8005753616534212	-0.001573619	0.006039105598564897	0.00603810123883992
75.25	2.808621336	2.800747460192439	2.8006859871667573	-0.003441946	0.006048258794433284	0.006046767718813685
75.3	2.819642301	2.800856927233203	2.8007951412015624	0.001668418	0.006058172603527907	0.0060562018975885675
75.35	2.81921231	2.8009644827341798	2.800902551441131	0.004828347	0.006068821590780645	0.0060663788562296695
75.4	2.820586105	2.8010698525555524	2.8010079512758566	0.007054237	0.00608017902346262	0.006077272416004399
75.45	2.818414592	2.8011727738128727	2.801111082839628	0.010187999	0.006092216848505737	0.00608885511300723
75.5	2.812799227	2.8012729974098782	2.8012116996251337	0.01328078	0.006104905676654154	0.006101098184625562
75.55	2.797711468	2.801370290268543	2.801309568824053	0.015132146	0.0061182147748283155	0.006113971563030128
75.6	2.788897509	2.8014644372489212	2.80140447338122	0.012249948	0.0061321120679529335	0.006127443876970477
75.65	2.775895401	2.801555242756479	2.801496213756657	0.009996362	0.0061465641513618035	0.006141482463027398
75.7	2.783101531	2.8016425320392675	2.801584609393964	0.004531089	0.006161536314748231	0.006156053387335485
75.75	2.786756561	2.801726152181631	2.801669499897742	0.002711525	0.006176992578478935	0.0061711214786423895
75.8	2.79401624	2.8018059728048743	2.80175074592652	0.001808091	0.006192895742931398	0.006186650373417908
75.85	2.793606657	2.801881886488553	2.801828229810924	0.00168862	0.00620920745134985	0.006202602573567705
75.9	2.805989093	2.801953808928619	2.8019018559095836	-0.000187506	0.006225888266543488	0.006218939517145068
75.95	2.804721394	2.8020216788506507	2.801971550717425	0.001875775	0.006242897761574789	0.006235621662291905
76.0	2.812024755	2.802085457697661	2.8020372627425596	0.000799892	0.006260194624409337	0.006252608584480115
76.05	2.816772442	2.8021451291125863	2.802098962168858	0.003591637	0.006277736776326289	0.006269859086969384
76.1	2.81783904	2.8022006982355134	2.8021566403215834	0.005434445	0.006295481503726551	0.0062873313242511695
