Frequency/GHz	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
75.0	2.815149689	2.8192229751159146	2.819133687826545	0.010461856	0.005818493174753872	0.005820157131924947
75.05	2.798549766	2.8193855123286014	2.8192959677223053	0.008676509	0.00582529232875301	0.005826326765497188
75.1	2.807823007	2.8195458247138228	2.819456187556755	0.004656176	0.005833193429076573	0.00583359710892188
75.15	2.804112587	2.8197036110478764	2.8196140516402726	0.003169999	0.00584217523175197	0.005841948227524775
75.2	2.807277973	2.8198585760205264	2.819769269078554	-0.00181559	0.005852213832447916	0.005851357555635627
75.25	2.828081294	2.8200104320678836	2.819921555567677	-0.003631321	0.00586328267741528	0.00586179991229196
75.3	2.839534947	2.8201589011367747	2.8200706351318123	0.001499113	0.005875352584349173	0.005873247524841206
75.35	2.839444332	2.820303716365767	2.820216241789104	0.004670672	0.005888391774154759	0.005885670060455061
75.4	2.840432969	2.8204446236690437	2.820358121132184	0.00701748	0.005902365914478695	0.005899034665317718
75.45	2.838267656	2.8205813832105635	2.820496031810853	0.010180786	0.005917238175738353	0.005913306010991619
75.5	2.832563441	2.820713770757264	2.820629746904107	0.013310528	0.005932969300246334	0.005928446359109547
75.55	2.816319206	2.82084157890152	2.820759055172156	0.014901007	0.005949517684891554	0.005944415638858496
75.6	2.80836073	2.820964618144622	2.8208837621796503	0.012074224	0.005966839477703141	0.005961171537651723
75.65	2.794363268	2.821082717834563	2.821003691282801	0.008919992	0.00598488868849098	0.00597866960525514
75.7	2.80208104	2.8211957269530696	2.821118684474529	0.004260779	0.006003617313627203	0.005996863371503009
75.75	2.80638587	2.82130351474837	2.8212286030832927	0.00254026	0.006022975474904769	0.006015704477606855
75.8	2.813645352	2.8214059712117185	2.8213333283227406	0.001693296	0.006042911572281446	0.00603514282093128
75.85	2.81273407	2.821503007397277	2.8214327616908	0.001570389	0.0060633724501889235	0.006055126712981955
75.9	2.825322903	2.8215945555863216	2.8215268252182515	-0.000311784	0.006084303576957388	0.0060756030502255335
75.95	2.824095913	2.8216805692982	2.821615461568237	0.001661161	0.006105649236776816	0.006096517497240056
76.0	2.831849289	2.8217610231517467	2.821698633989456	0.000622496	0.0061273527334905755	0.0061178146815795845
76.05	2.836382537	2.8218359125821135	2.8217763261270603	0.003449613	0.006149356605398308	0.006139438399630477
76.1	2.838071667	2.8219052534191356	2.821848541696421	0.005339797	0.006171602850138928	0.006161331832641623
76.15	2.838839884	2.8219690813344185	2.821915304026008	0.008890774	0.006194033158636205	0.0061834377720299556
76.2	2.824143789	2.8220274511652614	2.8219766554765995	0.008799074	0.006216589157022481	0.006205698852998868
76.25	2.826090214	2.822080436124413	2.8220326567448804	0.008026522	0.006239212655413704	0.006228057795463359
76.3	2.826474861	2.822128126905323	2.822083386060248	0.007827433	0.0062618459023929	0.006250457650797524
76.35	2.826662718	2.82217063069315	2.8221289382842363	0.007946059	0.006284431844072254	0.006272842053016009
76.4	2.828092881	2.8222080700922327	2.8221694239225066	0.008753407	0.006306914386646512	0.006295155472914202
76.45	2.826593679	2.8222405819810117	2.8222049680596735	0.011751093	0.006329238661421722	0.006317343473614209
76.5	2.813180285	2.8222683163054176	2.8222357092275088	0.012086204	0.006351351286832222	0.006339352965894232
76.55	2.807717487	2.822291434822	2.8222617982171494	0.00920675	0.006373200627583165	0.006361132461616353
76.6	2.805389136	2.822310109801838	2.8222833968459264	0.006746057	0.006394737049120853	0.0063826323235105275
76.65	2.805276274	2.8223245227060882	2.8223006766893204	0.003753653	0.006415913165636278	0.0064038050095189415
76.7	2.81346486	2.8223348628436162	2.8223138177882876	-0.002371905	0.006436684079822709	0.006424605309853515
76.75	2.834043042	2.8223413260208123	2.8223230073419066	-0.000155108	0.00645700761263492	0.00644499057486877
76.8	2.83895785	2.8223441131930946	2.822328438394886	0.005089239	0.006476844521334631	0.006464920932258933
76.85	2.834381221	2.822343429127092	2.8223303085290072	0.007755783	0.006496158704156398	0.006484359491943951
76.9	2.833906314	2.822339481081908	2.8223288185670397	0.009257791	0.006514917389992246	0.006503272537071833
76.95	2.830532415	2.8223324775171994	2.8223241712970966	0.01210388	0.006533091311574269	0.0065216296996420675
77.0	2.815692703	2.82232262683521	2.8223165702248063	0.01348446	0.006550654860733861	0.006539404119346698
77.05	2.808764869	2.8223101361632144	2.822306218360032	0.009414331	0.00656758622443335	0.00655657258433158
77.1	2.811685862	2.822295210182162	2.822293317044244	0.006650698	0.006583867500399666	0.00657311565269963
77.15	2.815873345	2.822278050006656	2.8222780648239842	0.005996285	0.006599484791338619	0.006589017753709273
77.2	2.819772205	2.8222588521207124	2.822260656375236	0.007167147	0.006614428276869025	0.006604267267762783
77.25	2.814589814	2.822237807373073	2.82224128148284	0.007045022	0.006628692262483722	0.006618856584428878
77.3	2.811468176	2.822215100035212	2.8222201240785005	0.006465133	0.006642275205015131	0.00663278213789902
77.35	2.812161992	2.822190906924497	2.822197361340291	0.005335033	0.006655179714252833	0.0066460444194351275
77.4	2.810242625	2.8221653965944236	2.822173162856021	0.004276009	0.006667412530527347	0.006658647966525976
77.45	2.806667093	2.822138728593241	2.822147689852265	-4.6058e-05	0.006678984478235232	0.006670601328628517
77.5	2.834236605	2.8221110527918127	2.8221210944903827	-0.003977534	0.006689910395435267	0.006681917009528214
77.55	2.839499182	2.8220825087811203	2.822093519230413	0.002586044	0.006700209039794435	0.0066926113865086265
77.6	2.837429921	2.82205322533946	2.8220650962633265	0.004983703	0.006709902971308142	0.006702704606657268
77.65	2.836140628	2.8220233199690945	2.8220359470118086	0.006491132	0.006719018412364037	0.006712220460772175
77.7	2.834905103	2.8219928985018945	2.8220061816994497	0.00700218	0.006727585085865998	0.006721186235465301
77.75	2.833733086	2.8219620547733775	2.8219758989879997	0.00909541	0.0067356360322878405	0.006729632544185057
77.8	2.832918164	2.8219308703643446	2.8219451856821522	0.009698661	0.006743207406501557	0.006737593138000771
77.85	2.829861322	2.8218994144093164	2.821914116501191	0.009954014	0.006750338255401901	0.00674510469710633
77.9	2.832669131	2.821867743470838	2.8218827539166886	0.011846088	0.006757070277458608	0.006752206604107726
77.95	2.81984108	2.821835901478739	2.821851148055366	0.015331262	0.006763447565432795	0.006758940700258091
78.0	2.806111439	2.821803919733339	2.8218193366661075	0.012821372	0.006769516333592391	0.00676535102589224
78.05	2.803485735	2.821771816971506	2.821787345150053	0.009384897	0.006775324630850024	0.0067714835463881864
78.1	2.802111611	2.821739599494438	2.8217551866525845	0.006614012	0.006780922041322106	0.00677738586506184
78.15	2.802499476	2.8217072613558667	2.8217228622159385	0.003248184	0.006786359373867692	0.00678310692446162
78.2	2.812429462	2.8216747846093098	2.8216903609910666	-0.001601414	0.006791688342207487	0.0067886966975780035
78.25	2.832816621	2.821642139612833	2.8216576605072667	-0.000624585	0.006796961237247307	0.006794205870519117
78.3	2.837642547	2.821609285389663	2.821624726997985	0.003219261	0.006802230593238091	0.006799685518228149
78.35	2.839968666	2.8215761700428557	2.821591515781077	0.007569213	0.006807548849399692	0.0068051867748331425
78.4	2.838034783	2.8215427312221157	2.8215579716916817	0.010909292	0.006812968008622451	0.006810760500226404
78.45	2.823039707	2.8215088966407382	2.821524029565751	0.014534234	0.006818539294843929	0.006816456944471684
78.5	2.810976706	2.821474584640525	2.8214896147721245	0.011220355	0.0068243128106827144	0.006822325411634649
78.55	2.811713235	2.8214397048024242	2.8214546437908985	0.008400551	0.006830337196899962	0.006828413924627963
78.6	2.813739979	2.8214041586004837	2.8214190248356936	0.007411423	0.006836659295254708	0.0068347688926584564
78.65	2.81469537	2.8213678400965625	2.821382658517236	0.007330522	0.006843323816320497	0.006841434782861411
78.7	2.81475856	2.8213306366730437	2.821345438545501	0.006915978	0.006850373013837141	0.006848453797706383
78.75	2.812807434	2.8212924298005726	2.8213072524674385	0.006772286	0.006857846367180434	0.006855865559760184
78.8	2.8095814	2.8212530958376107	2.821267982437102	0.005970812	0.006865780273543034	0.006863706805394565
78.85	2.811644294	2.821212506858283	2.8212275060147527	0.003941847	0.006874207751429236	0.006872011089027942
78.9	2.814678663	2.8211705315047646	2.821185696991251	0.003324256	0.006883158157072168	0.0068808084994901025
78.95	2.816227884	2.821127035860111	2.821142426233839	0.002273009	0.006892656915381944	0.006890125390095052
79.0	2.824153615	2.8210818843371674	2.8210975625491077	0.000860998	0.006902725267026523	0.006899984123998955
79.05	2.830811942	2.8210349405789263	2.8210509735587843	0.002988807	0.006913380033233736	0.006910402836406533
79.1	2.830681361	2.820986068365473	2.82100252658368	0.004265899	0.006924633399876314	0.006921395215169679
79.15	2.831493235	2.8209351325224348	2.8209520895310316	0.00573482	0.006936492722369986	0.0069329703012961
79.2	2.829217978	2.820881999825736	2.8208995317802525	0.006320661	0.006948960352876171	0.006945132310853164
79.25	2.835754471	2.8208265398973333	2.820844725062039	0.006508553	0.006962033491256215	0.006957880479712605
79.3	2.836123492	2.8207686260865694	2.8207875443256856	0.00867857	0.006975704061174505	0.006971208932534646
79.35	2.834962429	2.8207081363318	2.8207278685894384	0.010367418	0.006989958612693442	0.006985106577334565
79.4	2.829061667	2.820644953996975	2.8206655817687416	0.014302845	0.0070047782526428065	0.006999557026910147
79.45	2.81510325	2.820578968677977	2.820600573477275	0.01379579	0.00702013860397636	0.007014538548333145
79.5	2.807863838	2.8205100769736298	2.820532739795814	0.011230458	0.007036009795246933	0.007030024041620085
79.55	2.808129529	2.8204381832164565	2.820461984004064	0.008377593	0.0070523564812329164	0.0070459810485957635
79.6	2.807757324	2.820363200158504	2.8203882172708608	0.006821651	0.007069137895632136	0.007062371792844714
79.65	2.80752308	2.820285049607773	2.8203113592983295	0.004614105	0.007086307936599964	0.007079153251510531
79.7	2.811822115	2.820203663011121	2.8202313389159324	0.000769853	0.007103815285745573	0.007096277259549086
79.75	2.830297296	2.820118981979835	2.8201480946206474	0.000385343	0.00712160356101299	0.007113690646869462
79.8	2.838336915	2.820030958754536	2.820061575059936	0.005464589	0.007139611503664021	0.007131335408606307
79.85	2.836705408	2.8199395566064887	2.8199717394545933	0.009338364	0.007157773199351618	0.007149148908560912
79.9	2.829046852	2.819844750173003	2.8198785579590533	0.013131928	0.007176018333028345	0.0071670641156278995
79.95	2.81500855	2.8197465257251255	2.8197820119572667	0.012786889	0.007194272477180123	0.007185009872792312
80.0	2.810695789	2.8196448813665214	2.81968209429282	0.00983645	0.007212457412615379	0.007202911198041499
80.05	2.811459917	2.8195398271630303	2.8195788094325342	0.008183469	0.0072304914807789855	0.007220689616289999
80.1	2.813228736	2.8194313852030994	2.8194721735634003	0.007675649	0.007248289966301993	0.007238263521167095
