Frequency/GHz	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
75.0	2.798334564	2.801292158507196	2.801235316113472	0.010299079	0.006085995265920967	0.006087526451520335
75.05	2.78145356	2.8014062192285287	2.801348519002233	0.008953305	0.006091853831821804	0.006092784422161051
75.1	2.78997587	2.80152000791506	2.801461528182581	0.004951316	0.00609866518890389	0.006099001362544527
75.15	2.786047822	2.801633287747389	2.8015741248507835	0.003480047	0.006106398783670109	0.006106147984647716
75.2	2.789553033	2.801745818713518	2.8016860847331375	-0.001470891	0.00611502212010091	0.006114193038184113
75.25	2.809839	2.8018573609502977	2.8017971812336535	-0.00326308	0.006124500835297465	0.00612310339147429
75.3	2.820723104	2.801967677878359	2.8019071884437206	0.001837891	0.006134798780823675	0.006132844116274619
75.35	2.820400178	2.802076539099661	2.8020158840064266	0.00497759	0.006145878110422696	0.006143378576286374
75.4	2.821599206	2.8021837230324476	2.802123051837198	0.007245609	0.006157699374680917	0.0061546685188327115
75.45	2.819916149	2.8022890192640806	2.8022284847113297	0.010414057	0.0061702216231004706	0.006166674168949296
75.5	2.814205426	2.802392230607864	2.802331986423769	0.013587785	0.006183402513924263	0.006179354336470924
75.55	2.798471207	2.8024931748555875	2.802433373670124	0.015365534	0.006197198431939348	0.0061926665305216295
75.6	2.789809299	2.8025916862227724	2.8025324776422083	0.012394622	0.00621156461436726	0.006206567081579214
75.65	2.776330596	2.802687616488708	2.802629145336268	0.009997004	0.006226455284835956	0.006221011271173611
75.7	2.783326839	2.802780835837915	2.8027232405765066	0.004597296	0.0062418237953171885	0.006235953469166498
75.75	2.787614389	2.8028712334138453	2.8028146447606357	0.002806528	0.006257622775804519	0.0062513472784483295
75.8	2.795211009	2.802958717599203	2.8029032573377886	0.001883507	0.006273804291399531	0.006267145686779163
75.85	2.79464074	2.803043216040257	2.802988996032225	0.001755123	0.006290320006366654	0.0062833012253926705
75.9	2.80699428	2.8031246754348325	2.803071796828777	-0.00013674	0.0063071213546098	0.0062997661338795195
75.95	2.805964401	2.803203061105373	2.803151613737879	0.001895198	0.006324159715918789	0.006316492530768672
76.0	2.813279589	2.803278356379394	2.8032284183592897	0.000831482	0.0063413865972325855	0.00633343258913516
76.05	2.817863183	2.803350561799951	2.8033021992641984	0.003682519	0.006358753818074423	0.006350538716482834
76.1	2.819350519	2.8034196941882885	2.8033729612153446	0.005538821	0.006376213699235751	0.006367763738083324
76.15	2.820226172	2.8034857855797286	2.8034407242440365	0.008874404	0.0063937192537274826	0.006385061082900945
76.2	2.805073907	2.803548882052024	2.803505522601559	0.009200116	0.006411224378982066	0.006402384971200758
76.25	2.807112828	2.8036090424629325	2.803567403600432	0.008160544	0.006428684049281259	0.006419690602926198
76.3	2.807594955	2.803666337110665	2.8036264263703976	0.007905014	0.006446054507404425	0.006436934345511847
76.35	2.807792284	2.803720846327176	2.803682660548306	0.007974374	0.006463293454542866	0.006454073919922703
76.4	2.809356972	2.803772659010054	2.8037361849203557	0.008636156	0.00648036023760794	0.006471068583666179
76.45	2.808621612	2.8038218710941054	2.803787086034352	0.011542572	0.006497216033173176	0.006487879309488834
76.5	2.795658748	2.803868584079053	2.803835456798856	0.012389275	0.006513824023089084	0.006504468958445017
76.55	2.789237359	2.8039129035790333	2.803881395085393	0.009574583	0.006530149562182983	0.006520802446007673
76.6	2.786538766	2.8039549379087862	2.803925002349316	0.006978908	0.006546160336670501	0.006536846899880511
76.65	2.786388987	2.8039947967196923	2.8039663822845444	0.003898208	0.006561826511954036	0.006552571808163455
76.7	2.794886355	2.8040325896970617	2.804005639527311	-0.002298142	0.006577120868543905	0.006567949156517705
76.75	2.81536913	2.8040684253283015	2.8040428784242644	-0.00012839	0.006592018924907809	0.006582953552971356
76.8	2.82023398	2.8041024097498926	2.80407820186886	0.005138767	0.00660649904613281	0.006597562339433961
76.85	2.815985807	2.8041346456794645	2.804111710213507	0.007861205	0.006620542537372303	0.0066117556888926855
76.9	2.815407738	2.804165231437722	2.804143500263445	0.009305131	0.006634133721150438	0.006625516687360798
76.95	2.812579419	2.8041942600636367	2.8041736643569664	0.01215188	0.006647259997709687	0.006638831399758821
77.0	2.797807365	2.8042218185250114	2.8042022895352936	0.013954071	0.00665991188771514	0.006651688919029031
77.05	2.789864335	2.8042479870255006	2.804229456804292	0.009984112	0.006672083056770222	0.006664081397914521
77.1	2.793255637	2.8042728384081683	2.8042552404891516	0.006896891	0.006683770321351631	0.006676004062973298
77.15	2.797304337	2.804296437654905	2.804279707682276	0.006079527	0.006694973635934262	0.006687455210544299
77.2	2.802775499	2.8043188414803333	2.8043029177838403	0.007013825	0.006705696061246002	0.006698436184533604
77.25	2.79688756	2.8043400980182853	2.804324922133797	0.007206681	0.006715943713762718	0.0067089513360428345
77.3	2.794317326	2.8043602465984883	2.804345763733565	0.006771989	0.006725725696720578	0.00671900796501497
