1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
503333333333.333,2.73759328125064,0.0138080560235283,NaN,503333333333.333,2.73359378465882,0.0136880146308797,NaN,503333333333.333,2.73850189985713,0.0134948757968373,NaN,503333333333.333,2.72359531033515,0.0135297935025015,NaN,503333333333.333,2.72826067251814,0.0136126397497411,NaN,503333333333.333,2.72765346740564,0.0135287775128624,NaN
503666666666.667,2.73757923630641,0.0138124110753938,NaN,503666666666.667,2.73358104568755,0.0136922149517051,NaN,503666666666.667,2.73848521201161,0.0134997413379399,NaN,503666666666.667,2.72358728623248,0.0135348370933627,NaN,503666666666.667,2.72825128082537,0.0136171790377991,NaN,503666666666.667,2.72764389124773,0.0135335495135195,NaN
504000000000,2.73756520857317,0.0138167686318438,NaN,504000000000,2.7335683214149,0.0136964178769976,NaN,504000000000,2.73846853561156,0.013504608412406,NaN,504000000000,2.72357926506663,0.013539882361993,NaN,504000000000,2.72824189618938,0.0136217206611269,NaN,504000000000,2.72763432373306,0.0135383235947259,NaN
504333333333.333,2.73755119805093,0.0138211286928783,NaN,504333333333.333,2.73355561184087,0.0137006234067575,NaN,504333333333.333,2.73845187065698,0.0135094770202354,NaN,504333333333.333,2.7235712468376,0.0135449293083924,NaN,504333333333.333,2.72823251861017,0.0136262646197244,NaN,504333333333.333,2.72762476486163,0.0135430997564817,NaN
504666666666.667,2.73753720473969,0.0138254912584973,NaN,504666666666.667,2.73354291696547,0.0137048315409845,NaN,504666666666.667,2.73843521714786,0.0135143471614281,NaN,504666666666.667,2.72356323154538,0.0135499779325611,NaN,504666666666.667,2.72822314808772,0.0136308109135917,NaN,504666666666.667,2.72761521463346,0.0135478779987868,NaN
505000000000,2.73752322863943,0.0138298563287007,NaN,505000000000,2.73353023678868,0.0137090422796788,NaN,505000000000,2.7384185750842,0.0135192188359843,NaN,505000000000,2.72355521918998,0.0135550282344989,NaN,505000000000,2.72821378462205,0.0136353595427288,NaN,505000000000,2.72760567304853,0.0135526583216412,NaN
505333333333.333,2.73750926975018,0.0138342239034886,NaN,505333333333.333,2.73351757131052,0.0137132556228402,NaN,505333333333.333,2.73840194446601,0.0135240920439038,NaN,505333333333.333,2.72354720977139,0.0135600802142059,NaN,505333333333.333,2.72820442821316,0.0136399105071356,NaN,505333333333.333,2.72759614010685,0.0135574407250449,NaN
505666666666.667,2.73749532807192,0.0138385939828611,NaN,505666666666.667,2.73350492053098,0.013717471570469,NaN,505666666666.667,2.73838532529328,0.0135289667851867,NaN,505666666666.667,2.72353920328962,0.0135651338716821,NaN,505666666666.667,2.72819507886103,0.0136444638068121,NaN,505666666666.667,2.72758661580842,0.013562225208998,NaN
506000000000,2.73748140360466,0.0138429665668179,NaN,506000000000,2.73349228445006,0.0137216901225649,NaN,506000000000,2.73836871756602,0.013533843059833,NaN,506000000000,2.72353119974466,0.0135701892069275,NaN,506000000000,2.72818573656568,0.0136490194417584,NaN,506000000000,2.72757710015323,0.0135670117735004,NaN
506333333333.333,2.73746749634839,0.0138473416553593,NaN,506333333333.333,2.73347966306777,0.0137259112791281,NaN,506333333333.333,2.73835212128423,0.0135387208678427,NaN,506333333333.333,2.72352319913652,0.013575246219942,NaN,506333333333.333,2.72817640132711,0.0136535774119745,NaN,506333333333.333,2.7275675931413,0.0135718004185522,NaN
