1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
520333333333.333,2.73689982172724,0.0140165854688081,NaN,520333333333.333,2.73296371603515,0.0138887938522489,NaN,520333333333.333,2.73766628102878,0.0137282010011081,NaN,520333333333.333,2.7231906915231,0.0137724286207788,NaN,520333333333.333,2.72779156517061,0.0138303792100949,NaN,520333333333.333,2.72717697045727,0.0137580627432244,NaN
520666666666.667,2.73688665529491,0.0140210575985805,NaN,520666666666.667,2.73295172743824,0.0138931163360619,NaN,520666666666.667,2.73765017768905,0.013733134094836,NaN,520666666666.667,2.72318281799283,0.0137775471149769,NaN,520666666666.667,2.7277825341392,0.0138350269346925,NaN,520666666666.667,2.72716783588036,0.0137629301853876,NaN
521000000000,2.73687350607464,0.0140255322328518,NaN,521000000000,2.73293975354098,0.013897441424308,NaN,521000000000,2.73763408579575,0.0137380687218707,NaN,521000000000,2.72317494740034,0.0137826672869555,NaN,521000000000,2.72777351016556,0.0138396769945397,NaN,521000000000,2.7271587099477,0.0137677997080857,NaN
521333333333.333,2.73686037406644,0.014030009371622,NaN,521333333333.333,2.73292779434338,0.0139017691169872,NaN,521333333333.333,2.73761800534887,0.0137430048822121,NaN,521333333333.333,2.72316707974563,0.0137877891367148,NaN,521333333333.333,2.72776449324971,0.0138443293896364,NaN,521333333333.333,2.72714959265929,0.0137726713113186,NaN
521666666666.667,2.73684725927029,0.0140344890148911,NaN,521666666666.667,2.73291584984542,0.0139060994140993,NaN,521666666666.667,2.73760193634841,0.0137479425758603,NaN,521666666666.667,2.7231592150287,0.0137929126642547,NaN,521666666666.667,2.72775548339163,0.0138489841199826,NaN,521666666666.667,2.72714048401514,0.0137775449950864,NaN
522000000000,2.73683416168622,0.014038971162659,NaN,522000000000,2.73290392004711,0.0139104323156445,NaN,522000000000,2.73758587879438,0.0137528818028152,NaN,522000000000,2.72315135324954,0.0137980378695752,NaN,522000000000,2.72774648059133,0.0138536411855784,NaN,522000000000,2.72713138401524,0.013782420759389,NaN
522333333333.333,2.7368210813142,0.0140434558149258,NaN,522333333333.333,2.73289200494845,0.0139147678216227,NaN,522333333333.333,2.73756983268677,0.0137578225630769,NaN,522333333333.333,2.72314349440815,0.0138031647526763,NaN,522333333333.333,2.72773748484881,0.0138583005864237,NaN,522333333333.333,2.7271222926596,0.0137872986042264,NaN
522666666666.667,2.73680801815425,0.0140479429716914,NaN,522666666666.667,2.73288010454945,0.0139191059320339,NaN,522666666666.667,2.73755379802558,0.0137627648566453,NaN,522666666666.667,2.72313563850455,0.013808293313558,NaN,522666666666.667,2.72772849616407,0.0138629623225185,NaN,522666666666.667,2.72711320994821,0.0137921785295987,NaN
523000000000,2.73679497220637,0.014052432632956,NaN,523000000000,2.73286821885009,0.0139234466468782,NaN,523000000000,2.73753777481082,0.0137677086835205,NaN,523000000000,2.72312778553873,0.0138134235522203,NaN,523000000000,2.72771951453711,0.0138676263938629,NaN,523000000000,2.72710413588107,0.0137970605355058,NaN
523333333333.333,2.73678194347054,0.0140569247987194,NaN,523333333333.333,2.73285634785038,0.0139277899661554,NaN,523333333333.333,2.73752176304248,0.0137726540437024,NaN,523333333333.333,2.72311993551068,0.0138185554686632,NaN,523333333333.333,2.72771053996793,0.0138722928004569,NaN,523333333333.333,2.72709507045818,0.0138019446219477,NaN
523666666666.667,2.73676893194678,0.0140614194689817,NaN,523666666666.667,2.73284449155033,0.0139321358898657,NaN,523666666666.667,2.73750576272056,0.0137776009371911,NaN,523666666666.667,2.7231120884204,0.0138236890628867,NaN,523666666666.667,2.72770157245652,0.0138769615423003,NaN,523666666666.667,2.72708601367956,0.0138068307889245,NaN
524000000000,2.73675593763509,0.0140659166437429,NaN,524000000000,2.73283264994992,0.013936484418009,NaN,524000000000,2.73748977384507,0.0137825493639865,NaN,524000000000,2.72310424426791,0.0138288243348909,NaN,524000000000,2.72769261200289,0.0138816326193934,NaN,524000000000,2.72707696554518,0.0138117190364361,NaN
524333333333.333,2.73674296053545,0.0140704163230029,NaN,524333333333.333,2.73282082304917,0.0139408355505854,NaN,524333333333.333,2.737473796416,0.0137874993240887,NaN,524333333333.333,2.72309640305319,0.0138339612846756,NaN,524333333333.333,2.72768365860705,0.013886306031736,NaN,524333333333.333,2.72706792605506,0.0138166093644826,NaN
524666666666.667,2.73673000064789,0.0140749185067618,NaN,524666666666.667,2.73280901084806,0.0139451892875948,NaN,524666666666.667,2.73745783043335,0.0137924508174977,NaN,524666666666.667,2.72308856477625,0.013839099912241,NaN,524666666666.667,2.72767471226898,0.0138909817793281,NaN,524666666666.667,2.72705889520919,0.0138215017730639,NaN
525000000000,2.73671705797238,0.0140794231950196,NaN,525000000000,2.73279721334661,0.0139495456290371,NaN,525000000000,2.73744187589713,0.0137974038442134,NaN,525000000000,2.72308072943708,0.013844240217587,NaN,525000000000,2.72766577298869,0.0138956598621697,NaN,525000000000,2.72704987300758,0.01382639626218,NaN
525333333333.333,2.73670413250894,0.0140839303877763,NaN,525333333333.333,2.7327854305448,0.0139539045749126,NaN,525333333333.333,2.73742593280733,0.0138023584042358,NaN,525333333333.333,2.72307289703569,0.0138493822007135,NaN,525333333333.333,2.72765684076618,0.0139003402802609,NaN,525333333333.333,2.72704085945022,0.013831292831831,NaN
525666666666.667,2.73669122425757,0.0140884400850318,NaN,525666666666.667,2.73277366244265,0.013958266125221,NaN,525666666666.667,2.73741000116395,0.013807314497565,NaN,525666666666.667,2.72306506757208,0.0138545258616207,NaN,525666666666.667,2.72764791560144,0.0139050230336017,NaN,525666666666.667,2.72703185453711,0.0138361914820168,NaN
526000000000,2.73667833321825,0.0140929522867862,NaN,526000000000,2.73276190904015,0.0139626302799625,NaN,526000000000,2.737394080967,0.013812272124201,NaN,526000000000,2.72305724104625,0.0138596712003085,NaN,526000000000,2.72763899749449,0.013909708122192,NaN,526000000000,2.72702285826825,0.0138410922127374,NaN
