Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
562000000000,0.29873200989868,-168.784889225232,0.604240171693549,-80.0588387745459,0.606388063980692,-74.7189029707401,0.298817682352435,165.275050892982
562333333333.333,0.302555223413446,-170.941406666381,0.610654046917368,-82.2720100836717,0.612221693219419,-76.6966692618086,0.308621553853831,164.197236853879
562666666666.667,0.309532019192058,-173.371306056488,0.612631136140727,-85.0166824570324,0.613187772349529,-79.1569194177635,0.317261672138539,162.083134784447
563000000000,0.314006575050616,-174.728203729213,0.603710310885773,-87.3760810089925,0.604976331872624,-81.4664122696233,0.318448331461611,160.424612025518
563333333333.333,0.315799926619945,-175.087588844087,0.596630083666406,-88.9364104324089,0.598248680051352,-83.0619841956872,0.321442656984591,160.280721007844
563666666666.667,0.320377509967093,-175.038711800866,0.596194420915981,-90.1174177237141,0.59724299528006,-84.3788184138499,0.327831066238882,159.819387835479
564000000000,0.331073452568825,-175.178641920407,0.601265910094166,-91.769215021575,0.602309544768485,-86.1260720393953,0.333991849480624,158.190999349401
564333333333.333,0.337065398990591,-175.183552848713,0.60410931723735,-94.0675807197028,0.605275822124718,-88.6530346623715,0.339303953908257,155.754504204602
564666666666.667,0.334982238042781,-176.317480044819,0.598719698731371,-96.4483378800877,0.598801195861728,-90.9841462807239,0.329874919059908,154.045706121229
565000000000,0.330067735968812,-178.901995932308,0.594228838902004,-98.0336969805995,0.594622194494615,-92.2755306476529,0.324641930559398,154.923416010163
565333333333.333,0.329906596260499,179.717232521418,0.596217291117899,-99.4313014384228,0.5969818446124,-93.7175195341023,0.333127903130232,154.283959864449
565666666666.667,0.333879555969759,178.539631918649,0.6011054594055,-101.250686086565,0.602059744287868,-95.634993250837,0.342151654685255,153.143658160116
566000000000,0.338021631780538,176.19526627874,0.604913635874513,-103.743489185962,0.60582571103034,-98.1547421875658,0.348810636252573,151.700744268113
566333333333.333,0.340980124154926,174.207854651552,0.598092624449611,-106.382697589057,0.599150835503275,-100.763355384197,0.349861110208877,149.086314979697
566666666666.667,0.342563342990558,174.644366967816,0.589677281718665,-107.813583291308,0.590240005706732,-102.174836212331,0.345019582489237,148.101910853769
