1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
510666666666.667,2.736143406,0.014005703,NaN,510666666666.667,2.731913665,0.013989209,NaN,510666666666.667,2.736902983,0.013729941,NaN,510666666666.667,2.723692451,0.013837812,NaN,510666666666.667,2.72743821,0.013942633,NaN,510666666666.667,2.727215297,0.01384404,NaN
511000000000,2.734963355,0.013150844,NaN,511000000000,2.730772197,0.013205202,NaN,511000000000,2.735648336,0.012880733,NaN,511000000000,2.722491932,0.012856614,NaN,511000000000,2.726303076,0.013049891,NaN,511000000000,2.72599807,0.012871953,NaN
511333333333.333,2.73641232,0.012687658,NaN,511333333333.333,2.73254366,0.012796861,NaN,511333333333.333,2.736976237,0.012477147,NaN,511333333333.333,2.723912841,0.012341821,NaN,511333333333.333,2.728060082,0.012580993,NaN,511333333333.333,2.727275929,0.012384073,NaN
511666666666.667,2.736170479,0.013061119,NaN,511666666666.667,2.732313257,0.013143117,NaN,511666666666.667,2.736660656,0.012906219,NaN,511666666666.667,2.723712891,0.012867261,NaN,511666666666.667,2.728089546,0.013008946,NaN,511666666666.667,2.727120107,0.012886219,NaN
512000000000,2.735472828,0.013034295,NaN,512000000000,2.731441048,0.013069389,NaN,512000000000,2.735979319,0.012898386,NaN,512000000000,2.723029904,0.01286789,NaN,512000000000,2.727177572,0.012942627,NaN,512000000000,2.726553613,0.012888803,NaN
512333333333.333,2.735420715,0.012727978,NaN,512333333333.333,2.731176714,0.012786217,NaN,512333333333.333,2.735696742,0.012611942,NaN,512333333333.333,2.72282961,0.012501685,NaN,512333333333.333,2.726929122,0.012611586,NaN,512333333333.333,2.726327558,0.012554023,NaN
512666666666.667,2.735885432,0.012478699,NaN,512666666666.667,2.731840259,0.012469854,NaN,512666666666.667,2.736238911,0.012350342,NaN,512666666666.667,2.723336568,0.012217485,NaN,512666666666.667,2.727568807,0.012320192,NaN,512666666666.667,2.726994572,0.012309939,NaN
513000000000,2.738293287,0.012788257,NaN,513000000000,2.734230828,0.012694908,NaN,513000000000,2.738741666,0.012570398,NaN,513000000000,2.725824693,0.012391534,NaN,513000000000,2.729946081,0.012539669,NaN,513000000000,2.729734565,0.012521797,NaN
513333333333.333,2.737646547,0.013937827,NaN,513333333333.333,2.733861955,0.013885953,NaN,513333333333.333,2.738252153,0.013558366,NaN,513333333333.333,2.725396199,0.013511731,NaN,513333333333.333,2.729575473,0.013765843,NaN,513333333333.333,2.729358557,0.013584528,NaN
513666666666.667,2.733972778,0.014189822,NaN,513666666666.667,2.730578457,0.014227811,NaN,513666666666.667,2.73494366,0.013836659,NaN,513666666666.667,2.721449265,0.013859596,NaN,513666666666.667,2.725794215,0.014158058,NaN,513666666666.667,2.725637918,0.013920716,NaN
514000000000,2.732291187,0.013617512,NaN,514000000000,2.728813706,0.013662089,NaN,514000000000,2.733373016,0.013397938,NaN,514000000000,2.719213261,0.013289471,NaN,514000000000,2.72390728,0.01353475,NaN,514000000000,2.723714157,0.013373684,NaN
514333333333.333,2.732206973,0.012984303,NaN,514333333333.333,2.72875663,0.013033067,NaN,514333333333.333,2.733281643,0.012796125,NaN,514333333333.333,2.719040354,0.012509612,NaN,514333333333.333,2.72378699,0.01280972,NaN,514333333333.333,2.72366184,0.012658206,NaN
514666666666.667,2.733926235,0.012630794,NaN,514666666666.667,2.730611376,0.012776924,NaN,514666666666.667,2.734926036,0.012522209,NaN,514666666666.667,2.720960525,0.012171946,NaN,514666666666.667,2.725680636,0.012476362,NaN,514666666666.667,2.725285113,0.012326933,NaN
515000000000,2.734193916,0.013086812,NaN,515000000000,2.730769898,0.013179655,NaN,515000000000,2.73508955,0.013044405,NaN,515000000000,2.721084086,0.012815532,NaN,515000000000,2.726003284,0.012995427,NaN,515000000000,2.725462094,0.012963468,NaN
515333333333.333,2.733678159,0.013248854,NaN,515333333333.333,2.730170386,0.013252155,NaN,515333333333.333,2.734685268,0.013169027,NaN,515333333333.333,2.720814665,0.013044242,NaN,515333333333.333,2.725685138,0.013130889,NaN,515333333333.333,2.725266629,0.01313055,NaN
515666666666.667,2.733311334,0.013221009,NaN,515666666666.667,2.72990234,0.013212632,NaN,515666666666.667,2.734093562,0.013066588,NaN,515666666666.667,2.720220091,0.012943275,NaN,515666666666.667,2.725016957,0.013068192,NaN,515666666666.667,2.724710443,0.013023881,NaN
516000000000,2.732864045,0.01298158,NaN,516000000000,2.729613852,0.012912016,NaN,516000000000,2.733643154,0.012754123,NaN,516000000000,2.719700826,0.012626311,NaN,516000000000,2.724805639,0.012762246,NaN,516000000000,2.724279553,0.012715682,NaN
516333333333.333,2.73460011,0.013385029,NaN,516333333333.333,2.73172019,0.0132331,NaN,516333333333.333,2.735864959,0.013025262,NaN,516333333333.333,2.721775286,0.012937767,NaN,516333333333.333,2.726804143,0.013120176,NaN,516333333333.333,2.726678822,0.013039424,NaN
516666666666.667,2.733247231,0.014210909,NaN,516666666666.667,2.730633841,0.01419381,NaN,516666666666.667,2.73489209,0.01380331,NaN,516666666666.667,2.72057753,0.013844449,NaN,516666666666.667,2.72565532,0.014122277,NaN,516666666666.667,2.725454718,0.013866532,NaN
