1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
504666666666.667,2.73073945452074,0.0138276611643434,504666666666.667,2.72675559213537,0.0137069688457876,504666666666.667,2.73163558857595,0.0135164849887739,504666666666.667,2.71680106933795,0.0135520585254783,504666666666.667,2.72144930759787,0.0136329046567947,504666666666.667,2.72084282249349,0.0135500061997098
505000000000,2.730725525877,0.013832029491637,505000000000,2.72674295375227,0.013711182749726,505000000000,2.73161899896353,0.0135213598548605,505000000000,2.71679308256051,0.013557112163542,505000000000,2.72143997483777,0.0136374565696038,505000000000,2.72083331207044,0.0135547897489956
505333333333.333,2.7307116143814,0.0138364003143809,505333333333.333,2.72673033001776,0.0137153992490154,505333333333.333,2.73160242075219,0.0135262362451683,505333333333.333,2.716785098712,0.0135621674712161,505333333333.333,2.72143064911107,0.0136420108090079,505333333333.333,2.72082381026323,0.0135595753700936
505666666666.667,2.73069772003394,0.0138407736325752,505666666666.667,2.72671772093181,0.0137196183436557,505666666666.667,2.73158585394194,0.0135311141596974,505666666666.667,2.7167771177924,0.0135672244485005,505666666666.667,2.72142133041777,0.013646567375007,505666666666.667,2.72081431707185,0.0135643630630039
506000000000,2.73068384283462,0.0138451494462198,506000000000,2.72670512649445,0.013723840033647,506000000000,2.73156929853278,0.0135359935984476,506000000000,2.71676913980172,0.0135722830953952,506000000000,2.72141201875786,0.013651126267601,506000000000,2.72080483249631,0.0135691528277265
506333333333.333,2.73066998278345,0.0138495277553147,506333333333.333,2.72669254670566,0.0137280643189891,506333333333.333,2.7315527545247,0.0135408745614191,506333333333.333,2.71676116473997,0.0135773434119002,506333333333.333,2.72140271413135,0.0136556874867901,506333333333.333,2.72079535653662,0.0135739446642615
506666666666.667,2.73065613988041,0.01385390855986,506666666666.667,2.72667998156545,0.0137322911996823,506666666666.667,2.73153622191772,0.0135457570486119,506666666666.667,2.71675319260713,0.0135824053980156,506666666666.667,2.72139341653824,0.013660251032574,506666666666.667,2.72078588919276,0.0135787385726086
507000000000,2.73064231412552,0.0138582918598556,507000000000,2.72666743107381,0.0137365206757263,507000000000,2.73151970071182,0.0135506410600259,507000000000,2.71674522340321,0.0135874690537413,507000000000,2.72138412597853,0.013664816904953,507000000000,2.72077643046474,0.0135835345527681
507333333333.333,2.73062850551876,0.0138626776553015,507333333333.333,2.72665489523075,0.0137407527471213,507333333333.333,2.73150319090701,0.0135555265956611,507333333333.333,2.71673725712821,0.0135925343790773,507333333333.333,2.72137484245221,0.0136693851039269,507333333333.333,2.72076698035256,0.0135883326047399
507666666666.667,2.73061471406015,0.0138670659461978,507666666666.667,2.72664237403627,0.0137449874138672,507666666666.667,2.73148669250329,0.0135604136555176,507666666666.667,2.71672929378213,0.0135976013740236,507666666666.667,2.72136556595929,0.0136739556294957,507666666666.667,2.72075753885621,0.0135931327285239
508000000000,2.73060093974968,0.0138714567325443,508000000000,2.72662986749036,0.013749224675964,508000000000,2.73147020550066,0.0135653022395953,508000000000,2.71672133336496,0.0136026700385803,508000000000,2.72135629649977,0.0136785284816596,508000000000,2.72074810597571,0.0135979349241203
508333333333.333,2.73058718258735,0.0138758500143412,508333333333.333,2.72661737559303,0.0137534645334118,508333333333.333,2.73145372989911,0.0135701923478942,508333333333.333,2.71671337587672,0.0136077403727474,508333333333.333,2.72134703407365,0.0136831036604184,508333333333.333,2.72073868171104,0.0136027391915289
508666666666.667,2.73057344257315,0.0138802457915885,508666666666.667,2.72660489834427,0.0137577069862105,508666666666.667,2.73143726569865,0.0135750839804144,508666666666.667,2.7167054213174,0.0136128123765247,508666666666.667,2.72133777868092,0.0136876811657722,508666666666.667,2.72072926606222,0.0136075455307498
509000000000,2.7305597197071,0.0138846440642861,509000000000,2.72659243574409,0.0137619520343602,509000000000,2.73142081289928,0.0135799771371558,509000000000,2.71669746968699,0.0136178860499124,509000000000,2.72132853032159,0.0136922609977209,509000000000,2.72071985902923,0.0136123539417831
509333333333.333,2.73054601398919,0.013889044832434,509333333333.333,2.72657998779249,0.0137661996778607,509333333333.333,2.731404371501,0.0135848718181185,509333333333.333,2.71668952098551,0.0136229613929104,509333333333.333,2.72131928899565,0.0136968431562646,509333333333.333,2.72071046061208,0.0136171644246286
509666666666.667,2.73053232541942,0.0138934480960322,509666666666.667,2.72656755448946,0.0137704499167122,509666666666.667,2.7313879415038,0.0135897680233024,509666666666.667,2.71668157521294,0.0136280384055188,509666666666.667,2.72131005470312,0.0137014276414033,509666666666.667,2.72070107081077,0.0136219769792864
510000000000,2.7305186539978,0.0138978538550808,510000000000,2.72655513583501,0.0137747027509147,510000000000,2.7313715229077,0.0135946657527075,510000000000,2.71667363236929,0.0136331170877374,510000000000,2.72130082744398,0.0137060144531369,510000000000,2.72069168962529,0.0136267916057564
510333333333.333,2.73050499972431,0.0139022621095796,510333333333.333,2.72654273182913,0.013778958180468,510333333333.333,2.73135511571267,0.0135995650063339,510333333333.333,2.71666569245457,0.0136381974395664,510333333333.333,2.72129160721824,0.0137106035914655,510333333333.333,2.72068231705566,0.0136316083040388
510666666666.667,2.73049136259896,0.0139066728595289,510666666666.667,2.72653034247184,0.0137832162053723,510666666666.667,2.73133871991874,0.0136044657841815,510666666666.667,2.71665775546876,0.0136432794610058,510666666666.667,2.7212823940259,0.0137151950563891,510666666666.667,2.72067295310186,0.0136364270741335
511000000000,2.73047774262176,0.0139110861049284,511000000000,2.72651796776311,0.0137874768256276,511000000000,2.7313223355259,0.0136093680862504,511000000000,2.71664982141187,0.0136483631520555,511000000000,2.72127318786695,0.0137197888479076,511000000000,2.72066359776391,0.0136412479160404
511333333333.333,2.7304641397927,0.0139155018457783,511333333333.333,2.72650560770296,0.0137917400412337,511333333333.333,2.73130596253415,0.0136142719125404,511333333333.333,2.7166418902839,0.0136534485127154,511333333333.333,2.7212639887414,0.0137243849660211,511333333333.333,2.72065425104179,0.0136460708297597
511666666666.667,2.73045055411177,0.0139199200820785,511666666666.667,2.72649326229139,0.0137960058521908,511666666666.667,2.73128960094348,0.0136191772630518,511666666666.667,2.71663396208485,0.0136585355429858,511666666666.667,2.72125479664925,0.0137289834107296,511666666666.667,2.72064491293551,0.0136508958152912
512000000000,2.73043698557899,0.0139243408138291,512000000000,2.7264809315284,0.0138002742584989,512000000000,2.7312732507539,0.0136240841377843,512000000000,2.71662603681471,0.0136636242428664,512000000000,2.72124561159049,0.0137335841820331,512000000000,2.72063558344507,0.013655722872635
