freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.672501632359583157e+00	5.893188953359869073e-03	7.485582261406009685e-01	2.797226980569430310e+00	1.971273628859568708e-02	7.047242295862158994e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.388631872292594549e-01	9.681481342813115162e-03	8.389190532878741946e-01	1.154067989824462785e-02	8.388631872292596769e-01	9.681481342814751007e-03	8.389190532878744166e-01	1.154067989824657421e-02
3.128054740957965088e+11	1.675685007737511834e+00	8.230598025209687196e-03	1.079182507844132610e+00	2.807852502412412576e+00	2.758377943111568753e-02	9.823799294092773818e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.176521718778257064e-01	-3.506386422141596348e-01	7.987315551640299383e-01	-4.544791032069227521e-01	7.176521718778264836e-01	-3.506386422141587467e-01	7.987315551640301603e-01	-4.544791032069213643e-01
3.225806451612901611e+11	1.672401756869265288e+00	1.023095333121045586e-02	1.383386619937896578e+00	2.796822963973339959e+00	3.422052865112765879e-02	1.223550045602881352e-02	2.226176720175789087e+05	8.377188899404725930e+01	5.346665611243361926e-01	-5.459789725227709445e-01	7.641736517451673816e-01	-7.958659790287164748e-01	5.346665611243358596e-01	-5.459789725227710555e-01	7.641736517451671595e-01	-7.958659790287169189e-01
3.323558162267838135e+11	1.671761926860660941e+00	6.676140495701960061e-03	9.300748739160847878e-01	2.794743369248951392e+00	2.232183499817439257e-02	7.987078614725572415e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.049217693871434376e-01	-7.578477001948928926e-01	8.168907039114073898e-01	-1.188263746427548506e+00	3.049217693871446588e-01	-7.578477001948926706e-01	8.168907039114076118e-01	-1.188263746427546952e+00
3.421309872922774048e+11	1.675140118344655260e+00	8.213281709807077058e-03	1.177872522949185097e+00	2.806026958091300649e+00	2.751679539072843933e-02	9.806318970451286671e-03	2.240989465094236366e+05	8.381700825794258947e+01	-7.312580147169996103e-02	-7.838569007719726756e-01	7.872604548233835819e-01	-1.663816832156801429e+00	-7.312580147169855938e-02	-7.838569007719730086e-01	7.872604548233836930e-01	-1.663816832156799652e+00
3.519061583577710571e+11	1.672392445724951049e+00	1.069669919333536730e-02	1.577850352304972947e+00	2.796782073144250536e+00	3.577815785025249135e-02	1.279261555407114857e-02	2.448461448805113032e+05	8.441939866098742584e+01	-3.160955699868887581e-01	-6.719766001468632233e-01	7.426095612839047622e-01	-2.010482082355649958e+00	-3.160955699868857605e-01	-6.719766001468647776e-01	7.426095612839048732e-01	-2.010482082355645517e+00
3.616813294232647095e+11	1.671274861964735070e+00	7.814153018153354585e-03	1.184669378383225835e+00	2.793098603247853084e+00	2.611919501357113163e-02	9.351332954446855278e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.754396020991229266e-01	-5.367458922405358157e-01	7.869097079723224031e-01	-2.390971161759778862e+00	-5.754396020991213723e-01	-5.367458922405374810e-01	7.869097079723224031e-01	-2.390971161759776198e+00
3.714565004887583618e+11	1.674361259218766218e+00	8.731790316708194083e-03	1.359566397231579238e+00	2.803409382210517720e+00	2.924034285983552126e-02	1.043027930397350846e-02	2.570932944452246884e+05	8.475146655379442961e+01	-7.375899116159092550e-01	-2.087811292501400295e-01	7.665692647429378503e-01	-2.865750018153269352e+00	-7.375899116159082558e-01	-2.087811292501429716e-01	7.665692647429378503e-01	-2.865750018153265355e+00
3.812316715542520142e+11	1.672636672796210755e+00	1.137530170967310933e-02	1.817778903216532349e+00	2.797584041693792045e+00	3.805349360744135490e-02	1.360227004454955986e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.139552312877894824e-01	6.399425213213177921e-02	7.168175057775526549e-01	-3.230987185537687267e+00	-7.139552312877894824e-01	6.399425213213162655e-02	7.168175057775526549e-01	-3.230987185537686823e+00
3.910068426197456055e+11	1.671307435675431163e+00	9.292727814507581799e-03	1.523059028769316647e+00	2.793182189753750766e+00	3.106201018818884052e-02	1.112065310388052168e-02	2.850888846374765271e+05	8.545468099839146703e+01	-6.699336810704004108e-01	3.342508945921726649e-01	7.486887187397741616e-01	-3.604384951724043162e+00	-6.699336810704012990e-01	3.342508945921701113e-01	7.486887187397738286e-01	-3.604384951724039610e+00
4.007820136852392578e+11	1.674040019831130044e+00	9.219483896312148305e-03	1.548830863325570961e+00	2.802324989112895626e+00	3.086757000923034608e-02	1.101498581683125512e-02	2.996642108269482269e+05	8.579390978340545360e+01	-4.429656215206688730e-01	5.996728394143807650e-01	7.455374277529587257e-01	-4.076172890787750802e+00	-4.429656215206677627e-01	5.996728394143816532e-01	7.455374277529588367e-01	-4.076172890787752578e+00
4.105571847507329102e+11	1.673214290648593838e+00	1.166614141776504271e-02	2.007659482822877539e+00	2.799509963575097959e+00	3.903990907386383630e-02	1.394526527207216871e-02	3.054457037844979786e+05	8.592391953449988762e+01	-1.734668441508499526e-01	6.750608016602740458e-01	6.969919884459699899e-01	-4.460866057004905016e+00	-1.734668441508536163e-01	6.750608016602729355e-01	6.969919884459698789e-01	-4.460866057004899687e+00
4.203323558162265625e+11	1.671450506329363206e+00	1.007034223189071792e-02	1.774296569600178675e+00	2.793645383316017305e+00	3.366415724480741750e-02	1.205026144186150880e-02	3.151413381052506156e+05	8.613652079853764576e+01	7.812452612480837166e-02	7.172505220485083655e-01	7.214927255080840762e-01	-4.820883497633118075e+00	7.812452612480927372e-02	7.172505220485083655e-01	7.214927255080841872e-01	-4.820883497633118964e+00
4.301075268817202148e+11	1.673558836049245047e+00	9.260371259511821634e-03	1.669531441348151901e+00	2.800713423242640054e+00	3.099555229290497024e-02	1.106702029407157471e-02	3.232792888915424119e+05	8.630997652877910298e+01	3.945550591932867057e-01	6.170875576406604779e-01	7.324416348965515633e-01	-5.281264066094796483e+00	3.945550591932812656e-01	6.170875576406642526e-01	7.324416348965518964e-01	-5.281264066094787601e+00
4.398826979472138672e+11	1.673180237447262853e+00	1.154033432385532555e-02	2.127866766361609763e+00	2.799398927667772874e+00	3.861811864841810382e-02	1.379514661763177850e-02	3.306278388604147476e+05	8.646289531518957006e+01	5.624812800705593085e-01	3.905114770971601645e-01	6.847513447773730944e-01	-5.676318221989038904e+00	5.624812800705588645e-01	3.905114770971609417e-01	6.847513447773730944e-01	-5.676318221989038015e+00
4.496578690127074585e+11	1.671179764271330415e+00	1.072603788984737537e-02	2.021671951844143944e+00	2.792726756621165318e+00	3.585027494464099185e-02	1.283701488505633280e-02	3.407970127588300384e+05	8.666899553369296427e+01	6.729180245632184754e-01	1.766580391447967469e-01	6.957202962229497301e-01	-6.026453262140229583e+00	6.729180245632178092e-01	1.766580391448001885e-01	6.957202962229499521e-01	-6.026453262140224254e+00
4.594330400782011108e+11	1.672656354314343119e+00	9.756600566615042033e-03	1.878927015150382740e+00	2.797684088373532774e+00	3.263887986851114059e-02	1.166639221495738808e-02	3.503712823538214434e+05	8.685749347166678547e+01	6.975917258166490775e-01	-1.337535317111046840e-01	7.102986858871725984e-01	-6.472622349779620698e+00	6.975917258166492996e-01	-1.337535317111028521e-01	7.102986858871725984e-01	-6.472622349779618034e+00
4.692082111436947632e+11	1.672884545414411228e+00	1.192932318653491981e-02	2.346229922885815444e+00	2.798400393534692387e+00	3.991276079201613175e-02	1.426270553857443384e-02	3.586772226844957913e+05	8.701689398155689048e+01	5.469839292034148759e-01	-3.748711813266819015e-01	6.631137318711387563e-01	-6.884005948186322499e+00	5.469839292034162082e-01	-3.748711813266802362e-01	6.631137318711388673e-01	-6.884005948186319834e+00
4.789833822091884155e+11	1.671052258683142222e+00	1.173941634475723916e-02	2.356981169173225865e+00	2.792277837353915881e+00	3.923435639705676048e-02	1.405102166847298564e-02	3.646345484260527883e+05	8.712896481819882410e+01	3.841165645881028934e-01	-5.394552915738956012e-01	6.622367754799207695e-01	-7.235217287769908800e+00	3.841165645881031154e-01	-5.394552915738954901e-01	6.622367754799207695e-01	-7.235217287769908800e+00
