freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303028564e+11	1.672323673120402088e+00	5.415262254882471579e-03	6.878515417853491298e-01	2.796637142613624505e+00	1.811214252999065327e-02	6.476400622021265437e-03	2.080358470108278270e+05	8.331098877594715191e+01	8.463681522436704574e-01	1.251958427729978410e-02	8.464607428125898725e-01	1.479104718176557989e-02	8.463681522436702354e-01	1.251958427730314252e-02	8.464607428125896504e-01	1.479104718176955068e-02
3.128054740957965088e+11	1.675470539945236981e+00	7.939742793812851890e-03	1.041046047154761789e+00	2.807138490708751988e+00	2.660561029155184692e-02	9.477840291675245984e-03	1.974449639123563538e+05	8.295550675752257064e+01	7.231454265805847825e-01	-3.496668452595061982e-01	8.032472910991679260e-01	-4.503898686013761976e-01	7.231454265805844495e-01	-3.496668452595071419e-01	8.032472910991680370e-01	-4.503898686013774189e-01
3.225806451612901611e+11	1.672161360922950868e+00	9.883180574656140471e-03	1.336362245705975615e+00	2.796025939705423902e+00	3.305254535992856874e-02	1.182125848353568140e-02	2.226176720175789087e+05	8.377188899404725930e+01	5.409860855624967213e-01	-5.472354588088635952e-01	7.695015218633297627e-01	-7.911408401350686903e-01	5.409860855624989417e-01	-5.472354588088611527e-01	7.695015218633295406e-01	-7.911408401350643604e-01
3.323558162267838135e+11	1.671609603720600301e+00	6.306530632370617971e-03	8.785833201871970921e-01	2.794238894922325134e+00	2.108411434245775068e-02	7.545566122056235857e-03	2.225887111412411905e+05	8.377100386356697470e+01	3.095830704782781551e-01	-7.626778624395021966e-01	8.231155443691041684e-01	-1.185200462824655521e+00	3.095830704782788212e-01	-7.626778624395019746e-01	8.231155443691041684e-01	-1.185200462824654632e+00
3.421309872922774048e+11	1.674872748605249262e+00	7.884652094889404300e-03	1.130743518086646304e+00	2.805136556281845106e+00	2.641157785192710730e-02	9.415433909190912623e-03	2.240989465094236366e+05	8.381700825794258947e+01	-6.922662710033468392e-02	-7.897364911278735855e-01	7.927648146320916966e-01	-1.658230718675929749e+00	-6.922662710033453126e-02	-7.897364911278735855e-01	7.927648146320916966e-01	-1.658230718675929527e+00
3.519061583577710571e+11	1.672176274990680334e+00	1.032780463899933207e-02	1.523435397560320759e+00	2.796066831093045657e+00	3.453981978014674520e-02	1.235300222299920772e-02	2.448461448805113032e+05	8.441939866098742584e+01	-3.155037518014662257e-01	-6.788630269981928977e-01	7.485971058092265595e-01	-2.005851042557503128e+00	-3.155037518014646158e-01	-6.788630269981936749e-01	7.485971058092265595e-01	-2.005851042557500907e+00
3.616813294232647095e+11	1.671099266644726411e+00	7.545125445758102053e-03	1.143883291110935785e+00	2.792515830062550108e+00	2.521730719829765738e-02	9.030318441465311208e-03	2.432598027563649812e+05	8.437517636723104886e+01	-5.768196490768507934e-01	-5.422251716407162636e-01	7.916622034188227630e-01	-2.387098938825396477e+00	-5.768196490768499052e-01	-5.422251716407171518e-01	7.916622034188226520e-01	-2.387098938825395145e+00
3.714565004887583618e+11	1.674144830775253112e+00	8.342534293589843816e-03	1.298958046623451157e+00	2.802691316533061361e+00	2.793322132635742833e-02	9.966570760604103255e-03	2.570932944452246884e+05	8.475146655379442961e+01	-7.431743527616780920e-01	-2.142960031892327533e-01	7.734538742456584792e-01	-2.860855817056740413e+00	-7.431743527616767597e-01	-2.142960031892375550e-01	7.734538742456584792e-01	-2.860855817056734196e+00
3.812316715542520142e+11	1.672496879326367036e+00	1.106738054268623095e-02	1.768572946707564597e+00	2.797123324444359849e+00	3.702031883992015077e-02	1.323514001559946383e-02	2.747843934563997318e+05	8.520421842600539719e+01	-7.193575324912524493e-01	6.213197778097277052e-02	7.220357624210027581e-01	-3.227750316038945133e+00	-7.193575324912533375e-01	6.213197778096736512e-02	7.220357624210032021e-01	-3.227750316038937584e+00
3.910068426197456055e+11	1.671077524567543993e+00	9.014080519224233756e-03	1.477389308597280904e+00	2.792418839467183389e+00	3.012645472063551003e-02	1.078865902737709964e-02	2.850888846374765271e+05	8.545468099839146703e+01	-6.763086263300315260e-01	3.328015550501494113e-01	7.537574099749944079e-01	-3.598888504671657884e+00	-6.763086263300314149e-01	3.328015550501495223e-01	7.537574099749942969e-01	-3.598888504671657884e+00
