freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.667335257551803229e+00	7.314740266579144307e-03	9.216337844600384077e-01	2.779953355650170543e+00	2.439224869260256737e-02	8.774337397793407697e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.112958085066211966e-01	2.082393773425492700e-01	8.375944885064757761e-01	2.512511120036142187e-01	8.112958065268501828e-01	2.082393766311208261e-01	8.375944864119928557e-01	2.512511117685501394e-01
3.068493150684931641e+11	1.667948406057238042e+00	8.077577516320880863e-03	1.038951928890473386e+00	2.781986638010348845e+00	2.694596508630239459e-02	9.685871498496449392e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.399187794725418987e-01	-6.085223212658917580e-02	8.421202706653205805e-01	-7.232377237111500823e-02	8.399187794042483057e-01	-6.085223211789731607e-02	8.421202705965773472e-01	-7.232377236668073583e-02
3.131115459882583008e+11	1.667592245305390852e+00	7.066867794417005383e-03	9.275027593092471934e-01	2.780813955982250896e+00	2.356930786513641851e-02	8.475686701166301740e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.665872166838328949e-01	-2.877567264641737732e-01	8.188161542180534269e-01	-3.590983106497765420e-01	7.665872166837757185e-01	-2.877567264642328371e-01	8.188161542180206753e-01	-3.590983106498685795e-01
3.193737769080234985e+11	1.668511965380365281e+00	8.151783374808360683e-03	1.091292186191342273e+00	2.783865727045259586e+00	2.720269620011296977e-02	9.771554689523540699e-03	7.753072438666623611e+01	2.959944417114113335e+01	6.316613417544079123e-01	-4.314832366567858402e-01	7.649665575584300159e-01	-5.992884133986658979e-01	6.316613417589868051e-01	-4.314832366601176195e-01	7.649665575640901549e-01	-5.992884133988860551e-01
3.256360078277886353e+11	1.668070309269063856e+00	7.834635409066301182e-03	1.069400478167289448e+00	2.782397175152997004e+00	2.613744541962316828e-02	9.393858523517921444e-03	7.403954168761724475e+01	2.928597678417212791e+01	5.442673134464079965e-01	-5.592150495753571704e-01	7.803514465660582600e-01	-7.989433023692995572e-01	5.442673135451689959e-01	-5.592150497222712069e-01	7.803514467402220545e-01	-7.989433024099136249e-01
3.318982387475538330e+11	1.667845439736286073e+00	8.904294934016893440e-03	1.238778460689522909e+00	2.781629124380853302e+00	2.970197539953398080e-02	1.067790638917226996e-02	7.551960872368788102e+01	2.942063707676693696e+01	3.965614222067441741e-01	-6.983103795011070813e-01	8.030556317601015293e-01	-1.054324046764534950e+00	3.965614218438227034e-01	-6.983103789076988699e-01	8.030556310648773177e-01	-1.054324046792615377e+00
3.381604696673189697e+11	1.667830688427458519e+00	8.174834673820638789e-03	1.158753282562341225e+00	2.781592377338466093e+00	2.726848028363786786e-02	9.803190613331128761e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.688953783910447648e-01	-8.067390929493213347e-01	8.242291022128179767e-01	-1.364421357303372329e+00	1.688953783890668470e-01	-8.067390929361315521e-01	8.242291021995027389e-01	-1.364421357302441962e+00
3.444227005870841675e+11	1.667528151670502945e+00	8.409524929971700161e-03	1.214094218871591746e+00	2.780579416504096013e+00	2.804623912580544998e-02	1.008647297010735640e-02	7.649307951540878037e+01	2.950777475857756116e+01	-5.473654440664598581e-02	-7.779372905016179729e-01	7.798605755175597176e-01	-1.641041685367256919e+00	-5.473654440666505389e-02	-7.779372905016158635e-01	7.798605755175589405e-01	-1.641041685367281566e+00
3.506849315068493042e+11	1.668279344955835075e+00	8.493774757727518693e-03	1.248553068260791932e+00	2.783083828596634834e+00	2.833997797804814478e-02	1.018294083952854881e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.257902615955531822e-01	-7.131209041433054230e-01	7.480124772739781269e-01	-1.877432680348520844e+00	-2.257902615972103011e-01	-7.131209041487677203e-01	7.480124772796860055e-01	-1.877432680348428695e+00
3.569471624266145020e+11	1.667690962872037774e+00	9.017061510823508319e-03	1.349143443745088433e+00	2.781111840246774491e+00	3.007534398652329799e-02	1.081414402372780567e-02	7.312140104567453136e+01	2.920108234086091414e+01	-3.670092534819487384e-01	-6.588645208587877722e-01	7.541871445389780604e-01	-2.079023082129194400e+00	-3.670092535418731372e-01	-6.588645208959564847e-01	7.541871446006098711e-01	-2.079023082174624726e+00
