freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.675919010191465386e+00	7.155996367503369288e-03	9.016325629356588545e-01	2.808653320437129342e+00	2.398574069831993852e-02	8.539943510930313175e-03	7.655570711280181229e+01	2.961408112351612942e+01	8.362517726652671790e-01	1.121278127528650276e-01	8.437355472412805257e-01	1.332888146043829658e-01	8.362517726652628491e-01	1.121278127528704122e-01	8.437355472412768620e-01	1.332888146043899880e-01
3.068493150684931641e+11	1.676578409685590021e+00	7.639569397038566655e-03	9.826145703843404133e-01	2.810856800803289701e+00	2.561667422073924533e-02	9.113475369296110407e-03	7.884747011304553155e+01	2.981544341119091968e+01	8.319361082999848778e-01	-1.666322264294386457e-01	8.484597734590344498e-01	-1.976787164037826228e-01	8.319361082999848778e-01	-1.666322264294392008e-01	8.484597734590344498e-01	-1.976787164037832611e-01
3.131115459882583008e+11	1.676407667637095589e+00	7.136308411509651936e-03	9.366166080234468172e-01	2.810291741214702377e+00	2.392672427935576412e-02	8.513964556937363148e-03	7.184352025003005338e+01	2.918039679179864621e+01	7.184859417854636554e-01	-3.788721901442410611e-01	8.122599245364987564e-01	-4.852641806197394159e-01	7.184859417854625452e-01	-3.788721901442431150e-01	8.122599245364986453e-01	-4.852641806197423024e-01
3.193737769080234985e+11	1.676882601623490343e+00	7.866667402315948715e-03	1.053123258162556031e+00	2.811873375171546563e+00	2.638295539940454376e-02	9.382696828513828122e-03	7.753072438666623611e+01	2.970047650950732532e+01	5.792964177740483889e-01	-5.025479384435728170e-01	7.669020602917492324e-01	-7.145745620645408414e-01	5.792964177740476117e-01	-5.025479384435739272e-01	7.669020602917494545e-01	-7.145745620645426177e-01
3.256360078277886353e+11	1.676687778479672764e+00	7.582713433110928672e-03	1.035014004836856572e+00	2.811224408960091736e+00	2.542768588202147170e-02	9.045057307049884227e-03	7.403954168761724475e+01	2.938593915842264437e+01	4.754962977584475392e-01	-6.265747570998745353e-01	7.865701846731523172e-01	-9.216349377018649980e-01	4.754962977584479833e-01	-6.265747570998750904e-01	7.865701846731530944e-01	-9.216349377018648870e-01
3.318982387475538330e+11	1.676608814815481630e+00	8.346959496962669950e-03	1.161241144156556881e+00	2.810947446184130172e+00	2.798917173903082284e-02	9.957202073281807772e-03	7.551960872368788102e+01	2.952105908952171731e+01	3.042704540722692141e-01	-7.573606925917226729e-01	8.161958881937342314e-01	-1.188781335206031464e+00	3.042704540722704909e-01	-7.573606925917202304e-01	8.161958881937324550e-01	-1.188781335206028800e+00
3.381604696673189697e+11	1.676790651296407697e+00	8.267271465768095615e-03	1.171855863883241033e+00	2.811558540497542502e+00	2.772496701105898326e-02	9.861066953332112833e-03	6.983212778548957544e+01	2.898654597624415530e+01	5.058556783714678734e-02	-8.186202859105760066e-01	8.201817311899355367e-01	-1.509081109745170401e+00	5.058556783714543426e-02	-8.186202859105761176e-01	8.201817311899356477e-01	-1.509081109745172178e+00
3.444227005870841675e+11	1.675985273293096434e+00	8.090988547511612783e-03	1.168106700710281665e+00	2.808861172199659251e+00	2.712075530402512785e-02	9.655427463788278028e-03	7.649307951540878037e+01	2.960849420001722621e+01	-1.560778836980707129e-01	-7.646568980100234558e-01	7.804232681397831328e-01	-1.772145394024864817e+00	-1.560778836980704909e-01	-7.646568980100229007e-01	7.804232681397825777e-01	-1.772145394024864817e+00
3.506849315068493042e+11	1.677126222898994934e+00	8.229006545968838363e-03	1.209633133061372101e+00	2.812684650986715607e+00	2.760216533330364652e-02	9.813458939885263965e-03	7.247436011598516359e+01	2.924007813590359106e+01	-3.213304835697394779e-01	-6.781434299153739076e-01	7.504210759357377025e-01	-2.013296578575928031e+00	-3.213304835697397555e-01	-6.781434299153739076e-01	7.504210759357378135e-01	-2.013296578575928475e+00
3.569471624266145020e+11	1.676631898875303284e+00	8.495657922565229281e-03	1.271130420123208316e+00	2.811022348122667935e+00	2.848818214981110875e-02	1.013445594583652076e-02	7.312140104567453136e+01	2.930075494331462238e+01	-4.635962837616244281e-01	-6.096774628205599011e-01	7.659165248177530749e-01	-2.220917721470103245e+00	-4.635962837616252052e-01	-6.096774628205595681e-01	7.659165248177531859e-01	-2.220917721470104578e+00
