Frequency/GHz	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
500.0	2.743743522	2.7417477638639185	2.7394474876180523	0.013676823	0.013878444327573144	0.013761710425452711
500.333333333333	2.744568367	2.7418323371332374	2.7395459332034124	0.013613835	0.01386095926845684	0.013752023583669592
500.66666666666697	2.743107931	2.7419014156160713	2.739630765424508	0.013709373	0.01384248827941841	0.013741987598964786
501.0	2.741712273	2.7419549745855165	2.739702186995921	0.013852368	0.01382308688729574	0.01373165159467189
501.333333333333	2.742684452	2.7419930014426996	2.739760417274544	0.013865839	0.013802816713503889	0.01372106558265111
501.66666666666697	2.741766209	2.7420154979484175	2.7398056925951426	0.014392872	0.013781745513156111	0.013710280322698854
502.0	2.740902343	2.7420224825389594	2.739838266537781	0.014475002	0.013759947170097323	0.01369934717668714
502.333333333333	2.741255286	2.74201399270958	2.739858410123202	0.013781005	0.013737501645543434	0.013688317958306282
502.66666666666697	2.74174748	2.741990087447491	2.7398664119327063	0.012955744	0.013714494878241952	0.0136772447793276
503.0	2.744678075	2.741950849694678	2.739862578149535	0.012842579	0.013691018634312126	0.013666179893339138
503.333333333333	2.745394855	2.741896388819446	2.7398472325192653	0.013528661	0.013667170305184948	0.013655175537936059
503.66666666666697	2.744662343	2.741826843074268	2.739820716227272	0.014144198	0.013643052652343312	0.013644283776367791
504.0	2.741791011	2.741742382016348	2.739783387691859	0.014218876	0.01361877349785901	0.013633556339656065
504.333333333333	2.741047016	2.7416432088662774	2.739735622272261	0.013632078	0.013594445360033819	0.01362304447020088
504.66666666666697	2.742309508	2.7415295627793035	2.739677811891315	0.013448797	0.013570185033775245	0.013612798767885105
505.0	2.742031099	2.741401721003027	2.739610364573221	0.01406013	0.013546113115670994	0.013602869039672309
505.333333333333	2.740601732	2.741260000894836	2.739533703897429	0.01385126	0.013522353474067661	0.013593304153666582
505.66666666666697	2.740244182	2.741104761772073	2.7394482683703303	0.013212119	0.013499032664806582	0.013584151898567006
506.0	2.74084667	2.7409364065678057	2.7393545107170367	0.012635894	0.013476279293619574	0.013575458849403255
506.333333333333	2.74405663	2.7407553832651472	2.739252897137118	0.012467544	0.013454223326538024	0.013567270206466002
506.66666666666697	2.744784692	2.7405621860834017	2.739143906457861	0.013543169	0.013432995350016736	0.013559629660660872
507.0	2.742752613	2.7403573563897727	2.739028029217083	0.014403101	0.01341272578281686	0.013552579265325602
507.333333333333	2.739420228	2.7401415230042483	2.7389057666793617	0.014255273	0.01339348360263783	0.013546159315201593
507.66666666666697	2.7388	2.739915322931033	2.738777629790048	0.013283991	0.013375380075821964	0.013540408233211721
508.0	2.740479067	2.7396794375397784	2.738644138071841	0.013056676	0.013358523277344448	0.01353536246565292
508.333333333333	2.739619615	2.739434591646455	2.7385058184691142	0.013515987	0.013343017459986374	0.01353105638636563
508.66666666666697	2.738134402	2.7391815522523806	2.738363204145559	0.013141074	0.013328962434916995	0.013527522210392643
509.0	2.738537537	2.7389211269391502	2.738216828199873	0.012709873	0.013316452968417701	0.013524819905419877
509.333333333333	2.739087061	2.7386541619201465	2.7380672370971966	0.012455751	0.013305578199446947	0.01352297970319899
509.66666666666697	2.741251411	2.7383815397521465	2.737914980624984	0.012270421	0.013296421082672417	0.013522029028944671
510.0	2.741786403	2.7381041767135614	2.7377606105209735	0.013625878	0.013289057861483308	0.013521992368155097
510.333333333333	2.739059391	2.737823019858765	2.737604679059592	0.014319811	0.01328355757534126	0.013522891141023239
510.66666666666697	2.736143406	2.737539043760907	2.737447737601448	0.014005703	0.013279981605633527	0.013524743585117913
511.0	2.734963355	2.737253246958543	2.7372903351108495	0.013150844	0.01327838326395654	0.01352756464700736
511.333333333333	2.73641232	2.7369666481241834	2.7371330166464345	0.012687658	0.013278807426482638	0.013531365883491239
511.66666666666697	2.736170479	2.7366802819756484	2.736976321830236	0.013061119	0.013281290217748543	0.01353615537309886
512.0	2.735472828	2.7363951949536873	2.7368207833006695	0.013034295	0.013285858746851745	0.013541937638502846
512.333333333333	2.735420715	2.7361124406917736	2.7366669251550957	0.012727978	0.013292530898652398	0.013548713580487629
512.666666666667	2.735885432	2.7358330753063114	2.7365152613877717	0.012478699	0.013301315182154605	0.013556480424101779
