freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.668438709976824752e+00	6.095270453496655014e-03	7.742268022672812444e-01	2.783650576627230144e+00	2.033917034478362890e-02	7.306653541777247823e-03	1.279853650365473368e+04	6.478121798622403560e+01	8.245228578725731783e-01	1.435138248289855312e-01	8.369194471819855208e-01	1.723303645408980622e-01	8.245228578725336543e-01	1.435138248292188168e-01	8.369194471819865200e-01	1.723303645411807805e-01
3.128054740957968140e+11	1.673327310795062139e+00	7.383293015920382174e-03	9.680852653311348144e-01	2.799969776036875579e+00	2.470933169428403409e-02	8.824856577294216617e-03	1.556644782113134170e+04	6.612236254608595232e+01	7.714610792336760170e-01	-2.564114193577108902e-01	8.129569562710093900e-01	-3.208843550689362001e-01	7.714610792337580625e-01	-2.564114193574698053e-01	8.129569562710112773e-01	-3.208843550686229507e-01
3.225806451612904663e+11	1.671325273024954372e+00	9.879528858119459439e-03	1.335868475904365082e+00	2.793230563161479996e+00	3.302381253230884245e-02	1.182280223045078377e-02	1.408947927574106143e+04	6.543948794191628338e+01	5.974402128001834456e-01	-4.868448312679994339e-01	7.706832667205739673e-01	-6.837512528002612777e-01	5.974402128003499790e-01	-4.868448312677979839e-01	7.706832667205757437e-01	-6.837512527999221046e-01
3.323558162267841187e+11	1.668806965891825422e+00	6.501569242629250470e-03	9.057547841433339908e-01	2.784874419006463153e+00	2.169972808265546727e-02	7.791995191796512177e-03	1.528311087841508925e+04	6.599653138005878361e+01	4.193789813484015694e-01	-7.057182303810889401e-01	8.209244488313396371e-01	-1.034609292421403426e+00	4.193789813486338836e-01	-7.057182303809533819e-01	8.209244488313417465e-01	-1.034609292421075688e+00
3.421309872922777710e+11	1.671561175291563561e+00	6.797488177453618607e-03	9.748325738948296904e-01	2.794070556896590674e+00	2.272483465386975973e-02	8.133235790262404938e-03	1.697695422426422374e+04	6.671652614630730227e+01	6.371447197086564651e-02	-8.098362042116150628e-01	8.123387295890815984e-01	-1.492282306040100925e+00	6.371447197113479233e-02	-8.098362042115965220e-01	8.123387295890841520e-01	-1.492282306039768747e+00
3.519061583577714233e+11	1.670772221431221061e+00	1.051972369264916364e-02	1.551745022888862291e+00	2.791369151319647468e+00	3.515212424562018378e-02	1.259314778520127624e-02	1.551383450296923183e+04	6.609917082851916348e+01	-2.247165784651306286e-01	-7.121935135065593503e-01	7.468046205788319014e-01	-1.876436885309960001e+00	-2.247165784648628428e-01	-7.121935135066468359e-01	7.468046205788345659e-01	-1.876436885309582747e+00
3.616813294232650757e+11	1.668927100291094590e+00	8.330657875309078683e-03	1.262974408581265306e+00	2.785248266225405889e+00	2.780652138271350396e-02	9.983498318588725218e-03	1.657058486472296863e+04	6.655056619790647687e+01	-4.816286619558015070e-01	-6.124785342289723600e-01	7.791637330552585450e-01	-2.237164724005368477e+00	-4.816286619555811832e-01	-6.124785342291478862e-01	7.791637330552603213e-01	-2.237164724005006988e+00
3.714565004887587280e+11	1.670987721538094384e+00	7.110571904776067861e-03	1.107137743371393590e+00	2.792149405298259168e+00	2.376335669198909734e-02	8.510775478882614056e-03	1.809716804992860853e+04	6.715423326836769036e+01	-7.149638578345204332e-01	-3.518068036662770348e-01	7.968320683277642091e-01	-2.684315296075351576e+00	-7.149638578343942008e-01	-3.518068036665371046e-01	7.968320683277657634e-01	-2.684315296074988755e+00
3.812316715542523804e+11	1.670810460309778867e+00	1.035079843853548530e-02	1.654062768024563201e+00	2.791500455252259538e+00	3.458844460732642817e-02	1.239062832400676488e-02	1.694992026120763694e+04	6.670560953826762329e+01	-7.343460715851224396e-01	-4.451144895007572155e-02	7.356938370953891582e-01	-3.081053000027631050e+00	-7.343460715851076737e-01	-4.451144895035471366e-02	7.356938370953911566e-01	-3.081053000027251354e+00
3.910068426197460327e+11	1.668372556929106798e+00	9.569462538595334064e-03	1.568415282445211778e+00	2.783375414100888179e+00	3.193085736790719775e-02	1.147199088061996199e-02	1.891221067573757318e+04	6.745599246453619457e+01	-7.156714080805288702e-01	2.077368157451064401e-01	7.452114793532660375e-01	-3.424097663743791209e+00	-7.156714080806086953e-01	2.077368157448358787e-01	7.452114793532671477e-01	-3.424097663743411957e+00
