freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.667874165492383876e+00	5.736568277456267212e-03	7.286641252965245785e-01	2.781771323701314191e+00	1.913574805710490864e-02	6.878979553086931632e-03	1.279853650365473368e+04	6.456009903893856006e+01	8.339899548961593467e-01	1.178060638498965307e-01	8.422692642780595929e-01	1.403275591351046125e-01	8.339899548961138276e-01	1.178060638502366475e-01	8.422692642780621464e-01	1.403275591355120089e-01
3.128054740957968140e+11	1.672825710736399296e+00	7.404561767752137515e-03	9.708739891723678905e-01	2.798291030965766701e+00	2.477308260366307621e-02	8.852932854204664456e-03	1.556644782113134170e+04	6.589666584490122148e+01	7.615336508975104612e-01	-2.826423375917332392e-01	8.122931690274212135e-01	-3.553900507844836021e-01	7.615336508976386920e-01	-2.826423375913955094e-01	8.122931690274239891e-01	-3.553900507840388467e-01
3.225806451612904663e+11	1.670260966558005711e+00	9.511485358079517505e-03	1.286103176715953200e+00	2.789681228053566553e+00	3.177332545517642937e-02	1.138959001324517210e-02	1.408947927574106143e+04	6.521612210943541754e+01	5.893871637867598157e-01	-5.046650954372737807e-01	7.759278880084884422e-01	-7.081136263681724330e-01	5.893871637870053970e-01	-5.046650954369896747e-01	7.759278880084902186e-01	-7.081136263676884868e-01
3.323558162267841187e+11	1.668251394333851501e+00	5.974396584161783055e-03	8.323126443064334801e-01	2.783027021282294733e+00	1.993359086366258692e-02	7.162557428018818256e-03	1.528311087841508925e+04	6.577126418075489767e+01	3.983067804693261604e-01	-7.276107371813784752e-01	8.294972430511562411e-01	-1.069938077598101556e+00	3.983067804696595604e-01	-7.276107371811982860e-01	8.294972430511582395e-01	-1.069938077597644588e+00
3.421309872922777710e+11	1.671016430905023942e+00	6.720917643450619906e-03	9.638515396071603014e-01	2.792250741620594390e+00	2.246152762593091670e-02	8.044237321213664263e-03	1.697695422426422374e+04	6.648880137535360291e+01	3.397973727626049656e-02	-8.126066476625229962e-01	8.133167810703819667e-01	-1.529004947189502195e+00	3.397973727664976157e-02	-8.126066476625096735e-01	8.133167810703848533e-01	-1.529004947189023467e+00
3.519061583577714233e+11	1.669825176178965087e+00	1.042854599951971786e-02	1.538295569685926178e+00	2.788207364429447388e+00	3.482769732187691175e-02	1.249107141964805878e-02	1.551383450296923183e+04	6.587355328805932686e+01	-2.456173551377727471e-01	-7.063162168049861300e-01	7.478037732363904677e-01	-1.905460097072110504e+00	-2.456173551374035979e-01	-7.063162168051169143e-01	7.478037732363927992e-01	-1.905460097071586700e+00
3.616813294232650757e+11	1.668353349323699497e+00	7.727820150364486315e-03	1.171580831924016852e+00	2.783343178995329570e+00	2.578546926166353295e-02	9.264207682421327777e-03	1.657058486472296863e+04	6.632340790115968332e+01	-5.111045856995307668e-01	-6.013845044071375323e-01	7.892345783505100298e-01	-2.275220646478088415e+00	-5.111045856992326719e-01	-6.013845044073932167e-01	7.892345783505118062e-01	-2.275220646477590591e+00
3.714565004887587280e+11	1.670610226929201136e+00	6.927971358952557564e-03	1.078706281183994031e+00	2.790890533533286533e+00	2.314787960827747668e-02	8.294083673347123556e-03	1.809716804992860853e+04	6.692501446347854710e+01	-7.323172832466788851e-01	-3.214465625805143500e-01	7.997602740425564516e-01	-2.727970515497338155e+00	-7.323172832465216775e-01	-3.214465625808788918e-01	7.997602740425590051e-01	-2.727970515496841664e+00
3.812316715542523804e+11	1.669867750804142181e+00	1.028556891545069456e-02	1.643639057607319653e+00	2.788352512247770143e+00	3.435107966116929951e-02	1.231948955890011140e-02	1.694992026120763694e+04	6.647792202917703719e+01	-7.360040448980021965e-01	-2.134894254418833598e-02	7.363136094450348779e-01	-3.112594228667405094e+00	-7.360040448979934258e-01	-2.134894254457522789e-02	7.363136094450373204e-01	-3.112594228666879737e+00
3.910068426197460327e+11	1.667773848080742249e+00	8.981877201978905045e-03	1.472111250952007788e+00	2.781388934223975706e+00	2.995947980826609708e-02	1.077140972254028717e-02	1.891221067573757318e+04	6.722574365931880891e+01	-7.162188078666347213e-01	2.397281996805918358e-01	7.552741161088476485e-01	-3.464584963448205546e+00	-7.162188078667572899e-01	2.397281996802327619e-01	7.552741161088499799e-01	-3.464584963447703281e+00
4.007820136852396851e+11	1.670216574214776317e+00	7.670620359813419900e-03	1.288628917599693890e+00	2.789564566365039244e+00	2.562319451893936909e-02	9.185374243668375030e-03	1.848886689685875535e+04	6.707119527978656492e+01	-5.491032402764282061e-01	5.476887744596198315e-01	7.755497161053913624e-01	-3.925701178647756695e+00	-5.491032402766996556e-01	5.476887744593516016e-01	7.755497161053941380e-01	-3.925701178647264644e+00
4.105571847507333374e+11	1.670439572327015343e+00	1.035959625787468037e-02	1.782812407336909155e+00	2.790261043561435450e+00	3.461015908496945653e-02	1.240391438099774229e-02	1.931576505809455193e+04	6.736988008224128066e+01	-2.670288090968784278e-01	6.701118742192705424e-01	7.213558822504746448e-01	-4.333190248291854729e+00	-2.670288090972219863e-01	6.701118742191354283e-01	7.213558822504763102e-01	-4.333190248291343138e+00
4.203323558162269897e+11	1.667690476954074574e+00	9.422702286649032449e-03	1.660188696529155017e+00	2.781102739604925933e+00	3.142830174123594639e-02	1.130066188985903719e-02	1.982128061659120067e+04	6.754624308384693165e+01	-3.495943618375418893e-02	7.338893977299609794e-01	7.347215869148876477e-01	-4.664789125103215639e+00	-3.495943618411880699e-02	7.338893977299462135e-01	7.347215869148903122e-01	-4.664789125102718259e+00
4.301075268817206421e+11	1.669001483027969357e+00	8.243977542745308321e-03	1.486288111315631877e+00	2.785497987183835455e+00	2.751842148978238950e-02	9.879174788994828788e-03	1.960626097196259070e+04	6.747178367446763048e+01	2.850535053912729988e-01	6.975164899483484726e-01	7.535149332864725658e-01	-5.100346392829337994e+00	2.850535053909481475e-01	6.975164899484841419e-01	7.535149332864752303e-01	-5.100346392828870812e+00
4.398826979472142944e+11	1.670051619879495464e+00	1.104416291811238099e-02	2.036380106177348992e+00	2.788950439527564829e+00	3.688864434321327546e-02	1.322671203489081751e-02	2.050386443676075578e+04	6.777737417804668496e+01	5.069732635298795920e-01	4.754810076831377241e-01	6.950568887519271710e-01	-5.529830850335178738e+00	5.069732635296485546e-01	4.754810076833875798e-01	6.950568887519295025e-01	-5.529830850334689352e+00
4.496578690127079468e+11	1.668178925527616041e+00	1.076800042931929519e-02	2.029581162118224480e+00	2.782704977741225605e+00	3.592590277252553921e-02	1.291042459042398248e-02	2.018435537627851227e+04	6.767015801615846726e+01	6.402240390224223088e-01	2.728293637359210932e-01	6.959329578764980040e-01	-5.880343792616627319e+00	6.402240390222927457e-01	2.728293637362295132e-01	6.959329578764997803e-01	-5.880343792616146814e+00
4.594330400782015991e+11	1.668833190731033200e+00	8.787647991623856805e-03	1.692326041059046826e+00	2.784926995728296273e+00	2.933023727376559212e-02	1.053177958300315770e-02	2.138914650504156089e+04	6.806593780723470388e+01	7.309848052918935801e-01	-1.240190470062069519e-02	7.310900032197341636e-01	-6.300149702158005738e+00	7.309848052919001304e-01	-1.240190470029385074e-02	7.310900032197351628e-01	-6.300149702157558984e+00
4.692082111436951904e+11	1.669591599169122587e+00	1.062770990764702432e-02	2.090231826832946727e+00	2.787423159798227079e+00	3.548787036042784504e-02	1.273142552313323746e-02	2.132114746241722241e+04	6.804420041485735737e+01	6.239258811885418643e-01	-2.937161482129704293e-01	6.896032779344671848e-01	-6.723164306026462533e+00	6.239258811886779776e-01	-2.937161482126849354e-01	6.896032779344688501e-01	-6.723164306026003345e+00
4.789833822091888428e+11	1.667702143398037240e+00	1.163147356041259808e-02	2.335308958002179303e+00	2.781095147917220789e+00	3.879566677515537687e-02	1.394978046839198856e-02	2.253705032762526025e+04	6.842281404326237748e+01	4.701957605328412337e-01	-4.709103556396118107e-01	6.654627084004652859e-01	-7.069342784491964515e+00	4.701957605330522316e-01	-4.709103556394027001e-01	6.654627084004662851e-01	-7.069342784491517762e+00
