freq(GHz)	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
50.0	2.756649047	2.7394016227585545	2.7393446260291774	0.0060068	0.006169724688760495	0.006167785051382323
50.033333333333005	2.756855345	2.7395203224694797	2.7394631685048085	0.007505387	0.006160427972642641	0.0061594504318899035
50.066666666667	2.759247883	2.7396395710031047	2.7395823109077444	0.00871351	0.006149747390156835	0.006149736265402885
50.1	2.76040744	2.739759421264436	2.73970208812944	0.010933601	0.006137756492634459	0.006138710023570368
50.133333333333	2.759446673	2.739879939926019	2.7398225493760933	0.013213266	0.006124537438769764	0.006126447743502063
50.166666666667	2.757854175	2.7400012046210107	2.739943755750576	0.016742951	0.006110180504042059	0.006113033586906793
50.2	2.742576442	2.7401233010575594	2.7400657777222195	0.023107426	0.006094783532692611	0.006098559341405927
50.233333333333	2.719474482	2.740246320135235	2.740188692560073	0.023112484	0.006078451337730828	0.006083123868987603
50.266666666667	2.706505616	2.7403703551441625	2.7403125818056844	0.016422163	0.006061295054882983	0.006066832506999618
50.3	2.697451553	2.740495499126201	2.74043752886067	0.01051598	0.00604343145675526	0.006049796427439415
50.333333333333	2.702425457	2.7406218424749844	2.7405636164920795	0.005626473	0.006024982233751835	0.006032131956227768
50.366666666667	2.707898664	2.7407494708480193	2.7406909244309543	0.002936687	0.0060060732484593995	0.006013959860329205
50.4	2.709736018	2.740878463459213	2.7408195270946245	0.001852529	0.005986833770276982	0.005995404608435165
50.433333333333	2.705513053	2.7410088918142947	2.740949491456403	0.000354033	0.005967395697032426	0.005976593610900722
50.466666666666995	2.690926869	2.741140816240111	2.7410808750791067	-0.015463738	0.0059478927266532885	0.0059576564445192656
50.5	2.748510699	2.7412742840097635	2.7412137243212142	-0.005988464	0.005928459545056434	0.005938724067537805
50.533333333333005	2.740216064	2.741409327694258	2.7413480727168045	-0.006094327	0.0059092310137522155	0.005919928030067493
50.566666666667	2.748258368	2.7415459637530226	2.7414839395226824	-0.00769644	0.0058903413623863955	0.005901399684741172
50.6	2.765015626	2.741684191371196	2.74162132841859	-0.011231592	0.0058719233910684305	0.005883269402125353
50.633333333333	2.782275096	2.7418239915472773	2.7417602263391774	-0.004707041	0.005854107686940638	0.005865665795023488
50.666666666667	2.787877576	2.741965326430888	2.7419006026801247	0.001176751	0.00583702185904872	0.005848714959779188
50.7	2.790292877	2.7421081389068007	2.7420424087392368	0.007171804	0.005820789795196185	0.005832539736331326
50.733333333333	2.785358376	2.7422523524182902	2.74218557738875	0.01349471	0.005805530944118798	0.005817258990669858
50.766666666667	2.769231314	2.742397871020168	2.7423300229722476	0.018381325	0.0057913596260137775	0.005802986923057614
50.8	2.749156143	2.742544579649584	2.7424756414171307	0.018469031	0.005778384374210289	0.005789832405133964
50.833333333333	2.741772711	2.742692344600885	2.7426223105515306	0.014683151	0.005766707310577819	0.005777898348806391
50.866666666667	2.747246989	2.7428410141893855	2.742769890612928	0.012009278	0.005756423557137532	0.005767281109667679
50.9	2.756304831	2.7429904195880006	2.7429182249345048	0.016981179	0.005747620686263956	0.0057580699275483396
50.933333333333	2.713172907	2.7431403758200283	2.7430671407944454	0.018659845	0.005740378211831927	0.0057503464067217075
50.966666666666995	2.719084836	2.743290682891277	2.7432164504129664	0.009805605	0.005734767123664903	0.005744184038215647
51.0	2.724642426	2.743441127044858	2.7433659520818363	0.007149164	0.005730849467661607	0.005739647766640545
51.033333333333005	2.729222067	2.743591482122569	2.743515431411497	0.00719253	0.005728677974002782	0.005736793603907969
51.066666666667	2.733192064	2.743741511017698	2.7436646626816277	0.006715139	0.005728295735852488	0.005735668292176288
51.1	2.730237361	2.7438909672053775	2.743813410282094	0.006352996	0.005729735940953162	0.005736309018307963
51.133333333333	2.728959277	2.7440395963382853	2.7439614302327033	0.007805326	0.005733021658459278	0.005738743182047228
51.166666666667	2.723942537	2.7441871378974954	2.744108471771986	0.007179787	0.005738165683252055	0.005742988220017554
51.2	2.718531141	2.7443333268906898	2.744254278996922	0.005135675	0.0057451704398207145	0.005749051487380649
51.233333333333	2.712855624	2.7444778955926634	2.7443985925402012	0.002189096	0.00575402794758071	0.0057569301988144
51.266666666667	2.701426221	2.7446205753261173	2.744541151271842	-0.003991742	0.005764719849224581	0.005766611430186601
51.3	2.74176284	2.7447610982841053	2.7446816940121836	-0.029231503	0.005777217503368163	0.0057780721819657935
51.333333333333	2.778655884	2.744899199294224	2.7448199612433504	-0.011043209	0.005791482141292552	0.005791279505022552
51.366666666667	2.785194563	2.745034617555359	2.7449556968062905	-0.004275727	0.005807465088340295	0.0058061906890386795
51.4	2.788724272	2.745167098334103	2.7450886495703504	0.002405644	0.005825108049574494	0.005822753513264443
51.433333333333	2.793709045	2.745296394608793	2.745218575062012	0.009502119	0.005844343458745087	0.005840906558852709
51.466666666666995	2.748466788	2.7454222686499508	2.7453452370389044	0.013893043	0.00586509488902687	0.00586057958146184
51.5	2.759698141	2.745544493526898	2.7454684089944097	0.008013981	0.005887277523413329	0.005881693942265037
51.533333333333005	2.765714722	2.7456628545312878	2.7455878755876273	0.009069521	0.005910798682078354	0.005904163095047973
51.566666666667	2.767336356	2.7457771505092823	2.745703433989905	0.011790767	0.005935558403463356	0.005927893126500454
51.6	2.764358553	2.745887195095043	2.7458148951400076	0.013660909	0.005961450075315895	0.005952783346285151
51.633333333333	2.765357566	2.745992817839155	2.7459220849008834	0.018555151	0.005988361111400135	0.005978726922962091
51.666666666667	2.744701594	2.7460938652264035	2.7460248451117923	0.02313856	0.006016173669121922	0.006005611561365778
51.7	2.720138343	2.7461902015781345	2.746123034530381	0.020514433	0.006044765402865094	0.0060333202165760245
51.733333333333	2.711577596	2.746281709835132	2.7462165296600136	0.014676494	0.006074010247421472	0.0060617318391957995
51.766666666667	2.711774478	2.746368292217548	2.746305225458398	0.008555481	0.006103779225514474	0.006090722146252169
51.8	2.716235087	2.74644987075904	2.746389035924222	0.006388342	0.006133941273063747	0.006120164411671542
51.833333333333	2.718642781	2.746526387712785	2.746467894559202	0.003363565	0.006164364075515793	0.006149930269951061
51.866666666667	2.721418152	2.746597805827615	2.746541754703622	0.002448195	0.006194914908276107	0.006179890526357574
51.9	2.72504009	2.7466641084931247	2.7466105897442064	-9.4964e-05	0.006225461474027052	0.006209915966738876
51.933333333333	2.735101666	2.7467252997532854	2.746674393193943	0.000541249	0.0062558727295096254	0.006239878159834891
51.966666666666995	2.732928681	2.7467814041889507	2.7467331786444356	0.000338771	0.00628601969419533	0.006269650244836496
52.0	2.730062812	2.7468324666706065	2.7467869795923936	-0.00211928	0.00631577623318704	0.006299107696865916
52.033333333333005	2.733802718	2.7468785519839747	2.746835849143116	-0.007517293	0.0063450198066781205	0.006328129063054506
52.066666666667	2.750918011	2.7469197443324975	2.74687985959485	-0.011311057	0.006373632178381612	0.0063565966619795146
52.1	2.769401106	2.7469561467224772	2.7469191019091346	-0.017486817	0.006401500075530531	0.006384397239403675
