sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (1.675000000000000000e+03+0.000000000000000000e+00j)	 (-2.722300000000000067e-02+0.000000000000000000e+00j)	 (1.675000000000000000e+03+0.000000000000000000e+00j)	 (-2.621400000000000119e-02+0.000000000000000000e+00j)	 (-2.233665617191402802e-02+0.000000000000000000e+00j)	 (-8.239994402798599404e-01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.710761085508467394e-02-0.000000000000000000e+00j)	 (3.030303030303028564e+11+0.000000000000000000e+00j)	 (8.388631872292594549e-01+9.681481342813115162e-03j)	 (-3.133817515054909109e+01+0.000000000000000000e+00j)	 (1.896656045306285565e-01+0.000000000000000000e+00j)	 (-1.525598838405174407e+00+0.000000000000000000e+00j)	 (-1.236516432993030001e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (9.431853833385855523e+01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (1.675049999999999955e+03+0.000000000000000000e+00j)	 (-1.402400000000000001e-02+0.000000000000000000e+00j)	 (1.675049999999999955e+03+0.000000000000000000e+00j)	 (-1.415499999999999918e-02+0.000000000000000000e+00j)	 (1.412581938746861332e-01-1.293507048058388682e-02j)	 (1.821428922511212356e-01+3.321527608554068062e-02j)	 (9.775171065493640900e+09+0.000000000000000000e+00j)	 (7.380414151014764723e-01-2.056040693265758224e-01j)	 (3.128054740957965088e+11+0.000000000000000000e+00j)	 (7.176521718778257064e-01-3.506386422141596348e-01j)	 (-2.313780547124403952e+00+0.000000000000000000e+00j)	 (-8.202646658005710578e-02+0.000000000000000000e+00j)	 (-1.951983154648269547e+00+0.000000000000000000e+00j)	 (-1.283118411303546758e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.135031789803261404e+01+0.000000000000000000e+00j)	 (6.283740168444045793e+01+0.000000000000000000e+00j)
 (1.675099999999999909e+03+0.000000000000000000e+00j)	 (-1.387999999999999911e-03+0.000000000000000000e+00j)	 (1.675099999999999909e+03+0.000000000000000000e+00j)	 (1.503999999999999912e-03+0.000000000000000000e+00j)	 (-1.337818492688601091e-01+1.538402037227707131e-01j)	 (-1.374669585458792032e-01+3.419339483336322066e-02j)	 (1.955034213098728180e+10+0.000000000000000000e+00j)	 (1.178634843263852039e+00-8.259343071505974576e-01j)	 (3.225806451612901611e+11+0.000000000000000000e+00j)	 (5.346665611243361926e-01-5.459789725227709445e-01j)	 (3.162529799078090953e+00+0.000000000000000000e+00j)	 (-4.215669186209458630e-01+0.000000000000000000e+00j)	 (-2.336158812118688477e+00+0.000000000000000000e+00j)	 (-1.317257098885726130e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.902468446675047176e+01+0.000000000000000000e+00j)	 (6.091981858012818662e+01+0.000000000000000000e+00j)
 (1.675150000000000091e+03+0.000000000000000000e+00j)	 (2.044899999999999843e-02+0.000000000000000000e+00j)	 (1.675150000000000091e+03+0.000000000000000000e+00j)	 (9.915000000000000202e-03+0.000000000000000000e+00j)	 (-5.195230371959420890e-02-1.573046844421782109e-01j)	 (1.820667697882829839e-01-1.106120099327558282e-01j)	 (2.932551319648092270e+10+0.000000000000000000e+00j)	 (1.749761421463141842e-01-7.576902793931628022e-01j)	 (3.323558162267838135e+11+0.000000000000000000e+00j)	 (3.049217693871434376e-01-7.578477001948928926e-01j)	 (-2.184519806046946844e+00+0.000000000000000000e+00j)	 (-1.154175823608620588e+00+0.000000000000000000e+00j)	 (-1.756720922312186239e+00+0.000000000000000000e+00j)	 (-1.356496875625609277e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.256896315062472524e+01+0.000000000000000000e+00j)	 (6.340891371309605518e+01+0.000000000000000000e+00j)
 (1.675200000000000045e+03+0.000000000000000000e+00j)	 (2.218600000000000086e-02+0.000000000000000000e+00j)	 (1.675200000000000045e+03+0.000000000000000000e+00j)	 (2.895000000000000004e-02+0.000000000000000000e+00j)	 (-1.341411684188697877e-02-2.960097972586609241e-02j)	 (7.571136777473383428e-02-9.513640167773158504e-03j)	 (3.910068426197456360e+10+0.000000000000000000e+00j)	 (-1.260558627802362275e-01-4.068111665481495831e-01j)	 (3.421309872922774048e+11+0.000000000000000000e+00j)	 (-7.312580147169996103e-02-7.838569007719726756e-01j)	 (-7.413976591101912206e+00+0.000000000000000000e+00j)	 (-1.681611700031810264e+00+0.000000000000000000e+00j)	 (-2.077631264397925115e+00+0.000000000000000000e+00j)	 (-1.404052184198534547e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.365125948213481877e+01+0.000000000000000000e+00j)	 (5.645908832306514569e+01+0.000000000000000000e+00j)
 (1.675250000000000000e+03+0.000000000000000000e+00j)	 (4.124300000000000188e-02+0.000000000000000000e+00j)	 (1.675250000000000000e+03+0.000000000000000000e+00j)	 (4.274300000000000321e-02+0.000000000000000000e+00j)	 (-8.859094025607588963e-02-1.648358086547666301e-01j)	 (2.617762905621007774e-01-1.341740310645381414e-02j)	 (4.887585532746820068e+10+0.000000000000000000e+00j)	 (-3.053456577983195697e-01-6.453325244601413324e-01j)	 (3.519061583577710571e+11+0.000000000000000000e+00j)	 (-3.160955699868887581e-01-6.719766001468632233e-01j)	 (-2.926938548234454984e+00+0.000000000000000000e+00j)	 (-1.823076866222818060e+00+0.000000000000000000e+00j)	 (-2.584789268474926516e+00+0.000000000000000000e+00j)	 (-1.438718709218419534e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.437000056921363011e+01+0.000000000000000000e+00j)	 (6.483284996904315278e+01+0.000000000000000000e+00j)
 (1.675299999999999955e+03+0.000000000000000000e+00j)	 (4.930699999999999666e-02+0.000000000000000000e+00j)	 (1.675299999999999955e+03+0.000000000000000000e+00j)	 (6.600799999999999723e-02+0.000000000000000000e+00j)	 (-1.543354125743370397e-03+3.165229102618743323e-02j)	 (4.454325667274144918e-02+9.001832800167752779e-03j)	 (5.865102639296184540e+10+0.000000000000000000e+00j)	 (1.046820876533566119e-01+6.894412907790952172e-01j)	 (3.616813294232647095e+11+0.000000000000000000e+00j)	 (-5.754396020991229266e-01-5.367458922405358157e-01j)	 (-3.131067751135254706e+00+0.000000000000000000e+00j)	 (1.609776756943044784e+00+0.000000000000000000e+00j)	 (-2.081501936783459072e+00+0.000000000000000000e+00j)	 (-1.476767617158832380e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.914948385953636034e+01+0.000000000000000000e+00j)	 (5.233149829570623979e+01+0.000000000000000000e+00j)
 (1.675349999999999909e+03+0.000000000000000000e+00j)	 (5.931399999999999867e-02+0.000000000000000000e+00j)	 (1.675349999999999909e+03+0.000000000000000000e+00j)	 (6.546299999999999342e-02+0.000000000000000000e+00j)	 (-1.191011103299572868e-02-1.588160335332217121e-01j)	 (1.032699912224471911e-01+2.411317084480586737e-01j)	 (6.842619745845549011e+10+0.000000000000000000e+00j)	 (-5.744223622121202855e-01-1.966165361485000818e-01j)	 (3.714565004887583618e+11+0.000000000000000000e+00j)	 (-7.375899116159092550e-01-2.087811292501400295e-01j)	 (-4.334221508409607182e+00+0.000000000000000000e+00j)	 (-2.622141156467915568e+00+0.000000000000000000e+00j)	 (-2.308971951571568315e+00+0.000000000000000000e+00j)	 (-1.524245502798181384e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.437646457530236432e+01+0.000000000000000000e+00j)	 (6.482196844977046624e+01+0.000000000000000000e+00j)
 (1.675400000000000091e+03+0.000000000000000000e+00j)	 (7.062200000000000422e-02+0.000000000000000000e+00j)	 (1.675400000000000091e+03+0.000000000000000000e+00j)	 (8.599600000000000299e-02+0.000000000000000000e+00j)	 (6.640000628116378423e-02+5.170325360723607711e-01j)	 (1.592483322188013861e-01-4.348792897269039837e-01j)	 (7.820136852394912720e+10+0.000000000000000000e+00j)	 (-9.990331213746307393e-01+5.185217369928637465e-01j)	 (3.812316715542520142e+11+0.000000000000000000e+00j)	 (-7.139552312877894824e-01+6.399425213213177921e-02j)	 (1.027532951245604842e+00+0.000000000000000000e+00j)	 (-3.430677433284837985e+00+0.000000000000000000e+00j)	 (-2.891827941646373468e+00+0.000000000000000000e+00j)	 (-1.560769219536622998e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.931386857565622961e+01+0.000000000000000000e+00j)	 (6.854837591602820623e+01+0.000000000000000000e+00j)
 (1.675450000000000045e+03+0.000000000000000000e+00j)	 (8.301200000000000245e-02+0.000000000000000000e+00j)	 (1.675450000000000045e+03+0.000000000000000000e+00j)	 (8.171799999999999897e-02+0.000000000000000000e+00j)	 (-6.017572714841100054e-03+1.231121753682205139e-01j)	 (2.106957787995769327e-01-1.750195726571334154e-01j)	 (8.797653958944276428e+10+0.000000000000000000e+00j)	 (-3.040993093207117193e-01+3.317050042661815468e-01j)	 (3.910068426197456055e+11+0.000000000000000000e+00j)	 (-6.699336810704004108e-01+3.342508945921726649e-01j)	 (-6.935651075684984512e+00+0.000000000000000000e+00j)	 (-3.780716499385466722e+00+0.000000000000000000e+00j)	 (-2.513974215654176447e+00+0.000000000000000000e+00j)	 (-1.598108996155258765e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.475203468753532832e+01+0.000000000000000000e+00j)	 (6.503783315347688188e+01+0.000000000000000000e+00j)
