Time_abs/ps, Signal/nA
  1737.350,     0.194374
  1737.400,     0.514057
  1737.450,     0.727048
  1737.500,     0.764800
  1737.550,     0.621321
  1737.600,     0.309569
  1737.650,    -0.088841
  1737.700,    -0.482097
  1737.750,    -0.863613
  1737.800,    -1.183792
  1737.850,    -1.435626
  1737.900,    -1.615726
  1737.950,    -1.709843
  1738.000,    -1.718881
  1738.050,    -1.691476
  1738.100,    -1.610058
  1738.150,    -1.480387
  1738.200,    -1.295221
  1738.250,    -1.090313
  1738.300,    -0.911696
  1738.350,    -0.779805
  1738.400,    -0.726718
  1738.450,    -0.739808
  1738.500,    -0.799951
  1738.550,    -0.823700
  1738.600,    -0.861641
  1738.650,    -0.915912
  1738.700,    -0.995757
  1738.750,    -1.009125
  1738.800,    -0.879659
  1738.850,    -0.623468
  1738.900,    -0.353960
  1738.950,    -0.215194
  1739.000,    -0.248802
  1739.050,    -0.415415
  1739.100,    -0.645170
  1739.150,    -0.852394
  1739.200,    -1.023297
  1739.250,    -1.110929
  1739.300,    -1.099864
  1739.350,    -1.024253
  1739.400,    -0.938789
  1739.450,    -0.852099
  1739.500,    -0.766084
  1739.550,    -0.636655
  1739.600,    -0.488660
  1739.650,    -0.379436
  1739.700,    -0.385624
  1739.750,    -0.503495
  1739.800,    -0.664558
  1739.850,    -0.778449
  1739.900,    -0.781967
  1739.950,    -0.705094
  1740.000,    -0.638239
  1740.050,    -0.632381
  1740.100,    -0.653726
  1740.150,    -0.670583
  1740.200,    -0.671533
  1740.250,    -0.690038
  1740.300,    -0.722233
  1740.350,    -0.795020
  1740.400,    -0.874145
  1740.450,    -0.954792
  1740.500,    -1.025947
  1740.550,    -1.047923
  1740.600,    -1.038639
  1740.650,    -1.033039
  1740.700,    -0.992277
  1740.750,    -0.948270
  1740.800,    -0.920169
  1740.850,    -0.924509
  1740.900,    -0.928693
  1740.950,    -0.898406
  1741.000,    -0.792398
  1741.050,    -0.601698
  1741.100,    -0.375357
  1741.150,    -0.151154
  1741.200,     0.003207
  1741.250,     0.038730
  1741.300,    -0.110185
  1741.350,    -0.378002
  1741.400,    -0.683662
  1741.450,    -0.902429
  1741.500,    -1.008471
  1741.550,    -1.062731
  1741.600,    -1.122544
  1741.650,    -1.201916
  1741.700,    -1.262376
  1741.750,    -1.221193
  1741.800,    -1.080256
  1741.850,    -0.841320
  1741.900,    -0.588079
  1741.950,    -0.389706
  1742.000,    -0.280211
  1742.050,    -0.249737
  1742.100,    -0.275788
  1742.150,    -0.293565
  1742.200,    -0.277847
  1742.250,    -0.215909
  1742.300,    -0.140916
  1742.350,    -0.091302
  1742.400,    -0.068463
  1742.450,    -0.086625
  1742.500,    -0.104047
  1742.550,    -0.126561
  1742.600,    -0.119388
  1742.650,    -0.118645
  1742.700,    -0.166615
  1742.750,    -0.242807
  1742.800,    -0.317065
  1742.850,    -0.321881
  1742.900,    -0.284304
  1742.950,    -0.235122
  1743.000,    -0.225769
  1743.050,    -0.333484
  1743.100,    -0.523923
  1743.150,    -0.730746
  1743.200,    -0.886837
  1743.250,    -0.982384
  1743.300,    -0.988604
  1743.350,    -0.952949
  1743.400,    -0.882294
  1743.450,    -0.758839
  1743.500,    -0.587587
  1743.550,    -0.384194
  1743.600,    -0.154713
  1743.650,     0.028417
  1743.700,     0.125998
  1743.750,     0.119802
  1743.800,     0.044139
  1743.850,    -0.085033
  1743.900,    -0.198760
  1743.950,    -0.318634
  1744.000,    -0.424781
  1744.050,    -0.525261
  1744.100,    -0.542602
  1744.150,    -0.483217
  1744.200,    -0.370997
  1744.250,    -0.238606
  1744.300,    -0.114641
  1744.350,    -0.051647
  1744.400,    -0.046854
  1744.450,    -0.101119
  1744.500,    -0.147498
  1744.550,    -0.151560
  1744.600,    -0.109358
  1744.650,    -0.091837
  1744.700,    -0.132697
  1744.750,    -0.263902
  1744.800,    -0.389753
  1744.850,    -0.483665
  1744.900,    -0.544763
  1744.950,    -0.602900
  1745.000,    -0.679959
  1745.050,    -0.749167
  1745.100,    -0.766526
  1745.150,    -0.732005
  1745.200,    -0.619127
  1745.250,    -0.477339
  1745.300,    -0.347112
  1745.350,    -0.285120
  1745.400,    -0.317599
  1745.450,    -0.454250
  1745.500,    -0.626461
  1745.550,    -0.794833
  1745.600,    -0.898676
  1745.650,    -0.940963
  1745.700,    -0.926527
  1745.750,    -0.856278
  1745.800,    -0.715011
  1745.850,    -0.504155
  1745.900,    -0.265956
  1745.950,    -0.108790
  1746.000,    -0.089791
  1746.050,    -0.170125
  1746.100,    -0.270797
  1746.150,    -0.335627
  1746.200,    -0.349090
  1746.250,    -0.398353
  1746.300,    -0.524730
  1746.350,    -0.686611
  1746.400,    -0.807931
  1746.450,    -0.858720
  1746.500,    -0.851122
  1746.550,    -0.848232
  1746.600,    -0.909998
  1746.650,    -1.058760
  1746.700,    -1.237630
  1746.750,    -1.364604
  1746.800,    -1.409860
  1746.850,    -1.395394
  1746.900,    -1.351379
  1746.950,    -1.337767
  1747.000,    -1.339504
  1747.050,    -1.330613
  1747.100,    -1.267815
  1747.150,    -1.141458
  1747.200,    -0.976064
  1747.250,    -0.868680
  1747.300,    -0.861801
  1747.350,    -1.003431
  1747.400,    -1.156379
  1747.450,    -1.198671
  1747.500,    -1.080488
  1747.550,    -0.876772
  1747.600,    -0.730237
  1747.650,    -0.719417
  1747.700,    -0.823820
  1747.750,    -0.966147
  1747.800,    -1.057889
  1747.850,    -1.099178
  1747.900,    -1.080017
  1747.950,    -1.026344
  1748.000,    -0.984238
  1748.050,    -0.955921
  1748.100,    -0.929257
  1748.150,    -0.886693
  1748.200,    -0.825524
  1748.250,    -0.795035
  1748.300,    -0.791992
  1748.350,    -0.834466
  1748.400,    -0.946999
  1748.450,    -1.096503
  1748.500,    -1.231886
  1748.550,    -1.306169
  1748.600,    -1.257215
  1748.650,    -1.135801
  1748.700,    -0.983295
  1748.750,    -0.854646
  1748.800,    -0.734805
  1748.850,    -0.622021
  1748.900,    -0.539133
  1748.950,    -0.488225
  1749.000,    -0.488245
  1749.050,    -0.546114
  1749.100,    -0.640034
  1749.150,    -0.723466
  1749.200,    -0.797360
  1749.250,    -0.842350
  1749.300,    -0.885019
  1749.350,    -0.888626
  1749.400,    -0.831889
  1749.450,    -0.724871
  1749.500,    -0.625636
  1749.550,    -0.617228
  1749.600,    -0.707321
  1749.650,    -0.857816
  1749.700,    -1.007420
  1749.750,    -1.119647
  1749.800,    -1.145060
  1749.850,    -1.071052
  1749.900,    -0.952153
  1749.950,    -0.815861
  1750.000,    -0.730953
  1750.050,    -0.719671
  1750.100,    -0.704041
  1750.150,    -0.664224
  1750.200,    -0.629126
  1750.250,    -0.614469
  1750.300,    -0.651033
  1750.350,    -0.723170
  1750.400,    -0.810563
  1750.450,    -0.884435
  1750.500,    -0.901290
  1750.550,    -0.883551
  1750.600,    -0.826827
  1750.650,    -0.796776
  1750.700,    -0.805805
  1750.750,    -0.826296
  1750.800,    -0.825041
  1750.850,    -0.790348
  1750.900,    -0.781629
  1750.950,    -0.873519
  1751.000,    -1.042445
  1751.050,    -1.222774
  1751.100,    -1.327093
  1751.150,    -1.328385
  1751.200,    -1.259095
  1751.250,    -1.198584
  1751.300,    -1.203638
  1751.350,    -1.297548
  1751.400,    -1.436491
  1751.450,    -1.592819
  1751.500,    -1.689353
  1751.550,    -1.705690
  1751.600,    -1.607081
  1751.650,    -1.442602
  1751.700,    -1.259672
  1751.750,    -1.120890
  1751.800,    -1.024580
  1751.850,    -0.934033
  1751.900,    -0.817427
  1751.950,    -0.727089
  1752.000,    -0.686427
  1752.050,    -0.726139
  1752.100,    -0.784084
  1752.150,    -0.813811
  1752.200,    -0.801111
  1752.250,    -0.806016
  1752.300,    -0.863583
  1752.350,    -0.998819
  1752.400,    -1.107884
  1752.450,    -1.152155
  1752.500,    -1.120487
  1752.550,    -1.050310
  1752.600,    -1.020712
  1752.650,    -1.056060
  1752.700,    -1.126138
  1752.750,    -1.175320
  1752.800,    -1.125679
  1752.850,    -0.990642
  1752.900,    -0.812423
  1752.950,    -0.609110
  1753.000,    -0.465179
  1753.050,    -0.408094
  1753.100,    -0.458746
  1753.150,    -0.571571
  1753.200,    -0.662439
  1753.250,    -0.695637
  1753.300,    -0.690374
  1753.350,    -0.716503
  1753.400,    -0.752692
  1753.450,    -0.735737
  1753.500,    -0.632657
  1753.550,    -0.466077
  1753.600,    -0.306743
  1753.650,    -0.216354
  1753.700,    -0.195538
  1753.750,    -0.210693
  1753.800,    -0.223584
  1753.850,    -0.216538
  1753.900,    -0.199028
  1753.950,    -0.194214
  1754.000,    -0.188947
  1754.050,    -0.172049
  1754.100,    -0.152630
  1754.150,    -0.138558
  1754.200,    -0.142457
  1754.250,    -0.143478
  1754.300,    -0.118974
  1754.350,    -0.017892
  1754.400,     0.150978
  1754.450,     0.355680
  1754.500,     0.533491
  1754.550,     0.646368
  1754.600,     0.699186
  1754.650,     0.750989
  1754.700,     0.800097
  1754.750,     0.854660
  1754.800,     0.857214
  1754.850,     0.841793
  1754.900,     0.758088
  1754.950,     0.611771
  1755.000,     0.435386
  1755.050,     0.252851
  1755.100,     0.117170
  1755.150,     0.091016
  1755.200,     0.113676
  1755.250,     0.129809
  1755.300,     0.094716
  1755.350,     0.024077
  1755.400,    -0.002492
  1755.450,     0.056812
  1755.500,     0.189141
  1755.550,     0.318906
  1755.600,     0.397740
  1755.650,     0.420984
  1755.700,     0.423948
  1755.750,     0.465358
  1755.800,     0.505809
  1755.850,     0.540479
  1755.900,     0.538953
  1755.950,     0.470253
  1756.000,     0.372379
  1756.050,     0.263742
  1756.100,     0.214075
  1756.150,     0.254518
  1756.200,     0.319859
  1756.250,     0.355026
  1756.300,     0.337248
  1756.350,     0.288643
  1756.400,     0.251408
  1756.450,     0.213119
  1756.500,     0.227857
  1756.550,     0.290761
  1756.600,     0.393270
  1756.650,     0.475354
  1756.700,     0.462766
  1756.750,     0.368161
  1756.800,     0.250464
  1756.850,     0.134399
  1756.900,     0.079568
  1756.950,     0.034445
  1757.000,    -0.005098
  1757.050,    -0.037840
  1757.100,    -0.069234
  1757.150,    -0.087526
  1757.200,    -0.108552
  1757.250,    -0.142355
  1757.300,    -0.177782
  1757.350,    -0.227562
  1757.400,    -0.258432
  1757.450,    -0.298055
  1757.500,    -0.355288
  1757.550,    -0.418547
  1757.600,    -0.503598
  1757.650,    -0.556386
  1757.700,    -0.571912
  1757.750,    -0.569964
  1757.800,    -0.566298
  1757.850,    -0.579652
  1757.900,    -0.579034
  1757.950,    -0.573923
  1758.000,    -0.574002
  1758.050,    -0.577084
  1758.100,    -0.614918
  1758.150,    -0.657107
  1758.200,    -0.658821
  1758.250,    -0.653341
  1758.300,    -0.641470
  1758.350,    -0.655250
  1758.400,    -0.685044
  1758.450,    -0.694477
  1758.500,    -0.650879
  1758.550,    -0.585419
  1758.600,    -0.547988
  1758.650,    -0.567666
  1758.700,    -0.595608
  1758.750,    -0.580872
  1758.800,    -0.528077
  1758.850,    -0.470740
  1758.900,    -0.478052
  1758.950,    -0.524685
  1759.000,    -0.563293
  1759.050,    -0.588901
  1759.100,    -0.574853
  1759.150,    -0.544626
  1759.200,    -0.504980
  1759.250,    -0.448821
  1759.300,    -0.414400
  1759.350,    -0.426844
  1759.400,    -0.498130
  1759.450,    -0.585237
  1759.500,    -0.674805
  1759.550,    -0.747402
  1759.600,    -0.814001
  1759.650,    -0.860202
  1759.700,    -0.876724
  1759.750,    -0.871962
  1759.800,    -0.854794
  1759.850,    -0.832435
  1759.900,    -0.816209
  1759.950,    -0.802543
  1760.000,    -0.793851
  1760.050,    -0.777905
  1760.100,    -0.764253
  1760.150,    -0.756036
  1760.200,    -0.798213
  1760.250,    -0.879149
  1760.300,    -0.997853
  1760.350,    -1.098225
  1760.400,    -1.149768
  1760.450,    -1.137574
  1760.500,    -1.138954
  1760.550,    -1.160455
  1760.600,    -1.219787
  1760.650,    -1.280915
  1760.700,    -1.323412
  1760.750,    -1.326671
  1760.800,    -1.295929
  1760.850,    -1.241421
  1760.900,    -1.194345
  1760.950,    -1.161367
  1761.000,    -1.207785
  1761.050,    -1.306048
  1761.100,    -1.441886
  1761.150,    -1.535280
  1761.200,    -1.581945
  1761.250,    -1.607739
  1761.300,    -1.598879
  1761.350,    -1.597244
  1761.400,    -1.571548
  1761.450,    -1.495476
  1761.500,    -1.391911
  1761.550,    -1.299493
  1761.600,    -1.224497
  1761.650,    -1.179117
  1761.700,    -1.184276
  1761.750,    -1.233198
  1761.800,    -1.274253
  1761.850,    -1.293007
  1761.900,    -1.236919
  1761.950,    -1.141762
  1762.000,    -1.047971
  1762.050,    -0.951190
  1762.100,    -0.877517
  1762.150,    -0.850745
  1762.200,    -0.843648
  1762.250,    -0.853299
  1762.300,    -0.838771
  1762.350,    -0.813153
  1762.400,    -0.771326
  1762.450,    -0.743326
  1762.500,    -0.723197
  1762.550,    -0.710642
  1762.600,    -0.706527
  1762.650,    -0.686006
  1762.700,    -0.652321
  1762.750,    -0.594254
  1762.800,    -0.536998
  1762.850,    -0.501361
  1762.900,    -0.483122
  1762.950,    -0.496920
  1763.000,    -0.474821
  1763.050,    -0.436508
  1763.100,    -0.409047
  1763.150,    -0.418178
  1763.200,    -0.468484
  1763.250,    -0.545725
  1763.300,    -0.606184
  1763.350,    -0.601498
  1763.400,    -0.549155
  1763.450,    -0.495202
  1763.500,    -0.482308
  1763.550,    -0.538388
  1763.600,    -0.639239
  1763.650,    -0.726740
  1763.700,    -0.763688
  1763.750,    -0.711868
  1763.800,    -0.625773
  1763.850,    -0.566860
  1763.900,    -0.605201
  1763.950,    -0.695041
  1764.000,    -0.818555
  1764.050,    -0.928085
  1764.100,    -0.989166
  1764.150,    -1.020885
  1764.200,    -1.019618
  1764.250,    -1.000617
  1764.300,    -0.995503
  1764.350,    -1.012451
  1764.400,    -1.038217
  1764.450,    -1.026990
  1764.500,    -0.976659
  1764.550,    -0.922659
  1764.600,    -0.935358
  1764.650,    -1.021806
  1764.700,    -1.142222
  1764.750,    -1.242197
  1764.800,    -1.314032
  1764.850,    -1.351854
  1764.900,    -1.370978
  1764.950,    -1.349396
  1765.000,    -1.269401
  1765.050,    -1.163975
  1765.100,    -1.094053
  1765.150,    -1.072333
  1765.200,    -1.103976
  1765.250,    -1.141970
  1765.300,    -1.181549
  1765.350,    -1.215932
  1765.400,    -1.256522
  1765.450,    -1.287922
  1765.500,    -1.320139
  1765.550,    -1.338497
  1765.600,    -1.328634
  1765.650,    -1.289292
  1765.700,    -1.215973
  1765.750,    -1.152626
  1765.800,    -1.122957
  1765.850,    -1.157543
  1765.900,    -1.253752
  1765.950,    -1.377195
  1766.000,    -1.490556
  1766.050,    -1.537664
  1766.100,    -1.503261
  1766.150,    -1.426377
  1766.200,    -1.344979
  1766.250,    -1.319606
  1766.300,    -1.324596
  1766.350,    -1.347037
  1766.400,    -1.379950
  1766.450,    -1.431540
  1766.500,    -1.503853
  1766.550,    -1.572915
  1766.600,    -1.618801
  1766.650,    -1.591486
  1766.700,    -1.505388
  1766.750,    -1.385850
  1766.800,    -1.290649
  1766.850,    -1.188768
  1766.900,    -1.102782
  1766.950,    -1.025899
  1767.000,    -0.989875
  1767.050,    -1.032870
  1767.100,    -1.101385
  1767.150,    -1.183207
  1767.200,    -1.239999
  1767.250,    -1.285501
  1767.300,    -1.325017
  1767.350,    -1.332808
  1767.400,    -1.285316
  1767.450,    -1.205552
  1767.500,    -1.121496
  1767.550,    -1.074322
  1767.600,    -1.070149
  1767.650,    -1.109149
  1767.700,    -1.141874
  1767.750,    -1.155798
  1767.800,    -1.127568
  1767.850,    -1.066136
  1767.900,    -0.971089
  1767.950,    -0.881552
  1768.000,    -0.802075
  1768.050,    -0.749648
  1768.100,    -0.775714
  1768.150,    -0.863431
  1768.200,    -1.001200
  1768.250,    -1.107565
  1768.300,    -1.123983
  1768.350,    -1.054005
  1768.400,    -0.907157
  1768.450,    -0.743941
  1768.500,    -0.590829
  1768.550,    -0.496422
  1768.600,    -0.469767
  1768.650,    -0.511232
  1768.700,    -0.572218
  1768.750,    -0.641450
  1768.800,    -0.707239
  1768.850,    -0.808355
  1768.900,    -0.939257
  1768.950,    -1.090237
  1769.000,    -1.176386
  1769.050,    -1.168587
  1769.100,    -1.053017
  1769.150,    -0.872727
  1769.200,    -0.709022
  1769.250,    -0.618233
  1769.300,    -0.578058
  1769.350,    -0.602067
  1769.400,    -0.655383
  1769.450,    -0.716529
  1769.500,    -0.807941
  1769.550,    -0.908763
  1769.600,    -1.021555
  1769.650,    -1.068693
  1769.700,    -1.066870
  1769.750,    -0.957580
  1769.800,    -0.810775
  1769.850,    -0.664454
  1769.900,    -0.561624
  1769.950,    -0.539839
  1770.000,    -0.546698
  1770.050,    -0.585639
  1770.100,    -0.607423
  1770.150,    -0.640027
  1770.200,    -0.641666
  1770.250,    -0.630490
  1770.300,    -0.587209
  1770.350,    -0.600157
  1770.400,    -0.647175
  1770.450,    -0.684635
  1770.500,    -0.692049
  1770.550,    -0.650483
  1770.600,    -0.640010
  1770.650,    -0.628843
  1770.700,    -0.630326
  1770.750,    -0.616263
  1770.800,    -0.630404
  1770.850,    -0.685911
  1770.900,    -0.762454
  1770.950,    -0.809801
  1771.000,    -0.772864
  1771.050,    -0.685982
  1771.100,    -0.591367
  1771.150,    -0.558760
  1771.200,    -0.620303
  1771.250,    -0.733647
  1771.300,    -0.837838
  1771.350,    -0.873777
  1771.400,    -0.842223
  1771.450,    -0.795891
  1771.500,    -0.773069
  1771.550,    -0.791731
  1771.600,    -0.802223
  1771.650,    -0.784759
  1771.700,    -0.757936
  1771.750,    -0.720532
  1771.800,    -0.699581
  1771.850,    -0.703914
  1771.900,    -0.767162
  1771.950,    -0.818551
  1772.000,    -0.852305
  1772.050,    -0.815257
  1772.100,    -0.744263
  1772.150,    -0.677998
  1772.200,    -0.673289
  1772.250,    -0.758632
  1772.300,    -0.883227
  1772.350,    -0.983206
  1772.400,    -1.005885
  1772.450,    -0.960326
  1772.500,    -0.923695
  1772.550,    -0.929887
  1772.600,    -0.963099
  1772.650,    -0.968195
  1772.700,    -0.925197
  1772.750,    -0.849042
  1772.800,    -0.803524
  1772.850,    -0.798919
  1772.900,    -0.826877
  1772.950,    -0.858021
  1773.000,    -0.899787
  1773.050,    -0.964610
  1773.100,    -1.030476
  1773.150,    -1.098543
  1773.200,    -1.119292
  1773.250,    -1.125238
  1773.300,    -1.099636
  1773.350,    -1.070698
  1773.400,    -1.036160
  1773.450,    -1.002587
  1773.500,    -1.008300
  1773.550,    -1.003647
  1773.600,    -1.022031
  1773.650,    -1.052240
  1773.700,    -1.066075
  1773.750,    -1.067701
  1773.800,    -1.049224
  1773.850,    -1.054807
  1773.900,    -1.083454
  1773.950,    -1.160619
  1774.000,    -1.200886
  1774.050,    -1.215108
  1774.100,    -1.173769
  1774.150,    -1.140831
  1774.200,    -1.102573
  1774.250,    -1.072963
  1774.300,    -1.000018
  1774.350,    -0.945534
  1774.400,    -0.902621
  1774.450,    -0.911758
  1774.500,    -0.941829
  1774.550,    -0.993671
  1774.600,    -1.055302
  1774.650,    -1.097509
  1774.700,    -1.127920
  1774.750,    -1.127974
  1774.800,    -1.119563
  1774.850,    -1.121357
  1774.900,    -1.121251
  1774.950,    -1.127983
  1775.000,    -1.126296

