Time_abs/ps, Signal/nA
  1748.150,    -0.031595
  1748.200,    -0.027374
  1748.250,     0.003327
  1748.300,     0.035251
  1748.350,     0.082982
  1748.400,     0.133963
  1748.450,     0.190873
  1748.500,     0.240478
  1748.550,     0.291025
  1748.600,     0.342521
  1748.650,     0.392362
  1748.700,     0.441608
  1748.750,     0.484927
  1748.800,     0.522825
  1748.850,     0.560396
  1748.900,     0.581761
  1748.950,     0.609759
  1749.000,     0.625975
  1749.050,     0.635244
  1749.100,     0.636043
  1749.150,     0.635458
  1749.200,     0.638313
  1749.250,     0.622015
  1749.300,     0.607603
  1749.350,     0.590443
  1749.400,     0.569352
  1749.450,     0.529846
  1749.500,     0.481094
  1749.550,     0.425847
  1749.600,     0.376113
  1749.650,     0.325201
  1749.700,     0.283474
  1749.750,     0.256351
  1749.800,     0.229638
  1749.850,     0.250223
  1749.900,     0.274320
  1749.950,     0.320570
  1750.000,     0.368979
  1750.050,     0.422463
  1750.100,     0.479552
  1750.150,     0.525862
  1750.200,     0.560938
  1750.250,     0.582711
  1750.300,     0.592235
  1750.350,     0.591517
  1750.400,     0.585398
  1750.450,     0.569122
  1750.500,     0.558254
  1750.550,     0.558444
  1750.600,     0.552055
  1750.650,     0.567464
  1750.700,     0.565836
  1750.750,     0.572318
  1750.800,     0.589600
  1750.850,     0.598716
  1750.900,     0.609881
  1750.950,     0.610606
  1751.000,     0.608742
  1751.050,     0.604236
  1751.100,     0.572301
  1751.150,     0.550875
  1751.200,     0.524118
  1751.250,     0.487807
  1751.300,     0.436556
  1751.350,     0.394606
  1751.400,     0.347802
  1751.450,     0.305291
  1751.500,     0.277746
  1751.550,     0.267649
  1751.600,     0.257480
  1751.650,     0.265913
  1751.700,     0.285468
  1751.750,     0.290571
  1751.800,     0.304869
  1751.850,     0.314006
  1751.900,     0.312568
  1751.950,     0.314467
  1752.000,     0.312134
  1752.050,     0.316089
  1752.100,     0.319918
  1752.150,     0.339238
  1752.200,     0.374060
  1752.250,     0.402395
  1752.300,     0.438222
  1752.350,     0.485954
  1752.400,     0.516260
  1752.450,     0.541086
  1752.500,     0.560539
  1752.550,     0.547185
  1752.600,     0.542813
  1752.650,     0.518378
  1752.700,     0.471400
  1752.750,     0.419179
  1752.800,     0.363709
  1752.850,     0.301330
  1752.900,     0.238444
  1752.950,     0.150528
  1753.000,     0.068153
  1753.050,    -0.018701
  1753.100,    -0.103740
  1753.150,    -0.195205
  1753.200,    -0.277516
  1753.250,    -0.343903
  1753.300,    -0.419381
  1753.350,    -0.472748
  1753.400,    -0.508533
  1753.450,    -0.541723
  1753.500,    -0.547776
  1753.550,    -0.550091
  1753.600,    -0.539766
  1753.650,    -0.521436
  1753.700,    -0.511519
  1753.750,    -0.494535
  1753.800,    -0.466839
  1753.850,    -0.439827
  1753.900,    -0.410321
  1753.950,    -0.376791
  1754.000,    -0.351467
  1754.050,    -0.323117
  1754.100,    -0.303475
  1754.150,    -0.295839
  1754.200,    -0.278630
  1754.250,    -0.274368
  1754.300,    -0.268527
  1754.350,    -0.256557
  1754.400,    -0.251154
  1754.450,    -0.244894
  1754.500,    -0.219777
  1754.550,    -0.207745
  1754.600,    -0.195810
  1754.650,    -0.180415
  1754.700,    -0.175829
  1754.750,    -0.180815
  1754.800,    -0.187715
  1754.850,    -0.196814
  1754.900,    -0.219182
  1754.950,    -0.224201
  1755.000,    -0.226222
  1755.050,    -0.217533
  1755.100,    -0.197397
  1755.150,    -0.175905
  1755.200,    -0.142487
  1755.250,    -0.103866
  1755.300,    -0.053089
  1755.350,    -0.024258
  1755.400,     0.005881
  1755.450,     0.032811
  1755.500,     0.039100
  1755.550,     0.044960
  1755.600,     0.052371
  1755.650,     0.046321
  1755.700,     0.035681
  1755.750,     0.034302
  1755.800,     0.030521
  1755.850,     0.015990
  1755.900,     0.015740
  1755.950,    -0.002980
  1756.000,    -0.024603
  1756.050,    -0.050768
  1756.100,    -0.070219
  1756.150,    -0.098605
  1756.200,    -0.114025
  1756.250,    -0.126393
  1756.300,    -0.139820
  1756.350,    -0.129742
  1756.400,    -0.131762
  1756.450,    -0.115463
  1756.500,    -0.101651
  1756.550,    -0.090701
  1756.600,    -0.077534
  1756.650,    -0.074149
  1756.700,    -0.075784
  1756.750,    -0.085291
  1756.800,    -0.085490
  1756.850,    -0.104866
  1756.900,    -0.115863
  1756.950,    -0.127013
  1757.000,    -0.142924
  1757.050,    -0.154746
  1757.100,    -0.165011
  1757.150,    -0.171828
  1757.200,    -0.185502
  1757.250,    -0.207319
  1757.300,    -0.227641
  1757.350,    -0.255841
  1757.400,    -0.291455
  1757.450,    -0.329632
  1757.500,    -0.352912
  1757.550,    -0.396906
  1757.600,    -0.427514
  1757.650,    -0.460293
  1757.700,    -0.502036
  1757.750,    -0.541376
  1757.800,    -0.576390
  1757.850,    -0.605210
  1757.900,    -0.635401
  1757.950,    -0.645910
  1758.000,    -0.643867
  1758.050,    -0.632142
  1758.100,    -0.601483
  1758.150,    -0.551583
  1758.200,    -0.501286
  1758.250,    -0.439857
  1758.300,    -0.368273
  1758.350,    -0.301749
  1758.400,    -0.242058
  1758.450,    -0.185383
  1758.500,    -0.130462
  1758.550,    -0.086188
  1758.600,    -0.047849
  1758.650,    -0.032155
  1758.700,    -0.008470
  1758.750,    -0.000271
  1758.800,     0.006327
  1758.850,     0.009639
  1758.900,     0.017151
  1758.950,     0.017901
  1759.000,     0.018321
  1759.050,     0.035295
  1759.100,     0.045933
  1759.150,     0.061312
  1759.200,     0.097670
  1759.250,     0.128198
  1759.300,     0.185734
  1759.350,     0.238835
  1759.400,     0.291642
  1759.450,     0.334604
  1759.500,     0.377931
  1759.550,     0.415415
  1759.600,     0.438302
  1759.650,     0.450609
  1759.700,     0.464897
  1759.750,     0.471373
  1759.800,     0.470905
  1759.850,     0.485387
  1759.900,     0.504479
  1759.950,     0.524912
  1760.000,     0.552237
  1760.050,     0.574324
  1760.100,     0.594529
  1760.150,     0.620137
  1760.200,     0.634885
  1760.250,     0.658934
  1760.300,     0.671224
  1760.350,     0.680883
  1760.400,     0.681846
  1760.450,     0.686923
  1760.500,     0.687892
  1760.550,     0.703352
  1760.600,     0.694991
  1760.650,     0.710820
  1760.700,     0.724551
  1760.750,     0.754673
  1760.800,     0.791973
  1760.850,     0.834888
  1760.900,     0.882209
  1760.950,     0.945347
  1761.000,     0.995485
  1761.050,     1.047318
  1761.100,     1.104284
  1761.150,     1.146342
  1761.200,     1.178058
  1761.250,     1.199246
  1761.300,     1.191993
  1761.350,     1.187312
  1761.400,     1.157306
  1761.450,     1.124310
  1761.500,     1.081952
  1761.550,     1.039579
  1761.600,     0.990631
  1761.650,     0.953888
  1761.700,     0.909193
  1761.750,     0.877514
  1761.800,     0.851004
  1761.850,     0.843160
  1761.900,     0.847834
  1761.950,     0.848475
  1762.000,     0.882035
  1762.050,     0.896812
  1762.100,     0.929166
  1762.150,     0.963335
  1762.200,     0.989672
  1762.250,     1.014794
  1762.300,     1.037090
  1762.350,     1.045666
  1762.400,     1.046227
  1762.450,     1.053650
  1762.500,     1.056407
  1762.550,     1.049470
  1762.600,     1.054775
  1762.650,     1.048441
  1762.700,     1.034444
  1762.750,     1.042883
  1762.800,     1.030476
  1762.850,     1.032641
  1762.900,     1.043821
  1762.950,     1.041581
  1763.000,     1.050953
  1763.050,     1.056077
  1763.100,     1.045184
  1763.150,     1.032340
  1763.200,     1.020308
  1763.250,     0.996236
  1763.300,     0.967978
  1763.350,     0.932304
  1763.400,     0.905862
  1763.450,     0.860666
  1763.500,     0.826701
  1763.550,     0.786965
  1763.600,     0.760449
  1763.650,     0.721304
  1763.700,     0.682129
  1763.750,     0.660162
  1763.800,     0.613389
  1763.850,     0.570214
  1763.900,     0.531608
  1763.950,     0.491387
  1764.000,     0.446770
  1764.050,     0.399081
  1764.100,     0.354972
  1764.150,     0.325536
  1764.200,     0.285339
  1764.250,     0.258078
  1764.300,     0.221540
  1764.350,     0.199395
  1764.400,     0.174845
  1764.450,     0.155976
  1764.500,     0.139836
  1764.550,     0.118328
  1764.600,     0.107372
  1764.650,     0.089826
  1764.700,     0.086822
  1764.750,     0.065359
  1764.800,     0.059641
  1764.850,     0.052213
  1764.900,     0.039953
  1764.950,     0.043099
  1765.000,     0.031382
  1765.050,     0.029970
  1765.100,     0.035862
  1765.150,     0.033417
  1765.200,     0.042473
  1765.250,     0.043157
  1765.300,     0.048974
  1765.350,     0.051358
  1765.400,     0.049505
  1765.450,     0.047679
  1765.500,     0.056814
  1765.550,     0.071025
  1765.600,     0.071425
  1765.650,     0.087052
  1765.700,     0.078645
  1765.750,     0.082066
  1765.800,     0.064280
  1765.850,     0.046450
  1765.900,     0.026384
  1765.950,    -0.007475
  1766.000,    -0.033033
  1766.050,    -0.060632
  1766.100,    -0.083212
  1766.150,    -0.108292
  1766.200,    -0.121993
  1766.250,    -0.138012
  1766.300,    -0.144731
  1766.350,    -0.142200
  1766.400,    -0.149503
  1766.450,    -0.144010
  1766.500,    -0.157136
  1766.550,    -0.161321
  1766.600,    -0.177164
  1766.650,    -0.190656
  1766.700,    -0.219565
  1766.750,    -0.246999
  1766.800,    -0.262187
  1766.850,    -0.305024
  1766.900,    -0.328231
  1766.950,    -0.360704
  1767.000,    -0.390309
  1767.050,    -0.413770
  1767.100,    -0.433093
  1767.150,    -0.456795
  1767.200,    -0.464174
  1767.250,    -0.473132
  1767.300,    -0.493130
  1767.350,    -0.494773
  1767.400,    -0.513819
  1767.450,    -0.541978
  1767.500,    -0.562398
  1767.550,    -0.587876
  1767.600,    -0.615040
  1767.650,    -0.639937
  1767.700,    -0.670160
  1767.750,    -0.674865
  1767.800,    -0.685416
  1767.850,    -0.689928
  1767.900,    -0.665232
  1767.950,    -0.661456
  1768.000,    -0.637617
  1768.050,    -0.623066
  1768.100,    -0.591400
  1768.150,    -0.574792
  1768.200,    -0.554810
  1768.250,    -0.524899
  1768.300,    -0.490057
  1768.350,    -0.459335
  1768.400,    -0.418827
  1768.450,    -0.378523
  1768.500,    -0.338550
  1768.550,    -0.293112
  1768.600,    -0.266595
  1768.650,    -0.220759
  1768.700,    -0.188266
  1768.750,    -0.159410
  1768.800,    -0.127410
  1768.850,    -0.094717
  1768.900,    -0.074537
  1768.950,    -0.045221
  1769.000,    -0.019741
  1769.050,     0.002775
  1769.100,     0.039426
  1769.150,     0.059011
  1769.200,     0.090324
  1769.250,     0.114809
  1769.300,     0.136855
  1769.350,     0.165567
  1769.400,     0.183784
  1769.450,     0.197028
  1769.500,     0.213127
  1769.550,     0.215258
  1769.600,     0.226489
  1769.650,     0.223101
  1769.700,     0.222985
  1769.750,     0.219752
  1769.800,     0.220188
  1769.850,     0.218639
  1769.900,     0.212116
  1769.950,     0.209590
  1770.000,     0.188726
  1770.050,     0.178588
  1770.100,     0.180360
  1770.150,     0.162130
  1770.200,     0.161443
  1770.250,     0.154191
  1770.300,     0.137570
  1770.350,     0.121957
  1770.400,     0.105294
  1770.450,     0.081805
  1770.500,     0.055946
  1770.550,     0.032481
  1770.600,     0.013974
  1770.650,    -0.011060
  1770.700,    -0.028745
  1770.750,    -0.047009
  1770.800,    -0.061778
  1770.850,    -0.072860
  1770.900,    -0.093363
  1770.950,    -0.096329
  1771.000,    -0.121515
  1771.050,    -0.149281
  1771.100,    -0.177698
  1771.150,    -0.205956
  1771.200,    -0.232324
  1771.250,    -0.266721
  1771.300,    -0.281373
  1771.350,    -0.304347
  1771.400,    -0.308787
  1771.450,    -0.311835
  1771.500,    -0.313984
  1771.550,    -0.308516
  1771.600,    -0.312845
  1771.650,    -0.318758
  1771.700,    -0.319360
  1771.750,    -0.329422
  1771.800,    -0.339434
  1771.850,    -0.350680
  1771.900,    -0.360088
  1771.950,    -0.367335
  1772.000,    -0.375496
  1772.050,    -0.368286
  1772.100,    -0.369649
  1772.150,    -0.358758
  1772.200,    -0.370736
  1772.250,    -0.372549
  1772.300,    -0.393861
  1772.350,    -0.401478
  1772.400,    -0.421714
  1772.450,    -0.431142
  1772.500,    -0.460895
  1772.550,    -0.454030
  1772.600,    -0.478892
  1772.650,    -0.480375
  1772.700,    -0.491498
  1772.750,    -0.508441
  1772.800,    -0.519513
  1772.850,    -0.532512
  1772.900,    -0.559598
  1772.950,    -0.562342
  1773.000,    -0.576627
  1773.050,    -0.576553
  1773.100,    -0.582580
  1773.150,    -0.566152
  1773.200,    -0.551011
  1773.250,    -0.518359
  1773.300,    -0.495615
  1773.350,    -0.468359
  1773.400,    -0.437584
  1773.450,    -0.427402
  1773.500,    -0.411701
  1773.550,    -0.408632
  1773.600,    -0.413154
  1773.650,    -0.408672
  1773.700,    -0.414635
  1773.750,    -0.410561
  1773.800,    -0.400362
  1773.850,    -0.393993
  1773.900,    -0.387542
  1773.950,    -0.376864
  1774.000,    -0.364262
  1774.050,    -0.364190
  1774.100,    -0.354227
  1774.150,    -0.345277
  1774.200,    -0.327120
  1774.250,    -0.318692
  1774.300,    -0.299364
  1774.350,    -0.276195
  1774.400,    -0.257036
  1774.450,    -0.247659
  1774.500,    -0.237376
  1774.550,    -0.236141
  1774.600,    -0.227934
  1774.650,    -0.228126
  1774.700,    -0.220795
  1774.750,    -0.197014
  1774.800,    -0.175471
  1774.850,    -0.154729
  1774.900,    -0.115425
  1774.950,    -0.082155
  1775.000,    -0.065532

