Freq_Hz,S11_mag_mean,S11_mag_std,S11_phase_mean,S11_phase_std,S21_mag_mean,S21_mag_std,S21_phase_mean,S21_phase_std,S12_mag_mean,S12_mag_std,S12_phase_mean,S12_phase_std,S22_mag_mean,S22_mag_std,S22_phase_mean,S22_phase_std
500000000000,0.318602120442836,0.0229347791727997,-169.7165168978,1.98244983091362,0.660702983262844,0.00509314523067671,-78.3780997352403,3.83963513173093,0.663138751045561,0.00560480974731414,-68.9374305663246,3.02748208060139,0.306649355826432,0.0185914347658286,168.35567037474,2.01050793607303
500333333333.333,0.335859738912967,0.0228205287242794,-170.647621074658,2.04353993728265,0.654389594578476,0.00566342093756761,-80.4912492168642,3.93282623907153,0.658741990758688,0.0052639585279621,-70.9212483594731,2.96999742503051,0.320355814811753,0.021795377121038,166.947815665981,1.67316464673273
500666666666.667,0.348446250588992,0.0212849971257206,-167.364204172769,1.11771976081268,0.649381175931985,0.00556408235075289,-82.0541004329241,3.82255372883421,0.651501976067426,0.00621773341813557,-72.7848559762223,2.9765259268714,0.326469233627006,0.0210341414949725,167.437551266845,1.4664582179253
501000000000,0.325809553233289,0.0164076973398314,-165.689172377143,1.90804601353799,0.650143011095049,0.00549334057598445,-83.7673554496973,3.80215193591229,0.652888127555453,0.00534147995565355,-74.4592360150705,2.94274217511681,0.329170443168036,0.0189900053527257,166.869472201299,1.45133562076341
501333333333.333,0.31669392902332,0.0164705375555451,-168.488888240197,0.792963302069133,0.651211811041065,0.00525816500493674,-86.0802625730983,3.86339446295154,0.653271946994427,0.00501806767853811,-76.8650107872535,2.98140940701215,0.333010599097413,0.0179237784127441,165.470428165169,1.1929620907503
501666666666.667,0.320235555863303,0.0113485483255964,-169.799678330786,1.02955463918849,0.643930828718652,0.00490472764475617,-87.479523960528,3.77180701125585,0.644063086735169,0.00502626116759997,-78.4284718316437,2.89013504389785,0.328457147290837,0.0150739914149456,164.666933713289,1.13258869462041
502000000000,0.31710911914986,0.0158081283674001,-172.159100468572,1.62180862662479,0.643569229854949,0.00489113931004643,-88.6814486236584,3.69895503605902,0.643925843373949,0.0047886444982546,-79.6925183197041,2.9030040858128,0.32725133241897,0.0121051395089693,164.577533050533,1.26001647732559
502333333333.333,0.327407268521691,0.016726122968596,-57.6821404799187,183.880000872404,0.652745856959019,0.00419743731932901,-90.1420512718094,3.70791973975695,0.652369528448855,0.00424725181266572,-81.229353390427,2.86813487565685,0.334376994689025,0.0108329937649742,162.652486306083,1.34481178082834
502666666666.667,0.356135421578869,0.0112731761197774,-58.226895639035,183.926025845962,0.658516336534799,0.00436156233219491,-92.2019740916766,3.65179323361906,0.659316359101565,0.00384364359145121,-83.2227062230406,2.74654134584588,0.345771327193554,0.0124728175189472,161.511687245815,1.49611288872791
503000000000,0.367612108708056,0.0122210537834562,-58.1377340702612,184.076981387501,0.659089213390838,0.00426695694554973,-95.5347756956606,3.62915648024234,0.657217562527759,0.00488932511288467,-86.6467873486209,2.83885004660049,0.344938108936268,0.00917546595015931,159.066553398647,1.76364599764253
503333333333.333,0.361964982397512,0.0131247899277544,-59.402628301985,184.414490227854,0.644282634958635,0.00410448335505954,-97.9044284279931,3.60703770525262,0.64456570157532,0.00374410676804815,-88.9202200730418,2.7324179764991,0.34701994691876,0.0103589729396945,157.763586553197,1.68785007642343
503666666666.667,0.36432145266595,0.0111798942306654,-59.9744392443835,184.665768663864,0.633080797415981,0.00410913015134024,-99.2766954741737,3.59046668031435,0.632446588036306,0.00445202910709874,-90.4674399728649,2.81543718317319,0.349806038302239,0.0107931708225182,156.296935391754,1.72373626858125
504000000000,0.361616277495559,0.00814206693816998,-118.965467586929,146.269989686738,0.631467994750466,0.00398514365406139,-99.983787599146,3.50102532400995,0.630107523211772,0.00397085540609244,-91.4440938544277,2.81855439717791,0.354693876290588,0.010568652408248,156.59184630053,1.45808355366174
504333333333.333,0.353664171496334,0.00800640375782605,60.139695322174,184.51149163183,0.640983241232002,0.00388874524568693,-101.669543842085,3.59346775125336,0.641135832041922,0.00386666400731075,-92.8152123348808,2.78270798726985,0.365143655184806,0.010864131544861,155.729343415163,1.2655092263676
504666666666.667,0.34779226582419,0.00942601796026442,177.150096419486,1.33158612516375,0.644699265401097,0.00382744598380087,-104.202687583977,3.49429449670692,0.644704974455385,0.00374572482610624,-95.4126449228454,2.77089094037169,0.369065826107229,0.0085643378466539,154.06338653078,1.16509133418052
505000000000,0.346793775237225,0.00539970051331274,175.7896865376,1.54875605083422,0.634915202260806,0.00372904465770083,-106.013155022794,3.45807925237589,0.635123541277432,0.00342970793245675,-97.0132382849442,2.72579702409157,0.362496363615339,0.00616276231349135,152.902422151393,1.16505607604737
505333333333.333,0.355853415177348,0.00357753090744532,175.168943257534,1.66024748586868,0.636291283542323,0.0029413228518659,-107.005635052773,3.44348754445892,0.636856059489724,0.00291579672621476,-98.02781325852,2.72942706405682,0.359933700285953,0.00416501971330874,151.572085512411,1.24233399244903
505666666666.667,0.361145182305617,0.00413921062719596,174.534781642664,1.60969390490816,0.646311487514695,0.0026878727837462,-108.676452100388,3.4916938651151,0.646677949141884,0.00240976234100485,-99.7227460248979,2.73000476699916,0.357543776027761,0.00298511284274241,149.988681383434,1.39105496363311
506000000000,0.367886063465828,0.00361785502281304,174.00436912516,1.58646566752423,0.653738107214535,0.00290803133981286,-111.04682536091,3.46298903508433,0.655771481321476,0.00226302730259349,-102.155424002414,2.77247716452273,0.3610630821101,0.00214996235611421,149.467232258405,1.51473639471712
506333333333.333,0.376354345487102,0.00314809670749827,171.177518561622,1.54780951958429,0.65319064614898,0.00292077455054441,-114.59657114753,3.45967993270076,0.655729032789214,0.00238624659763182,-105.599641573749,2.74129344255996,0.366019780278304,0.00175660856391241,146.688185811943,1.63628192320353
506666666666.667,0.37564901152122,0.00281383380823754,168.916311886102,1.47437947113125,0.632891195803644,0.00261477774313046,-116.690734416863,3.41199903035936,0.634946827206042,0.00211639993247521,-107.833892546137,2.67115807831093,0.362213089928386,0.00192845968316755,144.584127485489,1.71058709565758
507000000000,0.365070394289802,0.00167551261869709,167.494863657085,1.3643604045618,0.620804902871746,0.00290758897541914,-117.483578720585,3.43875831112537,0.623384087517376,0.00238167323175213,-108.674181571294,2.64337091684058,0.354113620421411,0.00184415993416267,144.109818466601,1.61707136717644
507333333333.333,0.352175542416396,0.00136391345608529,167.209359739209,1.35748937227782,0.625163366822093,0.0023749184000676,-117.939176244567,3.46753615517421,0.627911243309838,0.0021524311926186,-108.97311634559,2.67387526635402,0.35534593345442,0.00238071165175107,145.736146852476,1.34654488955746
507666666666.667,0.353657057575437,0.00198070484970623,166.499804464561,1.45798569955912,0.639752885332272,0.00241279662381769,-119.672823830268,3.55627265060307,0.643201457991534,0.00205628683718541,-110.615249402995,2.65141038442431,0.36939264016032,0.0021157665060319,144.733584138077,1.25994117379306
