1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
500000000000,2.74374439508032,0.0136607092684707,NaN,500000000000,2.7382716714135,0.0134968889407091,NaN,500000000000,2.74351764227654,0.0133881543419023,NaN,500000000000,2.72667709905782,0.0137345508283638,NaN,500000000000,2.73121902994098,0.0136929568249696,NaN,500000000000,2.73088552467667,0.0136384302732031,NaN
500333333333.333,2.7445692374645,0.0135976987433695,NaN,500333333333.333,2.73886405629334,0.0135875755901622,NaN,500333333333.333,2.74454200691807,0.0133424209719544,NaN,500333333333.333,2.72771198786704,0.0138206252432397,NaN,500333333333.333,2.73171122582425,0.0138648920486535,NaN,500333333333.333,2.7317673687014,0.0137217750665558,NaN
500666666666.667,2.74310880887981,0.013693227024403,NaN,500666666666.667,2.73783728983181,0.0137724806188343,NaN,500666666666.667,2.74312777618904,0.0132686681956255,NaN,500666666666.667,2.72717517560932,0.0137810660910386,NaN,500666666666.667,2.73139102675736,0.0139761847837153,NaN,500666666666.667,2.73081897531045,0.0135922355445521,NaN
501000000000,2.74171316235122,0.0138362151400916,NaN,501000000000,2.73721798385507,0.0137219857569846,NaN,501000000000,2.74198471688983,0.0134369611229603,NaN,501000000000,2.72650837964665,0.0138361463644767,NaN,501000000000,2.73083042582863,0.0138986315136316,NaN,501000000000,2.72956441348167,0.0137459252156867,NaN
501333333333.333,2.74268534403344,0.0138496657661145,NaN,501333333333.333,2.73805177293158,0.0136281062226666,NaN,501333333333.333,2.74346883573802,0.0135604174614746,NaN,501333333333.333,2.72765020737229,0.0138922637069117,NaN,501333333333.333,2.73181346250702,0.0137826394304984,NaN,501333333333.333,2.73082154493195,0.013844142908449,NaN
501666666666.667,2.7417671388517,0.0143766830142485,NaN,501666666666.667,2.73716392586668,0.0141663715915837,NaN,501666666666.667,2.74284666727291,0.0140708665506831,NaN,501666666666.667,2.72729636403398,0.014255131290588,NaN,501666666666.667,2.73116681237903,0.0142353999136467,NaN,501666666666.667,2.7304295698806,0.0142141255610743,NaN
502000000000,2.74090329496867,0.0144587817407384,NaN,502000000000,2.73609931391858,0.0141764591898752,NaN,502000000000,2.74156605745814,0.0142238140091754,NaN,502000000000,2.72616356506633,0.0143317890305376,NaN,502000000000,2.73007904422034,0.014213880123398,NaN,502000000000,2.72927824738352,0.0142668216310542,NaN
502333333333.333,2.74125617279503,0.0137647869652679,NaN,502333333333.333,2.73590275392626,0.0135123747577481,NaN,502333333333.333,2.74190956550598,0.0135895901563243,NaN,502333333333.333,2.72634002587831,0.0138352908076214,NaN,502333333333.333,2.73005202199318,0.0136201065325974,NaN,502333333333.333,2.72959686885185,0.0137480074788691,NaN
502666666666.667,2.74174830730698,0.0129395115835825,NaN,502666666666.667,2.73614651837861,0.0129093601103175,NaN,502666666666.667,2.74204353552117,0.0127238254535888,NaN,502666666666.667,2.72723541986138,0.013054923262281,NaN,502666666666.667,2.73058578402321,0.0129905905238665,NaN,502666666666.667,2.73035641327682,0.0128847595913936,NaN
503000000000,2.74467889343554,0.012826318290376,NaN,503000000000,2.73916333015371,0.0128294381337884,NaN,503000000000,2.74450291640679,0.0125895541946878,NaN,503000000000,2.72987328275888,0.0127763068474912,NaN,503000000000,2.73356159879745,0.0128642155933155,NaN,503000000000,2.73275716647228,0.0126468892482586,NaN
503333333333.333,2.74539572098769,0.0135123782221669,NaN,503333333333.333,2.74008607495893,0.0135108259802085,NaN,503333333333.333,2.74524107718381,0.0133429629588228,NaN,503333333333.333,2.73106698464039,0.0136310351745648,NaN,503333333333.333,2.73471124531536,0.0136582681833826,NaN,503333333333.333,2.73377436697895,0.0135462223750123,NaN
503666666666.667,2.74466324779187,0.0141279022014669,NaN,503666666666.667,2.73936998860379,0.014134637620337,NaN,503666666666.667,2.74460585882616,0.013828657702752,NaN,503666666666.667,2.73039956904584,0.0141613968741853,NaN,503666666666.667,2.73395647245697,0.0142592938553893,NaN,503666666666.667,2.73317989844622,0.01413522341217,NaN
504000000000,2.7417919246311,0.0142025562809043,NaN,504000000000,2.73705747902643,0.0142320573012072,NaN,504000000000,2.74191964364973,0.0138563967716843,NaN,504000000000,2.72817166740164,0.0141665123000882,NaN,504000000000,2.73176301734313,0.0143123020286814,NaN,504000000000,2.73068089041131,0.0141615038675093,NaN
504333333333.333,2.74104788486307,0.0136157706404009,NaN,504333333333.333,2.73647307190246,0.0135146999937043,NaN,504333333333.333,2.74137005596126,0.013293251597902,NaN,504333333333.333,2.72727378287772,0.0135965424705229,NaN,504333333333.333,2.73118564722036,0.013615397514309,NaN,504333333333.333,2.73000097852551,0.0136034576305996,NaN
504666666666.667,2.74231036125121,0.0134324696956945,NaN,504666666666.667,2.73772508218191,0.01326654694445,NaN,504666666666.667,2.74291185826184,0.0131479956120459,NaN,504666666666.667,2.72915680520797,0.01337800792351,NaN,504666666666.667,2.7325801590346,0.0133224963040618,NaN,504666666666.667,2.73185060396621,0.0133777664073127,NaN
505000000000,2.74203200061397,0.0140437681253025,NaN,505000000000,2.73730573107266,0.0139499834209092,NaN,505000000000,2.74279740374958,0.0137911364602828,NaN,505000000000,2.72927478558463,0.0139107916158217,NaN,505000000000,2.73241583351195,0.0138888681984586,NaN,505000000000,2.73180153824546,0.0138847029376458,NaN
505333333333.333,2.74060260813064,0.0138349099025503,NaN,505333333333.333,2.73559312662389,0.013817506228945,NaN,505333333333.333,2.74112732570251,0.0136093692094361,NaN,505333333333.333,2.72765998034355,0.0137600213836147,NaN,505333333333.333,2.73085891234447,0.0137298049643264,NaN,505333333333.333,2.73031343639016,0.0136846962986711,NaN
505666666666.667,2.74024501121148,0.0131957569502592,NaN,505666666666.667,2.73519684584302,0.0131846600101876,NaN,505666666666.667,2.74061997293053,0.0130235486653717,NaN,505666666666.667,2.72706694611812,0.0131418376540054,NaN,505666666666.667,2.73054146733972,0.0131504499866851,NaN,505666666666.667,2.72971330982594,0.0130400825045869,NaN
506000000000,2.74084745559003,0.0126195162743049,NaN,506000000000,2.73566078719275,0.012617050947501,NaN,506000000000,2.74096164347101,0.0124901760337113,NaN,506000000000,2.72755273301936,0.0124955641678074,NaN,506000000000,2.73108683555696,0.0125464827372949,NaN,506000000000,2.7304293063822,0.0124459045058861,NaN
506333333333.333,2.74405739862804,0.0124511410947583,NaN,506333333333.333,2.73889010774343,0.012450114315312,NaN,506333333333.333,2.74390493726664,0.0122998127907229,NaN,506333333333.333,2.73067323687003,0.012289110282316,NaN,506333333333.333,2.7343343113349,0.0123635295509709,NaN,506333333333.333,2.73373774155404,0.0122477052771463,NaN
506666666666.667,2.7447855299684,0.0135267492743167,NaN,506666666666.667,2.73966584984364,0.0135219507577144,NaN,506666666666.667,2.74446238883568,0.0133151696799993,NaN,506666666666.667,2.7316501144452,0.0133960333114097,NaN,506666666666.667,2.73520681321506,0.0135082786999409,NaN,506666666666.667,2.73451544450532,0.0133960222904402,NaN
507000000000,2.74275350707561,0.0143866746545059,NaN,507000000000,2.73792608896951,0.0143340039986206,NaN,507000000000,2.74266154064262,0.0140765975224619,NaN,507000000000,2.72975836131039,0.0142034178631419,NaN,507000000000,2.73335077533641,0.0143400667525431,NaN,507000000000,2.73267681624657,0.014284056686675,NaN
507333333333.333,2.73942111073389,0.0142388459862452,NaN,507333333333.333,2.73467675387141,0.0142067098558378,NaN,507333333333.333,2.73973029292644,0.0139355918561299,NaN,507333333333.333,2.72658910979863,0.0141072586576875,NaN,507333333333.333,2.7300269126667,0.0141978134935506,NaN,507333333333.333,2.72959735168657,0.0141895008835983,NaN
507666666666.667,2.7388008126142,0.0132675524170008,NaN,507666666666.667,2.73392597867032,0.0132145150703489,NaN,507666666666.667,2.73918004904838,0.0129716680443476,NaN,507666666666.667,2.72592414378864,0.0130870086239813,NaN,507666666666.667,2.72918898693413,0.0131945673008867,NaN,507666666666.667,2.72903689480898,0.0131267173459312,NaN
508000000000,2.74047985924376,0.0130402226610303,NaN,508000000000,2.73569519326799,0.0129937567387271,NaN,508000000000,2.74086309652346,0.0127654247027217,NaN,508000000000,2.72765166247234,0.0127858483881325,NaN,508000000000,2.73095172416497,0.0128952674083764,NaN,508000000000,2.73075802904675,0.0128729291154474,NaN
508333333333.333,2.73962043416051,0.0134995242316218,NaN,508333333333.333,2.7348786909395,0.0135254215095058,NaN,508333333333.333,2.74010651520891,0.0132928212212637,NaN,508333333333.333,2.72680655057593,0.0132755480432005,NaN,508333333333.333,2.73023002074528,0.0133925288212933,NaN,508333333333.333,2.73015680941324,0.013327662137848,NaN
508666666666.667,2.73813519346372,0.0131246050875725,NaN,508666666666.667,2.73325319029491,0.0131299668468243,NaN,508666666666.667,2.73847104314475,0.0129095492887984,NaN,508666666666.667,2.72529153634991,0.012947713742052,NaN,508666666666.667,2.72887103682032,0.0130514256724895,NaN,508666666666.667,2.72877447949433,0.0129183347116314,NaN
509000000000,2.73853829504937,0.0126933902252508,NaN,509000000000,2.73369734700724,0.0126528324735396,NaN,509000000000,2.73871978200343,0.0125344067476527,NaN,509000000000,2.72528940549301,0.0124946364539723,NaN,509000000000,2.72921118953574,0.0125575001926689,NaN,509000000000,2.72873866751131,0.0124744843273868,NaN
