1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
506333333333.333,2.73722716621513,0.0124683654620254,506333333333.333,2.73207368478182,0.0124670108988581,506333333333.333,2.73707560249801,0.0123170900998255,506333333333.333,2.72388031393675,0.0123058569866505,506333333333.333,2.72753119034444,0.0123804265668829,506333333333.333,2.72693630127079,0.0122646806602741
506666666666.667,2.73795208765324,0.0135440478972297,506666666666.667,2.73284686842528,0.0135391331247385,506666666666.667,2.73763043556057,0.0133325916099706,506666666666.667,2.72485308441069,0.0134128189422405,506666666666.667,2.728399895347,0.0135252502784403,506666666666.667,2.72771048368183,0.0134130625434126
507000000000,2.73592423839716,0.0144039670960195,507000000000,2.73111073050981,0.0143512150237242,507000000000,2.73583346540805,0.0140940758892029,507000000000,2.72296525701097,0.0142201817397984,507000000000,2.72654767843304,0.014357018967385,507000000000,2.72587564180106,0.0143010886301985
507333333333.333,2.73260087770222,0.0142563683515441,507333333333.333,2.72786946907492,0.0142239245675848,507333333333.333,2.73290943278361,0.0139531019286318,507333333333.333,2.71980359066783,0.0141240515098822,507333333333.333,2.72323179543346,0.0142147592112123,507333333333.333,2.72280369375996,0.0142065155653983
507666666666.667,2.73198191436781,0.0132852797892438,507666666666.667,2.72712025001754,0.0132319386190189,507666666666.667,2.73236032293705,0.0129893503750655,507666666666.667,2.71913962801853,0.0131040385190009,507666666666.667,2.72239539140008,0.0132117192742984,507666666666.667,2.72224407797343,0.0131439794681578
508000000000,2.73365603922525,0.0130582519868776,508000000000,2.72888407941139,0.0130114845651997,508000000000,2.73403843631976,0.0127834027517144,508000000000,2.72086155687397,0.0128031399667693,508000000000,2.72415257096974,0.0129126901822236,508000000000,2.72395971845231,0.0128904700356873
508333333333.333,2.7327982609525,0.0135177090292271,508333333333.333,2.7280689726077,0.0135432919960711,508333333333.333,2.73328323278319,0.01331095669451,508333333333.333,2.72001783248684,0.0132929363065778,508333333333.333,2.72343200825903,0.0134100873670258,508333333333.333,2.72335926107712,0.0133453232907074
508666666666.667,2.73131663165353,0.013142889486855,508666666666.667,2.72644738109214,0.013147929989405,508666666666.667,2.73165175748172,0.0129277786961215,508666666666.667,2.71850630231085,0.0129652058868119,508666666666.667,2.72207609448897,0.013069075454164,508666666666.667,2.72198012941504,0.0129361054366665
509000000000,2.731718509453,0.0127118947870543,509000000000,2.72689004925765,0.0126710242191068,509000000000,2.73189966784985,0.0125528379752457,509000000000,2.71850378637748,0.0125123444513228,509000000000,2.72241505022847,0.0125753523574151,509000000000,2.72194409648844,0.0124924931791266
509333333333.333,2.73226651870283,0.0124579577721218,509333333333.333,2.72735592226647,0.0123782725377666,509333333333.333,2.73235295786003,0.0123523082262132,509333333333.333,2.71926891471938,0.0122144372461841,509333333333.333,2.72306713284637,0.0122502730963194,509333333333.333,2.72276343237172,0.0122458500569163
509666666666.667,2.73442553720933,0.012272921470722,509666666666.667,2.72955630044752,0.0122486820096148,509666666666.667,2.73438823461955,0.0121467633963975,509666666666.667,2.72181389938928,0.0120853739677224,509666666666.667,2.72534614867994,0.0121721101731237,509666666666.667,2.7253511545552,0.0121085477967572
510000000000,2.73495903937719,0.0136287773117626,510000000000,2.73042944477221,0.0135714384945112,510000000000,2.73500890094987,0.0133780203402041,510000000000,2.72249155869639,0.0132991269767475,510000000000,2.72619196209826,0.0134742475277814,510000000000,2.72579046964121,0.0133616842357668
510333333333.333,2.73223867379997,0.014322854711551,510333333333.333,2.72797456847907,0.0142542359390669,510333333333.333,2.73248828189898,0.01400495736625,510333333333.333,2.7197878094176,0.0141035492608441,510333333333.333,2.72356699933278,0.0142601897971358,510333333333.333,2.72309501239016,0.0141528858090561
510666666666.667,2.72933008917794,0.0140087266820177,510666666666.667,2.72511068432751,0.0139919210371894,510666666666.667,2.73008798353058,0.0137328926945007,510666666666.667,2.71691001894971,0.0138400951798352,510666666666.667,2.72064631259957,0.0139451312667666,510666666666.667,2.72042385377303,0.0138465612927676
511000000000,2.72815340972334,0.0131538523363795,511000000000,2.72397239090702,0.013207931537599,511000000000,2.72883689054414,0.0128836603644941,511000000000,2.71571274848893,0.0128589324093942,511000000000,2.71951428538966,0.0130524233291693,511000000000,2.71920997831362,0.0128745169780078
511333333333.333,2.72959944363986,0.0126907818740366,511333333333.333,2.72573999516425,0.0127997589496333,511333333333.333,2.73016207014198,0.012480188397424,511333333333.333,2.71713030755439,0.0123443282507817,511333333333.333,2.72126727209672,0.0125837244494195,511333333333.333,2.7204850072421,0.0123867969307433
511666666666.667,2.72935846691001,0.0130645885476059,511666666666.667,2.72551033185143,0.0131463442547116,511666666666.667,2.72984757067213,0.0129096136333942,511666666666.667,2.71693079151515,0.012870038208073,511666666666.667,2.72129675645741,0.0130119721559298,511666666666.667,2.72032958793462,0.0128892211773774
512000000000,2.72866301306046,0.0130379218555426,512000000000,2.72464064122333,0.0130727608826873,512000000000,2.72916841205547,0.0129019425454817,512000000000,2.71624964948921,0.0128708275564559,512000000000,2.72038731470958,0.0129457883000749,512000000000,2.71976474655038,0.0128919710807717
512333333333.333,2.72861177664615,0.0127316818267251,512333333333.333,2.72437755302265,0.0127896754983644,512333333333.333,2.7288872226823,0.0126155496987655,512333333333.333,2.71605026512994,0.0125047184259065,512333333333.333,2.7201399792272,0.0126148361842266,512333333333.333,2.71953974777756,0.0125572863323615
512666666666.667,2.72907625276328,0.0124825046262685,512666666666.667,2.72504029090271,0.0124734295603013,512666666666.667,2.72942895499376,0.0123540669664693,512666666666.667,2.71655651293778,0.0122206420079601,512666666666.667,2.72077877711048,0.0123235640910215,512666666666.667,2.72020579137031,0.012313345856448
513000000000,2.73147965059648,0.012792386648404,513000000000,2.72742618598281,0.012698806319922,513000000000,2.73192710190858,0.012574422783095,513000000000,2.71903938939653,0.0123950138588742,513000000000,2.72315122131266,0.0125433524982623,513000000000,2.72294012467914,0.0125255513995492
513333333333.333,2.73083542668714,0.0139424111698148,513333333333.333,2.7270588607006,0.0138903343142205,513333333333.333,2.73143987794528,0.0135627923949889,513333333333.333,2.71861246249879,0.0135156371063121,513333333333.333,2.72278207333598,0.0137700102163802,513333333333.333,2.72256563663649,0.0135887119687835
