sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.200000000000000153e-03+0.000000000000000000e+00j)	 (-1.394302848575791497e-05+0.000000000000000000e+00j)	 (8.902548725637189153e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-1.566183900303220328e-02+0.000000000000000000e+00j)	 (3.005870841487279663e+11+0.000000000000000000e+00j)	 (8.237694774781338936e-01+1.458075284745110056e-01j)	 (-3.610314489412132843e+01+0.000000000000000000e+00j)	 (9.563017360360454688e+00+0.000000000000000000e+00j)	 (-1.549913175840177182e+00+0.000000000000000000e+00j)	 (-1.225294524994070855e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-1.009712813130448694e+00+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (3.099999999999999891e-03+0.000000000000000000e+00j)	 (4.796752137809583670e-04-3.756153380031421619e-03j)	 (3.226858156167800246e-05-1.626042953261316957e-03j)	 (6.262230919765166283e+09+0.000000000000000000e+00j)	 (2.314938882580162005e+00+2.490557945138354434e-01j)	 (3.068493150684931641e+11+0.000000000000000000e+00j)	 (8.294578518237012421e-01-1.146142417783133083e-01j)	 (7.340770694755505588e+00+0.000000000000000000e+00j)	 (6.528598805361089497e+00+0.000000000000000000e+00j)	 (-1.541972673292403950e+00+0.000000000000000000e+00j)	 (-1.256544140934930098e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.224350266893267758e+00+0.000000000000000000e+00j)	 (1.690184813008880349e+00+0.000000000000000000e+00j)
 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (2.700000000000000143e-03+0.000000000000000000e+00j)	 (4.334293050883357770e-03+1.618370063369593262e-03j)	 (1.219160980497420834e-03+1.897958365010995758e-03j)	 (1.252446183953033257e+10+0.000000000000000000e+00j)	 (1.642062819931876971e+00-1.228875288464685633e+00j)	 (3.131115459882583008e+11+0.000000000000000000e+00j)	 (7.290972858967348369e-01-3.356313985288116308e-01j)	 (6.239213866736634806e+00+0.000000000000000000e+00j)	 (5.778965765710489144e+00+0.000000000000000000e+00j)	 (-1.909581868940616101e+00+0.000000000000000000e+00j)	 (-1.285954912972071185e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.065982667958259356e+00+0.000000000000000000e+00j)	 (5.049130667803376049e+00+0.000000000000000000e+00j)
 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (2.999999999999999737e-04+0.000000000000000000e+00j)	 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (2.500000000000000052e-03+0.000000000000000000e+00j)	 (-9.589698385129956371e-03+3.376561243096611238e-04j)	 (-4.484260002432871074e-03-6.440864178137955913e-03j)	 (1.878669275929549789e+10+0.000000000000000000e+00j)	 (6.628625351662250642e-01-1.027385494951678746e+00j)	 (3.193737769080234985e+11+0.000000000000000000e+00j)	 (6.037562479735453236e-01-4.597005659057364912e-01j)	 (1.746143776384484703e+00+0.000000000000000000e+00j)	 (5.423617328844476226e+00+0.000000000000000000e+00j)	 (-2.396934817018046893e+00+0.000000000000000000e+00j)	 (-1.307888907554776736e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.789533607910384916e+01+0.000000000000000000e+00j)	 (1.332804643773262043e+01+0.000000000000000000e+00j)
 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (2.299999999999999961e-03+0.000000000000000000e+00j)	 (8.959792133150632290e-03-3.003553834822962447e-03j)	 (5.416336016188589425e-03+9.590525372303166513e-03j)	 (2.504892367906066513e+10+0.000000000000000000e+00j)	 (1.625817603411059131e-01-8.424141926960502236e-01j)	 (3.256360078277886353e+11+0.000000000000000000e+00j)	 (5.027368662096738383e-01-5.881652026947906675e-01j)	 (-1.330664267444297000e+00+0.000000000000000000e+00j)	 (5.041279417353642600e+00+0.000000000000000000e+00j)	 (-2.228033187263444681e+00+0.000000000000000000e+00j)	 (-1.329167970070814064e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.083914047036135742e+01+0.000000000000000000e+00j)	 (1.553850080645091936e+01+0.000000000000000000e+00j)
 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (2.099999999999999870e-03+0.000000000000000000e+00j)	 (-2.016229955503527453e-03+7.993892133335211633e-03j)	 (-9.572474005234908948e-03-3.615827430952571649e-03j)	 (3.131115459882583237e+10+0.000000000000000000e+00j)	 (-9.172523847683247689e-02-8.004440122532336943e-01j)	 (3.318982387475538330e+11+0.000000000000000000e+00j)	 (3.541176523891559347e-01-7.241988131551024832e-01j)	 (-1.876722423689218822e+00+0.000000000000000000e+00j)	 (4.736533111484793501e+00+0.000000000000000000e+00j)	 (-1.871780334027568049e+00+0.000000000000000000e+00j)	 (-1.354413594129056264e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.019973504202298642e+01+0.000000000000000000e+00j)	 (1.504750965052076772e+01+0.000000000000000000e+00j)
 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (2.999999999999999737e-04+0.000000000000000000e+00j)	 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (1.699999999999999905e-03+0.000000000000000000e+00j)	 (-8.225060463103887670e-04-1.536880921177234335e-02j)	 (2.091010435458478742e-02+1.628836624352544967e-03j)	 (3.757338551859099579e+10+0.000000000000000000e+00j)	 (-9.600670988606771483e-02-7.275157363425984736e-01j)	 (3.381604696673189697e+11+0.000000000000000000e+00j)	 (1.035361692359152430e-01-8.065976053567778248e-01j)	 (-2.688171675346213263e+00+0.000000000000000000e+00j)	 (4.719421390880542688e+00+0.000000000000000000e+00j)	 (-1.795887137655489907e+00+0.000000000000000000e+00j)	 (-1.387126403259531671e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.643339718452503462e+01+0.000000000000000000e+00j)	 (1.999364520284694891e+01+0.000000000000000000e+00j)
 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (2.999999999999999737e-04+0.000000000000000000e+00j)	 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (1.299999999999999940e-03+0.000000000000000000e+00j)	 (-2.873533961981867158e-03+1.490965170860472470e-02j)	 (-1.906558152607323864e-02-6.795136712368818679e-03j)	 (4.383561643835616302e+10+0.000000000000000000e+00j)	 (-1.135731043550716607e-01-7.415408189007772766e-01j)	 (3.444227005870841675e+11+0.000000000000000000e+00j)	 (-1.025576049830106001e-01-7.641261806422117164e-01j)	 (-2.496600822714257539e+00+0.000000000000000000e+00j)	 (4.698651106037929459e+00+0.000000000000000000e+00j)	 (-2.259161707816363940e+00+0.000000000000000000e+00j)	 (-1.413234576658830832e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.612434460684326609e+01+0.000000000000000000e+00j)	 (1.984082086107801857e+01+0.000000000000000000e+00j)
 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (2.999999999999999737e-04+0.000000000000000000e+00j)	 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (1.199999999999999895e-03+0.000000000000000000e+00j)	 (4.696020732634974791e-03-9.923062573163665689e-03j)	 (8.697742011302921766e-03+5.637547379759543821e-03j)	 (5.009784735812133026e+10+0.000000000000000000e+00j)	 (-1.405248560405947811e-01-1.049795110884545801e+00j)	 (3.506849315068493042e+11+0.000000000000000000e+00j)	 (-2.642706731184107372e-01-6.856286942754509228e-01j)	 (4.992202088845612562e-01+0.000000000000000000e+00j)	 (4.717560087614774744e+00+0.000000000000000000e+00j)	 (-2.676660039460703633e+00+0.000000000000000000e+00j)	 (-1.436682200256057840e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.031136314934515497e+01+0.000000000000000000e+00j)	 (1.542137617393639104e+01+0.000000000000000000e+00j)
 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (4.000000000000000192e-04+0.000000000000000000e+00j)	 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (1.000000000000000021e-03+0.000000000000000000e+00j)	 (1.005547745482410693e-03+1.014055603940407571e-02j)	 (-6.744583170428754618e-03-3.582247435178528405e-03j)	 (5.636007827788649750e+10+0.000000000000000000e+00j)	 (-7.391388505812754861e-01-1.110932669719332466e+00j)	 (3.569471624266145020e+11+0.000000000000000000e+00j)	 (-4.052932879470185212e-01-6.403726322651447367e-01j)	 (2.505414016552152567e+00+0.000000000000000000e+00j)	 (4.263550473251672912e+00+0.000000000000000000e+00j)	 (-2.408311195959781603e+00+0.000000000000000000e+00j)	 (-1.456318921187891391e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.765831655190318372e+01+0.000000000000000000e+00j)	 (1.330340478474367139e+01+0.000000000000000000e+00j)
