sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000104e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.999999999999999474e-04+0.000000000000000000e+00j)	 (-3.980509745127425278e-04+0.000000000000000000e+00j)	 (9.754122938530732133e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-4.080848447586832850e-01+0.000000000000000000e+00j)	 (3.005870841487279663e+11+0.000000000000000000e+00j)	 (8.156261640596670359e-01+1.855886200949277975e-01j)	 (-7.784990670566958926e+00+0.000000000000000000e+00j)	 (9.631397870953435358e+00+0.000000000000000000e+00j)	 (-1.550948448204411134e+00+0.000000000000000000e+00j)	 (-1.213601875683314191e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-2.162354994142816622e-01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (4.000000000000000192e-04+0.000000000000000000e+00j)	 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (5.999999999999999474e-04+0.000000000000000000e+00j)	 (4.488327461777091138e-04-3.958289082620978019e-03j)	 (-1.422974728319266577e-04-1.392633365309665222e-03j)	 (6.262230919765166283e+09+0.000000000000000000e+00j)	 (2.780345809699035886e+00+6.063828065105586473e-01j)	 (3.068493150684931641e+11+0.000000000000000000e+00j)	 (8.370413780754126787e-01-8.437910667141861054e-02j)	 (9.083790021384615443e+00+0.000000000000000000e+00j)	 (6.704538871717352855e+00+0.000000000000000000e+00j)	 (-1.501151502303963658e+00+0.000000000000000000e+00j)	 (-1.246021768340174418e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.921843317153488329e+00+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (5.000000000000000104e-04+0.000000000000000000e+00j)	 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (4.604473075668172669e-03+1.991116316158560943e-03j)	 (1.725480789186517074e-03+1.331825615453992914e-03j)	 (1.252446183953033257e+10+0.000000000000000000e+00j)	 (2.230404693092738366e+00-5.676063118575127575e-01j)	 (3.131115459882583008e+11+0.000000000000000000e+00j)	 (7.546391355055855898e-01-3.084434283502663354e-01j)	 (7.240202998124251721e+00+0.000000000000000000e+00j)	 (6.240609105846454341e+00+0.000000000000000000e+00j)	 (-1.774281796101983222e+00+0.000000000000000000e+00j)	 (-1.274775995905872250e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.767889998243958871e+00+0.000000000000000000e+00j)	 (5.225222910197428128e+00+0.000000000000000000e+00j)
 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (5.000000000000000104e-04+0.000000000000000000e+00j)	 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (-1.158551982300085222e-02+1.580253082190431486e-04j)	 (-5.264819189276955663e-03-7.244559532592933539e-03j)	 (1.878669275929549789e+10+0.000000000000000000e+00j)	 (7.462515929251665181e-01-1.056881385554646391e+00j)	 (3.193737769080234985e+11+0.000000000000000000e+00j)	 (6.187626758865422127e-01-4.465501401975187634e-01j)	 (2.237268378126033408e+00+0.000000000000000000e+00j)	 (5.533809293374271299e+00+0.000000000000000000e+00j)	 (-2.348723953615910798e+00+0.000000000000000000e+00j)	 (-1.298488088958910680e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.904185003046009683e+01+0.000000000000000000e+00j)	 (1.430945624039017261e+01+0.000000000000000000e+00j)
 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (4.000000000000000192e-04+0.000000000000000000e+00j)	 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (-6.999999999999999929e-04+0.000000000000000000e+00j)	 (1.061618868790983015e-02-1.627349966327461782e-03j)	 (4.382326929347498887e-03+1.065708295535904362e-02j)	 (2.504892367906066513e+10+0.000000000000000000e+00j)	 (2.197710510588515576e-01-9.057900865554820991e-01j)	 (3.256360078277886353e+11+0.000000000000000000e+00j)	 (5.285727975737667395e-01-5.733552537190701459e-01j)	 (-6.110268497918335262e-01+0.000000000000000000e+00j)	 (5.157038313736585167e+00+0.000000000000000000e+00j)	 (-2.160068215170254824e+00+0.000000000000000000e+00j)	 (-1.318576660664132305e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.123126797904262730e+01+0.000000000000000000e+00j)	 (1.591911799600913646e+01+0.000000000000000000e+00j)
 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (-8.999999999999999754e-04+0.000000000000000000e+00j)	 (-2.708275603550572373e-03+8.122885284558253524e-03j)	 (-9.229084772193370256e-03-4.412261724318076658e-03j)	 (3.131115459882583237e+10+0.000000000000000000e+00j)	 (-1.036407683105768224e-01-8.305910367795639182e-01j)	 (3.318982387475538330e+11+0.000000000000000000e+00j)	 (3.764162714344449490e-01-7.113156037121737274e-01j)	 (-1.545156846559533115e+00+0.000000000000000000e+00j)	 (4.794870969252324144e+00+0.000000000000000000e+00j)	 (-1.886535296829714881e+00+0.000000000000000000e+00j)	 (-1.344382633914909420e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.019714578059523546e+01+0.000000000000000000e+00j)	 (1.507702745408558442e+01+0.000000000000000000e+00j)
 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (2.999999999999999737e-04+0.000000000000000000e+00j)	 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (-1.000000000000000021e-03+0.000000000000000000e+00j)	 (6.825139048849596492e-04-1.579472650453209517e-02j)	 (2.007735267205968885e-02+3.704481197809675243e-03j)	 (3.757338551859099579e+10+0.000000000000000000e+00j)	 (-1.074992642633257889e-01-7.668589456376143643e-01j)	 (3.381604696673189697e+11+0.000000000000000000e+00j)	 (1.415415026833060919e-01-8.098660600000675558e-01j)	 (-2.221175638519416129e+00+0.000000000000000000e+00j)	 (4.779735163819369248e+00+0.000000000000000000e+00j)	 (-1.701066098320634934e+00+0.000000000000000000e+00j)	 (-1.375752308734403684e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.619951957650054197e+01+0.000000000000000000e+00j)	 (1.983861178040816853e+01+0.000000000000000000e+00j)
 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (-1.299999999999999940e-03+0.000000000000000000e+00j)	 (-4.241283281919971948e-03+1.418136215722801824e-02j)	 (-1.789982589440470770e-02-8.023841388207074432e-03j)	 (4.383561643835616302e+10+0.000000000000000000e+00j)	 (-9.842039007706791798e-02-7.481442912844332715e-01j)	 (3.444227005870841675e+11+0.000000000000000000e+00j)	 (-7.759611811384735380e-02-7.744586676346343346e-01j)	 (-2.445776147823436997e+00+0.000000000000000000e+00j)	 (4.788207310282201590e+00+0.000000000000000000e+00j)	 (-2.176654364704334377e+00+0.000000000000000000e+00j)	 (-1.403040776711925730e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.585219033984205339e+01+0.000000000000000000e+00j)	 (1.966135638485154402e+01+0.000000000000000000e+00j)
 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (-0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (-1.100000000000000066e-03+0.000000000000000000e+00j)	 (5.312012113741054406e-03-8.672619634951909962e-03j)	 (7.869199761331538076e-03+6.122086468536179146e-03j)	 (5.009784735812133026e+10+0.000000000000000000e+00j)	 (-1.136092584327206001e-01-1.013710945603282898e+00j)	 (3.506849315068493042e+11+0.000000000000000000e+00j)	 (-2.473644871410979051e-01-7.053444361018950115e-01j)	 (1.724915709883899084e-01+0.000000000000000000e+00j)	 (4.807401970328510465e+00+0.000000000000000000e+00j)	 (-2.528213573711497908e+00+0.000000000000000000e+00j)	 (-1.426784556637582568e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.997404942496187630e+01+0.000000000000000000e+00j)	 (1.518607104245442940e+01+0.000000000000000000e+00j)
 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (-1.199999999999999895e-03+0.000000000000000000e+00j)	 (-7.464092011465232272e-04+1.022288118447169276e-02j)	 (-6.045334697296195908e-03-4.013023159025426619e-03j)	 (5.636007827788649750e+10+0.000000000000000000e+00j)	 (-6.934866048802876826e-01-1.230685106970291542e+00j)	 (3.569471624266145020e+11+0.000000000000000000e+00j)	 (-3.882788321268428877e-01-6.485518428188278284e-01j)	 (3.000538004639405454e+00+0.000000000000000000e+00j)	 (4.405862857163008961e+00+0.000000000000000000e+00j)	 (-2.430750076215623334e+00+0.000000000000000000e+00j)	 (-1.446999970788055734e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.721401893393259286e+01+0.000000000000000000e+00j)	 (1.299793545739297329e+01+0.000000000000000000e+00j)
