sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (1.562500000000000000e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.562500000000000000e+00+0.000000000000000000e+00j)	 (-1.000000000000000021e-03+0.000000000000000000e+00j)	 (5.029010004780328034e-04-3.046506485391068872e-02j)	 (1.151768023004413194e-02+2.718497141052635818e-02j)	 (6.262230919765166473e+10+0.000000000000000000e+00j)	 (-9.434655087712525701e-01-4.182250136256840944e-01j)	 (3.632093933463796387e+11+0.000000000000000000e+00j)	 (-6.325677589715870131e-01-4.726432628919207679e-01j)	 (2.736564508211208335e-01+0.000000000000000000e+00j)	 (-2.521022982664442580e+00+0.000000000000000000e+00j)	 (-2.051401225048802957e+00+0.000000000000000000e+00j)	 (-1.486295494859507293e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.940356896455686808e+01+0.000000000000000000e+00j)	 (2.231068379695831538e+01+0.000000000000000000e+00j)
 (1.718699999999999894e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.718699999999999894e+00+0.000000000000000000e+00j)	 (-1.000000000000000021e-03+0.000000000000000000e+00j)	 (-2.401777720816298395e-02+4.019037734069833695e-02j)	 (1.933573946721418857e-02-5.086944801353797396e-02j)	 (6.888454011741682434e+10+0.000000000000000000e+00j)	 (-8.471393451006826725e-01-1.501433932767876067e-01j)	 (3.694716242661448364e+11+0.000000000000000000e+00j)	 (-7.548863841434720889e-01-2.738614732581642341e-01j)	 (-1.306578963109783720e+00+0.000000000000000000e+00j)	 (-2.762865329083435295e+00+0.000000000000000000e+00j)	 (-1.905388985766510057e+00+0.000000000000000000e+00j)	 (-1.515663123348248043e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.471522231180163942e+01+0.000000000000000000e+00j)	 (2.641767401272769078e+01+0.000000000000000000e+00j)
 (1.875000000000000000e+00+0.000000000000000000e+00j)	 (-0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.875000000000000000e+00+0.000000000000000000e+00j)	 (-8.999999999999999754e-04+0.000000000000000000e+00j)	 (2.341878667750196819e-02-1.331227528399752010e-02j)	 (-2.724229455500950733e-02+1.834842153224294087e-02j)	 (7.514677103718199158e+10+0.000000000000000000e+00j)	 (-8.177927763522402360e-01-6.214349158871979029e-02j)	 (3.757338551859099731e+11+0.000000000000000000e+00j)	 (-7.420114167717005715e-01-3.537363901708156372e-02j)	 (-1.722128946223423496e+00+0.000000000000000000e+00j)	 (-2.862435971918681155e+00+0.000000000000000000e+00j)	 (-2.581929324839944417e+00+0.000000000000000000e+00j)	 (-1.545701354770838343e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.032943830389366724e+01+0.000000000000000000e+00j)	 (2.306031533652798871e+01+0.000000000000000000e+00j)
 (2.031200000000000117e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (2.031200000000000117e+00+0.000000000000000000e+00j)	 (-6.999999999999999929e-04+0.000000000000000000e+00j)	 (7.919592723930949513e-03+1.275335030132552713e-02j)	 (-8.119578404373275007e-03-1.917054056963280947e-02j)	 (8.140900195694715881e+10+0.000000000000000000e+00j)	 (-7.124270556929434006e-01+1.113680326373907709e-01j)	 (3.819960861056751709e+11+0.000000000000000000e+00j)	 (-7.249345608113132444e-01+1.105391740201556172e-01j)	 (-2.840341172354809096e+00+0.000000000000000000e+00j)	 (-3.093346541600140220e+00+0.000000000000000000e+00j)	 (-2.694203671925046617e+00+0.000000000000000000e+00j)	 (-1.565596615832772720e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.636926161315678030e+01+0.000000000000000000e+00j)	 (2.000152042828155885e+01+0.000000000000000000e+00j)
 (2.187500000000000000e+00+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (2.187500000000000000e+00+0.000000000000000000e+00j)	 (-6.999999999999999929e-04+0.000000000000000000e+00j)	 (-3.054960457164031251e-03-2.036336004725716048e-02j)	 (-1.476423438201028776e-03+2.147537483084183477e-02j)	 (8.767123287671232605e+10+0.000000000000000000e+00j)	 (-9.340244871181158093e-01+2.064679260187376186e-01j)	 (3.882583170254403076e+11+0.000000000000000000e+00j)	 (-6.863102977836639251e-01+2.741333264953110804e-01j)	 (-3.856431245513960993e-01+0.000000000000000000e+00j)	 (-3.155832962998530000e+00+0.000000000000000000e+00j)	 (-2.626714383967313715e+00+0.000000000000000000e+00j)	 (-1.588466552564412559e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.665929365816478480e+01+0.000000000000000000e+00j)	 (2.025651143026925993e+01+0.000000000000000000e+00j)
 (2.343700000000000117e+00+0.000000000000000000e+00j)	 (-4.000000000000000192e-04+0.000000000000000000e+00j)	 (2.343700000000000117e+00+0.000000000000000000e+00j)	 (-5.999999999999999474e-04+0.000000000000000000e+00j)	 (5.746952300908867751e-03+2.765494472875312977e-03j)	 (-7.634658048233987880e-03-3.528198561662992342e-03j)	 (9.393346379647749329e+10+0.000000000000000000e+00j)	 (-7.582148588567720893e-01-1.183574927055743888e-02j)	 (3.945205479452055054e+11+0.000000000000000000e+00j)	 (-6.177059488192488956e-01+4.848791749392531436e-01j)	 (-2.403096049456515004e+00+0.000000000000000000e+00j)	 (-9.205856056763083828e+00+0.000000000000000000e+00j)	 (-2.099482679233598326e+00+0.000000000000000000e+00j)	 (-1.617015753194303329e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.849641655523242179e+01+0.000000000000000000e+00j)	 (1.402082606383353891e+01+0.000000000000000000e+00j)
 (2.500000000000000000e+00+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (2.500000000000000000e+00+0.000000000000000000e+00j)	 (-4.000000000000000192e-04+0.000000000000000000e+00j)	 (-4.617290045301433200e-03-1.409542482642913916e-02j)	 (-1.039650930256479436e-02+6.143345363572294375e-03j)	 (1.001956947162426605e+11+0.000000000000000000e+00j)	 (-2.646222805687099555e-01+1.199417843345089496e+00j)	 (4.007827788649706421e+11+0.000000000000000000e+00j)	 (-4.283022055446084053e-01+6.166760088957371488e-01j)	 (1.785821968275215221e+00+0.000000000000000000e+00j)	 (-4.291928884085151275e+00+0.000000000000000000e+00j)	 (-2.489272509121628563e+00+0.000000000000000000e+00j)	 (-1.646839863623878131e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.163841211239837037e+01+0.000000000000000000e+00j)	 (1.626857610954742839e+01+0.000000000000000000e+00j)
 (2.656200000000000117e+00+0.000000000000000000e+00j)	 (-4.000000000000000192e-04+0.000000000000000000e+00j)	 (2.656200000000000117e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (-2.200806813814169816e-02-5.618081558084860906e-03j)	 (4.476652728023095169e-03+3.119358098632715737e-02j)	 (1.064579256360078278e+11+0.000000000000000000e+00j)	 (-2.756782776188119177e-01+6.659688169078253894e-01j)	 (4.070450097847357788e+11+0.000000000000000000e+00j)	 (-2.380319699485073937e-01+6.934290627838225474e-01j)	 (-2.844035989521414898e+00+0.000000000000000000e+00j)	 (-4.116601109852939366e+00+0.000000000000000000e+00j)	 (-2.696190397158635399e+00+0.000000000000000000e+00j)	 (-1.674478154260498286e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.996984198128359722e+01+0.000000000000000000e+00j)	 (2.277339775039853365e+01+0.000000000000000000e+00j)
 (2.812500000000000000e+00+0.000000000000000000e+00j)	 (-4.000000000000000192e-04+0.000000000000000000e+00j)	 (2.812500000000000000e+00+0.000000000000000000e+00j)	 (4.000000000000000192e-04+0.000000000000000000e+00j)	 (-1.392483143088259386e-02+2.657187578750044854e-02j)	 (2.527858420343361348e-02+1.239142744398373346e-02j)	 (1.127201565557729950e+11+0.000000000000000000e+00j)	 (-2.868769138129005289e-02+1.065224105000688093e+00j)	 (4.133072407045009766e+11+0.000000000000000000e+00j)	 (-9.234552812765807472e-02+6.913837089072368824e-01j)	 (5.519684457950332357e-01+0.000000000000000000e+00j)	 (-4.482151204578119774e+00+0.000000000000000000e+00j)	 (-3.128822262161503609e+00+0.000000000000000000e+00j)	 (-1.694266607133779345e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.899029022977126857e+01+0.000000000000000000e+00j)	 (2.199917202524743232e+01+0.000000000000000000e+00j)
 (2.968700000000000117e+00+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (2.968700000000000117e+00+0.000000000000000000e+00j)	 (8.000000000000000383e-04+0.000000000000000000e+00j)	 (2.099439776308287611e-02+1.866880021795689834e-02j)	 (2.742497921247105674e-02-2.148858462463246882e-02j)	 (1.189823874755381622e+11+0.000000000000000000e+00j)	 (1.438392343081600078e-01+7.934263726564747543e-01j)	 (4.195694716242661133e+11+0.000000000000000000e+00j)	 (8.605295778712367116e-02+7.262553441571699686e-01j)	 (-1.869429262537380954e+00+0.000000000000000000e+00j)	 (-4.688416740901298674e+00+0.000000000000000000e+00j)	 (-2.717664274699754579e+00+0.000000000000000000e+00j)	 (-1.719338513034205818e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.084178887934635327e+01+0.000000000000000000e+00j)	 (2.343561830373037225e+01+0.000000000000000000e+00j)
 (3.125000000000000000e+00+0.000000000000000000e+00j)	 (-4.000000000000000192e-04+0.000000000000000000e+00j)	 (3.125000000000000000e+00+0.000000000000000000e+00j)	 (1.100000000000000066e-03+0.000000000000000000e+00j)	 (1.592621429105496589e-02-1.014775783779197455e-03j)	 (7.694786375642932025e-03-9.032340488769555892e-03j)	 (1.252446183953033295e+11+0.000000000000000000e+00j)	 (9.355202275666965051e-01+9.662596312315616665e-01j)	 (4.258317025440313110e+11+0.000000000000000000e+00j)	 (2.783291689382741962e-01+6.939161911338859179e-01j)	 (2.574039398295809633e+00+0.000000000000000000e+00j)	 (-5.278311907586190621e+00+0.000000000000000000e+00j)	 (-2.525984423615128538e+00+0.000000000000000000e+00j)	 (-1.745689997250341818e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.148580791698365289e+01+0.000000000000000000e+00j)	 (1.616187610329328450e+01+0.000000000000000000e+00j)
 (3.281200000000000117e+00+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (3.281200000000000117e+00+0.000000000000000000e+00j)	 (1.699999999999999905e-03+0.000000000000000000e+00j)	 (1.623771645153177651e-02-1.804975136015208106e-02j)	 (-4.976203777376317187e-03-3.040638320200452285e-02j)	 (1.315068493150684967e+11+0.000000000000000000e+00j)	 (4.930160896622975963e-01+6.147085911218932441e-01j)	 (4.320939334637964478e+11+0.000000000000000000e+00j)	 (4.783164381116706831e-01+5.553714634733579736e-01j)	 (-2.069562960787911354e+00+0.000000000000000000e+00j)	 (-5.185054695530395996e+00+0.000000000000000000e+00j)	 (-2.698445312764653714e+00+0.000000000000000000e+00j)	 (-1.778643842142136933e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.977408395862877200e+01+0.000000000000000000e+00j)	 (2.261016642617979855e+01+0.000000000000000000e+00j)
 (3.437500000000000000e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (3.437500000000000000e+00+0.000000000000000000e+00j)	 (2.000000000000000042e-03+0.000000000000000000e+00j)	 (1.556526478628636858e-03-1.431272202840143913e-02j)	 (-1.873377995214742285e-03-1.645576123933018345e-02j)	 (1.377690802348336487e+11+0.000000000000000000e+00j)	 (8.480109279682368495e-01+1.911288967458297239e-01j)	 (4.383561643835616455e+11+0.000000000000000000e+00j)	 (5.641932155008120287e-01+4.163671453906602760e-01j)	 (-1.216777103256347470e+00+0.000000000000000000e+00j)	 (-5.858191346902148489e+00+0.000000000000000000e+00j)	 (-3.083213575428250142e+00+0.000000000000000000e+00j)	 (-1.801047454672879411e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.438228377389726376e+01+0.000000000000000000e+00j)	 (1.839402311600109741e+01+0.000000000000000000e+00j)
 (3.593700000000000117e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (3.593700000000000117e+00+0.000000000000000000e+00j)	 (2.500000000000000052e-03+0.000000000000000000e+00j)	 (-2.471298206643508452e-02-2.535899892209690296e-02j)	 (-3.882916881385269081e-02-1.306849031723225120e-02j)	 (1.440313111545988159e+11+0.000000000000000000e+00j)	 (7.691368706274818168e-01+3.942278870057662199e-01j)	 (4.446183953033267822e+11+0.000000000000000000e+00j)	 (6.333228188402957315e-01+2.509423614293785354e-01j)	 (-1.266868675024978907e+00+0.000000000000000000e+00j)	 (-5.606228042858124816e+00+0.000000000000000000e+00j)	 (-3.334166353206570843e+00+0.000000000000000000e+00j)	 (-1.826898943700514266e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.224918703830391564e+01+0.000000000000000000e+00j)	 (2.453077394561408653e+01+0.000000000000000000e+00j)
 (3.750000000000000000e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (3.750000000000000000e+00+0.000000000000000000e+00j)	 (2.500000000000000052e-03+0.000000000000000000e+00j)	 (-1.875910797840032659e-02+1.097244988456949275e-02j)	 (-1.922212173359779189e-02+7.495560904335909179e-03j)	 (1.502935420743639832e+11+0.000000000000000000e+00j)	 (1.040315242753302893e+00-1.651588553439521379e-01j)	 (4.508806262230919800e+11+0.000000000000000000e+00j)	 (6.993366121761002141e-01+1.249801418945843262e-01j)	 (4.514032221320876115e-01+0.000000000000000000e+00j)	 (-6.237316642896475472e+00+0.000000000000000000e+00j)	 (-2.969738090820135845e+00+0.000000000000000000e+00j)	 (-1.846939727791577823e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.629076509455724420e+01+0.000000000000000000e+00j)	 (1.988532688833818085e+01+0.000000000000000000e+00j)
 (3.906200000000000117e+00+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.906200000000000117e+00+0.000000000000000000e+00j)	 (2.799999999999999972e-03+0.000000000000000000e+00j)	 (-2.331210962718785820e-02+2.463048754759659953e-02j)	 (-2.738967434059307385e-02+2.245621414948177977e-02j)	 (1.565557729941291504e+11+0.000000000000000000e+00j)	 (9.498936369811314950e-01-1.204641053883652169e-01j)	 (4.571428571428571167e+11+0.000000000000000000e+00j)	 (7.056675676023795862e-01-1.019702502996946009e-01j)	 (-3.772088463786812951e-01+0.000000000000000000e+00j)	 (-6.206017290590749802e+00+0.000000000000000000e+00j)	 (-2.938246582567967558e+00+0.000000000000000000e+00j)	 (-1.878975123921335566e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.098462292777739435e+01+0.000000000000000000e+00j)	 (2.354225021697342513e+01+0.000000000000000000e+00j)
 (4.062500000000000000e+00+0.000000000000000000e+00j)	 (-0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.062500000000000000e+00+0.000000000000000000e+00j)	 (3.000000000000000062e-03+0.000000000000000000e+00j)	 (1.952607490586875938e-02+2.768731532728729156e-02j)	 (-1.989986481143157012e-03+3.870909871746149034e-02j)	 (1.628180039138943176e+11+0.000000000000000000e+00j)	 (6.875171517157329104e-01-5.397755420720201647e-01j)	 (4.634050880626223145e+11+0.000000000000000000e+00j)	 (6.548834964528713609e-01-2.855657929435841402e-01j)	 (-1.168853423475173070e+00+0.000000000000000000e+00j)	 (-6.745466711717424957e+00+0.000000000000000000e+00j)	 (-2.920721330043765551e+00+0.000000000000000000e+00j)	 (-1.905744044703627083e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.176772384504930358e+01+0.000000000000000000e+00j)	 (2.411883663311820669e+01+0.000000000000000000e+00j)
 (4.218700000000000117e+00+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (4.218700000000000117e+00+0.000000000000000000e+00j)	 (2.899999999999999800e-03+0.000000000000000000e+00j)	 (2.714005727244610255e-02+8.405506005063182601e-03j)	 (2.005825582052420120e-02+2.466279932708376199e-02j)	 (1.690802348336594849e+11+0.000000000000000000e+00j)	 (7.438105759644959569e-01-4.955039489097526895e-01j)	 (4.696673189823874512e+11+0.000000000000000000e+00j)	 (5.064815165846384692e-01-4.168370178359587785e-01j)	 (-9.757372215908467483e-01+0.000000000000000000e+00j)	 (-6.667530515313284667e+00+0.000000000000000000e+00j)	 (-3.662522454584239640e+00+0.000000000000000000e+00j)	 (-1.933485482548825729e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.004573834980334723e+01+0.000000000000000000e+00j)	 (2.281999290319442864e+01+0.000000000000000000e+00j)
