sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.000000000000000104e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.999999999999999474e-04+0.000000000000000000e+00j)	 (-5.629685157421291872e-04+0.000000000000000000e+00j)	 (9.754122938530732133e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-5.771595450353523837e-01+0.000000000000000000e+00j)	 (3.005870841487279663e+11+0.000000000000000000e+00j)	 (8.251487950300941954e-01+1.700731606854288813e-01j)	 (-4.774082352112945848e+00+0.000000000000000000e+00j)	 (9.600523402669658424e+00+0.000000000000000000e+00j)	 (-1.488668110090460628e+00+0.000000000000000000e+00j)	 (-1.218735954925215736e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-2.162354994142816622e-01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (5.000000000000000104e-04+0.000000000000000000e+00j)	 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (5.999999999999999474e-04+0.000000000000000000e+00j)	 (4.449737696106911855e-04-3.873716091288791335e-03j)	 (-1.422974728319266577e-04-1.392633365309665222e-03j)	 (6.262230919765166283e+09+0.000000000000000000e+00j)	 (2.720524680435915776e+00+5.974993685639450325e-01j)	 (3.068493150684931641e+11+0.000000000000000000e+00j)	 (8.416235861019029096e-01-1.054462343634549742e-01j)	 (8.897643316830100346e+00+0.000000000000000000e+00j)	 (6.675124788221818761e+00+0.000000000000000000e+00j)	 (-1.429998846905705445e+00+0.000000000000000000e+00j)	 (-1.251526477726736530e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.921843317153488329e+00+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (4.550416739029998492e-03+2.172601317735915402e-03j)	 (1.725480789186517074e-03+1.331825615453992914e-03j)	 (1.252446183953033257e+10+0.000000000000000000e+00j)	 (2.261646925646101813e+00-4.865414881542252101e-01j)	 (3.131115459882583008e+11+0.000000000000000000e+00j)	 (7.505260279142570434e-01-3.270504060455624029e-01j)	 (7.284973949618180455e+00+0.000000000000000000e+00j)	 (6.247033131592328203e+00+0.000000000000000000e+00j)	 (-1.737623436356942053e+00+0.000000000000000000e+00j)	 (-1.280157554826456945e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.767889998243958871e+00+0.000000000000000000e+00j)	 (5.226511071354560833e+00+0.000000000000000000e+00j)
 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (-1.146988318639015521e-02+2.845293078563642069e-04j)	 (-5.264819189276955663e-03-7.244559532592933539e-03j)	 (1.878669275929549789e+10+0.000000000000000000e+00j)	 (7.272337077587579524e-01-1.054740343055466267e+00j)	 (3.193737769080234985e+11+0.000000000000000000e+00j)	 (6.136280096391376615e-01-4.641264073197956530e-01j)	 (2.152001561826773823e+00+0.000000000000000000e+00j)	 (5.491772319893470033e+00+0.000000000000000000e+00j)	 (-2.277130263508950314e+00+0.000000000000000000e+00j)	 (-1.303818709644966845e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.904185003046009683e+01+0.000000000000000000e+00j)	 (1.427357731608974412e+01+0.000000000000000000e+00j)
 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (-6.999999999999999929e-04+0.000000000000000000e+00j)	 (1.073820630296150672e-02-1.811644947923782278e-03j)	 (4.382326929347498887e-03+1.065708295535904362e-02j)	 (2.504892367906066513e+10+0.000000000000000000e+00j)	 (2.090062887892774057e-01-9.216661309986355910e-01j)	 (3.256360078277886353e+11+0.000000000000000000e+00j)	 (5.185741373533198084e-01-5.905613997483328825e-01j)	 (-4.907458322486776825e-01+0.000000000000000000e+00j)	 (5.111132998343675737e+00+0.000000000000000000e+00j)	 (-2.092351226825432065e+00+0.000000000000000000e+00j)	 (-1.324083636554870580e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.123126797904262730e+01+0.000000000000000000e+00j)	 (1.588861558039575073e+01+0.000000000000000000e+00j)
 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (-8.999999999999999754e-04+0.000000000000000000e+00j)	 (-2.734102842550034489e-03+8.131815469711081365e-03j)	 (-9.229084772193370256e-03-4.412261724318076658e-03j)	 (3.131115459882583237e+10+0.000000000000000000e+00j)	 (-1.017394710421891391e-01-8.324676265762972482e-01j)	 (3.318982387475538330e+11+0.000000000000000000e+00j)	 (3.609698850019507077e-01-7.276233365204352044e-01j)	 (-1.528264895509239052e+00+0.000000000000000000e+00j)	 (4.766523177680221934e+00+0.000000000000000000e+00j)	 (-1.806304899511866680e+00+0.000000000000000000e+00j)	 (-1.350090322410846966e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.019714578059523546e+01+0.000000000000000000e+00j)	 (1.506175468883080626e+01+0.000000000000000000e+00j)
 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (-1.000000000000000021e-03+0.000000000000000000e+00j)	 (5.377232704100592953e-04-1.582929250643233185e-02j)	 (2.007735267205968885e-02+3.704481197809675243e-03j)	 (3.757338551859099579e+10+0.000000000000000000e+00j)	 (-1.147806757039321474e-01-7.672370906176325667e-01j)	 (3.381604696673189697e+11+0.000000000000000000e+00j)	 (1.210115897605007068e-01-8.184588840697636369e-01j)	 (-2.205280748066631880e+00+0.000000000000000000e+00j)	 (4.739633137106599392e+00+0.000000000000000000e+00j)	 (-1.646146515333100524e+00+0.000000000000000000e+00j)	 (-1.381463197951173072e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.619951957650054197e+01+0.000000000000000000e+00j)	 (1.982156615860499116e+01+0.000000000000000000e+00j)
 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (2.000000000000000096e-04+0.000000000000000000e+00j)	 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (-1.299999999999999940e-03+0.000000000000000000e+00j)	 (-4.182670856095446581e-03+1.411681405158001813e-02j)	 (-1.789982589440470770e-02-8.023841388207074432e-03j)	 (4.383561643835616302e+10+0.000000000000000000e+00j)	 (-9.980097236230660307e-02-7.439193519261256826e-01j)	 (3.444227005870841675e+11+0.000000000000000000e+00j)	 (-9.857727437634178358e-02-7.794687980238365066e-01j)	 (-2.492014759181116368e+00+0.000000000000000000e+00j)	 (4.754775039774498779e+00+0.000000000000000000e+00j)	 (-2.095114014411429526e+00+0.000000000000000000e+00j)	 (-1.408722090765426671e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.585219033984205339e+01+0.000000000000000000e+00j)	 (1.964993032359781111e+01+0.000000000000000000e+00j)
 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (-1.100000000000000066e-03+0.000000000000000000e+00j)	 (5.101473871382014753e-03-8.598125771117837851e-03j)	 (7.869199761331538076e-03+6.122086468536179146e-03j)	 (5.009784735812133026e+10+0.000000000000000000e+00j)	 (-1.256883158130687184e-01-9.948471599481764072e-01j)	 (3.506849315068493042e+11+0.000000000000000000e+00j)	 (-2.697366020963075095e-01-7.052300312506144531e-01j)	 (2.390032702143213630e-02+0.000000000000000000e+00j)	 (4.762460928666907733e+00+0.000000000000000000e+00j)	 (-2.440434501807397183e+00+0.000000000000000000e+00j)	 (-1.432673406899908386e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.997404942496187630e+01+0.000000000000000000e+00j)	 (1.517347651895156169e+01+0.000000000000000000e+00j)
 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (-1.199999999999999895e-03+0.000000000000000000e+00j)	 (-7.845904145556062545e-04+1.052785935821005242e-02j)	 (-6.045334697296195908e-03-4.013023159025426619e-03j)	 (5.636007827788649750e+10+0.000000000000000000e+00j)	 (-7.123481094576992190e-01-1.268612952248683312e+00j)	 (3.569471624266145020e+11+0.000000000000000000e+00j)	 (-4.150159872675672212e-01-6.425927679490627265e-01j)	 (3.256836535052727744e+00+0.000000000000000000e+00j)	 (4.376491783639240296e+00+0.000000000000000000e+00j)	 (-2.327225966452527217e+00+0.000000000000000000e+00j)	 (-1.453487098406531075e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.721401893393259286e+01+0.000000000000000000e+00j)	 (1.299021849202877377e+01+0.000000000000000000e+00j)
