sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.200000000000000153e-03+0.000000000000000000e+00j)	 (-1.221889055472266574e-04+0.000000000000000000e+00j)	 (8.902548725637189153e-04+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-1.372515998652746871e-01+0.000000000000000000e+00j)	 (3.005870841487279663e+11+0.000000000000000000e+00j)	 (8.059047704538330192e-01+1.765029721060364931e-01j)	 (-1.724965169040097379e+01+0.000000000000000000e+00j)	 (1.595598579723206711e+01+0.000000000000000000e+00j)	 (-1.670852128174109552e+00+0.000000000000000000e+00j)	 (-1.210274017831748239e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-1.009712813130448694e+00+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.562000000000000055e-01+0.000000000000000000e+00j)	 (3.099999999999999891e-03+0.000000000000000000e+00j)	 (3.768163433831344593e-04-3.621408657213161068e-03j)	 (3.226858156167800246e-05-1.626042953261316957e-03j)	 (6.262230919765166283e+09+0.000000000000000000e+00j)	 (2.230850025018348948e+00+1.874673585882636051e-01j)	 (3.068493150684931641e+11+0.000000000000000000e+00j)	 (8.227795902976855480e-01-8.362264668722815819e-02j)	 (6.999968378756506127e+00+0.000000000000000000e+00j)	 (1.289823021744295595e+01+0.000000000000000000e+00j)	 (-1.649699305383617975e+00+0.000000000000000000e+00j)	 (-1.241963461600299112e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.224350266893267758e+00+0.000000000000000000e+00j)	 (-1.993870837738703772e+00+0.000000000000000000e+00j)
 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.125000000000000000e-01+0.000000000000000000e+00j)	 (2.700000000000000143e-03+0.000000000000000000e+00j)	 (4.354530328924620733e-03+1.755446227972738259e-03j)	 (1.219160980497420834e-03+1.897958365010995758e-03j)	 (1.252446183953033257e+10+0.000000000000000000e+00j)	 (1.698038409226365397e+00-1.203581806177655089e+00j)	 (3.131115459882583008e+11+0.000000000000000000e+00j)	 (7.338000923379738305e-01-3.024218867881203754e-01j)	 (6.366827940048306544e+00+0.000000000000000000e+00j)	 (1.219778074818244207e+01+0.000000000000000000e+00j)	 (-2.007135179747061571e+00+0.000000000000000000e+00j)	 (-1.270926842156211833e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.065982667958259356e+00+0.000000000000000000e+00j)	 (5.211663538004494889e+00+0.000000000000000000e+00j)
 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (-2.000000000000000096e-04+0.000000000000000000e+00j)	 (4.687000000000000055e-01+0.000000000000000000e+00j)	 (2.500000000000000052e-03+0.000000000000000000e+00j)	 (-9.522220462979191086e-03+3.246884182665794719e-04j)	 (-4.484260002432871074e-03-6.440864178137955913e-03j)	 (1.878669275929549789e+10+0.000000000000000000e+00j)	 (6.593058943305881714e-01-1.019385167901870171e+00j)	 (3.193737769080234985e+11+0.000000000000000000e+00j)	 (6.133148759256631388e-01-4.352271179250774003e-01j)	 (1.684475052079492663e+00+0.000000000000000000e+00j)	 (1.181769675477902126e+01+0.000000000000000000e+00j)	 (-2.475076601868097637e+00+0.000000000000000000e+00j)	 (-1.293550846282742839e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.789533607910384916e+01+0.000000000000000000e+00j)	 (1.342407241510975346e+01+0.000000000000000000e+00j)
 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (6.250000000000000000e-01+0.000000000000000000e+00j)	 (2.299999999999999961e-03+0.000000000000000000e+00j)	 (8.993492735223002771e-03-3.002418848237117018e-03j)	 (5.416336016188589425e-03+9.590525372303166513e-03j)	 (2.504892367906066513e+10+0.000000000000000000e+00j)	 (1.641761147514504415e-01-8.450277140500981332e-01j)	 (3.256360078277886353e+11+0.000000000000000000e+00j)	 (5.179019345634645610e-01-5.631095231999053707e-01j)	 (-1.301667682892488465e+00+0.000000000000000000e+00j)	 (1.143549108585181173e+01+0.000000000000000000e+00j)	 (-2.326105322605719561e+00+0.000000000000000000e+00j)	 (-1.314554160743099231e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.083914047036135742e+01+0.000000000000000000e+00j)	 (1.561297152549684064e+01+0.000000000000000000e+00j)
 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (7.812000000000000055e-01+0.000000000000000000e+00j)	 (2.099999999999999870e-03+0.000000000000000000e+00j)	 (-2.032776436176901916e-03+7.899350120662940872e-03j)	 (-9.572474005234908948e-03-3.615827430952571649e-03j)	 (3.131115459882583237e+10+0.000000000000000000e+00j)	 (-8.694770777403160178e-02-7.923721923597966121e-01j)	 (3.318982387475538330e+11+0.000000000000000000e+00j)	 (3.721285647628725379e-01-7.042339056352424631e-01j)	 (-1.969434973794121913e+00+0.000000000000000000e+00j)	 (1.113430318817935216e+01+0.000000000000000000e+00j)	 (-1.976196688241721233e+00+0.000000000000000000e+00j)	 (-1.340302316083769796e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.019973504202298642e+01+0.000000000000000000e+00j)	 (1.510907761709358788e+01+0.000000000000000000e+00j)
 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (-2.000000000000000096e-04+0.000000000000000000e+00j)	 (9.375000000000000000e-01+0.000000000000000000e+00j)	 (1.699999999999999905e-03+0.000000000000000000e+00j)	 (-8.982655305215958173e-04-1.551190548268662622e-02j)	 (2.091010435458478742e-02+1.628836624352544967e-03j)	 (3.757338551859099579e+10+0.000000000000000000e+00j)	 (-1.001378277941395445e-01-7.340373372133371932e-01j)	 (3.381604696673189697e+11+0.000000000000000000e+00j)	 (1.336634309108937768e-01-7.886078231824459328e-01j)	 (-2.605555128031499912e+00+0.000000000000000000e+00j)	 (1.110801316106059744e+01+0.000000000000000000e+00j)	 (-1.939773427022340346e+00+0.000000000000000000e+00j)	 (-1.372124714750298224e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.643339718452503462e+01+0.000000000000000000e+00j)	 (2.003831066275853701e+01+0.000000000000000000e+00j)
 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (-2.999999999999999737e-04+0.000000000000000000e+00j)	 (1.093699999999999894e+00+0.000000000000000000e+00j)	 (1.299999999999999940e-03+0.000000000000000000e+00j)	 (-3.209022900673386743e-03+1.501214356523458866e-02j)	 (-1.906558152607323864e-02-6.795136712368818679e-03j)	 (4.383561643835616302e+10+0.000000000000000000e+00j)	 (-9.965985317161578372e-02-7.518753738822511190e-01j)	 (3.444227005870841675e+11+0.000000000000000000e+00j)	 (-7.213849726863878764e-02-7.618373069152978294e-01j)	 (-2.401443811562504749e+00+0.000000000000000000e+00j)	 (1.111181661861810710e+01+0.000000000000000000e+00j)	 (-2.323988985794960715e+00+0.000000000000000000e+00j)	 (-1.398355308122469509e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.612434460684326609e+01+0.000000000000000000e+00j)	 (1.988533402027632491e+01+0.000000000000000000e+00j)
 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (-2.000000000000000096e-04+0.000000000000000000e+00j)	 (1.250000000000000000e+00+0.000000000000000000e+00j)	 (1.199999999999999895e-03+0.000000000000000000e+00j)	 (4.684019695113710718e-03-9.716647945814513646e-03j)	 (8.697742011302921766e-03+5.637547379759543821e-03j)	 (5.009784735812133026e+10+0.000000000000000000e+00j)	 (-1.306648158321154773e-01-1.032454037383916612e+00j)	 (3.506849315068493042e+11+0.000000000000000000e+00j)	 (-2.381362032722090516e-01-6.886286718347515157e-01j)	 (3.464234476656068429e-01+0.000000000000000000e+00j)	 (1.111770856560947784e+01+0.000000000000000000e+00j)	 (-2.749723057195673892e+00+0.000000000000000000e+00j)	 (-1.422208360064983523e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.031136314934515497e+01+0.000000000000000000e+00j)	 (1.545424376002303823e+01+0.000000000000000000e+00j)
 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (-1.000000000000000048e-04+0.000000000000000000e+00j)	 (1.406199999999999894e+00+0.000000000000000000e+00j)	 (1.000000000000000021e-03+0.000000000000000000e+00j)	 (1.043419578880967107e-03+1.043142966964062494e-02j)	 (-6.744583170428754618e-03-3.582247435178528405e-03j)	 (5.636007827788649750e+10+0.000000000000000000e+00j)	 (-7.613845434013626345e-01-1.142244323657258143e+00j)	 (3.569471624266145020e+11+0.000000000000000000e+00j)	 (-3.798048531872933453e-01-6.455834201268193517e-01j)	 (2.751796679789173972e+00+0.000000000000000000e+00j)	 (1.065566190033297111e+01+0.000000000000000000e+00j)	 (-2.510141636660103703e+00+0.000000000000000000e+00j)	 (-1.442092590178113198e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (1.765831655190318372e+01+0.000000000000000000e+00j)	 (1.333249372962048085e+01+0.000000000000000000e+00j)
