freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.669575055328037738e+00	7.046032969931102265e-03	8.877775279565415234e-01	2.787431218793007037e+00	2.352776177123179491e-02	8.440660925588547650e-03	7.655570711280181229e+01	2.951334267699601810e+01	8.263106460495289740e-01	1.746158515509521614e-01	8.445590443466070019e-01	2.082559724437459681e-01	8.263106460495266425e-01	1.746158515509518838e-01	8.445590443466047814e-01	2.082559724437462179e-01
3.068493150684931641e+11	1.670251779249795954e+00	7.829492105893677903e-03	1.007042756224269864e+00	2.789679705140473143e+00	2.615444624098229448e-02	9.375429800341648218e-03	7.884747011304553155e+01	2.971401998903494501e+01	8.389258917785819003e-01	-1.012072575579886918e-01	8.450086158607483799e-01	-1.200588976930094393e-01	8.389258917785821223e-01	-1.012072575579879147e-01	8.450086158607486020e-01	-1.200588976930084956e-01
3.131115459882583008e+11	1.669890253064669983e+00	7.034944241257450222e-03	9.233128997414998818e-01	2.788483966839909733e+00	2.349516963865849392e-02	8.425786168419229297e-03	7.184352025003005338e+01	2.908113361259056262e+01	7.499351619032657013e-01	-3.200941733685875312e-01	8.153913335836949772e-01	-4.034189170601281127e-01	7.499351619032642580e-01	-3.200941733685904733e-01	8.153913335836949772e-01	-4.034189170601321650e-01
3.193737769080234985e+11	1.670637437566699468e+00	8.008359010332760305e-03	1.072091738747489309e+00	2.790965313985389162e+00	2.675812875227302420e-02	9.587409996888661759e-03	7.753072438666623611e+01	2.959944417114113335e+01	6.153101401412280902e-01	-4.559177940164609866e-01	7.658117284695070692e-01	-6.376878340932721212e-01	6.153101401412265359e-01	-4.559177940164632625e-01	7.658117284695071803e-01	-6.376878340932756739e-01
3.256360078277886353e+11	1.670236109807974767e+00	7.607618796645551629e-03	1.038413500318424720e+00	2.789630786642721905e+00	2.541303924762258401e-02	9.109821761827768122e-03	7.403954168761724475e+01	2.928597678417212791e+01	5.245854234021832818e-01	-5.850423181562930397e-01	7.857890177902318030e-01	-8.398282904727665255e-01	5.245854234021843920e-01	-5.850423181562921515e-01	7.857890177902318030e-01	-8.398282904727646381e-01
3.318982387475538330e+11	1.670117499185375998e+00	8.528685633182762557e-03	1.186523148510856274e+00	2.789219722606584906e+00	2.848781424205888008e-02	1.021354252272259691e-02	7.551960872368788102e+01	2.942063707676693696e+01	3.660862226862017788e-01	-7.245237290140280617e-01	8.117596666163231500e-01	-1.102934884307121832e+00	3.660862226862013902e-01	-7.245237290140276176e-01	8.117596666163225949e-01	-1.102934884307122054e+00
3.381604696673189697e+11	1.670257496504982120e+00	8.027560266838084171e-03	1.137877667416879124e+00	2.789695662907252682e+00	2.681618542866369068e-02	9.612584550071487030e-03	6.983212778548957544e+01	2.888794222083970453e+01	1.244385060077866784e-01	-8.153643493637879880e-01	8.248054097730466161e-01	-1.419347899722082529e+00	1.244385060077884131e-01	-8.153643493637880990e-01	8.248054097730469492e-01	-1.419347899722080530e+00
3.444227005870841675e+11	1.669807209827139483e+00	8.258365785754506749e-03	1.192271173616134217e+00	2.788187917385245296e+00	2.757975746088529162e-02	9.891642270205915771e-03	7.649307951540878037e+01	2.950777475857756116e+01	-9.178425644576833353e-02	-7.731823730275307893e-01	7.786111556430375114e-01	-1.688953087227244687e+00	-9.178425644576758413e-02	-7.731823730275307893e-01	7.786111556430374003e-01	-1.688953087227243799e+00
3.506849315068493042e+11	1.670479832255277186e+00	8.365979918223419992e-03	1.229767705624989160e+00	2.790432880351627176e+00	2.795040146088975316e-02	1.001651093552469694e-02	7.247436011598516359e+01	2.914061193821027373e+01	-2.570901581373085110e-01	-7.036329591664052252e-01	7.491292883316860163e-01	-1.921102389248206865e+00	-2.570901581373103428e-01	-7.036329591664048921e-01	7.491292883316863493e-01	-1.921102389248209308e+00
3.569471624266145020e+11	1.669949437379532275e+00	8.625683329213939404e-03	1.290584975766399634e+00	2.788656720991320448e+00	2.880891004526965962e-02	1.033074807250875145e-02	7.312140104567453136e+01	2.920108234086091414e+01	-4.022479834346352479e-01	-6.481363510130908612e-01	7.628133255795910284e-01	-2.126241560817450971e+00	-4.022479834346356919e-01	-6.481363510130904171e-01	7.628133255795909173e-01	-2.126241560817451859e+00
3.632093933463796387e+11	1.670109558311004161e+00	8.923492076574186110e-03	1.358567043672886721e+00	2.789186308050936702e+00	2.980641882119811764e-02	1.068642088739731044e-02	7.385682895504099577e+01	2.926916675387905542e+01	-5.866657456161749051e-01	-5.349316970505173519e-01	7.939323759544820724e-01	-2.402287147424097657e+00	-5.866657456161743500e-01	-5.349316970505176849e-01	7.939323759544817394e-01	-2.402287147424096769e+00
3.694716242661448364e+11	1.669526372086711508e+00	8.394326837519349577e-03	1.300038235663993236e+00	2.787247842369961592e+00	2.802910006230759435e-02	1.005619221808233717e-02	7.644141169130480762e+01	2.950317778798740065e+01	-7.242097865873532436e-01	-3.429900655643596807e-01	8.013251525222102600e-01	-2.699282349422048366e+00	-7.242097865873541318e-01	-3.429900655643582374e-01	8.013251525222104821e-01	-2.699282349422050586e+00
