freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.005870841487279663e+11	1.675914601755345679e+00	7.141925924354232402e-03	8.998597322819419375e-01	2.808638745270870096e+00	2.393851588256060495e-02	8.523173698599650558e-03	7.655570711280181229e+01	2.961408112351612942e+01	8.362517726652671790e-01	1.121278127528650276e-01	8.437355472412805257e-01	1.332888146043829658e-01	8.362517726652636263e-01	1.121278127528657353e-01	8.437355472412770840e-01	1.332888146043843536e-01
3.068493150684931641e+11	1.676580489602996327e+00	7.623486904606368610e-03	9.805460125153458995e-01	2.810864020564838306e+00	2.556277881401395127e-02	9.094277996726841257e-03	7.884747011304553155e+01	2.981544341119091968e+01	8.319361082999848778e-01	-1.666322264294386457e-01	8.484597734590344498e-01	-1.976787164037826228e-01	8.319361082999855439e-01	-1.666322264294372579e-01	8.484597734590347828e-01	-1.976787164037808742e-01
3.131115459882583008e+11	1.676413408468041322e+00	7.125632807112148616e-03	9.352154706562244568e-01	2.810311141448534222e+00	2.389101276332514928e-02	8.501198465523241224e-03	7.184352025003005338e+01	2.918039679179864621e+01	7.184859417854636554e-01	-3.788721901442410611e-01	8.122599245364987564e-01	-4.852641806197394159e-01	7.184859417854629893e-01	-3.788721901442432261e-01	8.122599245364992004e-01	-4.852641806197421359e-01
3.193737769080234985e+11	1.676883623283888625e+00	7.860605305105003437e-03	1.052311715581741192e+00	2.811876896921940094e+00	2.636264061045806920e-02	9.375460440432616116e-03	7.753072438666623611e+01	2.970047650950732532e+01	5.792964177740483889e-01	-5.025479384435728170e-01	7.669020602917492324e-01	-7.145745620645408414e-01	5.792964177740477227e-01	-5.025479384435732610e-01	7.669020602917490104e-01	-7.145745620645418406e-01
3.256360078277886353e+11	1.676682735328850482e+00	7.573744134031144132e-03	1.033789726714910095e+00	2.811207633349628310e+00	2.539753206265634930e-02	9.034384995744522764e-03	7.403954168761724475e+01	2.938593915842264437e+01	4.754962977584475392e-01	-6.265747570998745353e-01	7.865701846731523172e-01	-9.216349377018649980e-01	4.754962977584505923e-01	-6.265747570998726479e-01	7.865701846731526503e-01	-9.216349377018604461e-01
3.318982387475538330e+11	1.676605086619628926e+00	8.330875611925012136e-03	1.159003530679408867e+00	2.810935212990352206e+00	2.793517685389777794e-02	9.938036538444281268e-03	7.551960872368788102e+01	2.952105908952171731e+01	3.042704540722692141e-01	-7.573606925917226729e-01	8.161958881937342314e-01	-1.188781335206031464e+00	3.042704540722698248e-01	-7.573606925917205634e-01	8.161958881937325661e-01	-1.188781335206029688e+00
3.381604696673189697e+11	1.676793732521263847e+00	8.250273901342352126e-03	1.169446520531384648e+00	2.811569154403144477e+00	2.766801513870922533e-02	9.840773468217517417e-03	6.983212778548957544e+01	2.898654597624415530e+01	5.058556783714678734e-02	-8.186202859105760066e-01	8.201817311899355367e-01	-1.509081109745170401e+00	5.058556783714501792e-02	-8.186202859105760066e-01	8.201817311899355367e-01	-1.509081109745172622e+00
3.444227005870841675e+11	1.675991038935670030e+00	8.080074965571075810e-03	1.166531092474201170e+00	2.808880674981217407e+00	2.708426647245112950e-02	9.642369899758107890e-03	7.649307951540878037e+01	2.960849420001722621e+01	-1.560778836980707129e-01	-7.646568980100234558e-01	7.804232681397831328e-01	-1.772145394024864817e+00	-1.560778836980691309e-01	-7.646568980100238999e-01	7.804232681397832438e-01	-1.772145394024862819e+00
3.506849315068493042e+11	1.677126347040902576e+00	8.222176491752022226e-03	1.208629140679653213e+00	2.812685179752500542e+00	2.757925764867530730e-02	9.805312676729117244e-03	7.247436011598516359e+01	2.924007813590359106e+01	-3.213304835697394779e-01	-6.781434299153739076e-01	7.504210759357377025e-01	-2.013296578575928031e+00	-3.213304835697406436e-01	-6.781434299153732415e-01	7.504210759357375915e-01	-2.013296578575929807e+00
3.569471624266145020e+11	1.676626376384685368e+00	8.484709875433708165e-03	1.269492360319404822e+00	2.811004015687170288e+00	2.845137674624754684e-02	1.012142870926934640e-02	7.312140104567453136e+01	2.930075494331462238e+01	-4.635962837616244281e-01	-6.096774628205599011e-01	7.659165248177530749e-01	-2.220917721470103245e+00	-4.635962837616256493e-01	-6.096774628205587909e-01	7.659165248177529639e-01	-2.220917721470105466e+00
3.632093933463796387e+11	1.676715467268376614e+00	9.204665119339219825e-03	1.401374548424597410e+00	2.811290032317051324e+00	3.086720875324357530e-02	1.097973115488300351e-02	7.385682895504099577e+01	2.936907175013764970e+01	-6.325677589715870131e-01	-4.726432628919207679e-01	7.896414525893743486e-01	-2.499897485758569182e+00	-6.325677589715847926e-01	-4.726432628919235990e-01	7.896414525893742375e-01	-2.499897485758564297e+00
3.694716242661448364e+11	1.675896078071974049e+00	8.282282018972186854e-03	1.282685736644263441e+00	2.808559068301582418e+00	2.776048790616303732e-02	9.884245704310791816e-03	7.644141169130480762e+01	2.960388153850106718e+01	-7.548863841434720889e-01	-2.738614732581642341e-01	8.030277451622316320e-01	-2.793573770645978005e+00	-7.548863841434713118e-01	-2.738614732581660660e-01	8.030277451622314100e-01	-2.793573770645975340e+00
3.757338551859099731e+11	1.677249809161367677e+00	9.205664620298023570e-03	1.449855226104109107e+00	2.813082178070743122e+00	3.088039845519682802e-02	1.097742493835537382e-02	6.888924965150421542e+01	2.889374432580727969e+01	-7.420114167717005715e-01	-3.537363901708156372e-02	7.428541155279798636e-01	-3.093956084871881007e+00	-7.420114167717009046e-01	-3.537363901708289599e-02	7.428541155279801966e-01	-3.093956084871879231e+00
3.819960861056751709e+11	1.676412527089540250e+00	8.640180982617951325e-03	1.383473720074604341e+00	2.810284308255326380e+00	2.896901527116309272e-02	1.030821514608518813e-02	7.304759563649395204e+01	2.929386096673682971e+01	-7.249345608113132444e-01	1.105391740201556172e-01	7.333137298944769622e-01	-3.292908695491224336e+00	-7.249345608113134665e-01	1.105391740201569495e-01	7.333137298944772953e-01	-3.292908695491226112e+00
3.882583170254403076e+11	1.676557475798370778e+00	9.613730124348273884e-03	1.564594701848472491e+00	2.810752545848500983e+00	3.223594222056819919e-02	1.146879410219903139e-02	7.414952521106654615e+01	2.939607239974061415e+01	-6.863102977836639251e-01	2.741333264953110804e-01	7.390337648167951690e-01	-3.521608062807621398e+00	-6.863102977836632590e-01	2.741333264953122462e-01	7.390337648167950579e-01	-3.521608062807623174e+00
3.945205479452055054e+11	1.676701222648786072e+00	8.819430414773900620e-03	1.458476133534494235e+00	2.811249207679093143e+00	2.957509951903457973e-02	1.052026957917798558e-02	6.963789532558378426e+01	2.896753177620524866e+01	-6.177059488192488956e-01	4.848791749392531436e-01	7.852824036590017043e-01	-3.807100069106527762e+00	-6.177059488192490067e-01	4.848791749392535322e-01	7.852824036590021484e-01	-3.807100069106527762e+00
