1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm
221210000000,2.756843,0.00562299702957332,NaN,221210000000,2.757738,0.00557757480949967,NaN,221210000000,2.759881,0.00526976706604379,NaN,221210000000,2.755788,0.00526024498256034,NaN,221210000000,2.755948,0.00534180253038156,NaN
221265000000,2.756985,0.00564723783408325,NaN,221265000000,2.757884,0.00560065978119457,NaN,221265000000,2.76005,0.0052826361841271,NaN,221265000000,2.755938,0.00528239024245103,NaN,221265000000,2.756108,0.00534369843271744,NaN
221320000000,2.757148,0.0056757852679653,NaN,221320000000,2.75805,0.00562823734160004,NaN,221320000000,2.760231,0.00529917604722213,NaN,221320000000,2.756108,0.00530927670468646,NaN,221320000000,2.756286,0.00534914373907497,NaN
221375000000,2.757329,0.00570817628219193,NaN,221375000000,2.758235,0.00565992745360711,NaN,221375000000,2.76042,0.00531880655842227,NaN,221375000000,2.756297,0.00534063274023082,NaN,221375000000,2.756478,0.00535802208470374,NaN
221430000000,2.75752,0.00574296106646552,NaN,221430000000,2.75843,0.00569419198602103,NaN,221430000000,2.760608,0.00534022577635072,NaN,221430000000,2.756496,0.00537493615082336,NaN,221430000000,2.756678,0.00536923427400661,NaN
221485000000,2.75772,0.00578114166775452,NaN,221485000000,2.758634,0.00573204709287278,NaN,221485000000,2.760794,0.00536431548315448,NaN,221485000000,2.756704,0.00541307300312257,NaN,221485000000,2.756882,0.00538415499829155,NaN
221540000000,2.757921,0.00581877073346191,NaN,221540000000,2.758839,0.00576964078005277,NaN,221540000000,2.760971,0.00538716270471512,NaN,221540000000,2.756914,0.00545130170908487,NaN,221540000000,2.757085,0.00539891951100528,NaN
221595000000,2.75812,0.00585696416399576,NaN,221595000000,2.759042,0.00580807033745771,NaN,221595000000,2.761136,0.00541070414496062,NaN,221595000000,2.757123,0.00549086130723947,NaN,221595000000,2.757282,0.00541562669324356,NaN
221650000000,2.758315,0.00589237269854966,NaN,221650000000,2.759242,0.00584399266175276,NaN,221650000000,2.761286,0.0054317481057739,NaN,221650000000,2.75733,0.00552846775685174,NaN,221650000000,2.757473,0.00543093984963769,NaN
221705000000,2.758498,0.00592635557466418,NaN,221705000000,2.759432,0.00587887652241476,NaN,221705000000,2.761417,0.00545166485177719,NaN,221705000000,2.757527,0.00556568258443163,NaN,221705000000,2.75765,0.0054467535764147,NaN
221760000000,2.758671,0.00595790871763976,NaN,221760000000,2.759611,0.00591157231943198,NaN,221760000000,2.761528,0.00546966389621977,NaN,221760000000,2.757714,0.00560131326163627,NaN,221760000000,2.757815,0.00546252377334955,NaN
221815000000,2.758826,0.00598730039516809,NaN,221815000000,2.759773,0.00594232206779326,NaN,221815000000,2.761614,0.00548586442565833,NaN,221815000000,2.757885,0.00563552504908653,NaN,221815000000,2.75796,0.00547879592162323,NaN
221870000000,2.758959,0.00601516731491842,NaN,221870000000,2.759914,0.00597178028011018,NaN,221870000000,2.761672,0.00550124707061519,NaN,221870000000,2.758035,0.00566883306411993,NaN,221870000000,2.758082,0.00549646819782733,NaN
221925000000,2.759067,0.00603973734599414,NaN,221925000000,2.760031,0.00599804857264284,NaN,221925000000,2.761703,0.00551434748776389,NaN,221925000000,2.758163,0.00569952174690183,NaN,221925000000,2.75818,0.00551427753083555,NaN
221980000000,2.759145,0.00606185974278264,NaN,221980000000,2.760118,0.00602193819249757,NaN,221980000000,2.761701,0.00552603992973895,NaN,221980000000,2.758263,0.00572829349485528,NaN,221980000000,2.758247,0.00553266621879766,NaN
222035000000,2.759197,0.00608024363610137,NaN,222035000000,2.76018,0.00604224724474491,NaN,222035000000,2.761672,0.00553509613017042,NaN,222035000000,2.758338,0.00575401564275299,NaN,222035000000,2.75829,0.00555040985538141,NaN
222090000000,2.75922,0.00609459919832416,NaN,222090000000,2.760214,0.00605847227787411,NaN,222090000000,2.761616,0.00554140039744845,NaN,222090000000,2.758387,0.00577620181649638,NaN,222090000000,2.758305,0.00556736474030247,NaN
222145000000,2.759221,0.00610561459194461,NaN,222145000000,2.760226,0.00607131807323024,NaN,222145000000,2.76154,0.00554584760677014,NaN,222145000000,2.758415,0.00579550575239766,NaN,222145000000,2.758302,0.00558407672546371,NaN
222200000000,2.759202,0.00611318779850116,NaN,222200000000,2.760219,0.00608064070278481,NaN,222200000000,2.761447,0.00554831941369869,NaN,222200000000,2.758424,0.0058117062496556,NaN,222200000000,2.758281,0.00560032861046427,NaN
222255000000,2.759166,0.00611871123375687,NaN,222255000000,2.760195,0.00608774742364217,NaN,222255000000,2.761342,0.00555011295232536,NaN,222255000000,2.758417,0.00582608068323245,NaN,222255000000,2.758246,0.00561727271606666,NaN
222310000000,2.75912,0.00612307547333933,NaN,222310000000,2.760161,0.00609338368305327,NaN,222310000000,2.761231,0.00555213236415208,NaN,222310000000,2.7584,0.00583925826566125,NaN,222310000000,2.758203,0.00563545540339127,NaN
222365000000,2.759061,0.006126160313237,NaN,222365000000,2.760115,0.00609761549790498,NaN,222365000000,2.761113,0.00555424569729671,NaN,222365000000,2.758372,0.00585141162975842,NaN,222365000000,2.75815,0.00565406885049762,NaN
222420000000,2.758997,0.00612966596194197,NaN,222420000000,2.760063,0.00610200926573053,NaN,222420000000,2.760997,0.00555826029510354,NaN,222420000000,2.758338,0.00586407829642343,NaN,222420000000,2.758096,0.00567479159536144,NaN
222475000000,2.758928,0.00613121110808256,NaN,222475000000,2.760006,0.00610423310673962,NaN,222475000000,2.760883,0.0055620756113171,NaN,222475000000,2.758299,0.00587496134392972,NaN,222475000000,2.75804,0.0056947324911894,NaN
222530000000,2.758862,0.00613306138545531,NaN,222530000000,2.759951,0.00610655768888651,NaN,222530000000,2.760777,0.00556769706499293,NaN,222530000000,2.758263,0.00588624072468797,NaN,222530000000,2.757989,0.00571597276131268,NaN
222585000000,2.758804,0.0061334476824015,NaN,222585000000,2.759903,0.0061070769516175,NaN,222585000000,2.760683,0.00557320416722963,NaN,222585000000,2.758231,0.00589594200050685,NaN,222585000000,2.757949,0.00573645125417475,NaN
222640000000,2.758758,0.00613390518486942,NaN,222640000000,2.759866,0.00610739796787235,NaN,222640000000,2.760606,0.00557995599516918,NaN,222640000000,2.758211,0.00590561055698784,NaN,222640000000,2.757922,0.00575740358139208,NaN
222695000000,2.758728,0.00613475848289501,NaN,222695000000,2.759844,0.00610787421318016,NaN,222695000000,2.760551,0.0055882611840897,NaN,222695000000,2.758205,0.00591556465164845,NaN,222695000000,2.757912,0.00577871230119018,NaN
222750000000,2.758717,0.00613608427395779,NaN,222750000000,2.75984,0.00610853165400893,NaN,222750000000,2.760519,0.00559850883112922,NaN,222750000000,2.758216,0.00592596446398687,NaN,222750000000,2.757924,0.00580055505517919,NaN
222805000000,2.758726,0.00613924325938857,NaN,222805000000,2.759853,0.00611090880565016,NaN,222805000000,2.760509,0.00561196141726037,NaN,222805000000,2.758245,0.00593826871797103,NaN,222805000000,2.757955,0.00582370270725955,NaN
222860000000,2.758759,0.00614345073273889,NaN,222860000000,2.759889,0.00611422415901509,NaN,222860000000,2.760525,0.00562750926001395,NaN,222860000000,2.758294,0.0059516824529945,NaN,222860000000,2.75801,0.00584692948901563,NaN
222915000000,2.75881,0.00614952823862462,NaN,222915000000,2.75994,0.00611930331818808,NaN,222915000000,2.760562,0.00564591195560904,NaN,222915000000,2.758359,0.00596700066960102,NaN,222915000000,2.758085,0.00587125850000997,NaN
222970000000,2.758886,0.00615646677680774,NaN,222970000000,2.760014,0.00612518994468869,NaN,222970000000,2.760625,0.00566628209191759,NaN,222970000000,2.758445,0.00598317530347714,NaN,222970000000,2.758185,0.00589554000184904,NaN
223025000000,2.758984,0.0061645808746988,NaN,223025000000,2.760107,0.00613220067193047,NaN,223025000000,2.76071,0.00568879382477696,NaN,223025000000,2.758549,0.00600051693843394,NaN,223025000000,2.758305,0.0059200342239165,NaN
223080000000,2.759106,0.00617356853995461,NaN,223080000000,2.760222,0.0061400822107787,NaN,223080000000,2.76082,0.00571312508602517,NaN,223080000000,2.758674,0.00601867781405124,NaN,223080000000,2.758449,0.00594432958521256,NaN
223135000000,2.759252,0.00618328445535239,NaN,223135000000,2.760359,0.00614875818688801,NaN,223135000000,2.760954,0.00573888228489138,NaN,223135000000,2.75882,0.00603760665791897,NaN,223135000000,2.758616,0.00596800352060599,NaN
223190000000,2.759419,0.00619385095195764,NaN,223190000000,2.760513,0.0061584676471366,NaN,223190000000,2.761109,0.00576647644116911,NaN,223190000000,2.758983,0.0060575726635503,NaN,223190000000,2.758802,0.00599122735158232,NaN
223245000000,2.759608,0.00620623291423999,NaN,223245000000,2.760688,0.00617014671705024,NaN,223245000000,2.761286,0.00579654552262967,NaN,223245000000,2.759165,0.0060794443246417,NaN,223245000000,2.75901,0.00601512861497421,NaN
223300000000,2.75981,0.00621896434899504,NaN,223300000000,2.760873,0.0061823923085198,NaN,223300000000,2.761476,0.0058277638480291,NaN,223300000000,2.759356,0.0061017534526172,NaN,223300000000,2.75923,0.00603843825994933,NaN
223355000000,2.760027,0.0062338701759077,NaN,223355000000,2.76107,0.00619702144458489,NaN,223355000000,2.761678,0.00586189266091123,NaN,223355000000,2.759559,0.00612627235003854,NaN,223355000000,2.759463,0.00606301298477276,NaN
223410000000,2.760249,0.00624811747056153,NaN,223410000000,2.76127,0.00621126872779554,NaN,223410000000,2.761885,0.00589565459821825,NaN,223410000000,2.759763,0.00614997737124529,NaN,223410000000,2.759699,0.00608606953149601,NaN
223465000000,2.760473,0.00626356787405637,NaN,223465000000,2.76147,0.00622693710234042,NaN,223465000000,2.762095,0.00593053823275448,NaN,223465000000,2.759967,0.00617470788600009,NaN,223465000000,2.759936,0.00610934818778406,NaN
223520000000,2.760694,0.00627731287857329,NaN,223520000000,2.761666,0.00624124713126062,NaN,223520000000,2.762303,0.0059638786910777,NaN,223520000000,2.760167,0.00619775542566809,NaN,223520000000,2.760169,0.00613032028111322,NaN
223575000000,2.760909,0.00628984511985002,NaN,223575000000,2.761855,0.00625471648584013,NaN,223575000000,2.762505,0.00599604344607521,NaN,223575000000,2.760359,0.00621953521262995,NaN,223575000000,2.760395,0.00614965974072551,NaN
223630000000,2.761116,0.00630034377403919,NaN,223630000000,2.762033,0.00626647835127241,NaN,223630000000,2.7627,0.00602618814927426,NaN,223630000000,2.76054,0.00623919957689438,NaN,223630000000,2.760612,0.00616663623863114,NaN
223685000000,2.76131,0.0063089077285781,NaN,223685000000,2.7622,0.00627664180725509,NaN,223685000000,2.762884,0.00605361643847516,NaN,223685000000,2.760708,0.00625678992490332,NaN,223685000000,2.760817,0.00618114855131651,NaN
223740000000,2.761487,0.00631703498875787,NaN,223740000000,2.762349,0.00628660607330935,NaN,223740000000,2.763054,0.00607943601536561,NaN,223740000000,2.760859,0.00627348951902288,NaN,223740000000,2.761006,0.00619481812064153,NaN
223795000000,2.761645,0.00632343404021878,NaN,223795000000,2.762479,0.00629495464037917,NaN,223795000000,2.763209,0.00610260389279276,NaN,223795000000,2.76099,0.00628800176748195,NaN,223795000000,2.761175,0.00620700245366556,NaN
223850000000,2.761777,0.00632899035657115,NaN,223850000000,2.762585,0.00630270199830955,NaN,223850000000,2.763342,0.00612410986407039,NaN,223850000000,2.761097,0.00630128170071533,NaN,223850000000,2.761321,0.00621870836458347,NaN
223905000000,2.761883,0.0063328642089473,NaN,223905000000,2.762667,0.00630886748203819,NaN,223905000000,2.763454,0.00614285600556405,NaN,223905000000,2.761178,0.00631240724067771,NaN,223905000000,2.761442,0.0062290535162426,NaN
223960000000,2.761958,0.0063356321855727,NaN,223960000000,2.76272,0.00631407453524063,NaN,223960000000,2.763542,0.00615869416857062,NaN,223960000000,2.761232,0.00632192079477566,NaN,223960000000,2.761536,0.00623824205080071,NaN
224015000000,2.762003,0.00633676719395308,NaN,224015000000,2.762745,0.00631774195591703,NaN,224015000000,2.763608,0.00617137814045986,NaN,224015000000,2.761258,0.00632932525682135,NaN,224015000000,2.761603,0.00624601725881671,NaN
224070000000,2.762022,0.00633695893805335,NaN,224070000000,2.762747,0.00632041587593797,NaN,224070000000,2.763654,0.00618173259025913,NaN,224070000000,2.761261,0.00633522148033091,NaN,224070000000,2.761646,0.00625365090239661,NaN
224125000000,2.762012,0.00633640621402079,NaN,224125000000,2.762723,0.00632213580586979,NaN,224125000000,2.763678,0.00618969720785128,NaN,224125000000,2.761237,0.00633964415224046,NaN,224125000000,2.761664,0.00626121425343561,NaN
224180000000,2.761981,0.00633657870926701,NaN,224180000000,2.762681,0.00632447611577305,NaN,224180000000,2.763688,0.00619708158084415,NaN,224180000000,2.761195,0.00634411187909583,NaN,224180000000,2.761664,0.0062701762415703,NaN
224235000000,2.761923,0.00633751918500262,NaN,224235000000,2.762616,0.00632729992152366,NaN,224235000000,2.763679,0.00620309015627358,NaN,224235000000,2.76113,0.00634860002969799,NaN,224235000000,2.761641,0.0062801754464103,NaN
224290000000,2.761845,0.00634167377242387,NaN,224290000000,2.762535,0.00633309985212857,NaN,224290000000,2.763658,0.0062099832902624,NaN,224290000000,2.761049,0.00635551560294656,NaN,224290000000,2.761601,0.00629338561218655,NaN
224345000000,2.761745,0.00634682419991708,NaN,224345000000,2.762437,0.00633961245089028,NaN,224345000000,2.763621,0.00621651087468216,NaN,224345000000,2.760949,0.00636294621885446,NaN,224345000000,2.761542,0.00630813509264027,NaN
224400000000,2.761628,0.00635499060698979,NaN,224400000000,2.762325,0.00634887277927108,NaN,224400000000,2.763574,0.00622429506139513,NaN,224400000000,2.760835,0.00637277128115226,NaN,224400000000,2.761469,0.00632596636065804,NaN
224455000000,2.761497,0.00636443204537249,NaN,224455000000,2.762202,0.0063590642538091,NaN,224455000000,2.763518,0.00623174518856038,NaN,224455000000,2.76071,0.00638331081497151,NaN,224455000000,2.761386,0.00634508178139529,NaN
224510000000,2.761356,0.00637565022402037,NaN,224510000000,2.762073,0.00637063900917898,NaN,224510000000,2.763458,0.00623917569943165,NaN,224510000000,2.760579,0.00639505335656034,NaN,224510000000,2.761298,0.00636567657674036,NaN
224565000000,2.761212,0.00638944782218823,NaN,224565000000,2.761944,0.00638440895253488,NaN,224565000000,2.763398,0.00624712763054761,NaN,224565000000,2.760446,0.00640879046357002,NaN,224565000000,2.761207,0.00638825339787998,NaN
224620000000,2.761069,0.00640489245288691,NaN,224620000000,2.76182,0.00639938518802818,NaN,224620000000,2.763342,0.00625557024790996,NaN,224620000000,2.760317,0.00642367162901942,NaN,224620000000,2.76112,0.00641236527206351,NaN
224675000000,2.76093,0.0064237485195206,NaN,224675000000,2.761702,0.00641751354780494,NaN,224675000000,2.763294,0.00626619896399008,NaN,224675000000,2.760194,0.0064416885189954,NaN,224675000000,2.761039,0.00643927521487382,NaN
224730000000,2.760801,0.00644534683955852,NaN,224730000000,2.761596,0.00643813215256685,NaN,224730000000,2.763256,0.00627833251787022,NaN,224730000000,2.760082,0.0064622029345505,NaN,224730000000,2.760969,0.0064676966673657,NaN
224785000000,2.760681,0.00647068965954415,NaN,224785000000,2.761502,0.00646230565829755,NaN,224785000000,2.763227,0.00629279823916023,NaN,224785000000,2.75998,0.00648629337893753,NaN,224785000000,2.760909,0.00649858434305513,NaN
