Frequency/GHz	real_ε	real_ε_SG_filtered	real_ε_SG_filtered+RA	loss_T	loss_T_SG_filtered	loss_T_SG_filtered+RA
140.0	2.718380091	2.7146919923122628	2.714041259506899	0.007488403	0.006679268143514214	0.006563865140259835
140.1	2.716694727	2.714736219709318	2.7140661295104036	0.007581406	0.00667365362449569	0.006570251203761909
140.2	2.715604737	2.714778343818329	2.714089470819403	0.007848157	0.006667975031781064	0.006576088222613756
140.3	2.713281662	2.714818257708829	2.7141112877692706	0.007750559	0.006662284501894069	0.006581388631952676
140.4	2.71235759	2.7148558560323646	2.714131586350606	0.006586428	0.006656630537759721	0.006586164964107886
140.5	2.711136004	2.7148910357205964	2.7141503741561346	0.006407746	0.006651057746588038	0.0065904298721417166
140.6	2.715444877	2.7149236966924892	2.714167660321043	0.005272881	0.006645606612301831	0.006594196151928096
140.7	2.716682317	2.714953742564713	2.714183455457271	0.006559078	0.006640313305080902	0.006597476762664733
140.8	2.717087837	2.7149810813592183	2.7141977715823162	0.007376299	0.006635209530243858	0.006600284845747923
140.9	2.714963209	2.7150056262017155	2.7142106220431352	0.008076673	0.0066303224183085485	0.0066026337419714054
141.0	2.71244424	2.7150272960046964	2.714222021436058	0.007930024	0.0066256744576659934	0.0066045370063839036
141.1	2.711623307	2.7150460161286203	2.714231985523235	0.007085046	0.006621283470875004	0.0066060084210784005
141.2	2.712112041	2.715061719014847	2.714240531146267	0.006301916	0.006617162635139274	0.006607062005875253
141.3	2.712752573	2.715074344784058	2.7142476761377163	0.005983803	0.006613320547070318	0.0066077120268838085
141.4	2.712943274	2.715083841794007	2.7142534392311526	0.005446278	0.006609761331372158	0.006607973002948591
141.5	2.715638809	2.7150901671507244	2.714257839970413	0.005343228	0.006606484792611923	0.006607859710006284
141.6	2.715370133	2.7150932871675693	2.7142608986187224	0.004573429	0.006603486608769095	0.006607387183398323
141.7	2.719752803	2.7150931777669367	2.714262636068309	0.005047031	0.006600758564789429	0.006606570718200897
141.8	2.721125386	2.715089824819831	2.7142630737511237	0.006071797	0.006598288823912782	0.006605425867649234
141.9	2.720065032	2.7150832244190823	2.7142622335512425	0.007376645	0.0065960622341014715	0.006603968439746398
142.0	2.717753485	2.7150733830825318	2.7142601377194993	0.007670382	0.006594060666472184	0.006602214492158024
142.1	2.715478143	2.7150603178831627	2.7142568087908603	0.007710093	0.006592263382233988	0.006600180325503857
142.2	2.713396596	2.715044056503857	2.714252256002089	0.007598493	0.006590647424261776	0.006597897517927599
142.3	2.712857451	2.715024637215191	2.714246500858412	0.007004533	0.006589188029091692	0.006595383933398343
142.4	2.712626064	2.7150021087754634	2.7142395650921	0.006783141	0.006587859054815615	0.0065926573955304895
142.5	2.714055023	2.714976530252985	2.7142314706393655	0.005788931	0.00658663342007788	0.006589735633863041
142.6	2.713970094	2.7149479707714783	2.7142222396249207	0.006333836	0.006585483549140864	0.0065866362284323285
142.7	2.717220512	2.714916509180301	2.7142118943542686	0.005791667	0.006584381817788246	0.006583376553093561
