Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
574.7	-0.061377	-0.634379
574.75	-0.047227	-0.673635
574.8	-0.023019	-0.682848
574.85	-0.017975	-0.651049
574.9	-0.027487	-0.577085
574.95	-0.03065	-0.480202
575.0	-0.028429	-0.383497
575.05	-0.015829	-0.305568
575.1	-0.014296	-0.255712
575.15	-0.015459	-0.221735
575.2	-0.01808	-0.173648
575.25	0.000432	-0.135129
575.3	0.005058	-0.071731
575.35	0.010071	-0.018365
575.4	0.021698	0.029285
575.45	0.026975	0.093963
575.5	0.010124	0.161506
575.55	0.002988	0.230261
575.6	0.002955	0.278743
575.65	-0.014784	0.267675
575.7	-0.019951	0.208005
575.75	-0.034602	0.120827
575.8	-0.029662	0.028391
575.85	-0.051016	-0.051538
575.9	-0.056254	-0.119542
575.95	-0.053884	-0.151863
576.0	-0.054482	-0.148886
576.05	-0.058104	-0.107158
576.1	-0.048486	-0.036508
576.15	-0.049547	0.043964
576.2	-0.059781	0.086501
576.25	-0.072442	0.078196
576.3	-0.078116	0.026532
576.35	-0.064407	-0.039714
576.4	-0.077377	-0.093618
576.45	-0.087527	-0.121382
576.5	-0.087698	-0.131959
576.55	-0.099036	-0.134541
576.6	-0.095136	-0.143235
576.65	-0.099886	-0.15864
576.7	-0.097641	-0.173507
576.75	-0.091268	-0.193283
576.8	-0.095855	-0.2044
576.85	-0.089932	-0.196151
576.9	-0.07834	-0.197658
576.95	-0.07494	-0.194551
577.0	-0.070296	-0.208438
577.05	-0.04839	-0.224232
577.1	-0.055418	-0.232777
577.15	-0.040818	-0.22975
577.2	-0.043617	-0.201067
577.25	-0.051247	-0.150072
577.3	-0.040781	-0.11267
577.35	-0.042138	-0.091522
577.4	-0.035925	-0.116187
577.45	-0.027578	-0.119921
577.5	-0.028046	-0.152318
577.55	-0.014871	-0.186223
577.6	0.005957	-0.218369
577.65	0.019636	-0.271712
577.7	0.024768	-0.318767
577.75	0.022662	-0.35651
577.8	0.030578	-0.348489
577.85	0.036028	-0.304085
577.9	0.030996	-0.233648
577.95	0.030932	-0.16414
578.0	0.021779	-0.106342
578.05	0.026066	-0.084573
578.1	0.023828	-0.099492
578.15	0.017322	-0.144866
578.2	0.009584	-0.195615
578.25	0.024044	-0.256566
578.3	0.033633	-0.287957
578.35	0.028491	-0.305214
578.4	0.012936	-0.28383
578.45	0.0173	-0.268278
578.5	0.004125	-0.241859
578.55	0.009555	-0.209507
578.6	-0.008527	-0.204547
578.65	-0.01483	-0.210928
578.7	-0.018078	-0.214901
578.75	-0.029782	-0.215559
578.8	-0.036603	-0.219518
578.85	-0.038902	-0.203941
578.9	-0.060962	-0.19831
578.95	-0.079143	-0.20558
579.0	-0.081218	-0.214062
579.05	-0.079359	-0.235071
579.1	-0.096654	-0.248959
579.15	-0.116579	-0.24969
579.2	-0.132392	-0.209552
579.25	-0.14244	-0.170579
579.3	-0.148443	-0.165157
579.35	-0.152144	-0.208095
579.4	-0.146523	-0.262695
579.45	-0.153328	-0.300143
579.5	-0.164021	-0.31208
579.55	-0.184332	-0.280213
579.6	-0.194403	-0.250835
579.65	-0.193754	-0.210061
579.7	-0.208284	-0.172729
579.75	-0.244644	-0.135057
579.8	-0.264359	-0.069727
579.85	-0.277998	0.060866
579.9	-0.313507	0.273465
579.95	-0.346054	0.55673
580.0	-0.369209	0.827509
580.05	-0.383184	1.026556
580.1	-0.372271	1.065715
580.15	-0.359273	0.902108
580.2	-0.312445	0.525362
580.25	-0.233469	0.013063
580.3	-0.129517	-0.547894
580.35	-0.003086	-1.078285
580.4	0.13838	-1.544266
580.45	0.271654	-1.88931
580.5	0.390762	-2.1422
580.55	0.473859	-2.306917
580.6	0.529829	-2.405586
580.65	0.548348	-2.468711
580.7	0.530763	-2.484902
580.75	0.491007	-2.521491
580.8	0.402703	-2.562211
580.85	0.308746	-2.633739
580.9	0.203828	-2.726388
580.95	0.115671	-2.827919
581.0	-0.005689	-2.903732
581.05	-0.117377	-2.990292
581.1	-0.211472	-3.098906
581.15	-0.292709	-3.221807
581.2	-0.365516	-3.373155
581.25	-0.434034	-3.547436
581.3	-0.464475	-3.717808
581.35	-0.485053	-3.907469
581.4	-0.489568	-4.114672
581.45	-0.485511	-4.366851
581.5	-0.476801	-4.688503
581.55	-0.446368	-5.110962
581.6	-0.409718	-5.673262
581.65	-0.370462	-6.387683
581.7	-0.325492	-7.246814
581.75	-0.270946	-8.224384
581.8	-0.232012	-9.325044
581.85	-0.194539	-10.562122
581.9	-0.162365	-11.942307
581.95	-0.14496	-13.485947
582.0	-0.130966	-15.158143
582.05	-0.123686	-16.943218
582.1	-0.118148	-18.869668
582.15	-0.124109	-20.956626
582.2	-0.130364	-23.20168
582.25	-0.138388	-25.663567
582.3	-0.168022	-28.364726
582.35	-0.15281	-31.285722
582.4	-0.163516	-34.441589
582.45	-0.167862	-37.820567
582.5	-0.170544	-41.438339
582.55	-0.174669	-45.279585
582.6	-0.17942	-49.245853
582.65	-0.180582	-53.071901
582.7	-0.192706	-56.228662
582.75	-0.19229	-57.817419
582.8	-0.205096	-56.381669
582.85	-0.219537	-49.67796
582.9	-0.231701	-34.456005
582.95	-0.247382	-6.283087
583.0	-0.271695	40.185965
583.05	-0.279464	110.210451
583.1	-0.271385	206.33442
583.15	-0.306387	324.386905
583.2	-0.333074	449.930203
583.25	-0.333819	558.060609
583.3	-0.333844	619.023639
583.35	-0.348828	609.860308
583.4	-0.364188	526.454253
583.45	-0.341848	386.716341
583.5	-0.360653	221.714626
583.55	-0.351809	60.822972
583.6	-0.341185	-78.716836
583.65	-0.338176	-191.284589
583.7	-0.315107	-275.988344
583.75	-0.30618	-333.019119
583.8	-0.30888	-364.765847
583.85	-0.320756	-376.902801
583.9	-0.347672	-375.713813
583.95	-0.366425	-364.687655
584.0	-0.377405	-344.325919
584.05	-0.389661	-314.307709
584.1	-0.400784	-275.799761
584.15	-0.40614	-232.556841
584.2	-0.403382	-190.074402
584.25	-0.397424	-152.546805
584.3	-0.39323	-120.455905
584.35	-0.386585	-91.421183
584.4	-0.365837	-63.098097
584.45	-0.369948	-34.922416
584.5	-0.374419	-7.79247
584.55	-0.370957	16.874048
584.6	-0.376162	38.285852
584.65	-0.380456	56.878215
584.7	-0.403098	72.706179
584.75	-0.412189	83.260052
584.8	-0.405679	84.386055
584.85	-0.402305	73.945754
584.9	-0.406584	54.097827
584.95	-0.419892	30.332255
585.0	-0.411315	8.484821
585.05	-0.387246	-7.650596
585.1	-0.405441	-16.289925
585.15	-0.404921	-16.523222
585.2	-0.4065	-8.005532
585.25	-0.406746	7.797911
585.3	-0.412277	26.700399
585.35	-0.40521	42.683317
585.4	-0.409793	50.045243
585.45	-0.404755	46.142867
585.5	-0.406154	33.483887
585.55	-0.402602	18.666355
585.6	-0.402919	7.733444
585.65	-0.410177	2.434089
585.7	-0.410188	0.837304
585.75	-0.403577	0.443717
585.8	-0.413416	0.054502
585.85	-0.408606	-0.487788
585.9	-0.406744	-1.008638
585.95	-0.408959	-1.041653
586.0	-0.394521	0.023238
586.05	-0.364495	2.230968
586.1	-0.328198	4.673939
586.15	-0.292437	5.976541
586.2	-0.227249	5.623771
586.25	-0.150054	4.809308
586.3	-0.077433	5.717969
586.35	-0.024046	9.887931
586.4	0.020904	16.956339
586.45	0.050323	24.753633
586.5	0.048129	30.641183
586.55	-0.017964	32.966221
586.6	-0.114659	31.857495
586.65	-0.253331	28.852345
586.7	-0.410773	25.237851
586.75	-0.597531	20.334709
586.8	-0.801053	12.034069
586.85	-1.016118	-0.196626
586.9	-1.21569	-12.834756
586.95	-1.411159	-19.855198
587.0	-1.598139	-17.398283
587.05	-1.770257	-6.748203
587.1	-1.923318	7.287158
587.15	-2.067933	19.845549
587.2	-2.185273	27.626892
587.25	-2.311863	28.351122
587.3	-2.432688	20.897783
587.35	-2.531484	6.805567
587.4	-2.628601	-9.337976
587.45	-2.737627	-22.312867
587.5	-2.832808	-28.830626
587.55	-2.938718	-28.041511
587.6	-3.054752	-21.186937
587.65	-3.187122	-11.165841
587.7	-3.339426	-1.40799
587.75	-3.516653	5.534505
587.8	-3.72858	8.936674
587.85	-3.995026	9.645342
587.9	-4.301995	9.120681
587.95	-4.645374	8.424372
588.0	-5.083691	7.964563
588.05	-5.599412	7.91454
588.1	-6.174062	8.050999
588.15	-6.851005	7.269715
588.2	-7.633881	4.313343
588.25	-8.492947	-0.465361
588.3	-9.463481	-4.34649
588.35	-10.568044	-4.34826
588.4	-11.787633	-0.782348
588.45	-13.119262	1.935295
588.5	-14.585502	-1.12849
588.55	-16.174413	-10.708181
588.6	-17.94067	-22.094254
588.65	-19.826617	-28.67061
588.7	-21.890935	-26.713764
588.75	-24.079047	-17.606816
588.8	-26.380397	-6.069414
588.85	-28.756289	3.216357
588.9	-31.107354	7.754571
588.95	-33.259619	7.48564
589.0	-34.898406	4.562705
589.05	-35.639872	2.346551
589.1	-34.828004	3.16321
589.15	-31.629661	6.395268
589.2	-24.953014	9.153164
589.25	-13.662356	9.242019
589.3	3.391716	7.487452
589.35	26.99759	6.798399
589.4	57.310758	8.986131
589.45	93.298034	12.635845
589.5	132.881915	14.181619
589.55	172.964986	11.059171
589.6	209.727914	3.979063
589.65	239.292561	-3.625592
589.7	258.333937	-8.536507
589.75	264.789269	-9.969753
589.8	257.771113	-8.820671
589.85	237.625699	-5.480431
589.9	205.830527	0.183162
589.95	164.721264	6.690309
590.0	117.110222	10.700489
590.05	65.976666	9.651672
590.1	14.287402	4.391187
590.15	-35.327718	-1.486785
590.2	-80.781404	-4.715102
590.25	-120.428794	-4.952448
590.3	-153.126173	-4.609646
590.35	-178.156067	-6.393513
590.4	-195.359364	-10.791891
590.45	-205.013479	-15.809621
590.5	-207.618942	-18.473167
590.55	-203.947477	-16.635471
590.6	-194.832639	-10.070121
590.65	-181.236472	-0.634756
590.7	-164.089693	8.501767
590.75	-144.355629	14.603469
590.8	-123.022268	16.937682
590.85	-100.986225	16.96488
590.9	-79.124615	17.075509
590.95	-58.214153	18.746768
591.0	-39.060933	21.181459
591.05	-22.342488	21.605216
591.1	-8.638232	17.645764
591.15	1.817668	9.774361
591.2	9.025137	1.340937
591.25	13.259464	-3.94593
591.3	15.103511	-4.793835
591.35	15.219595	-2.832416
591.4	14.450271	-1.103418
591.45	13.490239	-1.973927
591.5	12.943534	-6.041692
591.55	13.108422	-12.057292
591.6	14.050586	-17.649311
591.65	15.533371	-20.335716
591.7	17.168838	-18.778109
591.75	18.582485	-13.335433
591.8	19.52253	-5.900783
591.85	19.789078	0.927642
591.9	19.334156	5.161906
591.95	18.189632	6.4282
592.0	16.477289	5.947325
592.05	14.34076	5.208545
592.1	11.997571	4.555077
592.15	9.694502	3.233677
592.2	7.602662	0.687858
592.25	5.895721	-2.508193
592.3	4.64932	-5.319013
592.35	3.912609	-7.523417
592.4	3.681379	-9.653257
592.45	3.900552	-12.073878
592.5	4.521506	-14.339327
592.55	5.514897	-15.229374
592.6	6.808516	-13.424819
592.65	8.327007	-8.516474
592.7	10.013313	-1.452215
592.75	11.690287	5.958639
592.8	13.205606	12.071891
592.85	14.456378	15.954821
592.9	15.308265	17.17673
592.95	15.666456	15.668688
593.0	15.453455	12.299594
593.05	14.681334	8.867379
593.1	13.388717	7.048606
593.15	11.769973	7.035172
593.2	10.087986	7.467555
593.25	8.6549	6.418614
593.3	7.741889	2.767507
593.35	7.411853	-2.811203
593.4	7.567121	-8.072655
593.45	8.006558	-10.530503
593.5	8.408332	-8.999379
593.55	8.45021	-4.43444
593.6	7.872353	0.547322
593.65	6.576395	3.281085
593.7	4.627381	2.772364
593.75	2.276727	0.086041
593.8	-0.175237	-2.730346
593.85	-2.39018	-4.225997
593.9	-4.069968	-4.235162
593.95	-5.051696	-3.673366
594.0	-5.301595	-3.678282
594.05	-4.860473	-4.717003
594.1	-3.853329	-6.030893
594.15	-2.475838	-6.150207
594.2	-0.900755	-4.449375
594.25	0.688777	-2.065905
594.3	2.103613	-0.848401
594.35	3.197476	-1.239174
594.4	3.871211	-1.747207
594.45	4.093535	-0.614181
594.5	3.894993	2.180134
594.55	3.361241	4.90385
594.6	2.588038	5.86014
594.65	1.652734	5.128398
594.7	0.579074	4.441461
594.75	-0.6342	5.780171
594.8	-1.986939	9.898141
594.85	-3.40026	15.622198
594.9	-4.703687	20.258922
594.95	-5.715911	21.169283
595.0	-6.298897	17.448743
595.05	-6.422624	10.485661
595.1	-6.143877	2.628718
595.15	-5.593784	-4.213182
595.2	-4.847937	-9.456067
595.25	-4.034332	-13.58536
595.3	-3.196865	-17.268757
595.35	-2.36442	-20.334658
595.4	-1.55547	-21.585919
595.45	-0.773046	-19.580508
595.5	0.011794	-13.61845
595.55	0.818112	-4.344199
595.6	1.706686	6.28923
595.65	2.667778	15.332191
595.7	3.661302	20.046433
595.75	4.577456	19.21421
595.8	5.260421	13.705395
595.85	5.618261	5.932452
595.9	5.584787	-1.451616
595.95	5.220733	-7.09436
596.0	4.584652	-11.271509
596.05	3.786792	-14.789165
596.1	2.954448	-17.367665
596.15	2.205586	-17.558531
596.2	1.570917	-14.159299
596.25	1.071457	-7.583788
596.3	0.667555	0.250108
596.35	0.309457	7.047291
596.4	-0.013618	11.165038
596.45	-0.330585	12.114567
596.5	-0.639469	10.575179
596.55	-1.013843	7.791372
596.6	-1.476234	5.115259
596.65	-2.062321	3.462099
596.7	-2.731137	3.148636
596.75	-3.391928	3.972981
596.8	-3.886096	5.36632
596.85	-4.108402	6.466909
596.9	-3.992777	6.12361
596.95	-3.51625	3.39051
597.0	-2.691598	-1.633432
597.05	-1.57604	-7.449473
597.1	-0.228517	-12.000602
597.15	1.312411	-13.682703
597.2	2.965183	-11.848233
597.25	4.601533	-6.870729
597.3	6.076109	-0.004738
597.35	7.275545	6.894138
597.4	8.075137	12.253174
597.45	8.458654	15.366499
597.5	8.423377	16.131492
597.55	8.041798	14.303682
597.6	7.355299	9.445411
597.65	6.337392	1.492075
597.7	4.991665	-8.454505
597.75	3.332366	-17.948244
597.8	1.446659	-23.845471
597.85	-0.579164	-23.90631
597.9	-2.550742	-18.349112
597.95	-4.257407	-9.582223
598.0	-5.561706	-0.67017
598.05	-6.375345	6.040394
598.1	-6.647334	9.402338
598.15	-6.400453	9.473563
598.2	-5.749885	7.452593
598.25	-4.814787	5.327762
598.3	-3.715529	5.085108
598.35	-2.613643	7.826044
598.4	-1.651605	13.027425
598.45	-0.963825	18.696852
598.5	-0.625436	22.40598
598.55	-0.63864	22.573433
598.6	-1.05288	18.914865
598.65	-1.786395	11.983659
598.7	-2.763185	2.67779
598.75	-3.815319	-7.80529
598.8	-4.826938	-17.649197
598.85	-5.603083	-24.698484
598.9	-5.990274	-27.143191
598.95	-5.896661	-24.146034
599.0	-5.275145	-16.4371
599.05	-4.194845	-6.185661
599.1	-2.755308	4.144648
599.15	-1.11313	12.97037
599.2	0.550052	19.49415
599.25	2.123478	22.734799
599.3	3.487529	21.230357
599.35	4.554567	14.110378
599.4	5.293584	2.110371
599.45	5.662921	-12.213969
599.5	5.636158	-25.091669
599.55	5.208139	-32.763671
599.6	4.461266	-32.986922
599.65	3.478552	-26.09229
599.7	2.398895	-14.7643
599.75	1.392639	-2.671912
599.8	0.534925	7.051538
599.85	-0.111776	12.785524
599.9	-0.562345	14.719124
599.95	-0.865678	14.545485
600.0	-1.059154	14.416921
600.05	-1.220341	15.352327
600.1	-1.372186	16.882138
600.15	-1.538705	17.518845
600.2	-1.754684	15.913723
600.25	-2.049901	11.890316
600.3	-2.386173	6.347917
600.35	-2.746179	0.426555
600.4	-3.097211	-5.149903
600.45	-3.383017	-9.953628
600.5	-3.542312	-13.352875
600.55	-3.591457	-14.660554
600.6	-3.516184	-13.751899
600.65	-3.275371	-11.319009
600.7	-2.903285	-8.399664
600.75	-2.380609	-5.883293
600.8	-1.717304	-4.003486
600.85	-0.959222	-1.893224
600.9	-0.152917	1.711694
600.95	0.719906	7.074027
601.0	1.696875	12.677303
601.05	2.761153	16.049141
601.1	3.894625	15.421985
601.15	5.021208	10.597115
601.2	5.973007	2.939648
601.25	6.636156	-5.355488
601.3	6.915668	-12.23821
601.35	6.735303	-16.436095
601.4	6.076398	-17.646447
601.45	5.00085	-16.195368
601.5	3.527949	-12.678209
601.55	1.795558	-7.724014
601.6	-0.05777	-2.000933
601.65	-1.82345	3.536275
601.7	-3.330232	7.668414
601.75	-4.348176	9.401124
601.8	-4.78799	8.78527
601.85	-4.622866	6.904277
601.9	-3.94832	5.135615
601.95	-2.924922	4.3303
602.0	-1.777168	4.627558
602.05	-0.703209	5.530898
602.1	0.087688	6.123846
602.15	0.503114	5.702631
602.2	0.509552	4.161318
602.25	0.12714	1.765924
602.3	-0.580114	-1.298462
602.35	-1.457654	-4.889196
602.4	-2.346045	-8.408051
602.45	-3.056993	-10.590271
602.5	-3.478918	-10.152534
602.55	-3.518922	-6.65849
602.6	-3.19887	-0.848104
602.65	-2.588343	5.616866
602.7	-1.798286	11.045311
602.75	-0.963823	14.414353
602.8	-0.107607	15.419329
602.85	0.666934	13.926745
602.9	1.332375	9.659874
602.95	1.913065	2.275184
603.0	2.410951	-7.677927
603.05	2.820417	-17.99529
603.1	3.109024	-25.261928
603.15	3.272335	-26.709266
603.2	3.226362	-22.067858
603.25	2.922192	-13.529106
603.3	2.356347	-4.154688
603.35	1.632439	3.900874
603.4	0.83278	9.702368
603.45	0.086642	12.889955
603.5	-0.489749	13.336844
603.55	-0.760709	11.245352
603.6	-0.686342	7.748229
603.65	-0.298277	4.622765
603.7	0.312194	3.326019
603.75	1.043043	4.10979
603.8	1.689782	5.961733
603.85	2.106246	7.354301
603.9	2.14181	7.298363
603.95	1.737089	5.785973
604.0	0.91622	3.660167
604.05	-0.181565	1.902093
604.1	-1.332365	0.866875
604.15	-2.392191	0.374104
604.2	-3.136552	0.131803
604.25	-3.526266	0.070326
604.3	-3.533553	0.150725
604.35	-3.207156	0.103482
604.4	-2.646696	-0.348573
604.45	-1.900292	-1.251159
604.5	-1.032786	-2.494958
604.55	-0.017098	-3.977722
604.6	1.175422	-5.600921
604.65	2.49566	-7.155258
604.7	3.925637	-8.416284
604.75	5.359855	-9.013439
604.8	6.675516	-8.705628
604.85	7.693791	-7.406132
604.9	8.224047	-5.330925
604.95	8.147536	-2.724276
605.0	7.391102	0.300004
605.05	6.016379	3.441744
605.1	4.18591	6.018537
605.15	2.119754	7.31746
605.2	0.076981	7.07791
605.25	-1.612441	5.77859
605.3	-2.785413	4.361125
605.35	-3.298535	3.499914
605.4	-3.139725	3.256731
605.45	-2.447663	3.336812
605.5	-1.426922	3.706216
605.55	-0.347515	4.594701
605.6	0.47358	5.98776
605.65	0.818941	7.098136
605.7	0.559884	6.635174
605.75	-0.277146	3.779568
605.8	-1.544136	-0.744722
605.85	-2.970271	-5.115053
605.9	-4.251557	-7.496285
605.95	-5.202522	-7.173118
606.0	-5.64499	-4.711808
606.05	-5.547047	-1.529997
606.1	-4.94562	0.986257
606.15	-3.936034	2.3099
606.2	-2.600069	2.887314
606.25	-1.043902	3.445168
606.3	0.598724	4.209988
606.35	2.233982	4.575073
606.4	3.730234	3.574621
606.45	4.981417	0.745892
606.5	5.911979	-3.429936
606.55	6.427455	-7.598713
606.6	6.487918	-10.261231
606.65	6.084248	-10.48276
606.7	5.287909	-8.30981
606.75	4.151471	-4.619794
606.8	2.822013	-0.503691
606.85	1.362906	3.252389
606.9	-0.075042	6.317136
606.95	-1.356951	8.394303
607.0	-2.424753	9.021577
607.05	-3.208873	7.705155
607.1	-3.59372	4.473894
607.15	-3.532222	0.18097
607.2	-3.066434	-3.593708
607.25	-2.266415	-5.432643
607.3	-1.247818	-4.765311
607.35	-0.203287	-2.135396
607.4	0.665413	1.095899
607.45	1.216789	3.678154
607.5	1.365756	5.029169
607.55	1.094098	5.495569
607.6	0.466876	5.859242
607.65	-0.408215	6.562433
607.7	-1.368791	7.20501
607.75	-2.308592	6.951497
607.8	-3.053033	5.416332
607.85	-3.507406	3.282656
607.9	-3.634501	1.688096
607.95	-3.464291	1.260593
608.0	-3.038729	1.527856
608.05	-2.433533	1.301674
608.1	-1.712101	-0.413938
608.15	-0.923816	-3.684099
608.2	-0.079011	-7.713769
608.25	0.765595	-11.36352
608.3	1.572579	-13.600731
608.35	2.278416	-13.541323
608.4	2.818379	-10.734967
608.45	3.157487	-5.531957
608.5	3.235123	0.708414
608.55	3.004115	6.125744
608.6	2.492307	9.028714
608.65	1.743128	8.355729
608.7	0.880188	4.104879
608.75	0.023118	-2.402132
608.8	-0.643503	-8.839925
608.85	-1.018547	-12.740949
608.9	-1.025914	-12.408181
608.95	-0.661722	-7.757566
609.0	-0.038137	-0.465968
609.05	0.767046	6.833368
609.1	1.536579	11.82008
609.15	2.085437	13.56017
609.2	2.220712	12.531651
609.25	1.869559	9.998099
609.3	1.039041	7.236533
609.35	-0.195874	5.221108
609.4	-1.552627	4.332266
609.45	-2.866414	4.093717
609.5	-3.916346	3.434116
609.55	-4.541987	1.585891
609.6	-4.723708	-1.326585
609.65	-4.469511	-4.282055
609.7	-3.845808	-5.973869
609.75	-2.960552	-5.836819
609.8	-1.925946	-4.673643
609.85	-0.873009	-3.985309
609.9	0.169279	-4.828824
609.95	1.157386	-7.046096
610.0	2.053847	-9.464185
610.05	2.900472	-10.670722
610.1	3.642005	-9.749804
610.15	4.214623	-6.727451
610.2	4.59521	-2.323424
610.25	4.790678	2.493725
610.3	4.798893	6.843084
610.35	4.59817	9.784849
610.4	4.222523	10.676624
610.45	3.731435	9.400131
610.5	3.142469	6.516886
610.55	2.505194	2.889535
610.6	1.857119	-0.790306
610.65	1.221269	-3.967716
610.7	0.627231	-6.035907
610.75	0.044298	-6.287422
610.8	-0.507852	-4.504947
610.85	-1.039981	-1.386385
610.9	-1.536632	1.671435
610.95	-2.023693	3.510639
611.0	-2.479955	4.085594
611.05	-2.844886	4.230912
611.1	-3.142569	4.835184
611.15	-3.324246	6.163889
611.2	-3.326892	7.694301
611.25	-3.150023	8.700431
611.3	-2.825097	8.686398
611.35	-2.353204	7.322194
611.4	-1.785795	4.404962
611.45	-1.157147	-0.010694
611.5	-0.511373	-5.382832
611.55	0.108328	-10.587217
611.6	0.706179	-14.181497
611.65	1.285733	-15.121456
611.7	1.843188	-13.267166
611.75	2.373538	-9.416614
611.8	2.84731	-4.87258
611.85	3.289834	-0.741217
611.9	3.6289	2.433812
611.95	3.777412	4.658664
612.0	3.70549	6.131567
612.05	3.394502	6.876853
612.1	2.849693	6.729135
612.15	2.161743	5.342465
612.2	1.429079	2.483624
612.25	0.733688	-1.623933
612.3	0.178188	-6.212091
612.35	-0.213296	-10.141805
612.4	-0.386083	-12.437588
612.45	-0.382036	-12.71528
612.5	-0.220452	-11.199611
612.55	0.064658	-8.530533
612.6	0.378064	-5.34011
612.65	0.60825	-2.052287
612.7	0.682367	1.006098
612.75	0.563212	3.420607
612.8	0.241928	4.816759
612.85	-0.23379	5.046765
612.9	-0.782901	4.461494
612.95	-1.289496	3.899403
613.0	-1.660111	4.094328
613.05	-1.842643	4.855242
613.1	-1.789763	5.067935
613.15	-1.509451	3.406183
613.2	-1.041322	-0.479406
613.25	-0.515992	-5.620907
613.3	0.040432	-10.297624
613.35	0.488722	-12.891426
613.4	0.807935	-12.747971
613.45	0.969237	-10.464146
613.5	1.035302	-7.628085
613.55	1.035257	-5.788299
613.6	1.046713	-5.629275
613.65	1.110921	-6.874848
613.7	1.208022	-8.637735
613.75	1.360287	-10.002956
613.8	1.570413	-10.101046
613.85	1.827802	-8.435753
613.9	2.116308	-5.33861
613.95	2.394377	-2.113278
614.0	2.623167	-0.416946
614.05	2.802905	-1.149254
614.1	2.904898	-3.686506
614.15	2.953988	-6.287732
614.2	2.908837	-7.360965
614.25	2.771319	-6.43406
614.3	2.533801	-4.217957
614.35	2.147665	-1.88851
614.4	1.57915	-0.287808
614.45	0.797479	0.599998
614.5	-0.110647	1.278881
614.55	-1.052217	2.343997
614.6	-1.954008	3.903969
614.65	-2.703533	5.669596
614.7	-3.194301	7.224866
614.75	-3.374692	8.165051
614.8	-3.286773	8.050438
614.85	-3.024278	6.579092
614.9	-2.668322	3.867303
614.95	-2.394636	0.403735
615.0	-2.23555	-3.247494
615.05	-2.212294	-6.672579
615.1	-2.26698	-9.405778
615.15	-2.301742	-10.826339
615.2	-2.200326	-10.384159
615.25	-1.858683	-8.036212
615.3	-1.304682	-4.5144
615.35	-0.5668	-0.963444
615.4	0.311641	1.646231
615.45	1.202184	2.987776
615.5	2.039771	3.19817
615.55	2.73889	2.798099
615.6	3.263657	2.302587
615.65	3.61106	1.985344
615.7	3.765683	1.893081
615.75	3.701316	1.928996
615.8	3.451051	1.817835
615.85	3.040931	1.128397
615.9	2.501551	-0.333105
615.95	1.885116	-2.049207
