Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
578.1	0.006447	-0.099492
578.15	0.002377	-0.144866
578.2	0.004927	-0.195615
578.25	0.006203	-0.256566
578.3	0.00258	-0.287957
578.35	-0.0068	-0.305214
578.4	-0.001947	-0.28383
578.45	-0.007061	-0.268278
578.5	-0.00422	-0.241859
578.55	-0.007413	-0.209507
578.6	-0.021685	-0.204547
578.65	-0.024844	-0.210928
578.7	-0.027761	-0.214901
578.75	-0.037302	-0.215559
578.8	-0.034132	-0.219518
578.85	-0.048283	-0.203941
578.9	-0.061873	-0.19831
578.95	-0.06124	-0.20558
579.0	-0.078313	-0.214062
579.05	-0.090103	-0.235071
579.1	-0.089375	-0.248959
579.15	-0.10148	-0.24969
579.2	-0.111	-0.209552
579.25	-0.115346	-0.170579
579.3	-0.118598	-0.165157
579.35	-0.139327	-0.208095
579.4	-0.139038	-0.262695
579.45	-0.141842	-0.300143
579.5	-0.155255	-0.31208
579.55	-0.161721	-0.280213
579.6	-0.171221	-0.250835
579.65	-0.183425	-0.210061
579.7	-0.188326	-0.172729
579.75	-0.202464	-0.135057
579.8	-0.221692	-0.069727
579.85	-0.244162	0.060866
579.9	-0.252498	0.273465
579.95	-0.265497	0.55673
580.0	-0.306056	0.827509
580.05	-0.323812	1.026556
580.1	-0.346667	1.065715
580.15	-0.376935	0.902108
580.2	-0.36617	0.525362
580.25	-0.339063	0.013063
580.3	-0.29291	-0.547894
580.35	-0.211204	-1.078285
580.4	-0.109286	-1.544266
580.45	0.025364	-1.88931
580.5	0.165411	-2.1422
580.55	0.290934	-2.306917
580.6	0.408221	-2.405586
580.65	0.488503	-2.468711
580.7	0.52847	-2.484902
580.75	0.551416	-2.521491
580.8	0.531329	-2.562211
580.85	0.473479	-2.633739
580.9	0.404635	-2.726388
580.95	0.305571	-2.827919
581.0	0.196594	-2.903732
581.05	0.082223	-2.990292
581.1	-0.02879	-3.098906
581.15	-0.13978	-3.221807
581.2	-0.237083	-3.373155
581.25	-0.312598	-3.547436
581.3	-0.382719	-3.717808
581.35	-0.428001	-3.907469
581.4	-0.456642	-4.114672
581.45	-0.480596	-4.366851
581.5	-0.483735	-4.688503
581.55	-0.485263	-5.110962
581.6	-0.464432	-5.673262
581.65	-0.429757	-6.387683
581.7	-0.391467	-7.246814
581.75	-0.358721	-8.224384
581.8	-0.31147	-9.325044
581.85	-0.268761	-10.562122
581.9	-0.228799	-11.942307
581.95	-0.178995	-13.485947
582.0	-0.154113	-15.158143
582.05	-0.130414	-16.943218
582.1	-0.100977	-18.869668
582.15	-0.099206	-20.956626
582.2	-0.106419	-23.20168
582.25	-0.115201	-25.663567
582.3	-0.126675	-28.364726
582.35	-0.134684	-31.285722
582.4	-0.163935	-34.441589
582.45	-0.179337	-37.820567
582.5	-0.173147	-41.438339
582.55	-0.169379	-45.279585
582.6	-0.164702	-49.245853
582.65	-0.159713	-53.071901
582.7	-0.153491	-56.228662
582.75	-0.164079	-57.817419
582.8	-0.168955	-56.381669
582.85	-0.189329	-49.67796
582.9	-0.187582	-34.456005
582.95	-0.202666	-6.283087
583.0	-0.227269	40.185965
583.05	-0.241311	110.210451
583.1	-0.254728	206.33442
583.15	-0.266456	324.386905
583.2	-0.287869	449.930203
583.25	-0.296952	558.060609
583.3	-0.308763	619.023639
583.35	-0.302393	609.860308
583.4	-0.310335	526.454253
583.45	-0.325525	386.716341
583.5	-0.329408	221.714626
583.55	-0.322614	60.822972
583.6	-0.327938	-78.716836
583.65	-0.319636	-191.284589
583.7	-0.30767	-275.988344
583.75	-0.310137	-333.019119
583.8	-0.311173	-364.765847
583.85	-0.313115	-376.902801
583.9	-0.324478	-375.713813
583.95	-0.324271	-364.687655
584.0	-0.345768	-344.325919
584.05	-0.351514	-314.307709
584.1	-0.353044	-275.799761
584.15	-0.368128	-232.556841
584.2	-0.372906	-190.074402
584.25	-0.376656	-152.546805
584.3	-0.369132	-120.455905
584.35	-0.369043	-91.421183
584.4	-0.368355	-63.098097
584.45	-0.363637	-34.922416
584.5	-0.363712	-7.79247
584.55	-0.356096	16.874048
584.6	-0.361816	38.285852
584.65	-0.360705	56.878215
584.7	-0.362586	72.706179
584.75	-0.384739	83.260052
584.8	-0.389579	84.386055
584.85	-0.375318	73.945754
584.9	-0.383332	54.097827
584.95	-0.390432	30.332255
585.0	-0.38219	8.484821
585.05	-0.389587	-7.650596
585.1	-0.388944	-16.289925
585.15	-0.384401	-16.523222
585.2	-0.377374	-8.005532
585.25	-0.371746	7.797911
585.3	-0.368937	26.700399
585.35	-0.353505	42.683317
585.4	-0.353361	50.045243
585.45	-0.36676	46.142867
585.5	-0.371585	33.483887
585.55	-0.374644	18.666355
585.6	-0.372242	7.733444
585.65	-0.366558	2.434089
585.7	-0.353525	0.837304
585.75	-0.350487	0.443717
585.8	-0.352468	0.054502
585.85	-0.352422	-0.487788
585.9	-0.356655	-1.008638
585.95	-0.350624	-1.041653
586.0	-0.339298	0.023238
586.05	-0.324429	2.230968
586.1	-0.311777	4.673939
586.15	-0.285439	5.976541
586.2	-0.237261	5.623771
586.25	-0.187489	4.809308
586.3	-0.121388	5.717969
586.35	-0.044197	9.887931
586.4	0.029643	16.956339
586.45	0.09279	24.753633
586.5	0.138984	30.641183
586.55	0.154633	32.966221
586.6	0.142929	31.857495
586.65	0.076222	28.852345
586.7	-0.015348	25.237851
586.75	-0.145916	20.334709
586.8	-0.31942	12.034069
586.85	-0.503695	-0.196626
586.9	-0.697165	-12.834756
586.95	-0.898128	-19.855198
587.0	-1.092747	-17.398283
587.05	-1.270719	-6.748203
587.1	-1.456723	7.287158
587.15	-1.610343	19.845549
587.2	-1.747858	27.626892
587.25	-1.875797	28.351122
587.3	-2.001244	20.897783
587.35	-2.122017	6.805567
587.4	-2.22397	-9.337976
587.45	-2.313853	-22.312867
587.5	-2.417178	-28.830626
587.55	-2.516325	-28.041511
587.6	-2.618757	-21.186937
587.65	-2.72761	-11.165841
587.7	-2.847343	-1.40799
587.75	-2.96778	5.534505
587.8	-3.13663	8.936674
587.85	-3.317466	9.645342
587.9	-3.524012	9.120681
587.95	-3.773751	8.424372
588.0	-4.095135	7.964563
588.05	-4.460593	7.91454
588.1	-4.898695	8.050999
588.15	-5.429676	7.269715
588.2	-6.023599	4.313343
588.25	-6.705912	-0.465361
588.3	-7.50573	-4.34649
588.35	-8.41575	-4.34826
588.4	-9.414909	-0.782348
588.45	-10.548439	1.935295
588.5	-11.782709	-1.12849
588.55	-13.145448	-10.708181
588.6	-14.639686	-22.094254
588.65	-16.285595	-28.67061
588.7	-18.085005	-26.713764
588.75	-20.027595	-17.606816
588.8	-22.113948	-6.069414
588.85	-24.342464	3.216357
588.9	-26.673373	7.754571
588.95	-29.063021	7.48564
589.0	-31.383084	4.562705
589.05	-33.412716	2.346551
589.1	-34.842265	3.16321
589.15	-35.190437	6.395268
589.2	-33.764595	9.153164
589.25	-29.68146	9.242019
589.3	-21.860406	7.487452
589.35	-9.145385	6.798399
589.4	9.514426	8.986131
589.45	34.661625	12.635845
589.5	66.109117	14.181619
589.55	102.622548	11.059171
589.6	141.852458	3.979063
589.65	180.480164	-3.625592
589.7	214.759388	-8.536507
589.75	241.11175	-9.969753
589.8	256.658999	-8.820671
589.85	259.655147	-5.480431
589.9	249.562212	0.183162
589.95	227.050291	6.690309
590.0	193.728849	10.700489
590.05	151.938387	9.651672
590.1	104.507145	4.391187
590.15	54.356709	-1.486785
590.2	4.227217	-4.715102
590.25	-43.499444	-4.952448
590.3	-86.885576	-4.609646
590.35	-124.35895	-6.393513
590.4	-154.924056	-10.791891
590.45	-178.067084	-15.809621
590.5	-193.665323	-18.473167
590.55	-201.979297	-16.635471
590.6	-203.587165	-10.070121
590.65	-199.192445	-0.634756
590.7	-189.622456	8.501767
590.75	-175.800987	14.603469
590.8	-158.626064	16.937682
590.85	-139.068984	16.96488
590.9	-118.021469	17.075509
590.95	-96.364324	18.746768
591.0	-74.959188	21.181459
591.05	-54.643999	21.605216
591.1	-36.195197	17.645764
591.15	-20.26737	9.774361
591.2	-7.375584	1.340937
591.25	2.295443	-3.94593
591.3	8.794403	-4.793835
591.35	12.487801	-2.832416
591.4	13.984908	-1.103418
591.45	14.023397	-1.973927
591.5	13.391623	-6.041692
591.55	12.75001	-12.057292
591.6	12.647725	-17.649311
591.65	13.278226	-20.335716
591.7	14.605515	-18.778109
591.75	16.35176	-13.335433
591.8	18.130984	-5.900783
591.85	19.575856	0.927642
591.9	20.389557	5.161906
591.95	20.475081	6.4282
592.0	19.765076	5.947325
592.05	18.330098	5.208545
592.1	16.32435	4.555077
592.15	13.950465	3.233677
592.2	11.457294	0.687858
592.25	9.087196	-2.508193
592.3	7.023405	-5.319013
592.35	5.427884	-7.523417
592.4	4.369901	-9.653257
592.45	3.85845	-12.073878
592.5	3.848867	-14.339327
592.55	4.282801	-15.229374
592.6	5.067429	-13.424819
592.65	6.147497	-8.516474
592.7	7.469196	-1.452215
592.75	8.93965	5.958639
592.8	10.484021	12.071891
592.85	11.948953	15.954821
592.9	13.229365	17.17673
592.95	14.235931	15.668688
593.0	14.858667	12.299594
593.05	15.037518	8.867379
593.1	14.720653	7.048606
593.15	13.894327	7.035172
593.2	12.639053	7.467555
593.25	11.149653	6.418614
593.3	9.680371	2.767507
593.35	8.492422	-2.811203
593.4	7.75791	-8.072655
593.45	7.511695	-10.530503
593.5	7.647228	-8.999379
593.55	7.928361	-4.43444
593.6	8.038359	0.547322
593.65	7.731506	3.281085
593.7	6.81468	2.772364
593.75	5.2497	0.086041
593.8	3.172382	-2.730346
593.85	0.856463	-4.225997
593.9	-1.434367	-4.235162
593.95	-3.365543	-3.673366
594.0	-4.710526	-3.678282
594.05	-5.378315	-4.717003
594.1	-5.350941	-6.030893
594.15	-4.719872	-6.150207
594.2	-3.622859	-4.449375
594.25	-2.259721	-2.065905
594.3	-0.795154	-0.848401
594.35	0.599824	-1.239174
594.4	1.763337	-1.747207
594.45	2.594073	-0.614181
594.5	3.01573	2.180134
594.55	3.034322	4.90385
594.6	2.703909	5.86014
594.65	2.122581	5.128398
594.7	1.371347	4.441461
594.75	0.514684	5.780171
594.8	-0.440487	9.898141
594.85	-1.519465	15.622198
594.9	-2.704825	20.258922
594.95	-3.925262	21.169283
595.0	-5.003442	17.448743
595.05	-5.796599	10.485661
595.1	-6.219439	2.628718
595.15	-6.268604	-4.213182
595.2	-6.020312	-9.456067
595.25	-5.546992	-13.58536
595.3	-4.942707	-17.268757
595.35	-4.279529	-20.334658
595.4	-3.570185	-21.585919
595.45	-2.8151	-19.580508
595.5	-2.006734	-13.61845
595.55	-1.171639	-4.344199
595.6	-0.271531	6.28923
595.65	0.707925	15.332191
595.7	1.75772	20.046433
595.75	2.893399	19.21421
595.8	3.994561	13.705395
595.85	4.946003	5.932452
595.9	5.591792	-1.451616
595.95	5.85147	-7.09436
596.0	5.721981	-11.271509
596.05	5.216327	-14.789165
596.1	4.468642	-17.367665
596.15	3.60343	-17.558531
596.2	2.737361	-14.159299
596.25	1.975777	-7.583788
596.3	1.367827	0.250108
596.35	0.912763	7.047291
596.4	0.55309	11.165038
596.45	0.27565	12.114567
596.5	0.043477	10.575179
596.55	-0.176239	7.791372
596.6	-0.415755	5.115259
596.65	-0.721789	3.462099
596.7	-1.144737	3.148636
596.75	-1.723711	3.972981
596.8	-2.397346	5.36632
596.85	-3.039247	6.466909
596.9	-3.534098	6.12361
596.95	-3.788116	3.39051
597.0	-3.71768	-1.633432
597.05	-3.28219	-7.449473
597.1	-2.507874	-12.000602
597.15	-1.440546	-13.682703
597.2	-0.108751	-11.848233
597.25	1.411203	-6.870729
597.3	3.046445	-0.004738
597.35	4.672366	6.894138
597.4	6.130732	12.253174
597.45	7.274998	15.366499
597.5	8.020079	16.131492
597.55	8.357851	14.303682
597.6	8.293838	9.445411
597.65	7.818386	1.492075
597.7	7.011716	-8.454505
597.75	5.862559	-17.948244
597.8	4.37264	-23.845471
597.85	2.589689	-23.90631
597.9	0.612715	-18.349112
597.95	-1.419379	-9.582223
598.0	-3.328167	-0.67017
598.05	-4.93176	6.040394
598.1	-6.070993	9.402338
598.15	-6.690291	9.473563
598.2	-6.774082	7.452593
598.25	-6.383609	5.327762
598.3	-5.607728	5.085108
598.35	-4.597997	7.826044
598.4	-3.485628	13.027425
598.45	-2.421423	18.696852
598.5	-1.534401	22.40598
598.55	-0.952798	22.573433
598.6	-0.73117	18.914865
598.65	-0.886941	11.983659
598.7	-1.388679	2.67779
598.75	-2.175083	-7.80529
598.8	-3.136688	-17.649197
598.85	-4.153452	-24.698484
598.9	-5.050072	-27.143191
598.95	-5.643421	-24.146034
599.0	-5.818797	-16.4371
599.05	-5.486802	-6.185661
599.1	-4.675018	4.144648
599.15	-3.435597	12.97037
599.2	-1.894519	19.49415
599.25	-0.212092	22.734799
599.3	1.451134	21.230357
599.35	2.940091	14.110378
599.4	4.188763	2.110371
599.45	5.138237	-12.213969
599.5	5.738546	-25.091669
599.55	5.955398	-32.763671
599.6	5.80658	-32.986922
599.65	5.290276	-26.09229
599.7	4.501434	-14.7643
599.75	3.556454	-2.671912
599.8	2.590625	7.051538
599.85	1.721823	12.785524
599.9	1.019993	14.719124
599.95	0.519863	14.545485
600.0	0.175151	14.416921
600.05	-0.044869	15.352327
600.1	-0.223944	16.882138
600.15	-0.386192	17.518845
600.2	-0.567236	15.913723
600.25	-0.79055	11.890316
600.3	-1.07887	6.347917
600.35	-1.443247	0.426555
600.4	-1.842842	-5.149903
600.45	-2.224349	-9.953628
600.5	-2.571505	-13.352875
600.55	-2.815309	-14.660554
600.6	-2.935179	-13.751899
600.65	-2.941678	-11.319009
600.7	-2.798927	-8.399664
600.75	-2.520935	-5.883293
600.8	-2.088489	-4.003486
600.85	-1.506818	-1.893224
600.9	-0.860874	1.711694
600.95	-0.12552	7.074027
601.0	0.645981	12.677303
601.05	1.45884	16.049141
601.1	2.364835	15.421985
601.15	3.359287	10.597115
601.2	4.39068	2.939648
601.25	5.366388	-5.355488
601.3	6.180642	-12.23821
601.35	6.706271	-16.436095
601.4	6.846269	-17.646447
601.45	6.576217	-16.195368
601.5	5.840425	-12.678209
601.55	4.70322	-7.724014
601.6	3.234003	-2.000933
601.65	1.526282	3.536275
601.7	-0.252886	7.668414
601.75	-1.904943	9.401124
601.8	-3.259296	8.78527
601.85	-4.148699	6.904277
601.9	-4.46587	5.135615
601.95	-4.238042	4.3303
602.0	-3.559325	4.627558
602.05	-2.60547	5.530898
602.1	-1.562592	6.123846
602.15	-0.640481	5.702631
602.2	0.001709	4.161318
602.25	0.303433	1.765924
602.3	0.212362	-1.298462
602.35	-0.220231	-4.889196
602.4	-0.910638	-8.408051
602.45	-1.734614	-10.590271
602.5	-2.5133	-10.152534
602.55	-3.115242	-6.65849
602.6	-3.395138	-0.848104
602.65	-3.333495	5.616866
602.7	-2.968557	11.045311
602.75	-2.37553	14.414353
602.8	-1.636685	15.419329
602.85	-0.857518	13.926745
602.9	-0.106866	9.659874
602.95	0.568992	2.275184
603.0	1.171325	-7.677927
603.05	1.694964	-17.99529
603.1	2.149298	-25.261928
603.15	2.544964	-26.709266
603.2	2.836506	-22.067858
603.25	2.970428	-13.529106
603.3	2.902236	-4.154688
603.35	2.581077	3.900874
603.4	2.062507	9.702368
603.45	1.367905	12.889955
603.5	0.623844	13.336844
603.55	-0.043285	11.245352
603.6	-0.511196	7.748229
603.65	-0.709016	4.622765
603.7	-0.594466	3.326019
603.75	-0.170491	4.10979
603.8	0.422104	5.961733
603.85	1.075802	7.354301
603.9	1.627844	7.298363
603.95	1.908783	5.785973
604.0	1.815128	3.660167
604.05	1.310923	1.902093
604.1	0.461342	0.866875
604.15	-0.599925	0.374104
604.2	-1.684633	0.131803
604.25	-2.598681	0.070326
604.3	-3.225686	0.150725
604.35	-3.512563	0.103482
604.4	-3.477794	-0.348573
604.45	-3.161063	-1.251159
604.5	-2.6161	-2.494958
604.55	-1.918646	-3.977722
604.6	-1.070729	-5.600921
604.65	-0.050153	-7.155258
604.7	1.131979	-8.416284
604.75	2.460881	-9.013439
604.8	3.902271	-8.705628
604.85	5.336792	-7.406132
604.9	6.563767	-5.330925
604.95	7.450181	-2.724276
605.0	7.836496	0.300004
605.05	7.605102	3.441744
605.1	6.726958	6.018537
605.15	5.254048	7.31746
605.2	3.403924	7.07791
605.25	1.372746	5.77859
605.3	-0.529772	4.361125
605.35	-2.072655	3.499914
605.4	-3.052976	3.256731
605.45	-3.400795	3.336812
605.5	-3.125045	3.706216
605.55	-2.37894	4.594701
605.6	-1.389868	5.98776
605.65	-0.409204	7.098136
605.7	0.268562	6.635174
605.75	0.445507	3.779568
605.8	0.03509	-0.744722
605.85	-0.895934	-5.115053
605.9	-2.151981	-7.496285
605.95	-3.501744	-7.173118
606.0	-4.664757	-4.711808
606.05	-5.46222	-1.529997
606.1	-5.767797	0.986257
606.15	-5.567442	2.3099
606.2	-4.895758	2.887314
606.25	-3.826654	3.445168
606.3	-2.481446	4.209988
606.35	-0.947847	4.575073
606.4	0.669562	3.574621
606.45	2.250642	0.745892
606.5	3.692079	-3.429936
606.55	4.869557	-7.598713
606.6	5.682384	-10.261231
606.65	6.090942	-10.48276
606.7	6.043609	-8.30981
606.75	5.560123	-4.619794
606.8	4.710993	-0.503691
606.85	3.563753	3.252389
606.9	2.227547	6.317136
606.95	0.845053	8.394303
607.0	-0.502643	9.021577
607.05	-1.708506	7.705155
607.1	-2.66518	4.473894
607.15	-3.282489	0.18097
607.2	-3.522713	-3.593708
607.25	-3.341128	-5.432643
607.3	-2.781798	-4.765311
607.35	-1.916297	-2.135396
607.4	-0.899218	1.095899
607.45	0.076945	3.678154
607.5	0.855066	5.029169
607.55	1.292626	5.495569
607.6	1.331442	5.859242
607.65	0.982017	6.562433
607.7	0.313842	7.20501
607.75	-0.56506	6.951497
607.8	-1.505551	5.416332
607.85	-2.348832	3.282656
607.9	-3.001491	1.688096
607.95	-3.354278	1.260593
608.0	-3.394006	1.527856
608.05	-3.158512	1.301674
608.1	-2.698928	-0.413938
608.15	-2.06939	-3.684099
608.2	-1.322422	-7.713769
608.25	-0.512105	-11.36352
608.3	0.313337	-13.600731
608.35	1.121599	-13.541323
608.4	1.88631	-10.734967
608.45	2.54207	-5.531957
608.5	3.013928	0.708414
608.55	3.243101	6.125744
608.6	3.210244	9.028714
608.65	2.887893	8.355729
608.7	2.309908	4.104879
608.75	1.530934	-2.402132
608.8	0.672431	-8.839925
608.85	-0.09192	-12.740949
608.9	-0.660529	-12.408181
608.95	-0.918738	-7.757566
609.0	-0.821531	-0.465968
609.05	-0.391481	6.833368
609.1	0.293758	11.82008
609.15	1.070928	13.56017
609.2	1.740553	12.531651
609.25	2.129727	9.998099
609.3	2.090393	7.236533
609.35	1.576079	5.221108
609.4	0.617243	4.332266
609.45	-0.638044	4.093717
609.5	-1.997719	3.434116
609.55	-3.21242	1.585891
609.6	-4.131853	-1.326585
609.65	-4.629124	-4.282055
609.7	-4.701531	-5.973869
609.75	-4.334313	-5.836819
609.8	-3.651258	-4.673643
609.85	-2.735901	-3.985309
609.9	-1.71422	-4.828824
609.95	-0.687765	-7.046096
610.0	0.328774	-9.464185
610.05	1.285317	-10.670722
610.1	2.157853	-9.749804
610.15	2.941095	-6.727451
610.2	3.617198	-2.323424
610.25	4.12279	2.493725
610.3	4.446768	6.843084
610.35	4.577957	9.784849
610.4	4.535252	10.676624
610.45	4.321993	9.400131
610.5	3.952527	6.516886
610.55	3.470877	2.889535
610.6	2.918225	-0.790306
610.65	2.333794	-3.967716
610.7	1.737413	-6.035907
610.75	1.148729	-6.287422
610.8	0.572647	-4.504947
610.85	0.022128	-1.386385
610.9	-0.506924	1.671435
610.95	-1.039963	3.510639
611.0	-1.55889	4.085594
611.05	-2.039354	4.230912
611.1	-2.493174	4.835184
611.15	-2.865408	6.163889
611.2	-3.133522	7.694301
611.25	-3.270126	8.700431
611.3	-3.22835	8.686398
611.35	-3.015182	7.322194
611.4	-2.642328	4.404962
611.45	-2.149423	-0.010694
611.5	-1.560358	-5.382832
611.55	-0.939563	-10.587217
611.6	-0.297653	-14.181497
611.65	0.321971	-15.121456
611.7	0.918045	-13.267166
611.75	1.484244	-9.416614
611.8	2.02251	-4.87258
611.85	2.532726	-0.741217
611.9	3.001719	2.433812
611.95	3.390823	4.658664
612.0	3.647023	6.131567
612.05	3.717567	6.876853
612.1	3.558339	6.729135
612.15	3.166443	5.342465
612.2	2.588751	2.483624
612.25	1.924671	-1.623933
612.3	1.217082	-6.212091
612.35	0.587068	-10.141805
612.4	0.113791	-12.437588
612.45	-0.210189	-12.71528
612.5	-0.335467	-11.199611
612.55	-0.271181	-8.530533
612.6	-0.073817	-5.34011
612.65	0.20749	-2.052287
612.7	0.471781	1.006098
612.75	0.638185	3.420607
612.8	0.641027	4.816759
612.85	0.424978	5.046765
612.9	0.034024	4.461494
612.95	-0.472771	3.899403
613.0	-1.016697	4.094328
613.05	-1.486963	4.855242
613.1	-1.81494	5.067935
613.15	-1.92184	3.406183
613.2	-1.804996	-0.479406
613.25	-1.484781	-5.620907
613.3	-1.002495	-10.297624
613.35	-0.458868	-12.891426
613.4	0.073462	-12.747971
613.45	0.484591	-10.464146
613.5	0.781843	-7.628085
613.55	0.936191	-5.788299
613.6	0.971715	-5.629275
613.65	0.992845	-6.874848
613.7	1.029888	-8.637735
613.75	1.0675	-10.002956
613.8	1.185041	-10.101046
613.85	1.352256	-8.435753
613.9	1.588924	-5.33861
613.95	1.865389	-2.113278
614.0	2.14481	-0.416946
614.05	2.419155	-1.149254
614.1	2.653969	-3.686506
614.15	2.815079	-6.287732
614.2	2.905946	-7.360965
614.25	2.931693	-6.43406
614.3	2.860777	-4.217957
614.35	2.692344	-1.88851
614.4	2.400091	-0.287808
614.45	1.939072	0.599998
614.5	1.284281	1.278881
614.55	0.47554	2.343997
614.6	-0.44966	3.903969
614.65	-1.386986	5.669596
614.7	-2.222619	7.224866
614.75	-2.87281	8.165051
614.8	-3.260866	8.050438
614.85	-3.370517	6.579092
614.9	-3.235074	3.867303
614.95	-2.944752	0.403735
615.0	-2.652733	-3.247494
615.05	-2.419994	-6.672579
615.1	-2.312424	-9.405778
615.15	-2.330435	-10.826339
615.2	-2.383321	-10.384159
615.25	-2.372246	-8.036212
615.3	-2.189327	-4.5144
615.35	-1.800009	-0.963444
615.4	-1.20096	1.646231
615.45	-0.440844	2.987776
615.5	0.419686	3.19817
615.55	1.259144	2.798099
615.6	2.027224	2.302587
615.65	2.660033	1.985344
615.7	3.125694	1.893081
615.75	3.420891	1.928996
615.8	3.526745	1.817835
615.85	3.436395	1.128397
615.9	3.156359	-0.333105
615.95	2.743427	-2.049207
