Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
615.55	1.452355	2.798099
615.6	2.237431	2.302587
615.65	2.868282	1.985344
615.7	3.318452	1.893081
615.75	3.571605	1.928996
615.8	3.62857	1.817835
615.85	3.474091	1.128397
615.9	3.162211	-0.333105
615.95	2.68234	-2.049207
616.0	2.096992	-2.961664
616.05	1.45383	-2.181787
616.1	0.790316	0.367462
616.15	0.116788	3.938081
616.2	-0.586824	7.452606
616.25	-1.328826	10.036401
616.3	-2.049672	11.086452
616.35	-2.760934	10.235571
616.4	-3.34078	7.503809
616.45	-3.762874	3.514902
616.5	-3.909801	-0.539559
616.55	-3.800433	-3.310141
616.6	-3.388409	-3.818804
616.65	-2.717547	-1.952347
616.7	-1.893426	1.510327
616.75	-1.035008	5.168388
616.8	-0.19683	7.536216
616.85	0.485637	7.650158
616.9	0.936392	5.563444
616.95	1.160487	2.229558
617.0	1.172065	-0.832149
617.05	1.027492	-2.384124
617.1	0.815595	-2.176204
617.15	0.58043	-0.832889
617.2	0.411305	0.704666
617.25	0.340563	1.871088
617.3	0.365086	2.575279
617.35	0.514367	2.92546
617.4	0.772185	2.818201
617.45	1.121672	2.133476
617.5	1.563236	1.004412
617.55	2.062119	-0.087805
617.6	2.539064	-0.478696
617.65	2.891564	0.165587
617.7	3.052244	1.398523
617.75	2.988152	2.243179
617.8	2.630365	2.091496
617.85	1.959932	1.04526
617.9	1.09055	-0.142121
617.95	0.043761	-0.575561
618.0	-1.027587	0.212826
618.05	-1.969213	2.07794
618.1	-2.69062	4.363328
618.15	-3.170973	6.266579
618.2	-3.325485	7.258116
618.25	-3.209205	7.375481
618.3	-2.851206	7.18111
618.35	-2.30726	7.360583
618.4	-1.685605	8.095099
618.45	-1.107168	8.856961
618.5	-0.673008	8.822159
618.55	-0.420328	7.405324
618.6	-0.403177	4.700454
618.65	-0.673849	1.309981
618.7	-1.142827	-1.889401
618.75	-1.754286	-4.248932
618.8	-2.389413	-5.566092
618.85	-2.988023	-6.00143
618.9	-3.43707	-5.805282
618.95	-3.687927	-5.015299
619.0	-3.727971	-3.605603
619.05	-3.572104	-1.798268
619.1	-3.229999	-0.091179
619.15	-2.722723	1.081121
619.2	-2.132237	1.574885
619.25	-1.486477	1.565507
619.3	-0.858808	1.388435
619.35	-0.230616	1.212664
619.4	0.285548	0.938343
619.45	0.646338	0.489984
619.5	0.767317	0.118888
619.55	0.630137	0.295976
619.6	0.232951	1.377341
619.65	-0.406173	3.217108
619.7	-1.165945	5.366477
619.75	-1.992383	7.429017
619.8	-2.829615	9.218261
619.85	-3.601749	10.615207
619.9	-4.303911	11.330966
619.95	-4.970847	11.098732
620.0	-5.550084	9.982749
620.05	-6.026226	8.415767
620.1	-6.406901	6.94357
620.15	-6.636514	6.066011
620.2	-6.701604	6.13586
620.25	-6.592515	7.230816
620.3	-6.347174	8.998478
620.35	-6.024977	10.756905
620.4	-5.684927	11.676693
620.45	-5.375199	11.213986
620.5	-5.084191	9.298753
620.55	-4.818584	6.508191
620.6	-4.569047	3.780344
620.65	-4.281009	2.018475
620.7	-3.995945	1.612068
620.75	-3.665471	2.368932
620.8	-3.282141	3.799878
620.85	-2.81346	5.606411
620.9	-2.312914	7.786164
620.95	-1.710953	10.426195
621.0	-1.046356	13.255484
621.05	-0.372604	15.573518
621.1	0.270711	16.617643
621.15	0.813992	16.102711
621.2	1.176025	14.456475
621.25	1.330488	12.391702
621.3	1.204119	10.474757
621.35	0.795683	8.81626
621.4	0.145135	7.336022
621.45	-0.640152	5.890408
621.5	-1.535169	4.415321
621.55	-2.366223	2.898626
621.6	-3.064931	1.444497
621.65	-3.557106	0.251029
621.7	-3.813833	-0.496544
621.75	-3.787156	-0.794189
621.8	-3.536383	-0.832543
621.85	-3.075323	-0.89979
621.9	-2.42688	-1.138548
621.95	-1.652949	-1.54119
622.0	-0.787515	-2.09807
622.05	0.14999	-2.79881
622.1	1.097552	-3.668268
622.15	2.025315	-4.651075
622.2	2.895936	-5.722149
622.25	3.710393	-6.789337
622.3	4.465601	-7.711598
622.35	5.171674	-8.490384
622.4	5.856595	-9.2566
622.45	6.56108	-10.20929
622.5	7.277425	-11.212792
622.55	7.951642	-11.79986
622.6	8.558263	-11.731598
622.65	8.9791	-11.343873
622.7	9.167611	-11.470621
622.75	9.053632	-12.721058
622.8	8.615802	-14.889759
622.85	7.846285	-17.019589
622.9	6.910681	-17.995457
622.95	5.807714	-17.199815
623.0	4.680262	-14.873074
623.05	3.573867	-11.734507
623.1	2.541249	-8.589488
623.15	1.583547	-6.133134
623.2	0.66485	-4.920447
623.25	-0.248863	-5.301454
623.3	-1.165384	-6.873188
623.35	-2.023352	-8.613528
623.4	-2.8035	-9.43048
623.45	-3.475987	-8.800072
623.5	-3.970779	-7.037981
623.55	-4.276484	-4.941769
623.6	-4.417403	-3.404607
623.65	-4.344588	-3.160511
623.7	-4.140581	-4.41507
623.75	-3.821926	-6.65283
623.8	-3.422737	-8.630008
623.85	-3.001775	-8.979573
623.9	-2.575402	-7.064633
623.95	-2.149202	-3.313014
624.0	-1.742623	0.992548
624.05	-1.349175	4.369008
624.1	-0.98535	5.627302
624.15	-0.68107	4.348804
624.2	-0.394004	1.126187
624.25	-0.140644	-2.800332
624.3	0.163964	-6.259913
624.35	0.499452	-8.745544
624.4	0.901733	-10.369805
624.45	1.402276	-11.324954
624.5	1.965917	-11.552753
624.55	2.562242	-10.820923
624.6	3.208948	-8.992041
624.65	3.836436	-6.284436
624.7	4.430783	-3.204327
624.75	4.955105	-0.439994
624.8	5.396654	1.405967
624.85	5.638767	2.038144
624.9	5.668587	1.654941
624.95	5.488898	0.78703
625.0	5.057762	-0.081648
625.05	4.435149	-0.740321
625.1	3.667211	-1.200127
625.15	2.798246	-1.438174
625.2	1.952802	-1.280034
625.25	1.153232	-0.603159
625.3	0.473465	0.282286
625.35	-0.028342	0.657242
625.4	-0.371187	-0.201522
625.45	-0.534049	-2.462665
625.5	-0.559431	-5.268208
625.55	-0.470057	-7.248074
625.6	-0.320007	-7.266108
625.65	-0.136342	-5.217021
625.7	0.059654	-2.022034
625.75	0.242883	0.83485
625.8	0.439761	2.160953
625.85	0.638024	1.644549
625.9	0.879458	0.079282
625.95	1.176709	-1.381998
626.0	1.577751	-2.159156
626.05	2.111295	-2.485177
626.1	2.707882	-3.047436
626.15	3.390532	-4.167099
626.2	4.098975	-5.613192
626.25	4.770623	-6.680803
626.3	5.384907	-6.866636
626.35	5.901239	-6.030579
626.4	6.294855	-4.333481
626.45	6.559218	-2.066216
626.5	6.770016	0.434202
626.55	6.920136	2.954615
626.6	7.037393	5.317677
626.65	7.175663	7.284561
626.7	7.287828	8.38785
626.75	7.364322	8.238391
626.8	7.36879	6.793821
626.85	7.283359	4.585299
626.9	7.095372	2.334381
626.95	6.820337	0.399912
627.0	6.498339	-1.362077
627.05	6.172574	-3.089134
627.1	5.912394	-4.512009
627.15	5.772955	-4.97682
627.2	5.770363	-4.060854
627.25	5.928742	-1.918156
627.3	6.284656	0.834149
627.35	6.779554	3.615633
627.4	7.370305	6.098432
627.45	7.979532	8.265679
627.5	8.561732	9.962344
627.55	9.005139	10.916985
627.6	9.324169	10.852723
627.65	9.469054	9.562891
627.7	9.436734	7.000894
627.75	9.210604	3.421637
627.8	8.831306	-0.552294
627.85	8.294256	-4.072149
627.9	7.632053	-6.503958
627.95	6.870329	-7.681122
628.0	6.040197	-7.778648
628.05	5.21658	-7.001072
628.1	4.393145	-5.423801
628.15	3.574864	-2.969493
628.2	2.793583	0.227277
628.25	2.049565	3.688835
628.3	1.355182	6.695576
628.35	0.659191	8.628694
628.4	0.00864	9.277492
628.45	-0.645885	8.703433
628.5	-1.292059	7.171886
628.55	-1.954557	5.089272
628.6	-2.604296	2.80094
628.65	-3.264639	0.637444
628.7	-3.930372	-1.083715
628.75	-4.609762	-2.003601
628.8	-5.28628	-1.796625
628.85	-5.968432	-0.50686
628.9	-6.630329	1.503034
628.95	-7.285447	3.793263
629.0	-7.945725	5.990933
629.05	-8.60443	7.812667
629.1	-9.300269	9.087757
629.15	-9.988302	9.711534
629.2	-10.627027	9.694757
629.25	-11.172628	9.163103
629.3	-11.57224	8.298833
629.35	-11.776278	7.233689
629.4	-11.777319	5.988515
629.45	-11.577676	4.402127
629.5	-11.238444	2.316685
629.55	-10.808929	-0.281351
629.6	-10.314122	-3.115338
629.65	-9.826653	-5.553875
629.7	-9.365594	-6.980444
629.75	-8.914137	-7.147031
629.8	-8.485491	-6.321905
629.85	-8.059558	-4.989033
629.9	-7.657967	-3.409841
629.95	-7.26745	-1.6067
630.0	-6.941773	0.436607
630.05	-6.697081	2.54554
630.1	-6.495451	4.37317
630.15	-6.275139	5.704176
630.2	-6.019347	6.484405
630.25	-5.66193	6.809295
630.3	-5.178471	6.691321
630.35	-4.592669	5.960434
630.4	-3.975528	4.486981
630.45	-3.362017	2.472007
630.5	-2.87294	0.426883
630.55	-2.588258	-1.07835
630.6	-2.515939	-1.707638
630.65	-2.664959	-1.568974
630.7	-3.023363	-1.037386
630.75	-3.544708	-0.52754
630.8	-4.160448	-0.361357
630.85	-4.75938	-0.437157
630.9	-5.272248	-0.403838
630.95	-5.613515	0.21915
631.0	-5.750197	1.471711
631.05	-5.695661	2.95285
631.1	-5.426001	4.004018
631.15	-5.015958	4.299438
631.2	-4.503642	3.904388
631.25	-3.948947	2.966184
631.3	-3.440167	1.608875
631.35	-2.946932	-0.026899
631.4	-2.5499	-1.490478
631.45	-2.217391	-2.221337
631.5	-1.922101	-1.95892
631.55	-1.693504	-0.738956
631.6	-1.51108	1.060201
631.65	-1.380324	2.960042
631.7	-1.344744	4.423763
631.75	-1.38409	4.985506
631.8	-1.523036	4.47434
631.85	-1.747777	3.145757
631.9	-2.001882	1.607126
631.95	-2.200935	0.30872
632.0	-2.33378	-0.724732
632.05	-2.367679	-1.854008
632.1	-2.318788	-3.303086
632.15	-2.193523	-4.82222
632.2	-2.051448	-5.969783
632.25	-1.929145	-6.235955
632.3	-1.853858	-5.446797
632.35	-1.820015	-3.766281
632.4	-1.853156	-1.621146
632.45	-1.973231	0.482908
632.5	-2.182269	2.096358
632.55	-2.423345	2.808784
632.6	-2.712382	2.31688
632.65	-2.951369	0.728978
632.7	-3.104696	-1.28406
632.75	-3.127944	-2.68608
632.8	-2.993343	-2.781802
632.85	-2.671001	-1.580488
632.9	-2.178952	0.21912
632.95	-1.546113	1.682974
633.0	-0.810907	2.120544
633.05	-0.062963	1.415424
633.1	0.636451	0.047218
633.15	1.224963	-1.351813
633.2	1.6342	-2.252203
633.25	1.868849	-2.597765
633.3	1.911572	-2.617336
633.35	1.766203	-2.602508
633.4	1.482462	-2.652984
633.45	1.14771	-2.753681
633.5	0.800611	-2.888058
633.55	0.53353	-3.060191
633.6	0.399898	-3.202541
633.65	0.439366	-3.063243
633.7	0.689014	-2.532193
633.75	1.110642	-1.721826
633.8	1.69185	-0.897821
633.85	2.355493	-0.118547
633.9	3.028319	0.684094
633.95	3.661912	1.491315
634.0	4.130372	2.184844
634.05	4.369907	2.586685
634.1	4.34456	2.457826
634.15	4.043556	1.715894
634.2	3.52184	0.469722
634.25	2.8261	-0.994512
634.3	2.022159	-2.313579
634.35	1.222415	-3.337983
634.4	0.493046	-3.945873
634.45	-0.077926	-4.020297
634.5	-0.409548	-3.455114
634.55	-0.50731	-2.27948
634.6	-0.359698	-0.7088
634.65	0.027691	1.04829
634.7	0.541502	2.841382
634.75	1.133728	4.526546
634.8	1.687988	5.764798
634.85	2.161842	6.155295
634.9	2.536906	5.493646
634.95	2.704705	4.047068
635.0	2.752666	2.299985
635.05	2.684466	0.608079
635.1	2.560633	-0.919471
635.15	2.41071	-2.390115
635.2	2.326464	-3.691281
635.25	2.352483	-4.603824
635.3	2.460061	-4.74775
635.35	2.712822	-3.929288
635.4	3.033139	-2.353228
635.45	3.45324	-0.608825
635.5	3.911666	0.669722
635.55	4.343437	1.177088
635.6	4.706115	1.183836
635.65	4.991427	1.180799
635.7	5.178369	1.571308
635.75	5.181178	2.524603
635.8	5.016138	3.848852
635.85	4.693428	5.167286
635.9	4.165981	6.058801
635.95	3.484343	6.241901
636.0	2.685836	5.706457
636.05	1.824331	4.548409
636.1	0.988187	2.976196
636.15	0.222083	1.25999
636.2	-0.438541	-0.411631
636.25	-0.921707	-1.864209
636.3	-1.206339	-2.936241
636.35	-1.287136	-3.339295
636.4	-1.169053	-2.816782
636.45	-0.850822	-1.303424
636.5	-0.410443	0.87874
636.55	0.109233	3.034304
636.6	0.674395	4.512732
636.65	1.203064	4.926555
636.7	1.644972	4.399759
636.75	1.958064	3.362849
636.8	2.123043	2.14568
636.85	2.128876	0.802629
636.9	2.040626	-0.659556
636.95	1.846737	-2.098933
637.0	1.555241	-3.199389
637.05	1.240783	-3.675556
637.1	0.932886	-3.505891
637.15	0.632456	-2.71302
637.2	0.373416	-1.438712
637.25	0.211949	0.139663
637.3	0.154377	1.811696
637.35	0.183959	3.349243
637.4	0.298913	4.613959
637.45	0.505889	5.421864
637.5	0.747257	5.440152
637.55	0.966802	4.424506
637.6	1.139663	2.45101
637.65	1.228366	0.0636
637.7	1.25266	-2.04855
637.75	1.18336	-3.418871
637.8	1.0969	-4.026252
637.85	0.995915	-4.03228
637.9	0.935228	-3.604675
637.95	0.906347	-2.762854
638.0	0.918867	-1.60839
638.05	0.996728	-0.41249
638.1	1.06622	0.478716
638.15	1.135631	0.839211
638.2	1.139085	0.691919
638.25	1.067327	0.369001
638.3	0.924509	0.202141
638.35	0.688067	0.333825
638.4	0.364949	0.636975
638.45	-0.031559	0.767078
638.5	-0.50656	0.295819
638.55	-0.966813	-1.002567
638.6	-1.390066	-3.034945
638.65	-1.729913	-5.287721
638.7	-1.941521	-7.136795
638.75	-2.054227	-8.217206
638.8	-2.043713	-8.571583
638.85	-1.961763	-8.497262
638.9	-1.832096	-8.176303
638.95	-1.713177	-7.467993
639.0	-1.600606	-6.159515
639.05	-1.505284	-4.277586
639.1	-1.420114	-2.299091
639.15	-1.309917	-0.686485
639.2	-1.196674	0.336805
639.25	-1.041153	0.852282
639.3	-0.857346	1.093291
639.35	-0.69131	1.322018
639.4	-0.581546	1.685608
639.45	-0.535485	2.158836
639.5	-0.566756	2.775432
639.55	-0.686039	3.485585
639.6	-0.844003	4.196931
639.65	-1.069798	4.718635
639.7	-1.330284	4.745076
639.75	-1.612047	4.104062
639.8	-1.891828	2.762856
639.85	-2.159218	0.880602
639.9	-2.368962	-1.137389
639.95	-2.530011	-2.814204
640.0	-2.620308	-3.702445
640.05	-2.620179	-3.484541
640.1	-2.565572	-2.193612
640.15	-2.408208	-0.167247
640.2	-2.190759	1.957812
640.25	-1.925188	3.457274
640.3	-1.63394	3.796759
640.35	-1.327451	2.722556
640.4	-1.076699	0.448549
640.45	-0.892711	-2.461695
640.5	-0.783989	-5.233162
640.55	-0.798218	-7.111731
640.6	-0.884842	-7.750586
640.65	-1.050494	-7.170268
640.7	-1.281737	-5.622258
640.75	-1.517488	-3.464679
640.8	-1.726669	-1.150879
640.85	-1.844488	0.777339
640.9	-1.854281	1.97094
640.95	-1.74341	2.449201
641.0	-1.507309	2.554881
641.05	-1.152747	2.633979
641.1	-0.703096	2.871999
641.15	-0.223004	3.238891
641.2	0.225937	3.709295
641.25	0.577536	4.243847
641.3	0.814763	4.697618
641.35	0.922892	4.872051
641.4	0.899628	4.496643
641.45	0.709419	3.446459
641.5	0.397398	1.740244
641.55	0.024992	-0.31755
641.6	-0.354544	-2.240779
641.65	-0.724665	-3.454927
641.7	-1.037918	-3.661365
641.75	-1.24845	-2.944491
641.8	-1.351324	-1.78378
641.85	-1.363553	-0.755706
641.9	-1.291859	-0.252203
641.95	-1.155915	-0.286009
642.0	-0.95325	-0.499406
642.05	-0.67217	-0.41945
642.1	-0.328745	0.240577
642.15	0.065482	1.322121
642.2	0.478653	2.446571
642.25	0.90076	3.086484
642.3	1.288525	3.02102
642.35	1.586288	2.353606
642.4	1.80658	1.424412
642.45	1.907158	0.566708
642.5	1.88288	-0.101077
642.55	1.742226	-0.643986
642.6	1.504148	-1.079588
642.65	1.228051	-1.243081
642.7	0.934999	-0.994279
642.75	0.693478	-0.339386
642.8	0.519621	0.505035
642.85	0.46859	1.331243
642.9	0.509801	2.090799
642.95	0.626561	2.828905
643.0	0.787852	3.554526
643.05	0.94554	4.108998
643.1	1.080654	4.283193
643.15	1.134918	4.006127
643.2	1.108205	3.363965
643.25	0.999282	2.491601
643.3	0.794822	1.551216
643.35	0.546136	0.677355
643.4	0.304392	0.108351
643.45	0.055896	0.024541
643.5	-0.125555	0.430479
643.55	-0.224731	1.214796
643.6	-0.205551	2.235854
643.65	-0.09657	3.404101
643.7	0.108928	4.569412
643.75	0.385501	5.558364
643.8	0.67397	6.074868
643.85	0.923326	5.834477
643.9	1.10365	4.898899
643.95	1.169735	3.518627
644.0	1.113118	1.958446
644.05	0.941502	0.381355
644.1	0.703139	-1.256115
644.15	0.409911	-2.845698
644.2	0.119642	-4.110928
644.25	-0.150436	-4.644977
644.3	-0.367541	-4.199419
644.35	-0.511474	-2.912026
644.4	-0.600254	-1.094868
644.45	-0.613222	0.804444
644.5	-0.58202	2.588348
644.55	-0.538676	4.145962
644.6	-0.48288	5.45389
644.65	-0.42385	6.467636
644.7	-0.355026	7.150331
644.75	-0.337451	7.385315
644.8	-0.313976	7.054613
644.85	-0.389258	6.018503
644.9	-0.554854	4.329598
644.95	-0.813064	2.342014
645.0	-1.168347	0.609152
645.05	-1.619135	-0.4768
645.1	-2.129372	-0.902719
645.15	-2.641235	-0.872139
645.2	-3.138215	-0.626939
645.25	-3.601083	-0.273332
645.3	-3.95421	0.105498
645.35	-4.170429	0.529334
645.4	-4.268413	1.051285
645.45	-4.202861	1.694668
645.5	-4.004894	2.307871
645.55	-3.683229	2.702879
645.6	-3.259648	2.595465
645.65	-2.778334	1.899283
645.7	-2.247276	0.69092
645.75	-1.641813	-0.639578
645.8	-1.040901	-1.774064
645.85	-0.428891	-2.539664
645.9	0.18113	-2.975455
645.95	0.761348	-3.182174
646.0	1.269682	-3.215019
646.05	1.663018	-3.071824
646.1	1.931202	-2.770607
646.15	2.045171	-2.295422
646.2	2.003561	-1.552094
646.25	1.833471	-0.543257
646.3	1.542166	0.627937
646.35	1.219568	1.847991
646.4	0.927832	2.974618
646.45	0.688948	3.88287
646.5	0.575978	4.448279
646.55	0.530651	4.616344
646.6	0.56457	4.348265
646.65	0.602413	3.616286
646.7	0.591677	2.429223
646.75	0.493865	0.875301
646.8	0.280609	-0.905258
646.85	-0.051534	-2.564105
646.9	-0.475098	-3.73855
646.95	-0.894019	-4.117383
647.0	-1.293281	-3.730581
647.05	-1.581211	-2.777109
647.1	-1.78785	-1.612203
647.15	-1.826401	-0.511206
647.2	-1.736509	0.303177
647.25	-1.532443	0.835663
647.3	-1.210805	1.157068
647.35	-0.816472	1.276791
647.4	-0.369976	1.071569
647.45	0.092193	0.423191
647.5	0.598421	-0.613612
647.55	1.079817	-1.818935
647.6	1.538727	-2.968544
647.65	1.960763	-3.91967
647.7	2.281033	-4.654085
647.75	2.488831	-5.236584
647.8	2.559825	-5.694794
647.85	2.485191	-5.890143
647.9	2.277318	-5.620595
647.95	1.966173	-4.800067
648.0	1.577353	-3.599115
648.05	1.157787	-2.424376
648.1	0.782951	-1.559296
648.15	0.45677	-1.203075
648.2	0.19956	-1.338286
648.25	0.004767	-1.877708
648.3	-0.082144	-2.604951
648.35	-0.111033	-3.203004
648.4	-0.045026	-3.388335
648.45	0.087641	-3.077651
648.5	0.285209	-2.332379
648.55	0.52211	-1.400469
648.6	0.74542	-0.605192
648.65	0.943489	-0.332838
648.7	1.076471	-0.692692
648.75	1.155828	-1.473541
648.8	1.177304	-2.164373
648.85	1.105031	-2.353991
648.9	0.992503	-1.996832
648.95	0.873966	-1.403642
649.0	0.738369	-0.9512
649.05	0.629636	-0.897849
649.1	0.575649	-1.277635
649.15	0.583792	-1.888264
649.2	0.657004	-2.52276
649.25	0.829887	-3.155683
649.3	1.037391	-3.809076
649.35	1.284289	-4.571839
649.4	1.548607	-5.212294
649.45	1.782289	-5.483165
649.5	2.001206	-5.297836
649.55	2.136963	-4.762657
649.6	2.214604	-4.229372
649.65	2.217564	-3.901503
649.7	2.17199	-3.824857
649.75	2.108872	-3.844619
649.8	2.026365	-3.795128
649.85	1.95954	-3.606973
649.9	1.981508	-3.251525
649.95	2.038771	-2.697886
650.0	2.205019	-1.927219
650.05	2.413558	-1.09294
650.1	2.653366	-0.31413
650.15	2.874074	0.294051
650.2	3.064893	0.747019
650.25	3.178194	1.053286
650.3	3.156662	1.30812
650.35	3.032664	1.479275
650.4	2.762817	1.446949
650.45	2.387363	1.097459
650.5	1.898272	0.429984
650.55	1.377985	-0.386331
650.6	0.883058	-1.174596
650.65	0.468521	-1.715472
650.7	0.176592	-1.875274
650.75	0.01056	-1.643791
650.8	0.032261	-1.232274
650.85	0.202822	-0.946945
650.9	0.516315	-1.048296
650.95	0.928261	-1.568515
651.0	1.422278	-2.387055
651.05	1.943307	-3.263095
651.1	2.404795	-3.944259
651.15	2.79925	-4.30251
651.2	3.045872	-4.357518
651.25	3.178022	-4.206326
651.3	3.149174	-3.860785
651.35	3.010658	-3.249764
651.4	2.760469	-2.356914
651.45	2.450055	-1.338503
651.5	2.108478	-0.434792
651.55	1.747416	0.132644
651.6	1.436101	0.299466
651.65	1.139059	0.125311
651.7	0.924794	-0.19732
651.75	0.753637	-0.550092
651.8	0.655617	-0.843976
651.85	0.594417	-0.978295
651.9	0.54831	-0.85832
651.95	0.488332	-0.51137
652.0	0.390167	-0.070017
652.05	0.235755	0.275512
652.1	0.029985	0.445444
652.15	-0.217718	0.538767
652.2	-0.511781	0.683076
652.25	-0.844714	0.908601
652.3	-1.172774	1.073328
652.35	-1.493775	1.015728
652.4	-1.779532	0.681039
652.45	-2.014765	0.131262
652.5	-2.164919	-0.448505
652.55	-2.231387	-0.892576
652.6	-2.201027	-1.143028
652.65	-2.081983	-1.30511
652.7	-1.851533	-1.467037
652.75	-1.56997	-1.56914
652.8	-1.21852	-1.473888
652.85	-0.846381	-1.041528
652.9	-0.499454	-0.3247
652.95	-0.219313	0.462368
653.0	0.011377	1.097274
653.05	0.099113	1.326718
653.1	0.064064	1.0925
653.15	-0.086724	0.477034
653.2	-0.355647	-0.287072
653.25	-0.66926	-0.960707
653.3	-1.02756	-1.414767
653.35	-1.34781	-1.594281
653.4	-1.604417	-1.526408
653.45	-1.804562	-1.228958
653.5	-1.914575	-0.724078
653.55	-1.941774	-0.10299
653.6	-1.894491	0.553362
653.65	-1.817818	1.087574
653.7	-1.721446	1.398681
653.75	-1.635465	1.430766
653.8	-1.590039	1.343476
653.85	-1.606395	1.258026
653.9	-1.696295	1.275761
653.95	-1.862438	1.378799
654.0	-2.085185	1.393684
654.05	-2.383442	1.274104
654.1	-2.694345	1.098061
654.15	-3.01992	1.013442
654.2	-3.349383	1.071393
654.25	-3.60174	1.114308
654.3	-3.793638	0.931578
654.35	-3.916312	0.455622
654.4	-3.936236	-0.135673
654.45	-3.893906	-0.458397
654.5	-3.845974	-0.282698
654.55	-3.759383	0.319882
654.6	-3.630765	1.068233
654.65	-3.522535	1.663418
654.7	-3.390666	1.961515
654.75	-3.248533	1.96103
654.8	-3.090515	1.767214
654.85	-2.907343	1.470489
654.9	-2.705907	1.085047
654.95	-2.527231	0.614108
655.0	-2.340584	0.077703
655.05	-2.191785	-0.414619
655.1	-2.058575	-0.646764
655.15	-1.954565	-0.394854
655.2	-1.879977	0.327891
655.25	-1.819676	1.322457
655.3	-1.757274	2.321799
655.35	-1.712635	3.119662
655.4	-1.707502	3.686801
655.45	-1.714418	4.012979
655.5	-1.752386	4.171743
655.55	-1.847044	4.279973
655.6	-1.958932	4.412083
655.65	-2.124191	4.703896
655.7	-2.331699	5.161216
655.75	-2.549301	5.643224
655.8	-2.767575	5.90204
655.85	-2.978572	5.634221
655.9	-3.188305	4.758466
655.95	-3.351198	3.412571
656.0	-3.501828	1.866944
656.05	-3.619197	0.341501
656.1	-3.671807	-0.968089
656.15	-3.706333	-1.870972
656.2	-3.712679	-2.238042
656.25	-3.613501	-1.959112
656.3	-3.485777	-1.124201
656.35	-3.289406	0.045063
656.4	-3.028115	1.201684
656.45	-2.742938	2.089223
656.5	-2.402604	2.623408
656.55	-2.042774	2.843812
656.6	-1.711601	2.783943
656.65	-1.360154	2.43198
656.7	-1.071684	1.802863
656.75	-0.836194	0.978844
656.8	-0.67671	0.15477
656.85	-0.599619	-0.533122
656.9	-0.59851	-1.033584
656.95	-0.633027	-1.357885
657.0	-0.715115	-1.486288
657.05	-0.844716	-1.326917
657.1	-0.973075	-0.806345
657.15	-1.108527	0.00367
657.2	-1.245115	0.903287
657.25	-1.402752	1.646715
657.3	-1.561729	2.084929
657.35	-1.752562	2.181432
657.4	-1.951732	2.031537
657.45	-2.179579	1.699353
657.5	-2.413292	1.288593
657.55	-2.615861	0.905506
657.6	-2.784983	0.651861
657.65	-2.921367	0.569994
657.7	-2.989113	0.554323
657.75	-2.958118	0.421401
657.8	-2.887445	0.108756
657.85	-2.75328	-0.230077
657.9	-2.565366	-0.354846
657.95	-2.347935	-0.169756
658.0	-2.119217	0.134048
658.05	-1.903645	0.36555
658.1	-1.699824	0.47458
658.15	-1.507856	0.726987
658.2	-1.352416	1.293396
658.25	-1.182713	2.146095
658.3	-1.013534	2.941678
658.35	-0.855334	3.361525
658.4	-0.679449	3.337986
658.45	-0.483965	2.974004
658.5	-0.312635	2.369526
658.55	-0.133143	1.561736
658.6	0.043844	0.525463
658.65	0.20926	-0.519425
658.7	0.320522	-1.239412
658.75	0.42546	-1.41573
658.8	0.49186	-1.038339
658.85	0.508784	-0.329933
658.9	0.491666	0.550357
658.95	0.480711	1.465553
659.0	0.45158	2.298172
659.05	0.405098	2.94743
659.1	0.395219	3.309817
659.15	0.395556	3.429456
659.2	0.424932	3.457447
659.25	0.481917	3.546808
659.3	0.562697	3.775034
659.35	0.689859	4.118383
659.4	0.792209	4.407688
659.45	0.85574	4.40824
659.5	0.921282	3.970147
659.55	0.933855	3.205621
659.6	0.922799	2.335531
659.65	0.891173	1.53967
659.7	0.84897	0.96251
659.75	0.816387	0.692064
659.8	0.791181	0.80617
659.85	0.812801	1.301263
659.9	0.886514	1.984933
659.95	0.977541	2.555113
660.0	1.083153	2.72569
660.05	1.21975	2.411719
660.1	1.362522	1.744904
660.15	1.490856	0.946257
660.2	1.634963	0.155773
660.25	1.759457	-0.603638
660.3	1.866755	-1.370937
660.35	1.951752	-2.021863
660.4	2.018034	-2.387654
660.45	2.084746	-2.348505
660.5	2.120408	-1.862441
660.55	2.144561	-1.060662
660.6	2.128545	-0.115629
660.65	2.111587	0.840178
660.7	2.049472	1.739033
660.75	1.973697	2.535221
660.8	1.905365	3.144878
660.85	1.866033	3.510115
660.9	1.807876	3.59663
660.95	1.78706	3.433802
661.0	1.77465	3.03135
661.05	1.788296	2.513224
661.1	1.788562	1.897277
661.15	1.780627	1.249348
661.2	1.754442	0.593715
661.25	1.710619	0.130728
661.3	1.637982	-0.110623
661.35	1.541932	-0.109853
661.4	1.452662	0.05294
661.45	1.352025	0.27842
661.5	1.301627	0.539059
661.55	1.294104	0.763591
661.6	1.322872	0.864534
661.65	1.414874	0.785538
661.7	1.559961	0.568168
661.75	1.729882	0.322447
661.8	1.925967	0.092263
661.85	2.160504	-0.221835
661.9	2.380986	-0.633979
661.95	2.614452	-1.10976
662.0	2.857755	-1.50674
662.05	3.091982	-1.763089
662.1	3.310095	-1.871849
662.15	3.481058	-1.850815
662.2	3.579657	-1.777014
