sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (-5.237000000000000335e-03+0.000000000000000000e+00j)	 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (-3.452999999999999906e-03+0.000000000000000000e+00j)	 (-1.011679810094952454e-02+0.000000000000000000e+00j)	 (4.848134832583701065e-02+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-2.086740251726458828e-01+0.000000000000000000e+00j)	 (3.030303030303031616e+11+0.000000000000000000e+00j)	 (8.429104075717588351e-01+8.777687166761656556e-02j)	 (-1.361063213284968221e+01+0.000000000000000000e+00j)	 (1.593733347518202947e+01+0.000000000000000000e+00j)	 (-1.437529457299518310e+00+0.000000000000000000e+00j)	 (-1.223323892831980686e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.471149379178176986e+01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (1.965000000000000167e-03+0.000000000000000000e+00j)	 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (-4.186999999999999750e-03+0.000000000000000000e+00j)	 (1.230130579803515173e-01-2.486594297192203443e-02j)	 (-4.309547361879479538e-02-7.010188567190617226e-02j)	 (9.775171065493650436e+09+0.000000000000000000e+00j)	 (-5.254610559196338793e-01+1.431745579241759270e+00j)	 (3.128054740957968140e+11+0.000000000000000000e+00j)	 (7.481815275081246108e-01-2.996939421945167825e-01j)	 (3.666105926042923624e+00+0.000000000000000000e+00j)	 (1.471828215936715090e+01+0.000000000000000000e+00j)	 (-1.873592940839925003e+00+0.000000000000000000e+00j)	 (-1.271799215574837660e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.930684512172949496e+01+0.000000000000000000e+00j)	 (3.202201702439433717e+01+0.000000000000000000e+00j)
 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (-8.540000000000000499e-04+0.000000000000000000e+00j)	 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (2.445999999999999824e-03+0.000000000000000000e+00j)	 (-3.939421537138141499e-02+1.322644340050388723e-01j)	 (-1.397155969599811476e-02-3.487956654857429784e-02j)	 (1.955034213098730087e+10+0.000000000000000000e+00j)	 (-2.877858181126304871e+00-2.282206765234526369e+00j)	 (3.225806451612904663e+11+0.000000000000000000e+00j)	 (5.772495412452885999e-01-5.130216153592717099e-01j)	 (1.130029186859562884e+01+0.000000000000000000e+00j)	 (1.032462013391677758e+01+0.000000000000000000e+00j)	 (-2.244563862880652128e+00+0.000000000000000000e+00j)	 (-1.306355652825534008e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.249769683919135588e+01+0.000000000000000000e+00j)	 (3.109397901736175029e+01+0.000000000000000000e+00j)
 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (1.369100000000000004e-02+0.000000000000000000e+00j)	 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (4.189000000000000015e-03+0.000000000000000000e+00j)	 (1.665085745281465468e-01-4.718196824714436521e-02j)	 (3.207770329752916011e-02+5.304933727143260058e-02j)	 (2.932551319648094940e+10+0.000000000000000000e+00j)	 (7.385075476952643880e-01-2.692191003243708636e+00j)	 (3.323558162267841187e+11+0.000000000000000000e+00j)	 (3.752247803136778415e-01-7.367693013669098789e-01j)	 (8.917206030103640657e+00+0.000000000000000000e+00j)	 (1.149267346938131773e+01+0.000000000000000000e+00j)	 (-1.651835633942211556e+00+0.000000000000000000e+00j)	 (-1.343674957898301514e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.684694255176035682e+01+0.000000000000000000e+00j)	 (3.584722361198036822e+01+0.000000000000000000e+00j)
 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (-9.565000000000000585e-03+0.000000000000000000e+00j)	 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (1.005000000000000034e-03+0.000000000000000000e+00j)	 (2.489904283080458525e-01+1.318792120873819307e-01j)	 (-1.722616042021986966e-03-2.340854573633539479e-02j)	 (3.910068426197460175e+10+0.000000000000000000e+00j)	 (-6.381993978456705463e+00+1.016708623343668449e+01j)	 (3.421309872922777710e+11+0.000000000000000000e+00j)	 (9.660209733921164624e-03-8.030298075345237985e-01j)	 (2.158662442604692444e+01+0.000000000000000000e+00j)	 (8.643898413823100313e+00+0.000000000000000000e+00j)	 (-1.904738239966316860e+00+0.000000000000000000e+00j)	 (-1.389576761159531770e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.841094387637748753e+01+0.000000000000000000e+00j)	 (2.819796501520009713e+01+0.000000000000000000e+00j)
 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (-9.128000000000000697e-03+0.000000000000000000e+00j)	 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (6.078000000000000069e-03+0.000000000000000000e+00j)	 (-1.029191530235639696e-01+8.305517890316964635e-01j)	 (-8.712970018095350655e-02-5.204767199148008228e-01j)	 (4.887585532746825409e+10+0.000000000000000000e+00j)	 (-1.520051718553560915e+00-4.522023647075052999e-01j)	 (3.519061583577714233e+11+0.000000000000000000e+00j)	 (-2.590000613733595136e-01-6.996246257695405424e-01j)	 (4.005456228446628408e+00+0.000000000000000000e+00j)	 (3.660116632111062529e+00+0.000000000000000000e+00j)	 (-2.544914050086413582e+00+0.000000000000000000e+00j)	 (-1.426235133281717538e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.544805863426451253e+01+0.000000000000000000e+00j)	 (4.994002458590708216e+01+0.000000000000000000e+00j)
 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (3.510000000000000208e-04+0.000000000000000000e+00j)	 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (2.776999999999999955e-03+0.000000000000000000e+00j)	 (-4.679277567885010702e-01-8.977881530559048140e-02j)	 (3.092176824436828619e-01+5.950121033368879764e-02j)	 (5.865102639296189880e+10+0.000000000000000000e+00j)	 (-1.513105927344684520e+00+8.176076235319142864e-04j)	 (3.616813294232650757e+11+0.000000000000000000e+00j)	 (-5.291481487200918599e-01-5.878760481416352990e-01j)	 (3.597387919072317253e+00+0.000000000000000000e+00j)	 (3.370422510323145104e+00+0.000000000000000000e+00j)	 (-2.037060289505324029e+00+0.000000000000000000e+00j)	 (-1.464066794403017724e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.096318863758314421e+01+0.000000000000000000e+00j)	 (4.654323407578516480e+01+0.000000000000000000e+00j)
 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (-1.369999999999999907e-03+0.000000000000000000e+00j)	 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (1.149500000000000001e-02+0.000000000000000000e+00j)	 (-2.149594167160831237e-01+3.188347816576388993e-01j)	 (3.168721380314400426e-01-3.291325622482175195e-01j)	 (6.842619745845555115e+10+0.000000000000000000e+00j)	 (-8.290539082600538734e-01+1.450621215095531935e-01j)	 (3.714565004887587280e+11+0.000000000000000000e+00j)	 (-7.319353265298667033e-01-2.960901931387656116e-01j)	 (-1.497377541247336685e+00+0.000000000000000000e+00j)	 (3.197743307897139786e+00+0.000000000000000000e+00j)	 (-2.052340905069583332e+00+0.000000000000000000e+00j)	 (-1.509418715722754811e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.419597763374704869e+01+0.000000000000000000e+00j)	 (4.911820208268878929e+01+0.000000000000000000e+00j)
 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (-7.041999999999999649e-03+0.000000000000000000e+00j)	 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (2.258699999999999944e-02+0.000000000000000000e+00j)	 (-7.239133206738421755e-01-1.065638465306963711e+00j)	 (1.857452088921979494e-01+1.547012318150552401e+00j)	 (7.820136852394920349e+10+0.000000000000000000e+00j)	 (-7.344332992107620584e-01+3.797615876755927600e-01j)	 (3.812316715542523804e+11+0.000000000000000000e+00j)	 (-7.312302222428833653e-01-3.959463193776449619e-03j)	 (-1.651908722288425224e+00+0.000000000000000000e+00j)	 (2.893743925823873298e+00+0.000000000000000000e+00j)	 (-2.718790010944328372e+00+0.000000000000000000e+00j)	 (-1.547317831666289578e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.485203675703826320e+01+0.000000000000000000e+00j)	 (5.738152505736545095e+01+0.000000000000000000e+00j)
 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (2.007999999999999802e-03+0.000000000000000000e+00j)	 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (1.050599999999999971e-02+0.000000000000000000e+00j)	 (2.994795453813281494e-01-1.284682958934408314e-01j)	 (-1.289042303003328782e-01-3.140759224142007366e-01j)	 (8.797653958944285583e+10+0.000000000000000000e+00j)	 (1.513637396455099968e-02+9.597382877992228778e-01j)	 (3.910068426197460327e+11+0.000000000000000000e+00j)	 (-7.093020433950590897e-01+2.609335814972645329e-01j)	 (-3.558634712014952517e-01+0.000000000000000000e+00j)	 (1.784396485714907499e+00+0.000000000000000000e+00j)	 (-2.432150533453057317e+00+0.000000000000000000e+00j)	 (-1.583110144352893300e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.161678561098511864e+01+0.000000000000000000e+00j)	 (4.702310703531238545e+01+0.000000000000000000e+00j)
 (5.705000000000000000e+02+0.000000000000000000e+00j)	 (-6.786000000000000365e-03+0.000000000000000000e+00j)	 (5.705000000000000000e+02+0.000000000000000000e+00j)	 (2.880100000000000021e-02+0.000000000000000000e+00j)	 (-5.424725614394093620e-01-1.009042266718625236e-01j)	 (3.203068877683786786e-01+8.017085154303414951e-01j)	 (9.775171065493650818e+10+0.000000000000000000e+00j)	 (-3.416640077405115328e-01+5.401404851302221699e-01j)	 (4.007820136852396851e+11+0.000000000000000000e+00j)	 (-5.268954318580911789e-01+5.611625420256043384e-01j)	 (-3.888227831538619395e+00+0.000000000000000000e+00j)	 (-3.919011111904158184e+00+0.000000000000000000e+00j)	 (-2.272953772183888166e+00+0.000000000000000000e+00j)	 (-1.629547464532980783e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.972350377107994746e+01+0.000000000000000000e+00j)	 (5.347085395089374771e+01+0.000000000000000000e+00j)
 (5.705499999999999545e+02+0.000000000000000000e+00j)	 (1.799000000000000035e-03+0.000000000000000000e+00j)	 (5.705499999999999545e+02+0.000000000000000000e+00j)	 (3.852400000000000269e-02+0.000000000000000000e+00j)	 (9.580682412515720836e-01+4.428604710581903747e-01j)	 (3.408260930316450721e-01-1.011933109372665340e+00j)	 (1.075268817204301605e+11+0.000000000000000000e+00j)	 (-1.066598899017396629e-01+9.826941184150458364e-01j)	 (4.105571847507333374e+11+0.000000000000000000e+00j)	 (-2.510561608029268088e-01+6.704890496134341404e-01j)	 (-1.007696026275600037e-01+0.000000000000000000e+00j)	 (-4.374903759196666186e+00+0.000000000000000000e+00j)	 (-2.902343089641024054e+00+0.000000000000000000e+00j)	 (-1.669111206729257546e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.156970007206365381e+01+0.000000000000000000e+00j)	 (5.488802448502865872e+01+0.000000000000000000e+00j)
