sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (5.705000000000000000e+02+0.000000000000000000e+00j)	 (1.327899999999999914e-02+0.000000000000000000e+00j)	 (5.705000000000000000e+02+0.000000000000000000e+00j)	 (2.880100000000000021e-02+0.000000000000000000e+00j)	 (-6.222842366424859994e-01+3.111552116241761770e-02j)	 (3.203068877683786786e-01+8.017085154303414951e-01j)	 (9.775171065493650818e+10+0.000000000000000000e+00j)	 (-2.339576244322527920e-01+6.827244410608551695e-01j)	 (4.007820136852396851e+11+0.000000000000000000e+00j)	 (-4.456759483876819861e-01+6.222254834653196953e-01j)	 (-2.832883050270895708e+00+0.000000000000000000e+00j)	 (-4.151510607002801834e+00+0.000000000000000000e+00j)	 (-2.322568578004371442e+00+0.000000000000000000e+00j)	 (-1.642646584043582081e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.435881730243306720e+01+0.000000000000000000e+00j)	 (5.701459907099594204e+01+0.000000000000000000e+00j)
 (5.705499999999999545e+02+0.000000000000000000e+00j)	 (1.765500000000000055e-02+0.000000000000000000e+00j)	 (5.705499999999999545e+02+0.000000000000000000e+00j)	 (3.852400000000000269e-02+0.000000000000000000e+00j)	 (9.296389224297568754e-01+6.320487187903227611e-01j)	 (3.408260930316450721e-01-1.011933109372665340e+00j)	 (1.075268817204301605e+11+0.000000000000000000e+00j)	 (-2.830679004246008379e-01+1.014015491231699650e+00j)	 (4.105571847507333374e+11+0.000000000000000000e+00j)	 (-1.780108383266817418e-01+6.947622332913030441e-01j)	 (4.467882708959317051e-01+0.000000000000000000e+00j)	 (-4.209426223165113612e+00+0.000000000000000000e+00j)	 (-2.887138832043822489e+00+0.000000000000000000e+00j)	 (-1.679719955417949606e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.620501360341677355e+01+0.000000000000000000e+00j)	 (5.849443475572339679e+01+0.000000000000000000e+00j)
 (5.706000000000000227e+02+0.000000000000000000e+00j)	 (-6.669999999999999497e-04+0.000000000000000000e+00j)	 (5.706000000000000227e+02+0.000000000000000000e+00j)	 (4.472899999999999793e-02+0.000000000000000000e+00j)	 (-1.893675202252600165e-01-4.089735303507995717e-02j)	 (-2.108993119342217615e-01+2.950664720744649583e-01j)	 (1.173020527859237976e+11+0.000000000000000000e+00j)	 (2.118706168454624339e-01+4.903442668232376733e-01j)	 (4.203323558162269897e+11+0.000000000000000000e+00j)	 (8.114022075126643696e-02+7.457404448011138998e-01j)	 (-5.446576499801555116e+00+0.000000000000000000e+00j)	 (-4.889508294184381043e+00+0.000000000000000000e+00j)	 (-2.497134015564058451e+00+0.000000000000000000e+00j)	 (-1.715640074199550469e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.682598245960002714e+01+0.000000000000000000e+00j)	 (5.120627848883765409e+01+0.000000000000000000e+00j)
 (5.706499999999999773e+02+0.000000000000000000e+00j)	 (-1.451299999999999986e-02+0.000000000000000000e+00j)	 (5.706499999999999773e+02+0.000000000000000000e+00j)	 (6.194999999999999812e-02+0.000000000000000000e+00j)	 (1.184727683936070697e-01-1.381720319804836894e+00j)	 (-1.291407082396531569e+00-9.428848445256665656e-01j)	 (1.270772238514174500e+11+0.000000000000000000e+00j)	 (4.497116431713090168e-01+7.415895731922365064e-01j)	 (4.301075268817206421e+11+0.000000000000000000e+00j)	 (4.005578209783189347e-01+6.258930233671893273e-01j)	 (-1.236691783789510835e+00+0.000000000000000000e+00j)	 (-5.026775216749172159e+00+0.000000000000000000e+00j)	 (-2.579125285515538657e+00+0.000000000000000000e+00j)	 (-1.761731981876616260e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.971222009829921262e+01+0.000000000000000000e+00j)	 (6.119819063921261204e+01+0.000000000000000000e+00j)
 (5.707000000000000455e+02+0.000000000000000000e+00j)	 (-1.509699999999999931e-02+0.000000000000000000e+00j)	 (5.707000000000000455e+02+0.000000000000000000e+00j)	 (5.697200000000000181e-02+0.000000000000000000e+00j)	 (-6.069594784948122435e-01+1.773339009866477523e-01j)	 (-6.658766632537298502e-01+5.347297443252720939e-01j)	 (1.368523949169111023e+11+0.000000000000000000e+00j)	 (6.841724393668853210e-01+2.831056605426824913e-01j)	 (4.398826979472142944e+11+0.000000000000000000e+00j)	 (5.667858143346443667e-01+3.944940108776168186e-01j)	 (-2.610286935495731431e+00+0.000000000000000000e+00j)	 (-5.660107960388316428e+00+0.000000000000000000e+00j)	 (-3.215984646696524063e+00+0.000000000000000000e+00j)	 (-1.801076897185165393e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.426454019991331279e+01+0.000000000000000000e+00j)	 (5.695969469432890975e+01+0.000000000000000000e+00j)
 (5.707500000000000000e+02+0.000000000000000000e+00j)	 (-2.013699999999999865e-02+0.000000000000000000e+00j)	 (5.707500000000000000e+02+0.000000000000000000e+00j)	 (7.438200000000000367e-02+0.000000000000000000e+00j)	 (-5.817024101327122887e-01+6.714918740464219660e-01j)	 (-6.110274040751331182e-01+7.801834248789101256e-01j)	 (1.466275659824047546e+11+0.000000000000000000e+00j)	 (8.954038005050933835e-01+4.433079351364670184e-02j)	 (4.496578690127079468e+11+0.000000000000000000e+00j)	 (6.951917625977435122e-01+1.710324399360869940e-01j)	 (-9.489890685183888230e-01+0.000000000000000000e+00j)	 (-6.002979001310297491e+00+0.000000000000000000e+00j)	 (-2.902691153045764416e+00+0.000000000000000000e+00j)	 (-1.837758736359522160e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.555660824846522416e+01+0.000000000000000000e+00j)	 (5.796487550025388913e+01+0.000000000000000000e+00j)
 (5.707999999999999545e+02+0.000000000000000000e+00j)	 (-3.052200000000000052e-02+0.000000000000000000e+00j)	 (5.707999999999999545e+02+0.000000000000000000e+00j)	 (7.726700000000000235e-02+0.000000000000000000e+00j)	 (1.081732780238759073e+00+6.926198363939549685e-01j)	 (7.981281045230771420e-01+9.577726466587761500e-01j)	 (1.564027370478984070e+11+0.000000000000000000e+00j)	 (9.822411432512768714e-01-3.109073112808642403e-01j)	 (4.594330400782015991e+11+0.000000000000000000e+00j)	 (7.099965430532123589e-01-1.514233241260397878e-01j)	 (2.590405009078434739e-01+0.000000000000000000e+00j)	 (-6.358998620379800570e+00+0.000000000000000000e+00j)	 (-2.781695129839949487e+00+0.000000000000000000e+00j)	 (-1.882894368944630870e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.755076514315837244e+01+0.000000000000000000e+00j)	 (5.951039631328836066e+01+0.000000000000000000e+00j)
 (5.708500000000000227e+02+0.000000000000000000e+00j)	 (-1.932899999999999896e-02+0.000000000000000000e+00j)	 (5.708500000000000227e+02+0.000000000000000000e+00j)	 (8.158400000000000374e-02+0.000000000000000000e+00j)	 (9.079652842861601902e-01-5.455086016143416705e-01j)	 (1.107899711653184793e+00+5.225058728459903989e-02j)	 (1.661779081133920593e+11+0.000000000000000000e+00j)	 (7.945485796406488443e-01-5.298532216880572632e-01j)	 (4.692082111436951904e+11+0.000000000000000000e+00j)	 (5.583839088116180349e-01-3.817992682902195956e-01j)	 (-3.998045618877277829e-01+0.000000000000000000e+00j)	 (-6.640584806433842857e+00+0.000000000000000000e+00j)	 (-3.395488441176361949e+00+0.000000000000000000e+00j)	 (-1.921856017727237287e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.653497153853976442e+01+0.000000000000000000e+00j)	 (5.873654478689019953e+01+0.000000000000000000e+00j)
 (5.708999999999999773e+02+0.000000000000000000e+00j)	 (-2.665899999999999867e-02+0.000000000000000000e+00j)	 (5.708999999999999773e+02+0.000000000000000000e+00j)	 (8.796700000000000352e-02+0.000000000000000000e+00j)	 (2.262284433804162276e-01-1.514574797014890173e+00j)	 (1.498826112744160666e+00-8.337809812962346800e-01j)	 (1.759530791788857117e+11+0.000000000000000000e+00j)	 (5.445548000723301474e-01-7.075773182916474946e-01j)	 (4.789833822091888428e+11+0.000000000000000000e+00j)	 (3.913331614294707772e-01-5.559993990249120221e-01j)	 (-9.842966379616624462e-01+0.000000000000000000e+00j)	 (-6.967313730735156696e+00+0.000000000000000000e+00j)	 (-3.350977373233132273e+00+0.000000000000000000e+00j)	 (-1.957631807726825457e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.032125369703035744e+01+0.000000000000000000e+00j)	 (6.166818135754486718e+01+0.000000000000000000e+00j)
 (5.709500000000000455e+02+0.000000000000000000e+00j)	 (-3.522900000000000337e-02+0.000000000000000000e+00j)	 (5.709500000000000455e+02+0.000000000000000000e+00j)	 (1.114549999999999985e-01+0.000000000000000000e+00j)	 (-1.709284254443129702e+00+2.747233619148630179e-01j)	 (-3.870690201513528605e-01-1.954092262523563939e+00j)	 (1.857282502443793640e+11+0.000000000000000000e+00j)	 (3.144324199745983373e-02-8.684920267690410256e-01j)	 (4.887585532746824951e+11+0.000000000000000000e+00j)	 (1.122192887111841675e-01-6.855682964550626757e-01j)	 (-1.218994457173448343e+00+0.000000000000000000e+00j)	 (-7.587055606544264919e+00+0.000000000000000000e+00j)	 (-3.164153300809790625e+00+0.000000000000000000e+00j)	 (-2.002736572350294608e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.162135740351058644e+01+0.000000000000000000e+00j)	 (6.265289703620622674e+01+0.000000000000000000e+00j)
 (5.710000000000000000e+02+0.000000000000000000e+00j)	 (-3.881899999999999934e-02+0.000000000000000000e+00j)	 (5.710000000000000000e+02+0.000000000000000000e+00j)	 (1.100170000000000037e-01+0.000000000000000000e+00j)	 (-4.270139260291366257e-01+1.092375251026550531e+00j)	 (-9.871597815861938852e-01-8.672678411533121245e-01j)	 (1.955034213098730164e+11+0.000000000000000000e+00j)	 (-3.045519496216503863e-01-8.390203436249199509e-01j)	 (4.985337243401761475e+11+0.000000000000000000e+00j)	 (-1.647789213242698558e-01-6.380579681516047597e-01j)	 (-9.870135229722820647e-01+0.000000000000000000e+00j)	 (-7.971439960685700044e+00+0.000000000000000000e+00j)	 (-3.622401076546569954e+00+0.000000000000000000e+00j)	 (-2.044234365869743897e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.800732633389073101e+01+0.000000000000000000e+00j)	 (5.986135082511089678e+01+0.000000000000000000e+00j)
 (5.710499999999999545e+02+0.000000000000000000e+00j)	 (-7.353200000000000014e-02+0.000000000000000000e+00j)	 (5.710499999999999545e+02+0.000000000000000000e+00j)	 (1.226519999999999971e-01+0.000000000000000000e+00j)	 (1.361793544541992862e+00+1.902664360267682042e+00j)	 (-2.668159225855098349e+00-5.917370753180015153e-02j)	 (2.052785923753666687e+11+0.000000000000000000e+00j)	 (-5.259431621498731335e-01-7.014357821214656230e-01j)	 (5.083088954056697998e+11+0.000000000000000000e+00j)	 (-3.689716782890429259e-01-5.447346023359233014e-01j)	 (-1.142835919252296772e+00+0.000000000000000000e+00j)	 (-8.266623342387578788e+00+0.000000000000000000e+00j)	 (-3.636366061753308010e+00+0.000000000000000000e+00j)	 (-2.078497174336483511e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.416168395256448775e+01+0.000000000000000000e+00j)	 (6.462521795291452520e+01+0.000000000000000000e+00j)
 (5.711000000000000227e+02+0.000000000000000000e+00j)	 (-8.315300000000000469e-02+0.000000000000000000e+00j)	 (5.711000000000000227e+02+0.000000000000000000e+00j)	 (1.314819999999999878e-01+0.000000000000000000e+00j)	 (1.528785103891986186e+00-1.325689750815912227e+00j)	 (-8.684060559418459446e-01+2.000704921959957527e+00j)	 (2.150537634408603210e+11+0.000000000000000000e+00j)	 (-8.366539208368363179e-01-4.009735586214764891e-01j)	 (5.180840664711634521e+11+0.000000000000000000e+00j)	 (-5.719704633354565360e-01-3.513705050697311649e-01j)	 (-6.511309060346028854e-01+0.000000000000000000e+00j)	 (-8.747123332758413028e+00+0.000000000000000000e+00j)	 (-3.461977840615436008e+00+0.000000000000000000e+00j)	 (-2.120953175927080991e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.240859872428944755e+01+0.000000000000000000e+00j)	 (6.326406272534281072e+01+0.000000000000000000e+00j)
 (5.711499999999999773e+02+0.000000000000000000e+00j)	 (-9.422600000000000420e-02+0.000000000000000000e+00j)	 (5.711499999999999773e+02+0.000000000000000000e+00j)	 (1.377019999999999911e-01+0.000000000000000000e+00j)	 (-2.202307763433349053e-01-1.710453405069009225e+00j)	 (3.371006813680620939e-01+1.953205609017582001e+00j)	 (2.248289345063539734e+11+0.000000000000000000e+00j)	 (-8.692828276864764669e-01-3.727465087915213249e-02j)	 (5.278592375366571045e+11+0.000000000000000000e+00j)	 (-6.254838745115879339e-01-7.024183840881909058e-02j)	 (-1.208800060023383693e+00+0.000000000000000000e+00j)	 (-9.151187016073105696e+00+0.000000000000000000e+00j)	 (-4.021249995003902455e+00+0.000000000000000000e+00j)	 (-2.164857969581895247e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.157774584472200274e+01+0.000000000000000000e+00j)	 (6.262155506879021516e+01+0.000000000000000000e+00j)
 (5.712000000000000455e+02+0.000000000000000000e+00j)	 (-8.377600000000000324e-02+0.000000000000000000e+00j)	 (5.712000000000000455e+02+0.000000000000000000e+00j)	 (1.353830000000000033e-01+0.000000000000000000e+00j)	 (-2.547335601917981585e+00-6.428690522107448624e-01j)	 (2.709966226367891196e+00+1.523833698467662812e+00j)	 (2.346041055718475952e+11+0.000000000000000000e+00j)	 (-8.155214482614517868e-01+2.213496266620170183e-01j)	 (5.376344086021507568e+11+0.000000000000000000e+00j)	 (-6.058332246561269896e-01+1.514456412194460644e-01j)	 (-1.462586712493344487e+00+0.000000000000000000e+00j)	 (-9.459076322766339473e+00+0.000000000000000000e+00j)	 (-4.089691597449357729e+00+0.000000000000000000e+00j)	 (-2.200537014010446768e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.548777518898745598e+01+0.000000000000000000e+00j)	 (6.564918313700096064e+01+0.000000000000000000e+00j)
 (5.712500000000000000e+02+0.000000000000000000e+00j)	 (-1.022699999999999998e-01+0.000000000000000000e+00j)	 (5.712500000000000000e+02+0.000000000000000000e+00j)	 (1.402170000000000083e-01+0.000000000000000000e+00j)	 (-8.012121751736526187e-01+2.639760845423688718e+00j)	 (2.656251938432974580e+00-1.532417334938746212e+00j)	 (2.443792766373412476e+11+0.000000000000000000e+00j)	 (-6.564708218297818920e-01+6.150672511637101936e-01j)	 (5.474095796676444092e+11+0.000000000000000000e+00j)	 (-5.168041509397575117e-01+3.998010549437975847e-01j)	 (-9.191103267319284953e-01+0.000000000000000000e+00j)	 (-9.946888400441203260e+00+0.000000000000000000e+00j)	 (-3.696459572820480766e+00+0.000000000000000000e+00j)	 (-2.241884762017273403e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.536842922895850450e+01+0.000000000000000000e+00j)	 (6.555083707188130404e+01+0.000000000000000000e+00j)
 (5.712999999999999545e+02+0.000000000000000000e+00j)	 (-1.023509999999999975e-01+0.000000000000000000e+00j)	 (5.712999999999999545e+02+0.000000000000000000e+00j)	 (1.356070000000000053e-01+0.000000000000000000e+00j)	 (1.679874429999611118e+00+1.841436204828715617e+00j)	 (1.237291489420559110e+00-2.775480309057729578e+00j)	 (2.541544477028348999e+11+0.000000000000000000e+00j)	 (-3.283859752843628077e-01+7.516477762986827349e-01j)	 (5.571847507331380615e+11+0.000000000000000000e+00j)	 (-2.981411854075857737e-01+5.521741949798715243e-01j)	 (-1.721064465716993785e+00+0.000000000000000000e+00j)	 (-1.035294012616563819e+01+0.000000000000000000e+00j)	 (-4.047413735356184539e+00+0.000000000000000000e+00j)	 (-2.283612031951680166e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.528929744344674191e+01+0.000000000000000000e+00j)	 (6.548917282780477933e+01+0.000000000000000000e+00j)
 (5.713500000000000227e+02+0.000000000000000000e+00j)	 (-1.077319999999999944e-01+0.000000000000000000e+00j)	 (5.713500000000000227e+02+0.000000000000000000e+00j)	 (1.432930000000000037e-01+0.000000000000000000e+00j)	 (2.680556464211037326e+00-1.622612299922179924e+00j)	 (-2.178244714857528574e+00-3.147583635851740613e+00j)	 (2.639296187683285522e+11+0.000000000000000000e+00j)	 (-4.993164015798187694e-02+8.170690378611065174e-01j)	 (5.669599217986317139e+11+0.000000000000000000e+00j)	 (-7.896387760161503733e-02+5.948981165775258928e-01j)	 (-1.738636347026934370e+00+0.000000000000000000e+00j)	 (-1.070380209303056418e+01+0.000000000000000000e+00j)	 (-4.435297696114525401e+00+0.000000000000000000e+00j)	 (-2.319924374927848021e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (8.729429234820217687e+01+0.000000000000000000e+00j)	 (6.704141382794300341e+01+0.000000000000000000e+00j)
