sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (2.455000000000000151e-03+0.000000000000000000e+00j)	 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (-3.452999999999999906e-03+0.000000000000000000e+00j)	 (-3.209622888555725695e-02+0.000000000000000000e+00j)	 (4.848134832583701065e-02+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (-6.620325134078896001e-01+0.000000000000000000e+00j)	 (3.030303030303031616e+11+0.000000000000000000e+00j)	 (8.339899548961593467e-01+1.178060638498965307e-01j)	 (-3.582413623686611093e+00+0.000000000000000000e+00j)	 (1.592655066741573222e+01+0.000000000000000000e+00j)	 (-1.490980942075314841e+00+0.000000000000000000e+00j)	 (-1.220745565575730041e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.471149379178176986e+01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (-5.117000000000000021e-03+0.000000000000000000e+00j)	 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (-4.186999999999999750e-03+0.000000000000000000e+00j)	 (8.881069760348020425e-02-2.539990319098044125e-02j)	 (-4.309547361879479538e-02-7.010188567190617226e-02j)	 (9.775171065493650436e+09+0.000000000000000000e+00j)	 (-3.022609041978470135e-01+1.081063940780697896e+00j)	 (3.128054740957968140e+11+0.000000000000000000e+00j)	 (7.615336508975104612e-01-2.826423375917332392e-01j)	 (1.003915349115090727e+00+0.000000000000000000e+00j)	 (1.462838816138174280e+01+0.000000000000000000e+00j)	 (-1.805743978921897419e+00+0.000000000000000000e+00j)	 (-1.270317326567688809e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.930684512172949496e+01+0.000000000000000000e+00j)	 (3.192447757214216963e+01+0.000000000000000000e+00j)
 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (4.952999999999999937e-03+0.000000000000000000e+00j)	 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (2.445999999999999824e-03+0.000000000000000000e+00j)	 (-5.722490146587006637e-02+1.374445016321430846e-01j)	 (-1.397155969599811476e-02-3.487956654857429784e-02j)	 (1.955034213098730087e+10+0.000000000000000000e+00j)	 (-2.829377849452306748e+00-2.773994420408949502e+00j)	 (3.225806451612904663e+11+0.000000000000000000e+00j)	 (5.893871637867598157e-01-5.046650954372737807e-01j)	 (1.195911382612029428e+01+0.000000000000000000e+00j)	 (1.041887989945717052e+01+0.000000000000000000e+00j)	 (-2.203572773166953880e+00+0.000000000000000000e+00j)	 (-1.305589684126058003e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.249769683919135588e+01+0.000000000000000000e+00j)	 (3.118165619617970208e+01+0.000000000000000000e+00j)
 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (-6.152000000000000350e-03+0.000000000000000000e+00j)	 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (4.189000000000000015e-03+0.000000000000000000e+00j)	 (1.064231356723312066e-01-2.907612780451878168e-02j)	 (3.207770329752916011e-02+5.304933727143260058e-02j)	 (2.932551319648094940e+10+0.000000000000000000e+00j)	 (4.869210526840458964e-01-1.711686352468539507e+00j)	 (3.323558162267841187e+11+0.000000000000000000e+00j)	 (3.983067804693261604e-01-7.276107371813784752e-01j)	 (5.006428908587233551e+00+0.000000000000000000e+00j)	 (1.149130931325552751e+01+0.000000000000000000e+00j)	 (-1.623701061500293585e+00+0.000000000000000000e+00j)	 (-1.341772129249050849e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.684694255176035682e+01+0.000000000000000000e+00j)	 (3.584650894298687263e+01+0.000000000000000000e+00j)
 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (3.860999999999999849e-03+0.000000000000000000e+00j)	 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (1.005000000000000034e-03+0.000000000000000000e+00j)	 (1.365329423506608797e-01+1.470734575393332910e-01j)	 (-1.722616042021986966e-03-2.340854573633539479e-02j)	 (3.910068426197460175e+10+0.000000000000000000e+00j)	 (-6.675960324109001753e+00+5.341332494925944196e+00j)	 (3.421309872922777710e+11+0.000000000000000000e+00j)	 (3.397973727626049656e-02-8.126066476625229962e-01j)	 (1.863907152621144192e+01+0.000000000000000000e+00j)	 (8.968572885061465882e+00+0.000000000000000000e+00j)	 (-1.794805337199269824e+00+0.000000000000000000e+00j)	 (-1.387678816208190824e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (3.841094387637748753e+01+0.000000000000000000e+00j)	 (2.835079727228664481e+01+0.000000000000000000e+00j)
 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (2.997000000000000098e-03+0.000000000000000000e+00j)	 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (6.078000000000000069e-03+0.000000000000000000e+00j)	 (-2.197238242763547289e-01+6.502121407373612216e-01j)	 (-8.712970018095350655e-02-5.204767199148008228e-01j)	 (4.887585532746825409e+10+0.000000000000000000e+00j)	 (-1.146463291756048219e+00-6.140809279766584750e-01j)	 (3.519061583577714233e+11+0.000000000000000000e+00j)	 (-2.456173551377727471e-01-7.063162168049861300e-01j)	 (2.282651892954099093e+00+0.000000000000000000e+00j)	 (3.851924275014873444e+00+0.000000000000000000e+00j)	 (-2.524246956633869221e+00+0.000000000000000000e+00j)	 (-1.425324331196451766e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.544805863426451253e+01+0.000000000000000000e+00j)	 (5.000757048915424008e+01+0.000000000000000000e+00j)
 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (8.706999999999999462e-03+0.000000000000000000e+00j)	 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (2.776999999999999955e-03+0.000000000000000000e+00j)	 (-4.417697986443379632e-01-1.708498842427195186e-01j)	 (3.092176824436828619e-01+5.950121033368879764e-02j)	 (5.865102639296189880e+10+0.000000000000000000e+00j)	 (-1.480181268371376202e+00-2.676991387012417900e-01j)	 (3.616813294232650757e+11+0.000000000000000000e+00j)	 (-5.111045856995307668e-01-6.013845044071375323e-01j)	 (3.546076707124203864e+00+0.000000000000000000e+00j)	 (3.539101660063368016e+00+0.000000000000000000e+00j)	 (-2.055877909404412840e+00+0.000000000000000000e+00j)	 (-1.462300386137049557e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.096318863758314421e+01+0.000000000000000000e+00j)	 (4.659181482610785707e+01+0.000000000000000000e+00j)
 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (-1.810999999999999893e-03+0.000000000000000000e+00j)	 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (1.149500000000000001e-02+0.000000000000000000e+00j)	 (-2.849020239663904164e-01+1.626366905664206053e-01j)	 (3.168721380314400426e-01-3.291325622482175195e-01j)	 (6.842619745845555115e+10+0.000000000000000000e+00j)	 (-6.889391840972753922e-01-2.023391161085628109e-01j)	 (3.714565004887587280e+11+0.000000000000000000e+00j)	 (-7.323172832466788851e-01-3.214465625805143500e-01j)	 (-2.877053552409604809e+00+0.000000000000000000e+00j)	 (3.645843953317159603e+00+0.000000000000000000e+00j)	 (-1.940803441724148426e+00+0.000000000000000000e+00j)	 (-1.507575373038974575e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.419597763374704869e+01+0.000000000000000000e+00j)	 (4.922387102344470122e+01+0.000000000000000000e+00j)
 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (-3.089999999999999756e-04+0.000000000000000000e+00j)	 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (2.258699999999999944e-02+0.000000000000000000e+00j)	 (-4.532675723455197314e-01-1.186344079889496861e+00j)	 (1.857452088921979494e-01+1.547012318150552401e+00j)	 (7.820136852394920349e+10+0.000000000000000000e+00j)	 (-7.906425513076791312e-01+1.980653307661608964e-01j)	 (3.812316715542523804e+11+0.000000000000000000e+00j)	 (-7.360040448980021965e-01-2.134894254418833598e-02j)	 (-1.776059898349888311e+00+0.000000000000000000e+00j)	 (3.114719703768127346e+00+0.000000000000000000e+00j)	 (-2.658743445789681026e+00+0.000000000000000000e+00j)	 (-1.546037744355981047e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.485203675703826320e+01+0.000000000000000000e+00j)	 (5.742718832232700521e+01+0.000000000000000000e+00j)
 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (1.477000000000000014e-03+0.000000000000000000e+00j)	 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (1.050599999999999971e-02+0.000000000000000000e+00j)	 (3.849398432667667236e-01-3.900400646658833126e-02j)	 (-1.289042303003328782e-01-3.140759224142007366e-01j)	 (8.797653958944285583e+10+0.000000000000000000e+00j)	 (-3.242248790440256934e-01+1.092557118520024684e+00j)	 (3.910068426197460327e+11+0.000000000000000000e+00j)	 (-7.162188078666347213e-01+2.397281996805918358e-01j)	 (1.135432260581428432e+00+0.000000000000000000e+00j)	 (2.077863404532989122e+00+0.000000000000000000e+00j)	 (-2.437907973836836995e+00+0.000000000000000000e+00j)	 (-1.581236817834061270e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.161678561098511864e+01+0.000000000000000000e+00j)	 (4.707985571475195030e+01+0.000000000000000000e+00j)
