sample_signal_time	sample_signal_y	reference_signal_time	reference_signal_y	fft_sample	fft_reference	fft_freq	measured_H	fft_freq_masked	measured_H_masked	magH	phaseH	magH_masked	phaseH_masked	freq_mask_boolean	dynamic_range_db	alpha_max
 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (-3.609999999999999928e-03+0.000000000000000000e+00j)	 (5.700000000000000000e+02+0.000000000000000000e+00j)	 (-3.452999999999999906e-03+0.000000000000000000e+00j)	 (9.999569215392325322e-03+0.000000000000000000e+00j)	 (4.848134832583701065e-02+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (2.062560048492563802e-01+0.000000000000000000e+00j)	 (3.030303030303031616e+11+0.000000000000000000e+00j)	 (8.394948512122036854e-01+6.646780928262084609e-02j)	 (-1.371186797459744078e+01+0.000000000000000000e+00j)	 (1.280529352480608551e+01+0.000000000000000000e+00j)	 (-1.492499049718891246e+00+0.000000000000000000e+00j)	 (-1.224843657308580802e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.934680732313488960e+01+0.000000000000000000e+00j)	 (nan+0.000000000000000000e+00j)
 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (8.129000000000000808e-03+0.000000000000000000e+00j)	 (5.700499999999999545e+02+0.000000000000000000e+00j)	 (-4.186999999999999750e-03+0.000000000000000000e+00j)	 (2.937217055040551236e-02-4.273818853417953034e-02j)	 (-4.309547361879479538e-02-7.010188567190617226e-02j)	 (9.775171065493650436e+09+0.000000000000000000e+00j)	 (2.555152450625343685e-01+5.760718226925229946e-01j)	 (3.128054740957968140e+11+0.000000000000000000e+00j)	 (7.380366082956700824e-01-3.148656020249133158e-01j)	 (-4.010489484267251825e+00+0.000000000000000000e+00j)	 (1.395861472510950740e+01+0.000000000000000000e+00j)	 (-1.912231363470555889e+00+0.000000000000000000e+00j)	 (-1.273069477684152417e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.394215865308261471e+01+0.000000000000000000e+00j)	 (3.481968416973287361e+01+0.000000000000000000e+00j)
 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (-3.823000000000000009e-03+0.000000000000000000e+00j)	 (5.701000000000000227e+02+0.000000000000000000e+00j)	 (2.445999999999999824e-03+0.000000000000000000e+00j)	 (4.994338266433447776e-02+5.723748733130934463e-02j)	 (-1.397155969599811476e-02-3.487956654857429784e-02j)	 (1.955034213098730087e+10+0.000000000000000000e+00j)	 (-1.908363347590539716e+00+6.674558354788397985e-01j)	 (3.225806451612904663e+11+0.000000000000000000e+00j)	 (5.684324986728149787e-01-5.254149185042953363e-01j)	 (6.114416110732159737e+00+0.000000000000000000e+00j)	 (9.327246099511979693e+00+0.000000000000000000e+00j)	 (-2.224453426439792381e+00+0.000000000000000000e+00j)	 (-1.307353926656242749e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.713301037054447562e+01+0.000000000000000000e+00j)	 (3.378328686171902717e+01+0.000000000000000000e+00j)
 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (-3.122999999999999908e-03+0.000000000000000000e+00j)	 (5.701499999999999773e+02+0.000000000000000000e+00j)	 (4.189000000000000015e-03+0.000000000000000000e+00j)	 (7.219282439439674015e-02+9.959227905211023857e-02j)	 (3.207770329752916011e-02+5.304933727143260058e-02j)	 (2.932551319648094940e+10+0.000000000000000000e+00j)	 (1.977274716362916962e+00-1.652498062387993960e-01j)	 (3.323558162267841187e+11+0.000000000000000000e+00j)	 (3.534865463295754906e-01-7.479848334012618727e-01j)	 (5.951568989641278229e+00+0.000000000000000000e+00j)	 (6.438727456711021979e+00+0.000000000000000000e+00j)	 (-1.646683931788524902e+00+0.000000000000000000e+00j)	 (-1.345676781466741900e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (5.148225608311347656e+01+0.000000000000000000e+00j)	 (3.644647212203645381e+01+0.000000000000000000e+00j)
 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (2.426000000000000205e-03+0.000000000000000000e+00j)	 (5.702000000000000455e+02+0.000000000000000000e+00j)	 (1.005000000000000034e-03+0.000000000000000000e+00j)	 (3.914094619888201093e-02+1.552688287516606203e-01j)	 (-1.722616042021986966e-03-2.340854573633539479e-02j)	 (3.910068426197460175e+10+0.000000000000000000e+00j)	 (-6.719655203074110794e+00+1.177585342536764612e+00j)	 (3.421309872922777710e+11+0.000000000000000000e+00j)	 (-1.892841828881571334e-02-7.944609274400035170e-01j)	 (1.667830795473188843e+01+0.000000000000000000e+00j)	 (3.207032279117987272e+00+0.000000000000000000e+00j)	 (-1.996084551544481611e+00+0.000000000000000000e+00j)	 (-1.392206501076826797e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (4.304625740773060727e+01+0.000000000000000000e+00j)	 (3.217859076970486143e+01+0.000000000000000000e+00j)
 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (8.930000000000000221e-04+0.000000000000000000e+00j)	 (5.702500000000000000e+02+0.000000000000000000e+00j)	 (6.078000000000000069e-03+0.000000000000000000e+00j)	 (-3.364700431063802899e-01+3.692291510397802123e-01j)	 (-8.712970018095350655e-02-5.204767199148008228e-01j)	 (4.887585532746825409e+10+0.000000000000000000e+00j)	 (-5.847967488957320770e-01-7.443622234782774072e-01j)	 (3.519061583577714233e+11+0.000000000000000000e+00j)	 (-2.780631819983179764e-01-6.930860642512184366e-01j)	 (-4.766176659698586615e-01+0.000000000000000000e+00j)	 (-1.997793408335638787e+00+0.000000000000000000e+00j)	 (-2.536091475753901925e+00+0.000000000000000000e+00j)	 (-1.427978079986592874e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.008337216561763228e+01+0.000000000000000000e+00j)	 (5.373644091310649173e+01+0.000000000000000000e+00j)
 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (-6.903000000000000282e-03+0.000000000000000000e+00j)	 (5.702999999999999545e+02+0.000000000000000000e+00j)	 (2.776999999999999955e-03+0.000000000000000000e+00j)	 (-5.950738901910745948e-02-2.096548503729629143e-01j)	 (3.092176824436828619e-01+5.950121033368879764e-02j)	 (5.865102639296189880e+10+0.000000000000000000e+00j)	 (-3.113827087734561405e-01-6.180992005810318490e-01j)	 (3.616813294232650757e+11+0.000000000000000000e+00j)	 (-5.420162363274864115e-01-5.734094826845037574e-01j)	 (-3.196592160757938395e+00+0.000000000000000000e+00j)	 (-1.798536184163689100e+00+0.000000000000000000e+00j)	 (-2.058048102658833312e+00+0.000000000000000000e+00j)	 (-1.465550498991125394e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.559850216893626396e+01+0.000000000000000000e+00j)	 (5.042571431119758074e+01+0.000000000000000000e+00j)
 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (-5.263000000000000317e-03+0.000000000000000000e+00j)	 (5.703500000000000227e+02+0.000000000000000000e+00j)	 (1.149500000000000001e-02+0.000000000000000000e+00j)	 (-2.338500505481126424e-01+2.657620018466011480e-01j)	 (3.168721380314400426e-01-3.291325622482175195e-01j)	 (6.842619745845555115e+10+0.000000000000000000e+00j)	 (-7.740463689489296417e-01+3.470843856401027716e-02j)	 (3.714565004887587280e+11+0.000000000000000000e+00j)	 (-7.355008305312009664e-01-2.675895642837811117e-01j)	 (-2.215937076416059526e+00+0.000000000000000000e+00j)	 (3.335705322920109239e+00+0.000000000000000000e+00j)	 (-2.128473625722945961e+00+0.000000000000000000e+00j)	 (-1.512010759139934635e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.883129116510016843e+01+0.000000000000000000e+00j)	 (5.273331193145265416e+01+0.000000000000000000e+00j)
 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (-1.315099999999999950e-02+0.000000000000000000e+00j)	 (5.703999999999999773e+02+0.000000000000000000e+00j)	 (2.258699999999999944e-02+0.000000000000000000e+00j)	 (-1.991671282448118641e-01-1.233506652743003418e+00j)	 (1.857452088921979494e-01+1.547012318150552401e+00j)	 (7.820136852394920349e+10+0.000000000000000000e+00j)	 (-8.012544998698027943e-01+3.253881252274744285e-02j)	 (3.812316715542523804e+11+0.000000000000000000e+00j)	 (-7.271383158656991030e-01+1.575332429113362673e-02j)	 (-1.917434063422615020e+00+0.000000000000000000e+00j)	 (-2.943257275550102747e+00+0.000000000000000000e+00j)	 (-2.765621453835578780e+00+0.000000000000000000e+00j)	 (-1.549070179378848877e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (7.948735028839138295e+01+0.000000000000000000e+00j)	 (6.105452589226226934e+01+0.000000000000000000e+00j)
 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (-1.260000000000000052e-03+0.000000000000000000e+00j)	 (5.704500000000000455e+02+0.000000000000000000e+00j)	 (1.050599999999999971e-02+0.000000000000000000e+00j)	 (3.656760404428847089e-01+4.040018441551555539e-01j)	 (-1.289042303003328782e-01-3.140759224142007366e-01j)	 (8.797653958944285583e+10+0.000000000000000000e+00j)	 (-1.509842634822104124e+00+5.446165258759765315e-01j)	 (3.910068426197460327e+11+0.000000000000000000e+00j)	 (-6.991282042284254761e-01+2.818862804734287852e-01j)	 (4.109849606582336001e+00+0.000000000000000000e+00j)	 (-3.248854419401116189e+00+0.000000000000000000e+00j)	 (-2.454681058070684152e+00+0.000000000000000000e+00j)	 (-1.585229958683199314e+01+0.000000000000000000e+00j)	 (0.000000000000000000e+00+0.000000000000000000e+00j)	 (6.625209914233823838e+01+0.000000000000000000e+00j)	 (5.083784569687538379e+01+0.000000000000000000e+00j)
