freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.670044353004385584e+00	8.003486253006812309e-03	1.016610110401397149e+00	2.788984085209635033e+00	2.673235404236451104e-02	9.584979055323352218e-03	2.182357965216076991e+04	6.797119637821056415e+01	8.394948512122036854e-01	6.646780928262084609e-02	8.421220664978628090e-01	7.901113082645142005e-02	8.394948512122037965e-01	6.646780928261976362e-02	8.421220664978628090e-01	7.901113082645012942e-02
3.128054740957968140e+11	1.670614900074303355e+00	7.966911819613821388e-03	1.044608405237342774e+00	2.790890672666332950e+00	2.661928318684986250e-02	9.537916854843547093e-03	2.654331718541846567e+04	6.930321657463495910e+01	7.380366082956700824e-01	-3.148656020249133158e-01	8.023954028551555373e-01	-4.032470729292653711e-01	7.380366082956699714e-01	-3.148656020249129828e-01	8.023954028551553153e-01	-4.032470729292650380e-01
3.225806451612904663e+11	1.670873362339827750e+00	7.531505341739399770e-03	1.018378579244324289e+00	2.791761069404088413e+00	2.516838330766496892e-02	9.015235430959445129e-03	2.402484636769204371e+04	6.862498785000518353e+01	5.684324986728149787e-01	-5.254149185042953363e-01	7.740648177861432222e-01	-7.460915626501675169e-01	5.684324986728159779e-01	-5.254149185042934489e-01	7.740648177861426671e-01	-7.460915626501648523e-01
3.323558162267841187e+11	1.670361252524093176e+00	7.814799935907067868e-03	1.088705228679279102e+00	2.790045642835819351e+00	2.610707801833386452e-02	9.357222554896439670e-03	2.606018176317686084e+04	6.917824149028980685e+01	3.534865463295754906e-01	-7.479848334012618727e-01	8.273052939721372567e-01	-1.129320110755158479e+00	3.534865463295737142e-01	-7.479848334012606514e-01	8.273052939721354804e-01	-1.129320110755159812e+00
3.421309872922777710e+11	1.669807600964669403e+00	8.342062293692666455e-03	1.196341037315017397e+00	2.788187834236072860e+00	2.785927805145755817e-02	9.991894272464120139e-03	2.894845927567723265e+04	6.989333783311926140e+01	-1.892841828881571334e-02	-7.944609274400035170e-01	7.946863848385392615e-01	-1.594617306856008332e+00	-1.892841828881649743e-02	-7.944609274400031840e-01	7.946863848385389284e-01	-1.594617306856009442e+00
3.519061583577714233e+11	1.670038159075681206e+00	8.536115562426218814e-03	1.259146649265591389e+00	2.788954587499995252e+00	2.851127743906311032e-02	1.022292638497942531e-02	2.645360294822053402e+04	6.928018263995465986e+01	-2.780631819983179764e-01	-6.930860642512184366e-01	7.467847250997262654e-01	-1.952333095953668218e+00	-2.780631819983191422e-01	-6.930860642512179925e-01	7.467847250997263764e-01	-1.952333095953669773e+00
3.616813294232650757e+11	1.670046582411850222e+00	8.815213788729982930e-03	1.336435799906811273e+00	2.788977879431359774e+00	2.944363532219665056e-02	1.055714193337376622e-02	2.825553363659235401e+04	6.972850697917299101e+01	-5.420162363274864115e-01	-5.734094826845037574e-01	7.890374105675369565e-01	-2.328057285998994530e+00	-5.420162363274857453e-01	-5.734094826845022030e-01	7.890374105675352912e-01	-2.328057285998994974e+00
3.714565004887587280e+11	1.669547830406266975e+00	8.782862012547883526e-03	1.367518416118292501e+00	2.787312819349141879e+00	2.932681643561387691e-02	1.052153752963469122e-02	3.085860545878632547e+04	7.032806705184215446e+01	-7.355008305312009664e-01	-2.675895642837811117e-01	7.826657310919332700e-01	-2.792659887487088266e+00	-7.355008305312011885e-01	-2.675895642837799460e-01	7.826657310919329369e-01	-2.792659887487089598e+00
3.812316715542523804e+11	1.669591354835185726e+00	9.085405015894854400e-03	1.451852266127360958e+00	2.787452747556088184e+00	3.033782733942856288e-02	1.088370999868155248e-02	2.890236198588863044e+04	6.988249549529790272e+01	-7.271383158656991030e-01	1.575332429113362673e-02	7.273089423527162589e-01	-3.163254089876230690e+00	-7.271383158656991030e-01	1.575332429113221466e-02	7.273089423527162589e-01	-3.163254089876228470e+00
3.910068426197460327e+11	1.669574426164275760e+00	9.579377129553482556e-03	1.570040263567739292e+00	2.787387000035580709e+00	3.198696614817088391e-02	1.147561000598860959e-02	3.224838527143669489e+04	7.062777325487417102e+01	-6.991282042284254761e-01	2.818862804734287852e-01	7.538170342110925848e-01	-3.524851882919735946e+00	-6.991282042284252540e-01	2.818862804734301730e-01	7.538170342110929179e-01	-3.524851882919737722e+00
4.007820136852396851e+11	1.669574620219908878e+00	9.530300854312756184e-03	1.601046681782489989e+00	2.787388585848079359e+00	3.182309685884138900e-02	1.141681393846958985e-02	3.152651549546891692e+04	7.047375060374800171e+01	-5.007278554140658366e-01	5.734783821975715234e-01	7.613184879112772085e-01	-3.994612472798259706e+00	-5.007278554140645044e-01	5.734783821975725226e-01	7.613184879112772085e-01	-3.994612472798261926e+00
4.105571847507333374e+11	1.669520382409984460e+00	9.357307133740196473e-03	1.610325619071630632e+00	2.787210748085585443e+00	3.124442996849921550e-02	1.120992734042793905e-02	3.293651091805504984e+04	7.077141936782309983e+01	-2.324762932692039652e-01	6.742617185582853168e-01	7.132139174506910706e-01	-4.380366292611470591e+00	-2.324762932692041317e-01	6.742617185582853168e-01	7.132139174506911816e-01	-4.380366292611470591e+00
4.203323558162269897e+11	1.669118937882371645e+00	9.699906002102397576e-03	1.709029300957847441e+00	2.785863940621126744e+00	3.238059360757598870e-02	1.162317840991061550e-02	3.379849690005446610e+04	7.094718243405573332e+01	7.390098613948899858e-03	7.306322326267025158e-01	7.306696058483640455e-01	-4.722503298206006228e+00	7.390098613945634241e-03	7.306322326267024048e-01	7.306696058483639344e-01	-4.722503298206001787e+00
4.301075268817206421e+11	1.668777944613371256e+00	1.018821977325875573e-02	1.836811156501855224e+00	2.784716028605879856e+00	3.400375290497610614e-02	1.221085114448797193e-02	3.343185354673107213e+04	7.087297631381949259e+01	3.282343772338217613e-01	6.621591572533764847e-01	7.390484124416861755e-01	-5.172593201272103869e+00	3.282343772338190968e-01	6.621591572533785941e-01	7.390484124416867306e-01	-5.172593201272099428e+00
4.398826979472142944e+11	1.669074555629631806e+00	1.042451710143805881e-02	1.922126592958868674e+00	2.785701201693454809e+00	3.479859249747244837e-02	1.249186110711301284e-02	3.496241297471601865e+04	7.117752728784253691e+01	5.257791488608891672e-01	4.411013993014723522e-01	6.863047120941236923e-01	-5.585142555986047697e+00	5.257791488608895003e-01	4.411013993014717416e-01	6.863047120941234702e-01	-5.585142555986048585e+00
