freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.669551062804571329e+00	7.712505134217073795e-03	9.796494237773120117e-01	2.787341268576428277e+00	2.575284228743565662e-02	9.239213933996801367e-03	1.279853650365473368e+04	6.456009903893856006e+01	8.339899548961593467e-01	1.178060638498965307e-01	8.422692642780595929e-01	1.403275591351046125e-01	8.339899541235481495e-01	1.178060637266521576e-01	8.422692634958051094e-01	1.403275591185187687e-01
3.128054740957968140e+11	1.670437571680291056e+00	7.907499658199187986e-03	1.036818380119422844e+00	2.790299152330303123e+00	2.641796905420996586e-02	9.467790947127350740e-03	1.556644782113134170e+04	6.589666584490122148e+01	7.615336508975104612e-01	-2.826423375917332392e-01	8.122931690274212135e-01	-3.553900507844836021e-01	7.615336508975100172e-01	-2.826423375917346270e-01	8.122931690274213246e-01	-3.553900507844853784e-01
3.225806451612904663e+11	1.670757547718960012e+00	7.244420899322995093e-03	9.795602244366987676e-01	2.791378301625706548e+00	2.420734179279374065e-02	8.672182404905604339e-03	1.408947927574106143e+04	6.521612210943541754e+01	5.893871637867598157e-01	-5.046650954372737807e-01	7.759278880084884422e-01	-7.081136263681724330e-01	5.893871637868227653e-01	-5.046650954373288478e-01	7.759278880085721530e-01	-7.081136263681736542e-01
3.323558162267841187e+11	1.670149413739330457e+00	7.324426585531207921e-03	1.020389720292920410e+00	2.789345416989022386e+00	2.446577353560342588e-02	8.771152323620488855e-03	1.528311087841508925e+04	6.577126418075489767e+01	3.983067804693261604e-01	-7.276107371813784752e-01	8.294972430511562411e-01	-1.069938077598101556e+00	3.983067794099207637e-01	-7.276107363888458801e-01	8.294972418472661424e-01	-1.069938078259613290e+00
3.421309872922777710e+11	1.669134296901485293e+00	7.832587089893337795e-03	1.123276838997964600e+00	2.785947951672294920e+00	2.614727949041753541e-02	9.385415644510642155e-03	1.697695422426422374e+04	6.648880137535360291e+01	3.397973727626049656e-02	-8.126066476625229962e-01	8.133167810703819667e-01	-1.529004947189502195e+00	3.397973727625875490e-02	-8.126066476625215529e-01	8.133167810703803013e-01	-1.529004947189504415e+00
3.519061583577714233e+11	1.669652110886006069e+00	8.475880863037112134e-03	1.250261539949691025e+00	2.787666330829691841e+00	2.830354474917643262e-02	1.015313218664604805e-02	1.551383450296923183e+04	6.587355328805932686e+01	-2.456173551377727471e-01	-7.063162168049861300e-01	7.478037732363904677e-01	-1.905460097072110504e+00	-2.456173551377786868e-01	-7.063162168049986755e-01	7.478037732364042345e-01	-1.905460097072112502e+00
3.616813294232650757e+11	1.670204456654310610e+00	8.414437850433194657e-03	1.275675922209252189e+00	2.789512124263581860e+00	2.810766319606847891e-02	1.007619323521985813e-02	1.657058486472296863e+04	6.632340790115968332e+01	-5.111045856995307668e-01	-6.013845044071375323e-01	7.892345783505100298e-01	-2.275220646478088415e+00	-5.111045857188467600e-01	-6.013845039925165281e-01	7.892345780470841898e-01	-2.275220646836948468e+00
3.714565004887587280e+11	1.669271715915424892e+00	8.312257084643984509e-03	1.294243792800157555e+00	2.786398967937385507e+00	2.775083129362762233e-02	9.959389022516758339e-03	1.809716804992860853e+04	6.692501446347854710e+01	-7.323172832466788851e-01	-3.214465625805143500e-01	7.997602740425564516e-01	-2.727970515497338155e+00	-7.323172832466460225e-01	-3.214465625805008053e-01	7.997602740425210355e-01	-2.727970515497337267e+00
3.812316715542523804e+11	1.669233101018998022e+00	8.663980929132187800e-03	1.384508486263214877e+00	2.786264080971960322e+00	2.892440750700956201e-02	1.038107181029286098e-02	1.694992026120763694e+04	6.647792202917703719e+01	-7.360040448980021965e-01	-2.134894254418833598e-02	7.363136094450348779e-01	-3.112594228667405094e+00	-7.360040448980046390e-01	-2.134894254418774270e-02	7.363136094450373204e-01	-3.112594228667405982e+00
3.910068426197460327e+11	1.669471201621911316e+00	9.074969225231615047e-03	1.487368842624938736e+00	2.787051737978469834e+00	3.030079955425857979e-02	1.087199033349722961e-02	1.891221067573757318e+04	6.722574365931880891e+01	-7.162188078666347213e-01	2.397281996805918358e-01	7.552741161088476485e-01	-3.464584963448205546e+00	-7.162188078410377523e-01	2.397281997150892963e-01	7.552741160955239730e-01	-3.464584963502276960e+00
4.007820136852396851e+11	1.669412675475312469e+00	9.135099277749881078e-03	1.534654635774323594e+00	2.786855230998826816e+00	3.050050105200204781e-02	1.094441530824350438e-02	1.848886689685875535e+04	6.707119527978656492e+01	-5.491032402764282061e-01	5.476887744596198315e-01	7.755497161053913624e-01	-3.925701178647756695e+00	-5.491032402761893971e-01	5.476887744592997542e-01	7.755497161049963450e-01	-3.925701178647682976e+00
4.105571847507333374e+11	1.669537285295414897e+00	9.112873734697057165e-03	1.568260379680627370e+00	2.787271702523879124e+00	3.042856495253202717e-02	1.091697121776069070e-02	1.931576505809455193e+04	6.736988008224128066e+01	-2.670288090968784278e-01	6.701118742192705424e-01	7.213558822504746448e-01	-4.333190248291854729e+00	-2.670288090968783168e-01	6.701118742192704314e-01	7.213558822504745338e-01	-4.333190248291855617e+00
4.203323558162269897e+11	1.669166925653801981e+00	9.077495433891415513e-03	1.599366599271064615e+00	2.786035824773212877e+00	3.030371029204992003e-02	1.087699950682317028e-02	1.982128061659120067e+04	6.754624308384693165e+01	-3.495943618375418893e-02	7.338893977299609794e-01	7.347215869148876477e-01	-4.664789125103215639e+00	-3.495943618177572293e-02	7.338893977319823625e-01	7.347215869168125524e-01	-4.664789125106036494e+00
4.301075268817206421e+11	1.668720624016160725e+00	9.682805059216051391e-03	1.745691078011744723e+00	2.784534764303070009e+00	3.231579300128369775e-02	1.160545503527656182e-02	1.960626097196259070e+04	6.747178367446763048e+01	2.850535053912729988e-01	6.975164899483484726e-01	7.535149332864725658e-01	-5.100346392829337994e+00	2.850535053898361482e-01	6.975164899451390399e-01	7.535149332829580437e-01	-5.100346392829184339e+00
4.398826979472142944e+11	1.669002716154921684e+00	1.025281596052639646e-02	1.890467445031320359e+00	2.785464946297385502e+00	3.422395537271017557e-02	1.228662217350923874e-02	2.050386443676075578e+04	6.777737417804668496e+01	5.069732635298795920e-01	4.754810076831377241e-01	6.950568887519271710e-01	-5.529830850335178738e+00	5.069732635298800361e-01	4.754810076831355592e-01	6.950568887519259498e-01	-5.529830850335182291e+00
4.496578690127079468e+11	1.669311700567965628e+00	1.016865909622231140e-02	1.916615724633619733e+00	2.786498152025298047e+00	3.394932321682155724e-02	1.218350824749204336e-02	2.018435537627851227e+04	6.767015801615846726e+01	6.402240390224223088e-01	2.728293637359210932e-01	6.959329578764980040e-01	-5.880343792616627319e+00	6.402240390238504997e-01	2.728293637367728564e-01	6.959329578781459080e-01	-5.880343792616306686e+00
4.594330400782015991e+11	1.668923414499124513e+00	1.008300883574718768e-02	1.941786748994510425e+00	2.785203696396234552e+00	3.365553906916007865e-02	1.208369036444510887e-02	2.138914650504156089e+04	6.806593780723470388e+01	7.309848052918935801e-01	-1.240190470062069519e-02	7.310900032197341636e-01	-6.300149702158005738e+00	7.309848052786008799e-01	-1.240190470100759577e-02	7.310900032064499010e-01	-6.300149702158844178e+00
4.692082111436951904e+11	1.668463532613600142e+00	1.022745073125542851e-02	2.011509837171404858e+00	2.783665958912993954e+00	3.412825715340395832e-02	1.226018410870349275e-02	2.132114746241722241e+04	6.804420041485735737e+01	6.239258811885418643e-01	-2.937161482129704293e-01	6.896032779344671848e-01	-6.723164306026462533e+00	6.239258811885397549e-01	-2.937161482129724277e-01	6.896032779344661856e-01	-6.723164306026466974e+00
