freq_roi_Hz	n_opt	k_opt	alpha_cm	eps_r	eps_i	loss_tan	DR	alpha_max	H_meas_real	H_meas_imag	H_meas_mag	H_meas_phase	H_model_real	H_model_imag	H_model_mag	H_model_phase
3.030303030303031616e+11	1.671138729838731019e+00	7.738425871572497498e-03	9.829418994349896632e-01	2.792644771132037462e+00	2.586396636394167753e-02	9.261459470714335229e-03	2.182357965216076991e+04	6.774076210903672290e+01	8.496537821100713650e-01	3.813232594085879182e-03	8.496623389304512886e-01	4.487953885029568983e-03	8.496537821100712540e-01	3.813232594088738006e-03	8.496623389304511775e-01	4.487953885032934347e-03
3.128054740957968140e+11	1.671668481541696449e+00	7.437415830792866965e-03	9.751817600095010752e-01	2.794420197025680785e+00	2.486578725691137443e-02	8.898370861825995182e-03	2.654331718541846567e+04	6.906826652352931717e+01	7.148918527747245566e-01	-3.599390221567861370e-01	8.003914422548893404e-01	-4.664336152133848890e-01	7.148918527747238905e-01	-3.599390221567871362e-01	8.003914422548892293e-01	-4.664336152133863878e-01
3.225806451612904663e+11	1.671963812721094511e+00	7.178231143263417817e-03	9.706103230985270169e-01	2.795411464046512862e+00	2.400348542176801089e-02	8.586745003550080163e-03	2.402484636769204371e+04	6.839233711315057462e+01	5.444657503101338891e-01	-5.635509265742991714e-01	7.836023226761953397e-01	-8.026210893258978185e-01	5.444657503101346663e-01	-5.635509265742978391e-01	7.836023226761950067e-01	-8.026210893258959311e-01
3.323558162267841187e+11	1.671505457305180631e+00	7.367903498469740610e-03	1.026446630620915901e+00	2.793876207799038447e+00	2.463098181318020691e-02	8.816060548575277780e-03	2.606018176317686084e+04	6.894371512662472412e+01	2.966629256422289584e-01	-7.869627273833762482e-01	8.410227260551814688e-01	-1.210297887916987891e+00	2.966629256422276817e-01	-7.869627273833771364e-01	8.410227260551819128e-01	-1.210297887916989668e+00
3.421309872922777710e+11	1.670704081284128506e+00	7.826102673922360337e-03	1.122346904330014716e+00	2.791190879336381325e+00	2.615020335574143664e-02	9.368833765306215991e-03	2.894845927567723265e+04	6.965638716751558945e+01	-7.365682528706965493e-02	-7.895592560410890082e-01	7.929874820648356026e-01	-1.663815642613589940e+00	-7.365682528707000187e-02	-7.895592560410891192e-01	7.929874820648357137e-01	-1.663815642613590384e+00
3.519061583577714233e+11	1.671202574277847130e+00	8.213938526566355244e-03	1.211622909432579664e+00	2.792850575486784948e+00	2.745431042111536046e-02	9.830210990192399245e-03	2.645360294822053402e+04	6.904531067792477472e+01	-3.240579153102731702e-01	-6.806197149462330787e-01	7.538280499216858388e-01	-2.015159591064302536e+00	-3.240579153102731147e-01	-6.806197149462329676e-01	7.538280499216857278e-01	-2.015159591064302536e+00
3.616813294232650757e+11	1.671409291668683350e+00	8.181587980974968505e-03	1.240374577397235445e+00	2.793542081894519580e+00	2.734956434401276948e-02	9.790281850869735417e-03	2.825553363659235401e+04	6.949211511905443217e+01	-6.058341982379683577e-01	-5.353114689955296157e-01	8.084512629669111661e-01	-2.417915929927326957e+00	-6.058341982379688018e-01	-5.353114689955291716e-01	8.084512629669112771e-01	-2.417915929927327845e+00
3.714565004887587280e+11	1.670551844358490134e+00	8.123702536109920352e-03	1.264885274222179667e+00	2.790677470146657679e+00	2.714213250943634317e-02	9.726001230808642775e-03	3.085860545878632547e+04	7.008964257799111408e+01	-7.564771033956657620e-01	-2.076969891618672959e-01	7.844715719953154753e-01	-2.873637230306949508e+00	-7.564771033956657620e-01	-2.076969891618673236e-01	7.844715719953154753e-01	-2.873637230306949508e+00
3.812316715542523804e+11	1.670816865410949204e+00	8.659719270257359644e-03	1.383827471043303836e+00	2.791554007003830495e+00	2.893761001294038737e-02	1.036612938182022471e-02	2.890236198588863044e+04	6.964558158711979274e+01	-7.309627864904195693e-01	6.692327167103975794e-02	7.340199721567489677e-01	-3.232893082543540686e+00	-7.309627864904197914e-01	6.692327167104024366e-02	7.340199721567491897e-01	-3.232893082543541130e+00
3.910068426197460327e+11	1.671065163224361827e+00	9.011544555925373248e-03	1.476973669414035628e+00	2.792377571806779812e+00	3.011775634850208730e-02	1.078570342799834748e-02	3.224838527143669489e+04	7.038833272446473188e+01	-6.860678917965856716e-01	3.570794997458343056e-01	7.734306182799766116e-01	-3.621483836930139422e+00	-6.860678917965846724e-01	3.570794997458369702e-01	7.734306182799769447e-01	-3.621483836930142974e+00
