1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm
220000000000,2.76171096894633,0.00690135644798143,3,220000000000,2.76265796775508,0.00686545915547548,3,220000000000,2.76338195901746,0.00654569570063148,3,220000000000,2.76045097418595,0.00656301988016877,3,220000000000,2.76000395916657,0.00679207837750076,3
220055000000,2.76101297025506,0.00668600147523592,NaN,220055000000,2.76194297400484,0.00665146990935372,NaN,220055000000,2.76272495910619,0.0063434861112556,NaN,220055000000,2.75975696856826,0.00635088913171802,NaN,220055000000,2.75934895916509,0.00657859433334877,NaN
220110000000,2.76039795906294,0.00650478220552706,NaN,220110000000,2.76131298331299,0.00647127626265449,NaN,220110000000,2.76215796556351,0.00617343579183029,NaN,220110000000,2.75914695822366,0.00617214713023282,NaN,220110000000,2.75877598298025,0.00639858523088625,NaN
220165000000,2.75985895937371,0.00634974392165642,NaN,220165000000,2.76076297325456,0.00631720337587839,NaN,220165000000,2.76167296298897,0.00602755942903463,NaN,220165000000,2.75861497434057,0.00601885149297928,NaN,220165000000,2.75827997286093,0.00624411195961141,NaN
220220000000,2.75937595785151,0.0062157351346929,NaN,220220000000,2.76027096792685,0.00618386811933633,NaN,220220000000,2.76124897123908,0.00590124853292511,NaN,220220000000,2.75814097161551,0.00588608607548977,NaN,220220000000,2.75783898978121,0.00611014211877185,NaN
220275000000,2.75894897256883,0.00610064328969373,NaN,220275000000,2.75983696278328,0.00606918833035178,NaN,220275000000,2.76088398038448,0.00579266028088108,NaN,220275000000,2.75772197550761,0.00577173839717193,NaN,220275000000,2.75745397124193,0.00599483868508011,NaN
220330000000,2.75856696149044,0.00600065543550784,NaN,220330000000,2.7594479589061,0.00596953002782713,NaN,220330000000,2.76056597602035,0.0056980053076832,NaN,220330000000,2.75734896174326,0.00567181822745459,NaN,220330000000,2.75711196930706,0.00589406323102055,NaN
220385000000,2.75822395907789,0.00591607780333905,NaN,220385000000,2.75910095893053,0.00588493788594101,NaN,220385000000,2.76029096256024,0.00561720418624325,NaN,220385000000,2.75701597457937,0.00558682988055815,NaN,220385000000,2.75680997950206,0.00580756343204981,NaN
220440000000,2.75791696094472,0.0058439026558431,NaN,220440000000,2.75879097130828,0.00581266346810745,NaN,220440000000,2.76005495919495,0.0055477762204867,NaN,220440000000,2.75671996852241,0.00551392916020156,NaN,220440000000,2.75654297178484,0.00573294418264401,NaN
220495000000,2.75763896420183,0.00578267585829401,NaN,220495000000,2.75851097056571,0.00575119307174382,NaN,220495000000,2.75984996028982,0.00548828818468682,NaN,220495000000,2.75645295917655,0.00545142530804635,NaN,220495000000,2.75630596218899,0.00566810496194808,NaN
